Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
11596.928746,704051123.396371,5638925039.703488,86800.0,15.3125,-1.5,10.125,0.6745098233,18.0,image172.jpg,5.0,30U,704050.9657478837,5638925.146832234,86702.01903479309,-88.10805575500808,-73.97226148393531
11661.772131,704051162.2131974,5638924948.442071,86800.0,17.0,-1.3125,9.9375,0.7686274648,18.0,image173.jpg,5.0,30U,704050.9678186805,5638925.084142866,86710.66940182519,-87.77393122431658,-75.65976148393531
11733.432131,704051200.3019902,5638924875.709369,86800.0,19.625,-0.9375,10.125,0.7686274648,17.0,image174.jpg,2.0,30U,704050.970487641,5638925.015482262,86720.57039343975,-88.24153850237985,-78.28476148393531
11794.593537,,,,21.3125,-0.6875,10.4375,0.7686274648,17.0,image175.jpg,,,704050.9722755733,5638924.957244532,86727.81854896089,-84.71353380651578,-79.97226148393531
11862.975464,704051202.4860944,5638924820.123216,86800.0,22.875,-0.75,11.0,0.7137255073,17.0,image176.jpg,2.0,30U,704050.9785729655,5638924.889185923,86738.1592289262,-85.68340065584101,-81.53476148393531
11935.503902,704051192.9446466,5638924764.076341,86800.0,25.0625,-0.1875,11.125,0.7686274648,17.0,image177.jpg,2.0,30U,704050.9840507624,5638924.816614766,86749.26507895884,-87.01244369812497,-83.72226148393531
11995.483485,,,,26.5,-0.625,10.6875,0.7686274648,18.0,image178.jpg,,,704050.9871736767,5638924.756777359,86757.82795689964,-84.03729741007646,-85.15976148393531
12068.789631,704051196.5848198,5638924671.432752,86800.0,27.625,0.1875,9.3125,0.7137255073,16.0,image179.jpg,2.0,30U,704050.9950253329,5638924.681603138,86769.31273515937,-86.08483230276812,-86.28476148393531
12129.743329,704051176.7738887,5638924577.867719,86800.0,29.75,1.0625,10.8125,0.7686274648,15.0,image180.jpg,2.0,30U,704050.9993003547,5638924.619138546,86779.56474784769,-85.31251153669689,-88.40976148393531
12195.031089,,,,31.0625,0.1875,10.75,0.7764706016,10.0,image181.jpg,,,704051.0048095699,5638924.551949002,86790.08530255323,-83.59656755671818,-89.72226148393531
