Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
16737.257754,704052164.9505043,5638919687.295148,87387.43821330913,4.6875,-2.8125,9.0625,1.003921628,5.0,image245.jpg,2.0,30U,704052.1649505045,5638919.687295145,87387.43821330913,-70.57954857170489,-63.34726148393537
16807.18416,704052191.6963054,5638919611.432771,87392.31531028911,4.3125,-2.8125,10.1875,1.003921628,8.0,image246.jpg,,,704052.1916963056,5638919.611432768,87392.31531028911,-68.38284547663852,-62.97226148393537
16867.523587,704052217.9533557,5638919545.172996,87394.72579809924,3.5625,-2.5625,9.5,1.003921628,12.0,image247.jpg,2.0,30U,704052.2179533556,5638919.545172997,87394.72579809924,-68.36947830450163,-62.22226148393537
16941.259473,704052249.878524,5638919464.664552,87398.04036257841,4.625,-2.75,9.4375,1.003921628,12.0,image248.jpg,2.0,30U,704052.2498785243,5638919.464664552,87398.0403625784,-68.05459058144618,-63.28476148393537
17002.950879,704052277.026271,5638919397.286762,87400.31411182493,5.5625,-2.6875,8.875,1.003921628,6.0,image249.jpg,,,704052.277026271,5638919.397286763,87400.31411182493,-67.70541082323922,-64.22226148393531
17065.748223,704052305.0796391,5638919328.867177,87402.46749192117,6.8125,-2.75,9.0625,1.003921628,3.0,image250.jpg,2.0,30U,704052.3050796392,5638919.32886718,87402.46749192117,-67.58742382546251,-65.47226148393531
17138.496348,704052337.6485696,5638919249.898233,87405.30208840368,7.875,-2.625,8.75,1.003921628,4.0,image251.jpg,2.0,30U,704052.3376485694,5638919.249898235,87405.30208840365,-67.38991339205529,-66.53476148393531
17207.408066,704052368.756726,5638919175.20275,87407.77446725435,7.625,-3.0,8.1875,1.003921628,0.0,image252.jpg,,,704052.3687567265,5638919.175202754,87407.77446725435,-66.97820574316296,-66.28476148393531
17270.642702,704052397.8676605,5638919106.694155,87409.65141903941,7.4375,-3.4375,7.75,1.003921628,0.0,image253.jpg,2.0,30U,704052.3978676604,5638919.106694157,87409.65141903941,-66.83630527631249,-66.09726148393531
17336.023848,704052428.1780899,5638919035.850683,87411.67002928564,7.125,-3.6875,7.9375,1.003921628,0.0,image254.jpg,2.0,30U,704052.4281780903,5638919.035850684,87411.67002928564,-66.7435844601709,-65.78476148393531
17402.13015,704052458.9335514,5638918964.287501,87413.9212611346,6.6875,-3.1875,7.5,1.003921628,1.0,image255.jpg,,,704052.4589335517,5638918.964287504,87413.9212611346,-66.38163931399527,-65.34726148393531
17464.910775,704052488.6207272,5638918896.395553,87415.78711281084,6.3125,-3.125,7.9375,1.003921628,2.0,image256.jpg,2.0,30U,704052.488620727,5638918.896395556,87415.78711281084,-66.36670115672058,-64.97226148393531
17543.142858,704052525.5390472,5638918812.026547,87418.88667704181,5.5625,-3.375,6.8125,1.003921628,3.0,image257.jpg,2.0,30U,704052.5255390474,5638918.812026547,87418.88667704181,-66.0680398473828,-64.22226148393531
17604.003743,704052554.7285184,5638918746.255831,87421.33986045893,5.3125,-3.125,7.25,1.003921628,8.0,image258.jpg,,,704052.5547285192,5638918.746255833,87421.33986045893,-65.77263289203887,-63.97226148393537
17665.782233,704052584.7133642,5638918679.621666,87423.72768038808,5.0,-3.1875,7.5,1.003921628,7.0,image259.jpg,2.0,30U,704052.5847133641,5638918.6796216685,87423.72768038808,-65.67253103503486,-63.65976148393537
17735.61942,704052618.674133,5638918604.502945,87427.11908303737,5.25,-3.1875,7.4375,1.003921628,4.0,image260.jpg,2.0,30U,704052.618674133,5638918.604502946,87427.11908303737,-65.53564965706573,-63.90976148393537
17805.446295,704052652.7730906,5638918529.556072,87430.82696050877,5.5,-3.125,7.625,1.003921628,0.0,image261.jpg,,,704052.6527730904,5638918.529556071,87430.82696050877,-65.1449149834782,-64.15976148393531
17869.134733,704052684.4080547,5638918461.264241,87434.05641541298,5.6875,-2.6875,6.8125,1.003921628,1.0,image262.jpg,2.0,30U,704052.6844080548,5638918.461264244,87434.056415413,-64.97872302138671,-64.34726148393531
17934.508795,704052717.1176429,5638918391.186262,87437.6927094557,5.875,-2.4375,7.8125,1.003921628,0.0,image263.jpg,2.0,30U,704052.7171176431,5638918.391186261,87437.69270945572,-64.90913870253155,-64.53476148393531
18005.789577,704052752.822422,5638918314.933062,87442.0349080799,5.375,-2.3125,8.0,1.003921628,0.0,image264.jpg,,,704052.752822422,5638918.314933061,87442.03490807992,-64.45468224333462,-64.03476148393531
18066.602962,704052783.9044504,5638918249.900661,87445.70692205061,4.875,-2.5,8.125,1.003921628,0.0,image265.jpg,2.0,30U,704052.783904451,5638918.249900656,87445.70692205062,-64.40734025850475,-63.53476148393537
18137.230358,704052820.0342072,5638918174.467236,87450.24103654595,5.375,-2.25,8.625,1.003921628,0.0,image266.jpg,2.0,30U,704052.8200342077,5638918.174467238,87450.24103654595,-64.22839009575097,-64.03476148393531
18202.965514,704052853.9185086,5638918104.28547,87454.91672477573,5.3125,-2.9375,8.25,1.003921628,1.0,image267.jpg,,,704052.853918509,5638918.104285468,87454.91672477573,-64.01182615561504,-63.97226148393537
18273.535722,704052890.5376003,5638918029.165858,87459.80412450292,4.875,-3.0,8.0625,1.003921628,0.0,image268.jpg,2.0,30U,704052.8905375997,5638918.0291658575,87459.80412450292,-63.722775411911925,-63.53476148393537
18335.622597,704052923.2139636,5638917962.984038,87464.36786770773,4.1875,-3.0,8.4375,1.003921628,1.0,image269.jpg,2.0,30U,704052.9232139633,5638917.962984041,87464.36786770773,-63.693133227110366,-62.84726148393537
18404.269733,704052959.2775002,5638917890.037032,87469.51603506654,4.0,-3.3125,8.6875,1.003921628,0.0,image270.jpg,,,704052.9592775,5638917.890037031,87469.51603506654,-63.32390506289062,-62.65976148393537
18470.474524,704052994.5732136,5638917819.786318,87474.3873681716,3.4375,-3.375,8.0,1.003921628,-1.0,image271.jpg,2.0,30U,704052.9945732136,5638917.819786313,87474.3873681716,-63.27430972536303,-62.09726148393537
18536.487441,704053029.8558658,5638917749.712865,87479.05256435942,2.9375,-3.375,7.5625,1.003921628,-1.0,image272.jpg,2.0,30U,704053.0298558659,5638917.749712858,87479.05256435942,-63.26895504872948,-61.59726148393537
18605.771399,704053066.8397037,5638917676.277835,87483.68880719933,2.625,-3.5,7.0625,1.003921628,0.0,image273.jpg,,,704053.0668397038,5638917.676277834,87483.68880719933,-62.988937947165766,-61.28476148393537
18670.998326,704053102.0328704,5638917607.240311,87488.09445838562,2.0,-4.125,6.375,1.003921628,-1.0,image274.jpg,2.0,30U,704053.1020328704,5638917.60724031,87488.09445838562,-62.88932215305357,-60.65976148393537
18739.036503,704053138.8901916,5638917535.247876,87492.35962927758,1.3125,-3.75,6.8125,1.003921628,-2.0,image275.jpg,2.0,30U,704053.1388901912,5638917.535247877,87492.35962927758,-62.71574277552583,-59.97226148393537
18804.325514,704053174.4089755,5638917466.385074,87496.3561433558,0.75,-4.3125,6.8125,1.003921628,0.0,image276.jpg,,,704053.1744089753,5638917.466385076,87496.3561433558,-62.49553065251769,-59.40976148393537
18869.141243,704053209.935146,5638917398.152933,87500.32297598448,0.25,-4.625,6.0,1.003921628,0.0,image277.jpg,2.0,30U,704053.2099351459,5638917.3981529325,87500.32297598448,-62.285103190588416,-58.90976148393537
18934.671764,704053246.0619534,5638917329.3849535,87503.86322659995,359.75,-4.25,5.0625,1.003921628,3.0,image278.jpg,2.0,30U,704053.2460619529,5638917.329384954,87503.86322659995,-62.162968541114935,-58.40976148393537
19003.565409,704053284.0581329,5638917257.431548,87507.37681262326,359.5,-4.125,6.0,1.003921628,4.0,image279.jpg,,,704053.2840581334,5638917.257431547,87507.37681262326,-61.91795536567975,-58.15976148393537
19071.474837,704053321.8181897,5638917186.65988,87510.80638646123,359.0625,-4.0,6.6875,1.003921628,8.0,image280.jpg,2.0,30U,704053.3218181896,5638917.186659876,87510.80638646123,-61.671067101745,-57.72226148393537
19139.429732,704053359.8857143,5638917116.046262,87513.99927140557,359.3125,-3.5,6.5,1.003921628,4.0,image281.jpg,2.0,30U,704053.3598857141,5638917.116046258,87513.99927140557,-61.47334854535211,-57.97226148393537
19205.475253,704053397.0393898,5638917047.69354,87516.93309392054,359.625,-3.875,6.0,1.003921628,1.0,image282.jpg,,,704053.39703939,5638917.04769354,87516.93309392054,-61.23699583601064,-58.28476148393537
19269.363743,704053433.2951447,5638916981.643576,87519.7134747588,0.25,-3.875,6.375,1.003921628,0.0,image283.jpg,2.0,30U,704053.4332951442,5638916.981643581,87519.7134747588,-61.15942145358724,-58.90976148393537
19336.884472,704053471.6292431,5638916912.030945,87522.46177037424,0.375,-3.6875,7.0,1.003921628,1.0,image284.jpg,5.0,30U,704053.4716292436,5638916.912030942,87522.46177037424,-61.05843223934568,-59.03476148393537
19403.118899,704053509.2917533,5638916843.9222555,87525.00650337525,359.875,-4.0625,6.8125,1.003921628,5.0,image285.jpg,,,704053.5092917534,5638916.843922257,87525.00650337525,-60.84774456863471,-58.53476148393537
19470.80817,704053548.0750833,5638916774.391669,87527.4727362278,359.375,-3.6875,6.25,1.003921628,5.0,image286.jpg,5.0,30U,704053.5480750835,5638916.77439167,87527.4727362278,-60.861655168030325,-58.03476148393537
19540.140461,704053587.7724928,5638916703.181689,87530.04895451099,359.3125,-4.625,6.5,1.003921628,2.0,image287.jpg,2.0,30U,704053.5877724935,5638916.703181691,87530.04895451099,-60.69204526878042,-57.97226148393537
19603.712961,704053624.2931373,5638916638.123833,87532.55412277346,359.6875,-4.4375,6.875,1.003921628,2.0,image288.jpg,,,704053.6242931373,5638916.6381238345,87532.55412277348,-60.58334997636104,-58.34726148393537
19671.590409,704053663.4287864,5638916568.716416,87535.08329507048,359.4375,-4.25,7.125,1.003921628,3.0,image289.jpg,2.0,30U,704053.6634287866,5638916.568716414,87535.08329507048,-60.599295474928,-58.09726148393537
19743.166295,704053704.6251392,5638916495.606769,87537.83945713115,359.4375,-5.0625,6.5,1.003921628,4.0,image290.jpg,2.0,30U,704053.704625139,5638916.495606769,87537.83945713115,-60.20993302645803,-58.09726148393537
19801.811086,704053738.6741604,5638916436.129925,87540.30631507438,359.6875,-5.125,6.75,1.003921628,5.0,image291.jpg,,,704053.7386741602,5638916.436129919,87540.30631507438,-60.31131641258565,-58.34726148393537
19873.741607,704053780.362725,5638916363.008531,87543.03601195345,359.5,-5.6875,6.9375,1.003921628,7.0,image292.jpg,2.0,30U,704053.7803627247,5638916.363008532,87543.03601195345,-60.08101420986202,-58.15976148393537
19938.301711,704053817.9542483,5638916297.684963,87545.63220504054,359.8125,-4.9375,6.9375,1.003921628,1.0,image293.jpg,2.0,30U,704053.8179542483,5638916.297684968,87545.63220504054,-60.04828843191126,-58.47226148393537
20002.942909,704053855.578404,5638916232.390994,87548.09989934703,0.3125,-4.5,7.0625,1.003921628,0.0,image294.jpg,,,704053.8555784042,5638916.232390996,87548.09989934701,-59.95977537653727,-58.97226148393537
20072.219315,704053896.0519544,5638916162.402269,87550.50619187333,0.0,-3.875,6.25,1.003921628,0.0,image295.jpg,2.0,30U,704053.8960519541,5638916.162402271,87550.50619187333,-59.84909957041208,-58.65976148393537
20138.848951,704053935.034344,5638916095.291597,87552.91144697287,359.9375,-4.0,6.375,1.003921628,1.0,image296.jpg,2.0,30U,704053.9350343435,5638916.0952916015,87552.91144697287,-59.77188319585764,-58.59726148393537
20205.803117,704053974.2454998,5638916027.996068,87555.17874880503,359.4375,-4.625,6.4375,1.003921628,0.0,image297.jpg,,,704053.9742454998,5638916.027996073,87555.17874880503,-59.6150577933546,-58.09726148393537
