Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Filename,GPS quality,UTM zone
3.709368,704497333.3579968,5638660889.379184,56600.0,359.9375,-1.9375,6.0,image0.jpg,4,30U
202.84338200000002,704497333.3579968,5638660889.379184,56600.0,359.9375,-1.9375,6.0,image1.jpg,4,30U
401.957395,704497333.3579968,5638660889.379184,56600.0,359.9375,-1.9375,6.0,image2.jpg,4,30U
601.958219,704497332.6138428,5638660908.278448,56600.0,359.9375,-1.9375,6.0,image3.jpg,4,30U
802.221034,704497333.3579968,5638660889.379184,56600.0,359.9375,-1.9375,6.0,image4.jpg,4,30U
1003.044288,704497320.8642176,5638660907.815808,56600.0,359.9375,-1.9375,6.0,image5.jpg,4,30U
1203.17689,704497333.3579968,5638660889.379184,56600.0,359.9375,-1.9375,6.0,image6.jpg,4,30U
1403.2504789999998,704497333.3579968,5638660889.379184,56600.0,359.9375,-1.9375,6.0,image7.jpg,4,30U
1602.1978800000002,704497320.8642176,5638660907.815808,56600.0,359.625,-1.75,7.8125,image8.jpg,4,30U
1802.15496,704497284.241161,5638660943.117472,56600.0,359.9375,-2.0,8.9375,image9.jpg,4,30U
2003.181405,704497234.3801724,5638661015.755028,56600.0,0.375,-1.75,8.375,image10.jpg,4,30U
2203.58543,704497171.3953838,5638661124.619521,56600.0,0.6875,-2.3125,8.375,image11.jpg,4,30U
2403.594334,704497095.9168181,5638661251.920642,56600.0,359.375,-2.5,7.875,image12.jpg,4,30U
2602.871755,704497032.932035,5638661360.78514,56600.0,359.25,-1.875,7.0625,image13.jpg,4,30U
2802.783369,704496946.4480027,5638661468.7243595,56600.0,359.5,-1.3125,7.625,image14.jpg,4,30U
3002.976193,704496872.4577516,5638661558.226955,56600.0,359.4375,-1.0625,6.9375,image15.jpg,4,30U
3202.785304,704496774.2944603,5638661665.706313,56600.0,359.9375,-2.4375,7.4375,image16.jpg,4,30U
3402.8905200000004,704496688.5545899,5638661754.746274,56600.0,359.875,-2.125,9.4375,image17.jpg,4,30U
3602.865578,704496626.2701982,5638661845.82323,56600.0,0.125,-1.4375,6.875,image18.jpg,4,30U
3802.965487,704496552.2799578,5638661935.3258295,56600.0,0.875,-2.0,8.3125,image19.jpg,4,30U
4003.0371659999996,704496477.5455686,5638662043.727695,56600.0,1.4375,-2.3125,9.125,image20.jpg,4,30U
4203.119938,704496402.8111843,5638662152.129561,56600.0,1.75,-2.1875,9.4375,image21.jpg,4,30U
4403.181981000001,704496339.7560666,5638662260.991296,56600.0,2.25,-2.3125,9.875,image22.jpg,4,30U
4603.22736,704496265.021686,5638662369.393166,56600.0,3.0,-2.625,8.875,image23.jpg,4,30U
4803.255032,704496190.2873083,5638662477.795034,56600.0,3.375,-2.625,9.25,image24.jpg,4,30U
5003.326716,704496115.5529337,5638662586.196904,56600.0,3.75,-2.0,8.5625,image25.jpg,4,30U
5203.88045,704496051.8240352,5638662713.960676,56600.0,4.625,-2.3125,8.9375,image26.jpg,4,30U
5404.525751,704495976.3892905,5638662840.150091,56600.0,5.1875,-3.125,8.5625,image27.jpg,4,30U
5604.635825,704495925.7841871,5638662931.686925,56600.0,6.5,-2.25,8.6875,image28.jpg,4,30U
5804.652981,704495862.0990701,5638663058.338977,56600.0,7.75,-2.1875,9.125,image29.jpg,4,30U
6003.7879140000005,704495798.3701825,5638663186.102752,56600.0,8.5,-1.8125,8.0625,image30.jpg,4,30U
6203.836322,704495723.6358249,5638663294.504626,56600.0,6.625,-2.0625,7.3125,image31.jpg,4,30U
6404.701949,704495660.5807333,5638663403.366368,56700.0,4.3125,-2.3125,7.0625,image32.jpg,4,30U
6604.9212,704495596.8518542,5638663531.130147,56600.0,5.1875,-2.5,5.6875,image33.jpg,4,30U
6804.999405,704495545.5463886,5638663640.454523,56700.0,5.6875,-2.0,5.0625,image34.jpg,4,30U
7004.320131999999,704495470.812042,5638663748.856404,56700.0,4.4375,-1.25,5.5625,image35.jpg,4,30U
7204.227548999999,704495396.0776983,5638663857.258284,56700.0,1.625,-1.4375,5.3125,image36.jpg,4,30U
7404.570712999999,704495333.8371251,5638663947.223532,56700.0,2.6875,-1.3125,6.125,image37.jpg,4,30U
7605.308011,704495259.1027869,5638664055.625414,56700.0,3.125,-1.8125,6.9375,image38.jpg,4,30U
7805.384451000001,704495184.3684516,5638664164.027299,56700.0,4.5625,-2.1875,7.4375,image39.jpg,4,30U
8005.445889,704495133.0629996,5638664273.35168,56700.0,7.375,-0.8125,7.875,image40.jpg,4,30U
8204.546873000001,704495093.5071685,5638664383.138697,56700.0,10.875,-0.4375,8.25,image41.jpg,4,30U
8404.628261,704495042.2720767,5638664492.465848,56700.0,15.0625,-0.125,8.375,image42.jpg,4,30U
8604.884919,704495013.6513629,5638664621.611993,56700.0,18.9375,-0.0625,8.25,image43.jpg,4,30U
8804.74,704494985.8451529,5638664731.861644,56700.0,19.125,-0.3125,7.9375,image44.jpg,4,30U
9004.814881999999,704494958.7830919,5638664823.212028,56700.0,19.25,-0.5625,6.8125,image45.jpg,4,30U
9204.869347,704494918.4831197,5638664951.89831,56700.0,20.375,-0.5,7.5,image46.jpg,4,30U
9404.963709,704494878.9272971,5638665061.685327,56700.0,19.125,-0.75,9.5625,image47.jpg,4,30U
9605.201568999999,704494850.3503623,5638665189.719751,56700.0,18.9375,-0.6875,7.5,image48.jpg,4,30U
9805.089365,704494810.7945405,5638665299.506767,56700.0,19.5,-0.8125,7.625,image49.jpg,4,30U
10005.12462,704494771.238722,5638665409.293788,56700.0,20.0625,-1.125,9.6875,image50.jpg,4,30U
10205.18643,704494755.1821344,5638665520.006071,56700.0,20.4375,-0.75,8.5625,image51.jpg,4,30U
10405.30668,704494714.8821727,5638665648.692354,56700.0,21.125,-1.9375,8.0625,image52.jpg,4,30U
10605.529129999999,704494687.005616,5638665758.939236,56700.0,22.1875,-1.125,8.375,image53.jpg,4,30U
10806.532809999999,704494659.1994164,5638665869.188886,56700.0,23.0625,-0.625,8.1875,image54.jpg,4,30U
11006.511340000001,704494643.0724752,5638665979.8984,56700.0,23.4375,-0.4375,8.5,image55.jpg,4,30U
