gps quality,lat,lon,altitude,roll,pitch,yaw,image name,timestamp
4,50.8651028333,-0.0919590000,71.7000000000,4.1875000000,5.8125000000,0.0000000000,image0.jpg,3.2856770000
4,50.8651030000,-0.0919590000,71.7000000000,4.1875000000,5.8125000000,0.0000000000,image1.jpg,203.1444790000
4,50.8651030000,-0.0919590000,71.7000000000,4.1875000000,5.8125000000,0.0000000000,image2.jpg,401.6782810000
4,50.8651028333,-0.0919590000,71.7000000000,4.1875000000,5.8125000000,0.0000000000,image3.jpg,601.7816140000
4,50.8651030000,-0.0919590000,71.7000000000,4.1875000000,5.8125000000,0.0000000000,image4.jpg,801.8283850000
4,50.8651028333,-0.0919590000,71.7000000000,4.1875000000,5.8125000000,0.0000000000,image5.jpg,1002.7092700000
4,50.8651028333,-0.0919591667,71.7000000000,4.1875000000,5.8125000000,0.0000000000,image6.jpg,1203.2319260000
4,50.8651028333,-0.0919590000,71.7000000000,4.1875000000,5.8125000000,0.0000000000,image7.jpg,1403.3034370000
4,50.8651028333,-0.0919590000,71.7000000000,4.1875000000,5.8125000000,0.0000000000,image8.jpg,1603.0731760000
4,50.8651030000,-0.0919590000,71.7000000000,4.5000000000,5.8125000000,359.8750000000,image9.jpg,1802.9277070000
4,50.8651030000,-0.0919590000,71.7000000000,4.7500000000,5.7500000000,359.8125000000,image10.jpg,2002.3796860000
4,50.8651030000,-0.0919590000,71.7000000000,4.9375000000,5.7500000000,359.8125000000,image11.jpg,2202.6889050000
4,50.8651031667,-0.0919590000,71.7000000000,5.0000000000,5.9375000000,359.9375000000,image12.jpg,2403.5666650000
4,50.8651033333,-0.0919588333,71.7000000000,4.1875000000,5.8750000000,0.2500000000,image13.jpg,2603.5438010000
4,50.8651038333,-0.0919586667,71.7000000000,3.4375000000,5.1875000000,359.5625000000,image14.jpg,2803.6667690000
4,50.8651041667,-0.0919586667,71.7000000000,3.0625000000,4.6875000000,357.8125000000,image15.jpg,3003.6871340000
4,50.8651045000,-0.0919585000,71.7000000000,3.0000000000,4.5625000000,355.1875000000,image16.jpg,3202.8304150000
4,50.8651051667,-0.0919585000,71.7000000000,4.3125000000,3.8125000000,352.6875000000,image17.jpg,3403.0056750000
4,50.8651056667,-0.0919586667,71.7000000000,4.3125000000,4.3125000000,350.0000000000,image18.jpg,3603.3064570000
4,50.8651060000,-0.0919585000,71.7000000000,6.3125000000,3.7500000000,346.8750000000,image19.jpg,3802.9028630000
