Frame,Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
71,11872.676663,704051185.7715023,5638925113.827104,84415.11636735493,8.25,-3.1875,10.25,0.5490196347,28.0,2.0,30U,704051.1857715022,5638925.113827103,84415.11636735493,-65.81946745274968,-69.79927286613622
72,12030.744058,704051253.605707,5638924962.751887,84415.16309527309,14.375,-2.4375,10.6875,0.5098039508,15.0,2.0,30U,704051.2536057067,5638924.962751888,84415.1630952731,-65.89154181403063,-75.92427286613622
73,12186.181194,704051320.6242498,5638924812.989374,84415.1927624511,17.125,-2.0625,9.875,0.5098039508,6.0,5.0,30U,704051.3206242499,5638924.812989376,84415.19276245112,-65.86400619658298,-78.67427286613622
74,12341.153537,704051388.0176938,5638924662.58301,84415.18887866102,18.375,-1.8125,10.4375,0.4784313738,0.0,5.0,30U,704051.3880176937,5638924.66258301,84415.18887866104,-65.73833341752237,-79.92427286613622
75,12508.079319,704051462.288066,5638924497.798507,84415.07000401117,17.4375,-2.625,10.1875,0.5176470876,0.0,5.0,30U,704051.462288066,5638924.497798506,84415.07000401118,-65.8227572436183,-78.98677286613622
76,12660.440673,704051529.5993308,5638924347.864905,84414.99852026618,16.3125,-2.75,11.0,0.721568644,0.0,5.0,30U,704051.5295993307,5638924.347864905,84414.99852026618,-65.7230246046829,-77.86177286613622
77,12820.737808,704051601.7435201,5638924187.911886,84414.83126287453,15.5625,-2.75,12.25,0.8784313798,0.0,5.0,30U,704051.6017435202,5638924.187911886,84414.83126287453,-65.65075965985426,-77.11177286613622
78,12986.863173,704051677.6190866,5638924020.250466,84414.5771206228,15.125,-3.125,12.625,1.003921628,1.0,5.0,30U,704051.6776190863,5638924.020250465,84414.57712062281,-65.6588040280605,-76.67427286613622
79,13149.519162,704051752.2688483,5638923855.236015,84414.29710420877,14.6875,-3.625,13.3125,1.003921628,1.0,2.0,30U,704051.7522688485,5638923.855236014,84414.29710420877,-65.51307880463656,-76.23677286613622
80,13321.067391,704051832.4456052,5638923679.1977005,84414.0390970688,13.875,-3.875,13.4375,1.003921628,0.0,5.0,30U,704051.8324456054,5638923.679197701,84414.0390970688,-65.50475862105623,-75.42427286613622
81,13482.73911,704051908.0834711,5638923513.189016,84413.90506977343,12.4375,-3.9375,12.75,1.003921628,0.0,5.0,30U,704051.9080834712,5638923.513189016,84413.90506977343,-65.41971739397292,-73.98677286613622
82,13642.869787,704051983.5486951,5638923348.2086935,84413.81332006828,11.125,-4.125,12.4375,1.003921628,2.0,5.0,30U,704051.9835486952,5638923.348208693,84413.81332006828,-65.21442201880541,-72.67427286613622
83,13815.566558,704052066.4973729,5638923168.57257,84413.63428032609,10.4375,-4.625,12.3125,1.003921628,5.0,2.0,30U,704052.0664973728,5638923.16857257,84413.63428032609,-65.2275972451855,-71.98677286613622
84,13969.136401,704052139.8737996,5638923009.570343,84413.59845321014,10.5,-4.375,12.375,1.003921628,5.0,2.0,30U,704052.1398737995,5638923.009570344,84413.59845321014,-64.99664268959833,-72.04927286613622
85,14138.732912,704052222.6992829,5638922831.977695,84413.41315683963,11.5,-3.5625,11.75,1.003921628,5.0,2.0,30U,704052.2226992829,5638922.831977692,84413.41315683963,-64.87009419845106,-73.04927286613622
86,14314.084422,704052309.4502861,5638922647.035483,84413.1429897008,12.5625,-4.3125,12.1875,1.003921628,4.0,5.0,30U,704052.309450286,5638922.647035483,84413.1429897008,-64.92017706032982,-74.11177286613622
87,14463.745203,704052382.9110456,5638922490.069683,84413.05351226495,12.75,-3.125,12.0625,1.003921628,3.0,2.0,30U,704052.3829110456,5638922.490069682,84413.05351226496,-64.79546477324317,-74.29927286613622
88,14629.303589,704052465.5573727,5638922314.473375,84412.77698015035,12.6875,-3.6875,13.0,1.003921628,3.0,2.0,30U,704052.4655573723,5638922.314473377,84412.77698015035,-64.7740075079837,-74.23677286613622
89,14795.460411,704052549.0125589,5638922137.330713,84412.43880136627,11.9375,-2.875,13.3125,1.003921628,1.0,2.0,30U,704052.5490125592,5638922.137330714,84412.43880136627,-64.76809167795665,-73.48677286613622
90,14961.568172,704052632.8729995,5638921959.375518,84412.0397933481,11.9375,-2.625,12.75,1.003921628,3.0,2.0,30U,704052.6328729998,5638921.959375516,84412.0397933481,-64.83616455367428,-73.48677286613622
91,15119.672859,704052712.7382163,5638921789.374851,84411.4902721349,11.375,-3.5625,12.875,1.003921628,2.0,2.0,30U,704052.7127382164,5638921.789374851,84411.49027213489,-64.84013249689639,-72.92427286613622
92,15278.951974,704052793.6947496,5638921617.020202,84410.71573989719,11.1875,-4.9375,12.0625,1.003921628,2.0,5.0,30U,704052.7936947498,5638921.617020201,84410.71573989719,-64.8562316494876,-72.73677286613622
93,15436.993797,704052874.3609213,5638921445.158252,84409.75211332848,10.8125,-5.125,13.1875,1.003921628,3.0,5.0,30U,704052.8743609212,5638921.445158251,84409.75211332848,-64.79572067506649,-72.36177286613622
94,15603.821922,704052960.3758813,5638921262.402588,84408.42972860823,10.9375,-4.6875,12.1875,1.003921628,2.0,5.0,30U,704052.9603758816,5638921.262402587,84408.42972860823,-64.91314863261277,-72.48677286613622
95,15752.590828,704053036.6373254,5638921099.504532,84407.12635926393,10.5,-4.3125,12.5625,1.003921628,2.0,2.0,30U,704053.0366373252,5638921.099504532,84407.12635926393,-64.85361262809886,-72.04927286613622
96,15908.328536,704053117.186097,5638920927.913098,84405.51653508707,11.0625,-4.4375,12.3125,1.003921628,3.0,2.0,30U,704053.117186097,5638920.927913099,84405.51653508707,-64.7695659723359,-72.61177286613622
97,16075.221401,704053204.3485589,5638920742.938537,84403.63926352671,10.3125,-3.9375,12.375,1.003921628,2.0,2.0,30U,704053.204348559,5638920.742938536,84403.63926352671,-64.77546018245198,-71.86177286613622
98,16237.993015,704053289.5053023,5638920562.17225,84401.7327122114,10.25,-3.125,12.75,1.003921628,2.0,5.0,30U,704053.2895053026,5638920.562172248,84401.7327122114,-64.86168100602526,-71.79927286613622
99,16388.104421,704053367.8129188,5638920395.294016,84399.8972695314,9.75,-2.6875,12.3125,1.003921628,2.0,5.0,30U,704053.367812919,5638920.395294014,84399.89726953142,-64.75590227048531,-71.29927286613622
100,16548.179057,704053452.11542,5638920216.499399,84397.8905495609,9.3125,-1.875,12.6875,1.003921628,2.0,5.0,30U,704053.4521154201,5638920.216499398,84397.89054956092,-64.71240857215224,-70.86177286613622
101,16708.794109,704053537.1421905,5638920036.523003,84395.94108790498,8.25,-2.25,10.875,1.003921628,2.0,5.0,30U,704053.5371421905,5638920.036523003,84395.94108790501,-64.69497379057185,-69.79927286613622
102,16865.720827,704053620.4644258,5638919860.293466,84393.95943034544,8.0,-2.5,11.125,1.003921628,2.0,5.0,30U,704053.6204644259,5638919.860293466,84393.95943034544,-64.57527506154759,-69.54927286613622
103,17032.552754,704053709.8328309,5638919672.293462,84391.90869531101,7.625,-2.5625,10.4375,1.003921628,2.0,5.0,30U,704053.709832831,5638919.672293462,84391.90869531101,-64.49430161196858,-69.17427286613622
104,17202.141348,704053801.2711079,5638919480.638185,84389.91095635743,8.25,-2.1875,11.1875,1.003921628,2.0,5.0,30U,704053.8012711079,5638919.480638185,84389.91095635743,-64.45100576193443,-69.79927286613622
105,17367.230463,704053890.5488995,5638919293.874572,84387.97420195257,8.3125,-2.0625,11.5625,1.003921628,4.0,5.0,30U,704053.8905488994,5638919.29387457,84387.97420195257,-64.39769601880278,-69.86177286613622
106,17529.422754,704053978.565549,5638919110.188609,84386.18337444465,8.375,-2.125,10.9375,1.003921628,1.0,5.0,30U,704053.978565549,5638919.110188607,84386.18337444466,-64.31166269540682,-69.92427286613622
107,17694.504942,704054068.7285641,5638918922.746067,84384.50907760819,8.0,-3.0625,10.875,1.003921628,1.0,5.0,30U,704054.0687285641,5638918.922746068,84384.5090776082,-64.26374163395053,-69.54927286613622
108,17857.247077,704054157.9566432,5638918737.643677,84382.99027511416,6.875,-4.375,9.75,1.003921628,1.0,5.0,30U,704054.157956643,5638918.737643675,84382.99027511416,-64.16283808352199,-68.42427286613622
109,18025.108014,704054250.68514,5638918546.142643,84381.5197816485,6.5625,-4.3125,9.375,1.003921628,1.0,2.0,30U,704054.25068514,5638918.546142644,84381.5197816485,-64.11480549398726,-68.11177286613622
110,18189.196608,704054341.661547,5638918358.660849,84380.18530978968,5.625,-4.375,8.5,1.003921628,1.0,5.0,30U,704054.3416615467,5638918.35866085,84380.18530978968,-64.04570537874702,-67.17427286613622
111,18353.756348,704054433.3205413,5638918170.350953,84378.92082464667,5.3125,-4.1875,9.8125,1.003921628,2.0,5.0,30U,704054.4333205414,5638918.170350954,84378.92082464667,-63.97098536687486,-66.86177286613622
112,18519.4764,704054526.1084069,5638917980.351898,84377.7029174381,4.75,-4.0,8.625,1.003921628,4.0,5.0,30U,704054.526108407,5638917.980351896,84377.70291743813,-63.9355791764562,-66.29927286613622
113,18680.674681,704054616.6319437,5638917795.279561,84376.6363685785,4.875,-4.25,8.9375,1.003921628,3.0,2.0,30U,704054.6166319442,5638917.7952795625,84376.6363685785,-63.8711060762609,-66.42427286613622
114,18844.110045,704054708.8164102,5638917607.3476,84375.61771618362,5.1875,-3.125,9.25,1.003921628,3.0,2.0,30U,704054.7088164098,5638917.6073476,84375.61771618362,-63.79274747396806,-66.73677286613622
115,19013.665149,704054805.0207474,5638917411.897025,84374.5759434155,4.6875,-2.625,9.5,1.003921628,6.0,2.0,30U,704054.8050207476,5638917.411897026,84374.5759434155,-63.79198603951005,-66.23677286613622
116,19171.943483,704054894.9085948,5638917229.28528,84373.86616900656,5.375,-3.75,9.8125,1.003921628,3.0,5.0,30U,704054.8949085947,5638917.22928528,84373.86616900656,-63.7144893115821,-66.92427286613622
117,19336.517285,704054988.860952,5638917039.066041,84373.13549563885,5.3125,-4.1875,9.0,1.003921628,3.0,5.0,30U,704054.988860952,5638917.039066041,84373.13549563885,-63.67442023839595,-66.86177286613622
118,19500.26567,704055082.7187449,5638916849.372486,84372.46371792223,5.25,-4.3125,9.25,1.003921628,4.0,5.0,30U,704055.082718745,5638916.849372486,84372.46371792223,-63.633928255161095,-66.79927286613622
119,19667.287649,704055178.8769933,5638916655.374592,84371.81426584588,5.4375,-4.4375,9.125,1.003921628,3.0,5.0,30U,704055.1788769935,5638916.655374589,84371.81426584588,-63.632894302493526,-66.98677286613622
120,19830.469472,704055273.0392329,5638916465.412229,84371.27364931538,5.5625,-4.375,9.3125,1.003921628,3.0,5.0,30U,704055.2730392328,5638916.465412228,84371.27364931538,-63.58895707642648,-67.11177286613622
121,19996.253066,704055369.1228452,5638916271.946682,84370.64018147218,5.5625,-4.6875,9.0,1.003921628,4.0,2.0,30U,704055.3691228451,5638916.271946681,84370.64018147219,-63.51464802361591,-67.11177286613622
122,20170.220722,704055470.4839404,5638916068.517549,84369.80424754454,5.3125,-5.625,8.625,1.003921628,3.0,5.0,30U,704055.4704839403,5638916.06851755,84369.80424754454,-63.601131530721375,-66.86177286613622
123,20320.111607,704055557.6778605,5638915892.857826,84369.21060489924,5.9375,-6.0,9.0,1.003921628,4.0,5.0,30U,704055.55767786,5638915.892857827,84369.21060489924,-63.5082444854624,-67.48677286613622
124,20479.523691,704055650.9543544,5638915705.70669,84368.37876525348,6.0625,-4.5625,9.25,1.003921628,3.0,5.0,30U,704055.6509543544,5638915.705706688,84368.37876525348,-63.49176212700007,-67.61177286613622
125,20633.85093,704055741.461332,5638915524.243117,84367.54946602919,5.875,-4.4375,8.9375,1.003921628,2.0,5.0,30U,704055.7414613321,5638915.524243116,84367.54946602919,-63.43008629155321,-67.42427286613622
126,20790.066659,704055833.4644268,5638915340.275965,84366.59207903176,5.25,-4.8125,8.875,1.003921628,3.0,2.0,30U,704055.8334644266,5638915.340275961,84366.59207903176,-63.35061082562942,-66.79927286613622
127,20951.895253,704055929.2269804,5638915149.453584,84365.46073558196,5.3125,-4.5625,9.0625,1.003921628,2.0,2.0,30U,704055.9292269803,5638915.149453586,84365.46073558196,-63.35386962279904,-66.86177286613622
128,21104.331555,704056019.6209706,5638914969.303381,84364.46670509617,5.5,-4.5,9.0625,1.003921628,2.0,2.0,30U,704056.0196209708,5638914.969303383,84364.46670509617,-63.2421035176132,-67.04927286613622
129,21269.864992,704056118.3402001,5638914773.515159,84363.19714942273,4.75,-4.5625,8.25,1.003921628,3.0,5.0,30U,704056.1183402002,5638914.77351516,84363.19714942273,-63.22565155466191,-66.29927286613622
130,21428.173378,704056212.9429932,5638914586.024936,84361.9643702752,4.4375,-4.875,8.375,1.003921628,2.0,5.0,30U,704056.2129429929,5638914.586024935,84361.9643702752,-63.152768636652354,-65.98677286613622
131,21591.47869,704056310.9278188,5638914392.444629,84360.54509294097,4.375,-4.625,7.6875,1.003921628,0.0,5.0,30U,704056.3109278189,5638914.392444631,84360.54509294097,-63.05687307676578,-65.92427286613622
132,21764.090982,704056414.9369006,5638914187.813424,84358.82347031002,3.25,-4.6875,6.75,1.003921628,1.0,5.0,30U,704056.414936901,5638914.187813424,84358.82347031002,-63.11679560925552,-64.79927286613622
133,21912.959419,704056504.637462,5638914010.875428,84357.51883718817,2.5625,-4.75,6.625,1.003921628,0.0,5.0,30U,704056.504637462,5638914.010875428,84357.51883718817,-62.99668942168569,-64.11177286613622
134,22075.303586,704056602.9173632,5638913818.01781,84355.79967309997,1.6875,-5.0625,7.0625,1.003921628,1.0,5.0,30U,704056.602917363,5638913.818017811,84355.79967309997,-62.97883388945718,-63.23677286613622
135,22230.307127,704056696.9579097,5638913633.621276,84354.12817118982,0.6875,-5.0,6.8125,1.003921628,3.0,5.0,30U,704056.6969579096,5638913.633621278,84354.12817118982,-62.63622231099009,-62.23677286613622
136,22395.396086,704056802.0253403,5638913430.611635,84351.96782534748,0.75,-4.9375,6.9375,1.003921628,3.0,5.0,30U,704056.8020253403,5638913.430611636,84351.96782534748,-62.59348809413018,-62.29927286613622
137,22549.263169,704056900.4511807,5638913240.781752,84349.9219864799,1.125,-5.0625,6.625,1.003921628,4.0,5.0,30U,704056.9004511805,5638913.24078175,84349.9219864799,-62.50438429811521,-62.67427286613622
138,22706.488846,704057001.3418257,5638913046.936412,84347.58427898298,1.125,-5.5625,6.25,1.003921628,6.0,5.0,30U,704057.0013418259,5638913.046936409,84347.58427898298,-62.44076127971272,-62.67427286613622
139,22862.592023,704057101.8254479,5638912854.395472,84345.20124203694,1.5,-5.3125,6.0,1.003921628,4.0,5.0,30U,704057.1018254476,5638912.854395469,84345.20124203694,-62.29179633921791,-63.04927286613622
140,23043.47119,704057218.3249788,5638912632.573738,84341.91765606786,2.0,-5.1875,5.625,1.003921628,3.0,5.0,30U,704057.2183249791,5638912.632573736,84341.91765606786,-62.22102437209634,-63.54927286613622
141,23219.928846,704057332.4977198,5638912415.833121,84338.6484068981,2.4375,-4.9375,6.25,1.003921628,4.0,5.0,30U,704057.3324977197,5638912.415833124,84338.6484068981,-62.17813260021927,-63.98677286613622
142,23382.431346,704057438.2138648,5638912215.509969,84335.6788045653,2.375,-6.3125,6.25,1.003921628,2.0,2.0,30U,704057.4382138646,5638912.215509971,84335.6788045653,-62.0684789447626,-63.92427286613622
143,23553.082908,704057549.4825357,5638912005.6393,84332.34264471372,2.75,-7.75,7.9375,1.003921628,3.0,2.0,30U,704057.5494825356,5638912.0056393,84332.34264471372,-61.97048472193734,-64.29927286613622
144,23728.210304,704057664.0360494,5638911790.4629545,84328.71787446695,2.875,-4.0625,7.25,1.003921628,3.0,2.0,30U,704057.66403605,5638911.790462955,84328.71787446695,-61.82472221851936,-64.42427286613622
145,23924.262752,704057792.4791297,5638911550.669237,84324.22589415124,2.1875,-4.75,6.75,1.003921628,5.0,2.0,30U,704057.7924791296,5638911.550669237,84324.22589415124,-61.73390715655341,-63.73677286613622
146,24119.951189,704057921.1409982,5638911311.379077,84319.51534107597,2.8125,-5.4375,6.125,1.003921628,2.0,2.0,30U,704057.9211409983,5638911.311379077,84319.51534107597,-61.67927222091214,-64.36177286613622
147,24294.948377,704058036.9023594,5638911096.573103,84315.28935101048,2.3125,-6.25,5.375,1.003921628,2.0,5.0,30U,704058.0369023592,5638911.0965731,84315.28935101048,-61.50585859864759,-63.86177286613622
148,24509.921866,704058178.997029,5638910834.803444,84309.38217166283,2.125,-6.625,5.625,1.003921628,2.0,5.0,30U,704058.1789970292,5638910.834803447,84309.38217166283,-61.36642927351039,-63.67427286613622
149,24740.630981,704058331.9252805,5638910554.703808,84302.59468502096,1.5625,-6.875,4.9375,1.003921628,3.0,5.0,30U,704058.3319252803,5638910.554703807,84302.59468502096,-61.32048822908371,-63.11177286613622
150,24921.695772,704058452.9962075,5638910333.375381,84297.34074395726,1.25,-6.875,5.1875,1.003921628,3.0,2.0,30U,704058.4529962075,5638910.33337538,84297.34074395726,-61.19972772916509,-62.79927286613622
151,25106.093272,704058576.6592327,5638910108.435706,84291.69684955507,1.4375,-6.6875,5.0625,1.003921628,6.0,2.0,30U,704058.5766592328,5638910.108435704,84291.69684955507,-61.07401090269138,-62.98677286613622
152,25305.732387,704058710.7209395,5638909865.843484,84285.14751278683,3.5625,-5.75,5.375,1.003921628,7.0,2.0,30U,704058.7107209391,5638909.865843487,84285.14751278683,-60.98970203513318,-65.11177286613622
153,25488.709418,704058834.1863339,5638909643.200402,84278.99475881868,5.0625,-5.4375,5.375,1.003921628,6.0,2.0,30U,704058.8341863343,5638909.6432004,84278.99475881868,-60.86091885072585,-66.61177286613622
154,25700.917595,704058977.314079,5638909386.462851,84271.2639829431,6.5,-5.5625,6.0,1.003921628,4.0,2.0,30U,704058.9773140795,5638909.38646285,84271.2639829431,-60.74119670229362,-68.04927286613622
155,25895.356813,704059109.217601,5638909151.017025,84264.09532855469,6.1875,-5.8125,5.875,1.003921628,0.0,2.0,30U,704059.1092176009,5638909.151017027,84264.09532855469,-60.59614984886071,-67.73677286613622
156,26087.614782,704059240.2081025,5638908918.582854,84256.85661184276,4.8125,-5.9375,5.75,1.003921628,1.0,2.0,30U,704059.2402081023,5638908.918582859,84256.85661184276,-60.435339981826246,-66.36177286613622
157,26292.982699,704059380.498075,5638908671.272797,84248.82226092248,3.625,-5.875,5.9375,1.003921628,0.0,2.0,30U,704059.3804980752,5638908.671272796,84248.82226092248,-60.26846761949241,-65.17427286613622
158,26491.61874,704059516.8853956,5638908432.465843,84240.86312611066,1.9375,-6.5,6.125,1.003921628,0.0,2.0,30U,704059.5168853955,5638908.432465843,84240.86312611066,-60.08642232079404,-63.48677286613622
159,26685.458011,704059650.7064077,5638908199.871534,84232.84858271724,1.0,-6.375,6.0625,1.003921628,1.0,2.0,30U,704059.6507064077,5638908.199871537,84232.84858271724,-59.859611602390885,-62.54927286613622
160,26860.828271,704059772.7776728,5638907989.629267,84225.48960605988,0.0625,-6.0625,6.0,1.003921628,3.0,2.0,30U,704059.7727776733,5638907.989629265,84225.48960605987,-59.68523991776578,-61.61177286613622
161,27042.772126,704059899.8112764,5638907772.365815,84217.51960071073,359.8125,-6.0,5.4375,1.003921628,3.0,2.0,30U,704059.8998112761,5638907.772365814,84217.51960071073,-59.53483141352342,-61.36177286613622
162,27234.811448,704060034.2429668,5638907543.828504,84208.7144288902,0.375,-5.875,6.4375,1.003921628,1.0,2.0,30U,704060.0342429668,5638907.543828505,84208.7144288902,-59.32183109097605,-61.92427286613622
163,27408.826396,704060156.9851702,5638907336.927535,84200.55009469485,0.625,-6.0625,6.0,1.003921628,2.0,2.0,30U,704060.1569851704,5638907.336927534,84200.55009469483,-59.16728174815603,-62.17427286613622
164,27576.500459,704060275.7660705,5638907137.929175,84192.39987503472,359.625,-5.875,6.0625,1.003921628,1.0,2.0,30U,704060.2757660705,5638907.137929176,84192.39987503472,-58.96007624722336,-61.17427286613622
165,27728.457125,704060384.2157326,5638906957.723172,84184.78883118926,358.75,-6.1875,6.3125,1.003921628,2.0,2.0,30U,704060.3842157326,5638906.957723176,84184.78883118926,-58.89672915611385,-60.29927286613622
166,27890.061865,704060499.4973292,5638906766.6433525,84176.28502225719,358.25,-7.0625,6.875,1.003921628,2.0,2.0,30U,704060.4994973289,5638906.766643354,84176.28502225719,-58.79840811383178,-59.79927286613622
167,28055.352906,704060617.549649,5638906571.728026,84167.1485577804,357.8125,-7.375,6.25,1.003921628,2.0,2.0,30U,704060.6175496489,5638906.5717280265,84167.14855778041,-58.69928724020485,-59.36177286613622
168,28222.807385,704060737.3352605,5638906374.720827,84157.40977991029,357.625,-7.5625,7.0,1.003921628,2.0,2.0,30U,704060.7373352606,5638906.374720827,84157.40977991029,-58.59550433834545,-59.17427286613622
169,28391.228427,704060857.9813858,5638906177.105617,84146.97843653966,357.5625,-7.5,6.1875,1.003921628,2.0,2.0,30U,704060.8579813857,5638906.177105614,84146.97843653966,-58.41031469021243,-59.11177286613622
170,28547.469937,704060970.4932313,5638905994.146426,84136.78351250193,357.4375,-7.0,6.9375,1.003921628,4.0,2.0,30U,704060.9704932313,5638905.994146425,84136.78351250193,-58.42227646418445,-58.98677286613622
171,28718.350979,704061093.0068786,5638905794.829737,84125.05477388967,357.625,-7.375,6.9375,1.003921628,4.0,2.0,30U,704061.0930068791,5638905.794829736,84125.05477388967,-58.26860506078253,-59.17427286613622
172,28878.820771,704061208.4003371,5638905608.220592,84113.5187429073,358.3125,-6.875,7.5625,1.003921628,5.0,2.0,30U,704061.2084003367,5638905.608220594,84113.5187429073,-58.1779096118396,-59.86177286613622
173,29037.142177,704061322.1947994,5638905424.846814,84101.59184551146,359.125,-7.5,7.4375,1.003921628,5.0,2.0,30U,704061.3221947998,5638905.424846814,84101.59184551146,-58.1785916568146,-60.67427286613622
174,29200.459521,704061439.2004409,5638905236.293384,84088.80497216398,359.9375,-7.625,7.875,1.003921628,3.0,5.0,30U,704061.4392004409,5638905.23629338,84088.804972164,-58.16198840223598,-61.48677286613622
175,29370.074208,704061560.3561423,5638905041.17839,84075.07863008101,0.4375,-7.8125,7.75,1.003921628,1.0,5.0,30U,704061.5603561423,5638905.0411783885,84075.07863008101,-58.01634677160269,-61.98677286613622
176,29530.607125,704061675.2393856,5638904857.209995,84061.68267383713,359.9375,-7.75,6.4375,1.003921628,1.0,5.0,30U,704061.6752393858,5638904.8572099935,84061.68267383715,-57.94379840723013,-61.48677286613622
177,29690.228791,704061789.4015881,5638904674.910431,84048.03971621873,358.75,-7.1875,6.8125,1.003921628,0.0,2.0,30U,704061.7894015884,5638904.67491043,84048.03971621873,-57.877866595435705,-60.29927286613622
178,29849.333322,704061903.0202138,5638904493.942153,84034.14122548793,358.0625,-7.6875,6.625,1.003921628,0.0,2.0,30U,704061.9030202138,5638904.493942156,84034.14122548793,-57.82298261708354,-59.61177286613622
179,30009.713479,704062017.457678,5638904312.056789,84020.023330493,357.375,-7.25,6.375,1.003921628,3.0,2.0,30U,704062.0174576779,5638904.312056787,84020.023330493,-57.81884259304144,-58.92427286613622
180,30180.986239,704062139.1945875,5638904118.600793,84004.85114810393,357.0625,-7.625,6.75,1.003921628,2.0,5.0,30U,704062.1391945874,5638904.118600792,84004.85114810393,-57.686078972271446,-58.61177286613622
181,30347.062906,704062257.2877496,5638903931.896335,83989.78230557127,356.625,-7.6875,6.125,1.003921628,3.0,5.0,30U,704062.2572877498,5638903.931896332,83989.78230557128,-57.462047233773774,-58.17427286613622
182,30499.044885,704062365.7572243,5638903761.881989,83975.58725054532,356.375,-7.625,7.0,1.003921628,4.0,5.0,30U,704062.3657572243,5638903.761881987,83975.58725054532,-57.46588936268444,-57.92427286613622
183,30658.115718,704062478.9579797,5638903584.425622,83960.75279984924,356.3125,-7.9375,6.6875,1.003921628,2.0,5.0,30U,704062.4789579798,5638903.58442562,83960.75279984924,-57.4783892264137,-57.86177286613622
184,30824.445249,704062597.0472672,5638903399.216766,83945.23143053609,355.8125,-7.625,6.6875,1.003921628,3.0,2.0,30U,704062.5970472672,5638903.399216763,83945.23143053609,-57.43993915105176,-57.36177286613622
185,30992.780353,704062716.4182702,5638903212.274555,83929.44262249136,356.9375,-7.25,7.0,1.003921628,6.0,2.0,30U,704062.71641827,5638903.212274555,83929.44262249135,-57.39283702663789,-58.48677286613622
186,31160.852332,704062835.4256834,5638903026.239097,83913.59469849226,358.0,-6.8125,6.8125,1.003921628,4.0,2.0,30U,704062.8354256833,5638903.026239094,83913.59469849226,-57.33640910197198,-59.54927286613622
187,31326.327176,704062952.467163,5638902843.67317,83897.83564814409,359.0,-6.75,7.5625,1.003921628,3.0,2.0,30U,704062.9524671629,5638902.84367317,83897.83564814409,-57.32687378711506,-60.54927286613622
188,31492.929468,704063070.0698665,5638902660.299001,83882.00114319172,358.75,-6.6875,6.9375,1.003921628,3.0,2.0,30U,704063.0700698667,5638902.660298999,83882.00114319172,-57.3268595870299,-60.29927286613622
189,31660.168113,704063187.8019509,5638902476.7231865,83866.13244228103,357.8125,-6.9375,7.375,1.003921628,3.0,2.0,30U,704063.1878019511,5638902.47672319,83866.13244228103,-57.327901751865966,-59.36177286613622
190,31826.868947,704063304.9362525,5638902294.072175,83850.28961777045,357.75,-6.4375,7.625,1.003921628,3.0,2.0,30U,704063.3049362522,5638902.294072175,83850.28961777045,-57.3466860957929,-59.29927286613622
