Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
10279.862861,704051088.2967186,5638925335.241527,84400.0,359.9375,-6.9375,3.25,0.0156862754,1.0,image62.jpg,5.0,30U,704050.5426767054,5638926.5217463765,84417.09059332585,-65.33825427453803,-61.48677286613622
10436.932549,704051088.2967186,5638925335.241527,84400.0,359.9375,-6.875,3.25,0.0627451017,0.0,image63.jpg,5.0,30U,704050.6002938615,5638926.396257065,84416.31414785744,-65.28043767188035,-61.48677286613622
10599.182601,704051088.2967186,5638925335.241527,84400.0,359.9375,-6.9375,3.25,0.0549019612,0.0,image64.jpg,5.0,30U,704050.6621620519,5638926.261866855,84415.52284908044,-65.33745198502999,-61.48677286613622
10758.788642,704051100.0222689,5638925335.702249,84400.0,359.9375,-6.9375,3.25,0.0313725509,1.0,image65.jpg,5.0,30U,704050.7239293968,5638926.127343462,84415.38415667968,-65.39753040496294,-61.48677286613622
10913.423225,704051088.2967186,5638925335.241527,84400.0,359.9375,-6.6875,3.4375,0.5490196347,0.0,image66.jpg,5.0,30U,704050.7846352924,5638925.994765384,84414.98227935584,-65.37361083811697,-61.48677286613622
11072.066715,704051124.929439,5638925299.566258,84400.0,358.5,-7.8125,5.1875,0.5333333611,0.0,image67.jpg,5.0,30U,704050.8487350635,5638925.8549295375,84414.84609133327,-65.4041807974715,-60.04927286613622
11228.788173,704051161.5621598,5638925263.890993,84400.0,357.625,-9.125,5.375,0.5411764979,0.0,image68.jpg,5.0,30U,704050.9130001024,5638925.714535453,84414.85644223854,-65.39960914345801,-59.17427286613622
11392.281454,704051272.9163954,5638925119.807761,84400.0,356.8125,-7.0,6.125,0.5568627715,12.0,image69.jpg,5.0,30U,704050.9816724685,5638925.5645447,84414.8971713545,-65.51229802544037,-58.36177286613622
11551.621506,704051357.9073932,5638925048.9179535,84400.0,358.0,-4.75,8.3125,0.5176470876,28.0,image70.jpg,5.0,30U,704051.0488969935,5638925.416949999,84414.9808624475,-65.63997946886263,-59.54927286613622
11710.192965,704051445.0825001,5638924922.441994,84400.0,3.0625,-3.5,10.1875,0.5176470876,33.0,image71.jpg,2.0,30U,704051.1161989106,5638925.2683081385,84415.06745505794,-65.75494601014714,-64.61177286613622
11872.676663,704051474.3578882,5638924775.133702,84400.0,8.25,-3.1875,10.25,0.5490196347,28.0,image72.jpg,2.0,30U,704051.1857715022,5638925.113827103,84415.11636735493,-65.81946745274968,-69.79927286613622
12030.744058,704051498.5370274,5638924757.526431,84400.0,14.375,-2.4375,10.6875,0.5098039508,15.0,image73.jpg,2.0,30U,704051.2536057067,5638924.962751888,84415.1630952731,-65.89154181403063,-75.92427286613622
12186.181194,704051541.7220771,5638924555.09271,84400.0,17.125,-2.0625,9.875,0.5098039508,6.0,image74.jpg,5.0,30U,704051.3206242499,5638924.812989376,84415.19276245112,-65.86400619658298,-78.67427286613622
12341.153537,704051579.8108777,5638924482.360012,84400.0,18.375,-1.8125,10.4375,0.4784313738,0.0,image75.jpg,5.0,30U,704051.3880176937,5638924.66258301,84415.18887866104,-65.73833341752237,-79.92427286613622
