Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone
118.9615100000,704051.1598750947,5638924.4101878135,86900.0000000000,0.0000000000,-7.3125000000,0.9375000000,0.0549019612,0.0000000000,image0.jpg,5,30U
185.9972390000,704051.1620591980,5638924.3546016607,86900.0000000000,0.0000000000,-7.3125000000,0.9375000000,0.0392156877,1.0000000000,image1.jpg,5,30U
249.8257290000,704051.1620591980,5638924.3546016607,86900.0000000000,0.0000000000,-7.3125000000,0.9375000000,-0.0156862754,0.0000000000,image2.jpg,5,30U
308.3377080000,nan,nan,nan,0.0000000000,-7.3125000000,0.9375000000,0.0392156877,0.0000000000,image3.jpg,nan,nan
381.0045830000,704051.1627872323,5638924.3360729432,86900.0000000000,0.0000000000,-7.3125000000,0.9375000000,0.0392156877,0.0000000000,image4.jpg,5,30U
444.8146350000,704051.1620591980,5638924.3546016607,86900.0000000000,0.0000000000,-7.3125000000,0.9375000000,0.0392156877,0.0000000000,image5.jpg,5,30U
511.9364060000,nan,nan,nan,0.0000000000,-7.3125000000,0.8750000000,0.0549019612,0.0000000000,image6.jpg,nan,nan
576.7425000000,704051.1613311635,5638924.3731303774,86900.0000000000,359.9375000000,-7.3125000000,0.9375000000,0.0549019612,0.0000000000,image7.jpg,5,30U
645.8121350000,nan,nan,nan,359.9375000000,-7.3125000000,0.9375000000,0.0549019612,1.0000000000,image8.jpg,nan,nan
710.7796870000,704051.1620591980,5638924.3546016607,86900.0000000000,359.9375000000,-7.3125000000,0.9375000000,-0.0156862754,0.0000000000,image9.jpg,5,30U
778.8944270000,704051.1620591980,5638924.3546016607,86900.0000000000,359.9375000000,-7.3125000000,0.9375000000,0.0392156877,0.0000000000,image10.jpg,5,30U
847.5152600000,704051.1620591980,5638924.3546016607,86900.0000000000,359.9375000000,-7.3125000000,0.9375000000,0.0392156877,0.0000000000,image11.jpg,5,30U
911.0934370000,nan,nan,nan,359.9375000000,-7.3125000000,0.9375000000,0.0392156877,0.0000000000,image12.jpg,nan,nan
980.0313540000,704051.1620591980,5638924.3546016607,86900.0000000000,359.9375000000,-7.3125000000,0.9375000000,-0.0078431377,0.0000000000,image13.jpg,5,30U
1047.1550510000,704051.1620591980,5638924.3546016607,86900.0000000000,359.9375000000,-7.3125000000,0.9375000000,0.0392156877,0.0000000000,image14.jpg,5,30U
1110.6424990000,nan,nan,nan,359.9375000000,-7.3125000000,0.9375000000,0.0549019612,1.0000000000,image15.jpg,nan,nan
1178.1323950000,704051.1620591980,5638924.3546016607,86900.0000000000,359.9375000000,-7.3125000000,0.9375000000,0.0549019612,0.0000000000,image16.jpg,5,30U
1251.2371870000,704051.1620591980,5638924.3546016607,86900.0000000000,359.9375000000,-7.3125000000,0.9375000000,0.0549019612,0.0000000000,image17.jpg,5,30U
1309.7972390000,nan,nan,nan,359.9375000000,-7.3125000000,0.9375000000,0.0392156877,0.0000000000,image18.jpg,nan,nan
1380.7160930000,704051.1503336453,5638924.3541409383,86900.0000000000,359.9375000000,-7.3125000000,0.9375000000,0.0392156877,1.0000000000,image19.jpg,5,30U
1446.2880200000,704051.1620591980,5638924.3546016607,86900.0000000000,359.9375000000,-7.3125000000,0.9375000000,-0.0156862754,1.0000000000,image20.jpg,5,30U
1517.1976030000,nan,nan,nan,359.9375000000,-7.3125000000,0.9375000000,0.0392156877,0.0000000000,image21.jpg,nan,nan
1578.3057280000,704051.1620591980,5638924.3546016607,86900.0000000000,359.9375000000,-7.3125000000,0.9375000000,0.0392156877,0.0000000000,image22.jpg,5,30U
1646.9871870000,704051.1620591980,5638924.3546016607,86900.0000000000,0.0625000000,-7.3125000000,1.0625000000,0.0549019612,0.0000000000,image23.jpg,5,30U
1713.7553120000,nan,nan,nan,359.9375000000,-7.0625000000,1.0625000000,0.0549019612,1.0000000000,image24.jpg,nan,nan
1778.5956760000,704051.1496056109,5638924.3726696540,86900.0000000000,0.0000000000,-7.1250000000,1.0625000000,0.0549019612,0.0000000000,image25.jpg,5,30U
1848.8500510000,704051.1620591980,5638924.3546016607,86900.0000000000,0.1250000000,-7.3125000000,1.0000000000,0.0549019612,1.0000000000,image26.jpg,5,30U
1914.3428120000,nan,nan,nan,0.0625000000,-7.2500000000,1.0000000000,-0.0470588244,0.0000000000,image27.jpg,nan,nan
1979.7310930000,704051.1503336453,5638924.3541409383,86900.0000000000,0.0000000000,-7.2500000000,0.9375000000,0.0392156877,0.0000000000,image28.jpg,5,30U
2045.1401030000,704051.1496056109,5638924.3726696540,86900.0000000000,0.0000000000,-7.2500000000,0.9375000000,0.0392156877,0.0000000000,image29.jpg,5,30U
2113.7667180000,nan,nan,nan,0.0000000000,-7.2500000000,0.9375000000,0.0392156877,0.0000000000,image30.jpg,nan,nan
2177.4316660000,704051.1620591980,5638924.3546016607,86900.0000000000,0.1250000000,-7.2500000000,1.0625000000,-0.0549019612,1.0000000000,image31.jpg,5,30U
2246.2926550000,704051.1496056109,5638924.3726696540,86900.0000000000,359.9375000000,-7.0000000000,1.0625000000,0.0549019612,0.0000000000,image32.jpg,5,30U
2310.7143220000,nan,nan,nan,0.0000000000,-7.1250000000,1.0625000000,0.0549019612,0.0000000000,image33.jpg,nan,nan
2382.4120820000,704051.1496056109,5638924.3726696540,86900.0000000000,0.1250000000,-7.2500000000,1.0625000000,0.0549019612,0.0000000000,image34.jpg,5,30U
2448.9860930000,704051.1620591980,5638924.3546016607,86900.0000000000,0.0625000000,-7.1875000000,1.0000000000,0.0392156877,0.0000000000,image35.jpg,5,30U
2513.4038530000,nan,nan,nan,0.1250000000,-7.1875000000,1.1250000000,0.0392156877,0.0000000000,image36.jpg,nan,nan
2580.2642700000,704051.1503336453,5638924.3541409383,86900.0000000000,359.9375000000,-6.8750000000,1.1875000000,0.0392156877,0.0000000000,image37.jpg,5,30U
2652.2222380000,704051.1620591980,5638924.3546016607,86900.0000000000,0.0000000000,-7.0625000000,1.1250000000,0.0078431377,1.0000000000,image38.jpg,5,30U
2712.9181240000,nan,nan,nan,0.1250000000,-7.2500000000,1.1250000000,0.0392156877,0.0000000000,image39.jpg,nan,nan
2777.6206240000,704051.1620591980,5638924.3546016607,86900.0000000000,0.0625000000,-7.1875000000,1.0000000000,0.0549019612,0.0000000000,image40.jpg,5,30U
2848.0402070000,704051.1620591980,5638924.3546016607,86900.0000000000,359.9375000000,-7.1875000000,1.0000000000,0.0549019612,0.0000000000,image41.jpg,5,30U
2917.0018220000,nan,nan,nan,0.0000000000,-7.1250000000,1.0000000000,0.0549019612,1.0000000000,image42.jpg,nan,nan
2983.3296860000,704051.1620591980,5638924.3546016607,86900.0000000000,0.0000000000,-7.1250000000,1.0000000000,0.0392156877,0.0000000000,image43.jpg,5,30U
3048.8601030000,704051.1620591980,5638924.3546016607,86900.0000000000,0.0000000000,-7.1250000000,1.0000000000,0.0392156877,0.0000000000,image44.jpg,5,30U
3113.1166650000,nan,nan,nan,0.0000000000,-7.1250000000,1.0000000000,0.0078431377,0.0000000000,image45.jpg,nan,nan
3183.0011440000,704051.1620591980,5638924.3546016607,86900.0000000000,0.0000000000,-7.1250000000,1.0000000000,0.0392156877,0.0000000000,image46.jpg,5,30U
3246.8788530000,704051.1620591980,5638924.3546016607,86900.0000000000,0.0000000000,-7.1250000000,1.0000000000,0.0392156877,0.0000000000,image47.jpg,5,30U
3315.8020820000,nan,nan,nan,0.0000000000,-7.1250000000,1.0000000000,0.0549019612,0.0000000000,image48.jpg,nan,nan
3384.3931240000,704051.1627872323,5638924.3360729432,86900.0000000000,0.0625000000,-7.1250000000,1.1250000000,0.0156862754,1.0000000000,image49.jpg,5,30U
3446.3344780000,704051.1627872323,5638924.3360729432,86900.0000000000,359.8750000000,-6.9375000000,1.1250000000,0.0549019612,0.0000000000,image50.jpg,5,30U
3513.9081230000,nan,nan,nan,359.9375000000,-7.0625000000,1.0625000000,0.0549019612,0.0000000000,image51.jpg,nan,nan
3583.8632280000,704051.1627872323,5638924.3360729432,86900.0000000000,0.0625000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image52.jpg,5,30U
3647.7816130000,704051.1627872323,5638924.3360729432,86900.0000000000,0.0625000000,-7.1250000000,1.0625000000,0.0392156877,1.0000000000,image53.jpg,5,30U
3714.7038000000,nan,nan,nan,0.0625000000,-7.0625000000,1.1875000000,0.0078431377,0.0000000000,image54.jpg,nan,nan
3781.7626550000,704051.1635152667,5638924.3175442256,86900.0000000000,359.9375000000,-6.8750000000,1.1875000000,0.0392156877,0.0000000000,image55.jpg,5,30U
3847.6505190000,704051.1627872323,5638924.3360729432,86900.0000000000,0.0000000000,-7.0625000000,1.1250000000,0.0078431377,2.0000000000,image56.jpg,5,30U
3918.0622380000,nan,nan,nan,0.0000000000,-7.1250000000,1.1250000000,0.0549019612,0.0000000000,image57.jpg,nan,nan
3982.7901020000,704051.1627872323,5638924.3360729432,86900.0000000000,0.0000000000,-7.2500000000,1.1250000000,0.0549019612,0.0000000000,image58.jpg,5,30U
4050.7021860000,704051.1635152667,5638924.3175442256,86900.0000000000,0.0000000000,-7.1875000000,1.0625000000,0.0549019612,0.0000000000,image59.jpg,5,30U
4114.7740090000,nan,nan,nan,0.0000000000,-7.1875000000,1.0625000000,0.0392156877,1.0000000000,image60.jpg,nan,nan
4182.3564040000,704051.1635152667,5638924.3175442256,86900.0000000000,0.0000000000,-7.1875000000,1.0625000000,0.0078431377,0.0000000000,image61.jpg,5,30U
4251.5159360000,704051.1752408196,5638924.3180049481,86900.0000000000,0.0000000000,-7.1875000000,1.0625000000,0.0392156877,0.0000000000,image62.jpg,5,30U
4314.0508310000,nan,nan,nan,0.0000000000,-7.1875000000,1.1250000000,0.0235294122,0.0000000000,image63.jpg,nan,nan
4383.9522900000,704051.1635152667,5638924.3175442256,86900.0000000000,0.0000000000,-7.1875000000,1.1250000000,0.0392156877,0.0000000000,image64.jpg,5,30U
4455.5277590000,704051.1635152667,5638924.3175442256,86900.0000000000,0.0000000000,-7.1875000000,1.1250000000,0.0549019612,0.0000000000,image65.jpg,5,30U
4517.0296860000,nan,nan,nan,0.0000000000,-7.1875000000,1.1250000000,0.0549019612,0.0000000000,image66.jpg,nan,nan
4583.8963000000,704051.1745127852,5638924.3365336666,86900.0000000000,0.0000000000,-7.1875000000,1.1250000000,0.0549019612,1.0000000000,image67.jpg,5,30U
4651.8439040000,704051.1745127852,5638924.3365336666,86900.0000000000,0.0000000000,-7.1875000000,1.1250000000,0.0000000000,0.0000000000,image68.jpg,5,30U
4715.3809350000,nan,nan,nan,0.0000000000,-7.1875000000,1.1250000000,0.0392156877,0.0000000000,image69.jpg,nan,nan
4786.6061960000,704051.1635152667,5638924.3175442256,86900.0000000000,0.0000000000,-7.1875000000,1.1250000000,0.0392156877,0.0000000000,image70.jpg,5,30U
4850.2835920000,704051.1752408196,5638924.3180049481,86900.0000000000,0.0000000000,-7.1875000000,1.1250000000,0.0392156877,2.0000000000,image71.jpg,5,30U
4915.5102580000,nan,nan,nan,0.0000000000,-7.1875000000,1.1250000000,0.0078431377,0.0000000000,image72.jpg,nan,nan
4985.7780710000,704051.1752408196,5638924.3180049481,86900.0000000000,0.0000000000,-7.1875000000,1.1250000000,0.0549019612,0.0000000000,image73.jpg,5,30U
5053.7871850000,704051.1752408196,5638924.3180049481,86900.0000000000,0.0000000000,-7.1875000000,1.1250000000,0.0549019612,2.0000000000,image74.jpg,5,30U
5113.2233830000,nan,nan,nan,0.0000000000,-7.1875000000,1.1250000000,0.0549019612,0.0000000000,image75.jpg,nan,nan
5184.4146850000,704051.1752408196,5638924.3180049481,86900.0000000000,0.0000000000,-7.1875000000,1.1250000000,0.0549019612,0.0000000000,image76.jpg,5,30U
5254.7141120000,704051.1627872323,5638924.3360729432,86900.0000000000,0.0000000000,-7.1875000000,1.1250000000,0.0392156877,0.0000000000,image77.jpg,5,30U
5313.7835920000,nan,nan,nan,0.0000000000,-7.1875000000,1.1250000000,0.0392156877,1.0000000000,image78.jpg,nan,nan
5383.3454140000,704051.1627872323,5638924.3360729432,86900.0000000000,0.0000000000,-7.1875000000,1.1250000000,0.0078431377,0.0000000000,image79.jpg,5,30U
5453.3864560000,704051.1627872323,5638924.3360729432,86900.0000000000,0.0625000000,-7.0625000000,1.1875000000,0.0392156877,0.0000000000,image80.jpg,5,30U
5514.0321330000,nan,nan,nan,359.9375000000,-7.0625000000,1.1250000000,0.0392156877,0.0000000000,image81.jpg,nan,nan
5580.6456230000,704051.1627872323,5638924.3360729432,86900.0000000000,0.0000000000,-7.1875000000,1.1250000000,0.0549019612,0.0000000000,image82.jpg,5,30U
5654.3497890000,704051.1752408196,5638924.3180049481,86900.0000000000,0.0000000000,-7.1875000000,1.1250000000,0.0549019612,0.0000000000,image83.jpg,5,30U
5717.4711430000,nan,nan,nan,0.0000000000,-7.1250000000,1.1250000000,0.0549019612,0.0000000000,image84.jpg,nan,nan
5783.2394770000,704051.1627872323,5638924.3360729432,86900.0000000000,0.0000000000,-7.1250000000,1.1250000000,0.0392156877,2.0000000000,image85.jpg,5,30U
5852.5646850000,704051.1745127852,5638924.3365336666,86900.0000000000,0.0000000000,-7.1250000000,1.1250000000,-0.0470588244,0.0000000000,image86.jpg,5,30U
5924.0768730000,nan,nan,nan,0.0000000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image87.jpg,nan,nan
5981.3667680000,704051.1745127852,5638924.3365336666,86900.0000000000,0.0000000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image88.jpg,5,30U
6049.2980700000,704051.1627872323,5638924.3360729432,87000.0000000000,0.0000000000,-7.1250000000,1.1250000000,0.0392156877,1.0000000000,image89.jpg,5,30U
6120.1669250000,nan,nan,nan,0.0000000000,-7.1250000000,1.1250000000,-0.0156862754,0.0000000000,image90.jpg,nan,nan
6183.1738000000,704051.1627872323,5638924.3360729432,87000.0000000000,0.0000000000,-7.1250000000,1.1250000000,0.0549019612,0.0000000000,image91.jpg,5,30U
6249.8644770000,704051.1745127852,5638924.3365336666,87000.0000000000,0.0000000000,-7.1250000000,1.1250000000,0.0549019612,1.0000000000,image92.jpg,5,30U
6320.4528100000,nan,nan,nan,0.0000000000,-7.1250000000,1.1250000000,0.0549019612,0.0000000000,image93.jpg,nan,nan
6381.4493200000,704051.1752408196,5638924.3180049481,87000.0000000000,0.0000000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image94.jpg,5,30U
6451.0034870000,704051.1627872323,5638924.3360729432,87000.0000000000,0.0000000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image95.jpg,5,30U
6520.8988510000,nan,nan,nan,0.0000000000,-7.1250000000,1.1250000000,0.0392156877,1.0000000000,image96.jpg,nan,nan
6584.8380700000,704051.1745127852,5638924.3365336666,87000.0000000000,0.0000000000,-7.1250000000,1.1250000000,-0.0156862754,0.0000000000,image97.jpg,5,30U
6651.9202060000,704051.1745127852,5638924.3365336666,87000.0000000000,0.0000000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image98.jpg,5,30U
6722.5633830000,nan,nan,nan,0.0000000000,-7.1250000000,1.1250000000,0.0549019612,0.0000000000,image99.jpg,nan,nan
6786.6552060000,704051.1627872323,5638924.3360729432,87000.0000000000,0.0000000000,-7.1250000000,1.1250000000,0.0549019612,0.0000000000,image100.jpg,5,30U
6850.7615600000,704051.1627872323,5638924.3360729432,87000.0000000000,0.0000000000,-7.1250000000,1.1250000000,0.0000000000,0.0000000000,image101.jpg,5,30U
6919.8086430000,nan,nan,nan,0.0000000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image102.jpg,nan,nan
6986.1408830000,704051.1737847506,5638924.3550623842,87000.0000000000,0.0625000000,-7.0000000000,1.2500000000,0.0392156877,1.0000000000,image103.jpg,5,30U
7050.9687470000,704051.1620591980,5638924.3546016607,87000.0000000000,359.9375000000,-7.0000000000,1.1875000000,-0.0156862754,0.0000000000,image104.jpg,5,30U
7121.0473930000,nan,nan,nan,0.0000000000,-7.1250000000,1.1875000000,0.0392156877,0.0000000000,image105.jpg,nan,nan
7185.0880180000,704051.1737847506,5638924.3550623842,87000.0000000000,0.0625000000,-7.1875000000,1.1875000000,0.0392156877,0.0000000000,image106.jpg,5,30U
7254.6695800000,704051.1620591980,5638924.3546016607,87000.0000000000,0.0000000000,-7.1250000000,1.1875000000,0.0549019612,0.0000000000,image107.jpg,5,30U
7318.3597370000,nan,nan,nan,359.9375000000,-7.1250000000,1.1875000000,0.0000000000,1.0000000000,image108.jpg,nan,nan
7387.0925490000,704051.1620591980,5638924.3546016607,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0549019612,0.0000000000,image109.jpg,5,30U
7450.4101010000,704051.1745127852,5638924.3365336666,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0470588244,1.0000000000,image110.jpg,5,30U
7518.9935390000,nan,nan,nan,359.9375000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image111.jpg,nan,nan
7586.1414550000,704051.1620591980,5638924.3546016607,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0392156877,1.0000000000,image112.jpg,5,30U
7652.6692160000,704051.1620591980,5638924.3546016607,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image113.jpg,5,30U
7718.7041110000,nan,nan,nan,359.9375000000,-7.1250000000,1.1250000000,0.0392156877,1.0000000000,image114.jpg,nan,nan
7789.2988510000,704051.1620591980,5638924.3546016607,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,-0.0156862754,1.0000000000,image115.jpg,5,30U
7854.8970280000,704051.1737847506,5638924.3550623842,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0549019612,0.0000000000,image116.jpg,5,30U
7919.2223930000,nan,nan,nan,359.9375000000,-7.1250000000,1.1250000000,0.0549019612,0.0000000000,image117.jpg,nan,nan
7987.1473930000,704051.1620591980,5638924.3546016607,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0549019612,0.0000000000,image118.jpg,5,30U
8050.8502570000,704051.1620591980,5638924.3546016607,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,-0.0549019612,1.0000000000,image119.jpg,5,30U
8119.2140070000,nan,nan,nan,359.9375000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image120.jpg,nan,nan
8188.7302050000,704051.1620591980,5638924.3546016607,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image121.jpg,5,30U
8256.3783820000,704051.1613311635,5638924.3731303774,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0000000000,0.0000000000,image122.jpg,5,30U
8321.3844760000,nan,nan,nan,359.9375000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image123.jpg,nan,nan
8385.7728090000,704051.1613311635,5638924.3731303774,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0549019612,0.0000000000,image124.jpg,5,30U
8456.4961420000,704051.1620591980,5638924.3546016607,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0549019612,0.0000000000,image125.jpg,5,30U
8517.3929130000,nan,nan,nan,359.9375000000,-7.1250000000,1.1250000000,0.0156862754,1.0000000000,image126.jpg,nan,nan
8586.2116630000,704051.1620591980,5638924.3546016607,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image127.jpg,5,30U
8655.9123920000,704051.1613311635,5638924.3731303774,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image128.jpg,5,30U
8721.7730690000,nan,nan,nan,359.9375000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image129.jpg,nan,nan
8786.1818190000,704051.1620591980,5638924.3546016607,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0392156877,1.0000000000,image130.jpg,5,30U
8856.5036940000,704051.1613311635,5638924.3731303774,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image131.jpg,5,30U
8918.4572880000,nan,nan,nan,359.9375000000,-7.1250000000,1.1250000000,0.0549019612,0.0000000000,image132.jpg,nan,nan
8987.2481730000,704051.1613311635,5638924.3731303774,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0156862754,1.0000000000,image133.jpg,5,30U
9054.1470800000,704051.1737847506,5638924.3550623842,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0549019612,0.0000000000,image134.jpg,5,30U
9118.4486940000,nan,nan,nan,359.9375000000,-7.1250000000,1.1250000000,0.0549019612,0.0000000000,image135.jpg,nan,nan
9189.3618190000,704051.1737847506,5638924.3550623842,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image136.jpg,5,30U
9252.0730690000,704051.1737847506,5638924.3550623842,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0078431377,1.0000000000,image137.jpg,5,30U
9320.6864020000,nan,nan,nan,359.9375000000,-7.1250000000,1.1250000000,0.0392156877,0.0000000000,image138.jpg,nan,nan
9386.1285900000,704051.1737847506,5638924.3550623842,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0313725509,0.0000000000,image139.jpg,5,30U
9461.3790590000,704051.1737847506,5638924.3550623842,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0156862754,0.0000000000,image140.jpg,5,30U
9521.4404130000,nan,nan,nan,359.9375000000,-7.1250000000,1.1250000000,0.0627451017,0.0000000000,image141.jpg,nan,nan
9591.1226520000,704051.1737847506,5638924.3550623842,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0549019612,0.0000000000,image142.jpg,5,30U
9652.8549440000,704051.1737847506,5638924.3550623842,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.0627451017,0.0000000000,image143.jpg,5,30U
9728.3706210000,nan,nan,nan,359.9375000000,-7.1250000000,1.1250000000,0.0156862754,1.0000000000,image144.jpg,nan,nan
9786.0848400000,704051.1737847506,5638924.3550623842,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.1411764771,0.0000000000,image145.jpg,5,30U
9853.9626520000,704051.1620591980,5638924.3546016607,87000.0000000000,359.9375000000,-7.1250000000,1.1250000000,0.3058823645,0.0000000000,image146.jpg,5,30U
9923.2435380000,nan,nan,nan,359.9375000000,-7.0625000000,1.1250000000,0.4000000060,0.0000000000,image147.jpg,nan,nan
9990.3519230000,704051.1730567161,5638924.3735910999,87000.0000000000,359.7500000000,-7.0000000000,1.5000000000,0.4470588267,2.0000000000,image148.jpg,5,30U
10054.6930690000,704051.1730567161,5638924.3735910999,87000.0000000000,359.6875000000,-6.6250000000,3.2500000000,0.4000000060,0.0000000000,image149.jpg,5,30U
10122.3352560000,nan,nan,nan,359.3750000000,-6.6250000000,4.2500000000,0.4470588267,0.0000000000,image150.jpg,nan,nan
10185.9204650000,704051.1979638905,5638924.3374551125,87000.0000000000,359.0000000000,-7.1875000000,3.5625000000,0.4392156899,2.0000000000,image151.jpg,5,30U
10256.7473920000,704051.2111455123,5638924.3008583998,87000.0000000000,359.1250000000,-8.1875000000,4.1875000000,0.4705882370,0.0000000000,image152.jpg,5,30U
10321.2691630000,nan,nan,nan,358.0625000000,-8.6250000000,3.8750000000,0.4313725531,0.0000000000,image153.jpg,nan,nan
10386.7928080000,704051.2477782402,5638924.2651831340,87000.0000000000,358.0625000000,-9.0000000000,3.6875000000,0.4235294163,0.0000000000,image154.jpg,5,30U
10455.3814540000,704051.2975925913,5638924.1929111555,87000.0000000000,356.9375000000,-7.5625000000,2.8125000000,0.3843137324,2.0000000000,image155.jpg,5,30U
10522.8735370000,nan,nan,nan,357.5625000000,-8.3125000000,3.2500000000,0.3686274588,3.0000000000,image156.jpg,nan,nan
10586.7145270000,704051.3232278023,5638924.1382464506,87000.0000000000,357.0000000000,-7.6250000000,4.1875000000,0.4078431427,8.0000000000,image157.jpg,5,30U
