Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
14920.054681,704051894252.0173,5638921859575.152,89200000.0,0.0,-3.5625,10.6875,0.4235294163,1.0,image222.jpg,5.0,30U,704051.8564661217,5638921.879224385,89251.39932035167,-77.34847807318982,-74.59068789992205
14987.77114,,,,359.9375,-3.8125,9.375,0.4156862795,1.0,image223.jpg,,,704051.8660074493,5638921.836718516,89254.07409526187,-75.07136728603774,-74.52818789992205
15061.632963,704051908889.7219,5638921785921.008,89300000.0,359.625,-4.0,9.25,0.4156862795,2.0,image224.jpg,5.0,30U,704051.8785467431,5638921.789686984,89254.07736927731,-76.35058840933323,-74.21568789992205
15122.109213,704051888350.7505,5638921710884.688,89200000.0,359.3125,-3.75,9.75,0.3686274588,2.0,image225.jpg,5.0,30U,704051.88796222,5638921.7509144,89253.45189038043,-75.78794450436749,-73.90318789992205
15191.21765,,,,359.1875,-4.0,9.5,0.4235294163,1.0,image226.jpg,,,704051.8990030407,5638921.707320075,89253.8802774404,-75.12309236949835,-73.77818789992205
15259.506765,704051913257.9409,5638921674748.7,89200000.0,359.0625,-4.25,9.6875,0.4313725531,1.0,image227.jpg,5.0,30U,704051.9105085981,5638921.664008769,89253.69993571534,-75.4003528279788,-73.65318789992205
15322.423171,704051927895.6459,5638921601094.555,89200000.0,359.0,-4.5,9.625,0.4392156899,1.0,image228.jpg,5.0,30U,704051.9209682823,5638921.623852409,89254.23429825202,-75.31188934205528,-73.59068789992205
15392.622806,,,,358.875,-4.4375,9.6875,0.4235294163,2.0,image229.jpg,,,704051.9326620759,5638921.579240606,89255.00067268843,-74.99304218345554,-73.46568789992205
15457.542389,704051943261.3875,5638921508911.692,89200000.0,358.3125,-3.9375,8.9375,0.4235294163,1.0,image230.jpg,5.0,30U,704051.9437395174,5638921.537919104,89255.2958132169,-74.93748817172332,-72.90318789992205
15523.728483,704051946901.5703,5638921416268.104,89200000.0,358.5625,-3.6875,8.5,0.4235294163,3.0,image231.jpg,5.0,30U,704051.9550604187,5638921.495852564,89255.84847759549,-74.43267413308922,-73.15318789992205
15591.542233,,,,358.375,-3.6875,8.875,0.3686274588,3.0,image232.jpg,,,704051.966877794,5638921.453434103,89256.56302461521,-74.25344368022661,-72.96568789992205
15660.748848,704051982078.2502,5638921417650.278,89200000.0,357.875,-3.0625,9.125,0.4235294163,3.0,image233.jpg,5.0,30U,704051.9791510372,5638921.409906452,89256.77329059999,-74.24673251900549,-72.46568789992205
15723.301921,704052008441.5159,5638921344456.857,89200000.0,357.75,-3.0625,8.9375,0.4235294163,3.0,image234.jpg,5.0,30U,704051.9902632725,5638921.370514036,89257.30216247278,-74.16508569099517,-72.34068789992205
15790.633691,,,,357.9375,-2.5625,8.75,0.4235294163,3.0,image235.jpg,,,704052.0022463383,5638921.328265063,89257.84622746035,-74.0508224788689,-72.52818789992205
15860.311816,704052035532.8193,5638921252734.721,89200000.0,358.0625,-2.3125,9.125,0.3450980484,4.0,image236.jpg,5.0,30U,704052.0148010643,5638921.284334499,89257.93621614318,-74.10671068029023,-72.65318789992205
