Frame,Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
246,16523.828691,704052133.9378318,5638920864.31709,89255.82793508198,0.375,-3.0625,10.375,0.4313725531,5.0,5.0,30U,704052.1339378315,5638920.864317089,89255.82793508198,-74.22904180396597,-74.96568789992205
247,16592.316608,704052146.2789261,5638920820.620058,89254.67222228646,0.125,-2.875,9.9375,0.4156862795,5.0,,,704052.1462789259,5638920.820620058,89254.67222228646,-74.13248502000874,-74.71568789992205
248,16658.820254,704052158.3518332,5638920778.146401,89253.45113167874,0.6875,-2.625,10.25,0.4156862795,1.0,5.0,30U,704052.1583518335,5638920.778146404,89253.45113167874,-74.19694805010437,-75.27818789992205
249,16726.46067,704052170.6244208,5638920734.784818,89251.96535885615,0.6875,-2.6875,9.75,0.4156862795,0.0,5.0,30U,704052.1706244206,5638920.734784816,89251.96535885615,-74.30008928973137,-75.27818789992205
250,16790.983587,704052182.2586417,5638920693.394508,89250.36842426981,0.6875,-2.625,9.5,0.3843137324,0.0,,,704052.1822586417,5638920.693394509,89250.36842426981,-74.12999747532018,-75.27818789992205
251,16858.654316,704052194.6112263,5638920649.944097,89248.6014925131,0.75,-2.5625,9.8125,0.4156862795,0.0,5.0,30U,704052.1946112263,5638920.649944097,89248.6014925131,-74.0558865766522,-75.34068789992205
252,16931.978795,704052208.0892758,5638920602.766923,89246.70184340389,0.125,-2.1875,9.375,0.4156862795,0.0,5.0,30U,704052.2080892762,5638920.602766925,89246.70184340389,-74.28498636891106,-74.71568789992205
253,16994.169003,704052219.345558,5638920562.761669,89244.9750057581,0.1875,-2.375,9.8125,0.4313725531,0.0,,,704052.2193455581,5638920.56276167,89244.9750057581,-74.15177393144978,-74.77818789992205
254,17056.466295,704052230.7260847,5638920522.672563,89243.2036959175,0.3125,-2.875,10.375,0.400000006,1.0,5.0,30U,704052.2307260849,5638920.522672566,89243.2036959175,-74.02885742173555,-74.90318789992205
255,17130.085097,704052244.3303331,5638920475.138573,89240.85572661339,0.0,-2.625,10.1875,0.3843137324,0.0,5.0,30U,704052.2443303332,5638920.47513857,89240.85572661339,-74.15384175876386,-74.59068789992205
256,17196.403691,704052256.4961259,5638920432.277392,89238.57243724393,359.75,-2.8125,10.0625,0.4156862795,0.0,,,704052.2564961261,5638920.432277395,89238.57243724393,-74.06626602174987,-74.34068789992205
257,17260.035253,704052268.2356032,5638920391.15754,89236.38111786393,359.875,-2.75,10.0,0.4156862795,0.0,5.0,30U,704052.2682356036,5638920.391157541,89236.38111786393,-74.02194671743837,-74.46568789992205
258,17325.24343,704052280.3210628,5638920348.949521,89234.27949607701,359.4375,-2.9375,9.8125,0.4156862795,0.0,5.0,30U,704052.2803210628,5638920.348949525,89234.27949607701,-73.90732587938703,-74.02818789992205
259,17398.186035,704052293.9416686,5638920301.737174,89231.71983126372,359.125,-3.6875,9.8125,0.3764705956,0.0,,,704052.2939416687,5638920.3017371725,89231.71983126372,-73.95438241110071,-73.71568789992205
260,17458.944368,704052305.2534711,5638920262.406442,89229.58052781236,359.1875,-3.75,10.1875,0.4156862795,0.0,5.0,30U,704052.3052534714,5638920.26240644,89229.58052781236,-73.82987865656031,-73.77818789992205
261,17528.749993,704052318.3641266,5638920217.191275,89227.04332662844,358.4375,-3.3125,10.25,0.3921568692,2.0,5.0,30U,704052.3183641268,5638920.217191272,89227.04332662845,-73.85505314080103,-73.02818789992205
262,17595.108222,704052330.8041135,5638920174.218479,89224.72433619318,358.375,-3.3125,10.1875,0.4392156899,0.0,,,704052.3308041135,5638920.1742184805,89224.72433619318,-73.78707098600756,-72.96568789992205
263,17658.070826,704052342.6566081,5638920133.456264,89222.51999724687,358.0,-3.3125,10.0,0.4156862795,0.0,5.0,30U,704052.342656608,5638920.133456262,89222.51999724687,-73.65763892296866,-72.59068789992205
264,17728.146139,704052355.9694718,5638920088.054451,89220.14670374407,357.9375,-3.125,9.6875,0.4156862795,0.0,5.0,30U,704052.3559694719,5638920.088054452,89220.14670374407,-73.61149005254458,-72.52818789992205
265,17798.47567,704052369.3697284,5638920042.490553,89217.82579834468,357.5625,-3.5625,10.125,0.4078431427,1.0,,,704052.3693697286,5638920.042490552,89217.82579834467,-73.63575538003983,-72.15318789992205
266,17858.44468,704052380.7797784,5638920003.633017,89215.84565923522,357.5625,-3.3125,10.3125,0.3764705956,0.0,5.0,30U,704052.380779778,5638920.003633019,89215.84565923522,-73.51613938288722,-72.15318789992205
267,17927.086086,704052393.9470036,5638919959.135181,89213.60842077924,357.3125,-3.4375,9.875,0.4078431427,0.0,5.0,30U,704052.3939470038,5638919.959135185,89213.60842077924,-73.55992255439946,-71.90318789992205
268,17994.039524,704052406.7512417,5638919915.742205,89211.4614657126,357.4375,-3.5625,9.8125,0.3764705956,0.0,,,704052.4067512417,5638919.915742203,89211.4614657126,-73.48304742621599,-72.02818789992205
269,18058.67692,704052419.1680951,5638919873.869108,89209.37176738876,357.5625,-3.6875,10.3125,0.4156862795,0.0,5.0,30U,704052.4191680952,5638919.873869107,89209.37176738876,-73.4474129452185,-72.15318789992205
270,18127.32067,704052432.3933436,5638919829.37143,89207.15863778947,357.25,-3.5,10.4375,0.3921568692,0.0,5.0,30U,704052.4323933434,5638919.829371432,89207.15863778947,-73.51585535436391,-71.84068789992205
271,18195.356763,704052445.4353734,5638919785.29749,89204.97537816796,357.0,-3.8125,10.125,0.4313725531,0.0,,,704052.4454353735,5638919.7852974925,89204.97537816796,-73.47692543289708,-71.59068789992205
272,18257.972909,704052457.4660449,5638919744.74261,89202.95723270082,357.125,-3.8125,10.25,0.4156862795,1.0,5.0,30U,704052.4574660448,5638919.74474261,89202.95723270082,-73.35112789562959,-71.71568789992205
273,18332.55869,704052471.8991922,5638919696.477988,89200.51256726141,356.875,-4.0,10.5625,0.3843137324,0.0,5.0,30U,704052.4718991923,5638919.696477988,89200.51256726141,-73.49688575312325,-71.46568789992205
274,18396.136138,704052484.1043364,5638919655.282337,89198.44726716165,356.75,-3.4375,10.875,0.4156862795,0.0,,,704052.4841043367,5638919.6552823335,89198.44726716165,-73.32685954840878,-71.34068789992205
275,18463.446503,704052497.1543702,5638919611.710107,89196.22549396484,356.75,-3.1875,10.75,0.4235294163,0.0,5.0,30U,704052.4971543702,5638919.611710105,89196.22549396484,-73.46630672441682,-71.34068789992205
276,18524.686867,704052508.9512242,5638919571.970421,89194.20058091768,356.75,-3.125,10.0625,0.4235294163,2.0,5.0,30U,704052.5089512243,5638919.571970424,89194.20058091768,-73.30237888932987,-71.34068789992205
277,18597.436607,704052523.0932543,5638919524.825471,89191.73981088582,356.5,-3.125,10.5625,0.3921568692,0.0,,,704052.5230932542,5638919.524825471,89191.73981088582,-73.29932414546533,-71.09068789992205
278,18661.716503,704052535.5931604,5638919483.1629,89189.5625486372,356.5625,-3.1875,10.8125,0.4392156899,0.0,5.0,30U,704052.5355931602,5638919.4831629,89189.5625486372,-73.25479378580656,-71.15318789992205
279,18726.554003,704052548.2524025,5638919441.088084,89187.33255731742,356.1875,-2.5,10.5625,0.4392156899,0.0,5.0,30U,704052.5482524027,5638919.441088087,89187.33255731742,-73.1818557115522,-70.77818789992205
280,18794.275722,704052561.5183942,5638919397.19924,89184.96213553184,356.125,-2.5,11.125,0.4392156899,-3.0,,,704052.5615183939,5638919.39719924,89184.96213553184,-73.05068629863183,-70.71568789992205
281,18862.987024,704052575.0773376,5638919352.709202,89182.54168948239,356.0625,-2.5625,10.8125,0.4235294163,-2.0,5.0,30U,704052.5750773376,5638919.352709205,89182.54168948239,-73.11245133071793,-70.65318789992205
282,18925.362701,704052587.3584509,5638919312.255696,89180.30759625137,355.75,-3.1875,11.0,0.4235294163,-1.0,5.0,30U,704052.5873584505,5638919.312255698,89180.30759625137,-72.95359441073384,-70.34068789992205
283,18996.906086,704052601.5657129,5638919265.920093,89177.69391325935,355.25,-3.375,11.3125,0.4235294163,1.0,,,704052.601565713,5638919.265920094,89177.69391325935,-72.90447243058702,-69.84068789992205
284,19062.944576,704052614.7171005,5638919223.158965,89175.27404212808,354.875,-3.3125,10.5625,0.3921568692,0.0,5.0,30U,704052.6147171,5638919.223158966,89175.27404212808,-72.87669701728845,-69.46568789992205
285,19125.991138,704052627.3007255,5638919182.314368,89172.91105674634,354.9375,-3.5,10.5,0.4235294163,0.0,5.0,30U,704052.6273007253,5638919.182314369,89172.91105674634,-72.75939716824678,-69.52818789992205
286,19194.226503,704052641.0023926,5638919138.162219,89170.30390986688,354.5,-3.4375,11.1875,0.4235294163,0.0,,,704052.6410023927,5638919.13816222,89170.30390986688,-72.65492416015746,-69.09068789992205
287,19261.871503,704052654.6619753,5638919094.427565,89167.72072685312,354.5,-3.6875,11.3125,0.4392156899,0.0,5.0,30U,704052.6546619752,5638919.094427564,89167.72072685312,-72.58038002344159,-69.09068789992205
288,19329.215826,704052668.316151,5638919050.909262,89165.08892229531,354.25,-3.6875,11.0,0.400000006,0.0,5.0,30U,704052.6683161515,5638919.050909263,89165.08892229531,-72.44062435643184,-68.84068789992205
289,19398.649836,704052682.4797611,5638919006.149819,89162.31879791165,354.1875,-3.75,11.25,0.4235294163,0.0,,,704052.6824797606,5638919.006149824,89162.31879791165,-72.38901461626017,-68.77818789992205
290,19462.934003,704052695.6307747,5638918964.720136,89159.74844659428,353.75,-3.8125,10.875,0.4313725531,2.0,5.0,30U,704052.6956307751,5638918.964720136,89159.74844659427,-72.25233129959281,-68.34068789992205
291,19528.772544,704052709.1872633,5638918922.363744,89157.05564553571,353.625,-3.8125,11.125,0.3450980484,0.0,5.0,30U,704052.7091872632,5638918.922363743,89157.0556455357,-72.14224052396082,-68.21568789992205
292,19594.237596,704052722.7217275,5638918880.354368,89154.3078961471,353.5625,-3.5,10.75,0.4235294163,0.0,,,704052.7227217279,5638918.880354368,89154.30789614709,-72.03626832744612,-68.15318789992205
293,19664.334315,704052737.3000616,5638918835.390042,89151.41496541172,353.4375,-3.5625,11.0,0.4235294163,0.0,5.0,30U,704052.7373000617,5638918.835390043,89151.41496541172,-71.95804114048593,-68.02818789992205
294,19730.311502,704052751.0614306,5638918793.142205,89148.70986321037,353.25,-3.6875,11.1875,0.4313725531,1.0,5.0,30U,704052.7510614306,5638918.793142203,89148.70986321037,-71.88952201998961,-67.84068789992205
295,19794.190461,704052764.4125508,5638918752.31968,89146.11616850203,353.125,-3.4375,11.3125,0.3764705956,0.0,,,704052.7644125508,5638918.752319681,89146.11616850203,-71.81053544686063,-67.71568789992205
296,19861.330304,704052778.5130528,5638918709.406167,89143.42359611811,352.9375,-3.3125,10.8125,0.4392156899,0.0,2.0,30U,704052.7785130531,5638918.709406167,89143.42359611811,-71.25908881491347,-67.52818789992205
297,19934.141763,704052794.3210855,5638918662.812923,89140.0353288509,352.875,-3.1875,10.1875,0.4313725531,1.0,2.0,30U,704052.7943210853,5638918.662812925,89140.0353288509,-71.21174347766492,-67.46568789992205
298,19996.790877,704052807.9362543,5638918622.791742,89137.10726328588,352.875,-3.0,10.5,0.4313725531,0.0,,,704052.8079362542,5638918.622791743,89137.10726328588,-71.1029938469066,-67.46568789992205
299,20062.758221,704052822.3661084,5638918580.638393,89134.03777040308,352.4375,-3.0625,10.75,0.4313725531,0.0,2.0,30U,704052.8223661084,5638918.5806384,89134.03777040308,-71.14241415969383,-67.02818789992205
300,20131.412284,704052837.3634539,5638918536.7287,89130.90214413061,352.375,-3.3125,10.5,0.4313725531,0.0,2.0,30U,704052.8373634538,5638918.536728698,89130.90214413061,-71.16583508392159,-66.96568789992205
301,20196.72494,704052851.5868446,5638918495.02928,89127.96832543776,352.125,-3.125,10.375,0.4313725531,1.0,,,704052.8515868445,5638918.495029284,89127.96832543776,-71.05133526544716,-66.71568789992205
302,20264.631606,704052866.4774095,5638918451.657745,89124.92460080075,352.0625,-3.125,10.625,0.3764705956,0.0,2.0,30U,704052.8664774095,5638918.451657745,89124.92460080075,-71.08910407081635,-66.65318789992205
303,20333.25619,704052881.4911864,5638918407.833288,89121.97810728928,351.8125,-3.25,10.25,0.4313725531,0.0,2.0,30U,704052.8814911863,5638918.407833288,89121.97810728928,-71.14786555425871,-66.40318789992205
304,20395.465044,704052895.0363461,5638918368.163006,89119.33429570073,351.5625,-3.1875,9.6875,0.4392156899,0.0,,,704052.8950363453,5638918.368163004,89119.33429570073,-71.02665855072814,-66.15318789992205
305,20468.825513,704052911.1384598,5638918321.328285,89116.27066219326,351.5625,-3.1875,9.9375,0.4392156899,0.0,2.0,30U,704052.9111384603,5638918.321328288,89116.27066219326,-71.06929189241316,-66.15318789992205
306,20531.357544,704052924.8310353,5638918281.405383,89113.66598823978,351.4375,-3.125,9.5625,0.3764705956,0.0,2.0,30U,704052.9248310351,5638918.281405384,89113.66598823978,-70.95114509929249,-66.02818789992205
307,20595.805981,704052938.9829363,5638918240.418844,89111.04646513956,351.4375,-3.375,9.875,0.4313725531,0.0,,,704052.9389829362,5638918.240418843,89111.04646513956,-70.82385809788252,-66.02818789992205
308,20661.504575,704052953.5205755,5638918198.616389,89108.38470982935,351.25,-3.125,9.625,0.4313725531,1.0,5.0,30U,704052.9535205758,5638918.19861639,89108.38470982935,-70.75141224017824,-65.84068789992205
309,20734.594471,704052969.7671419,5638918152.089688,89105.54940526695,351.0625,-3.0,9.6875,0.3764705956,0.0,5.0,30U,704052.9697671419,5638918.152089685,89105.54940526695,-70.62489523173383,-65.65318789992205
310,20796.439731,704052983.5426688,5638918112.917639,89103.22267938415,350.875,-3.0,10.125,0.4313725531,0.0,,,704052.9835426692,5638918.112917637,89103.22267938415,-70.5009807484006,-65.46568789992205
311,20863.086658,704052998.5093929,5638918070.650617,89100.72617441493,350.625,-3.3125,9.375,0.4313725531,0.0,5.0,30U,704052.9985093927,5638918.070650615,89100.72617441493,-70.45441907688513,-65.21568789992205
312,20930.123533,704053013.5914574,5638918028.167616,89098.29613252282,350.625,-3.125,9.0,0.4470588267,1.0,5.0,30U,704053.0135914574,5638918.028167616,89098.29613252281,-70.41099476512147,-65.21568789992205
313,20996.709054,704053028.5808889,5638917986.046824,89095.95805280028,350.5,-2.9375,9.0625,0.3921568692,1.0,,,704053.0285808888,5638917.9860468265,89095.95805280028,-70.26381545184631,-65.09068789992205
314,21061.486033,704053043.2802229,5638917945.074725,89093.69771683145,350.25,-3.5,9.125,0.4313725531,0.0,5.0,30U,704053.0432802227,5638917.94507473,89093.69771683145,-70.19087618254832,-64.84068789992205
315,21128.8627,704053058.6408944,5638917902.43013,89091.40471824365,350.1875,-3.125,8.9375,0.4313725531,1.0,5.0,30U,704053.0586408942,5638917.902430131,89091.40471824365,-70.23404644026311,-64.77818789992205
316,21201.430825,704053075.1558625,5638917856.47237,89088.92536502781,350.0,-3.0,8.9375,0.4313725531,0.0,,,704053.075155862,5638917.856472376,89088.9253650278,-70.0668000055042,-64.59068789992205
317,21265.132023,704053089.7614022,5638917816.197946,89086.78083365496,350.1875,-3.3125,9.3125,0.4235294163,0.0,5.0,30U,704053.0897614025,5638917.816197947,89086.78083365496,-70.1221198139936,-64.77818789992205
318,21329.287439,704053104.4507414,5638917775.570093,89084.6593523319,349.6875,-2.6875,9.25,0.4235294163,0.0,5.0,30U,704053.1044507418,5638917.775570095,89084.6593523319,-70.10531575750286,-64.27818789992205
319,21404.530252,704053121.7071283,5638917727.886028,89082.17299204477,349.5625,-2.5625,8.75,0.4156862795,1.0,,,704053.1217071281,5638917.727886031,89082.17299204477,-69.9373795507318,-64.15318789992205
320,21461.747439,704053134.8958259,5638917691.773236,89080.35344596212,349.4375,-2.875,8.25,0.360784322,0.0,5.0,30U,704053.1348958251,5638917.691773239,89080.35344596212,-69.98164958203796,-64.02818789992205
321,21531.320981,704053150.961915,5638917647.675968,89078.05593551784,349.375,-2.625,8.3125,0.4313725531,0.0,5.0,30U,704053.1509619151,5638917.647675968,89078.05593551784,-70.00871620379047,-63.965687899922045
322,21599.405512,704053166.6508138,5638917604.550659,89075.77018084824,349.375,-2.625,8.3125,0.4078431427,0.0,,,704053.1666508141,5638917.604550661,89075.77018084824,-69.85218990026203,-63.965687899922045
323,21663.100043,704053181.4427977,5638917564.233938,89073.65503278884,349.5625,-2.8125,7.8125,0.4078431427,1.0,5.0,30U,704053.181442798,5638917.564233939,89073.65503278884,-69.85415238107447,-64.15318789992205
324,21732.205773,704053197.527443,5638917520.389322,89071.28764027773,349.4375,-2.3125,9.0,0.3294117749,2.0,5.0,30U,704053.1975274428,5638917.520389324,89071.28764027773,-69.8560280681769,-64.02818789992205
325,21799.729314,704053213.2241241,5638917477.597916,89068.90798724402,348.5,-3.125,8.5625,0.4156862795,1.0,,,704053.2132241242,5638917.477597914,89068.90798724402,-69.7056040230716,-63.090687899922045
326,21861.640929,704053227.7206134,5638917438.397027,89066.73775822554,348.6875,-3.5625,7.375,0.4235294163,1.0,5.0,30U,704053.2277206136,5638917.438397028,89066.73775822554,-69.6676165057284,-63.278187899922045
327,21932.593533,704053244.4048499,5638917393.371902,89064.2179319644,348.5625,-3.625,6.875,0.3450980484,0.0,5.0,30U,704053.2444048502,5638917.393371901,89064.2179319644,-69.6762718470564,-63.153187899922045
328,21997.552647,704053259.629691,5638917352.266132,89061.81852062714,348.5625,-3.375,7.4375,0.4392156899,0.0,,,704053.259629691,5638917.352266133,89061.81852062714,-69.47965150245506,-63.153187899922045
329,22069.454939,704053276.6994551,5638917306.660356,89059.18788978322,348.3125,-3.9375,7.3125,0.4313725531,1.0,5.0,30U,704053.2766994553,5638917.306660357,89059.18788978322,-69.5119936057456,-62.903187899922045
330,22128.638324,704053290.7103161,5638917269.162684,89056.94616394196,348.5,-3.875,6.8125,0.4392156899,1.0,5.0,30U,704053.290710316,5638917.269162681,89056.94616394196,-69.47895253420802,-63.090687899922045
331,22201.035876,704053307.9447148,5638917223.118758,89054.17167256413,348.25,-4.4375,6.8125,0.3686274588,3.0,,,704053.3079447143,5638917.223118759,89054.17167256413,-69.36119107484274,-62.840687899922045
332,22261.978585,704053322.5192225,5638917184.423507,89051.7993907553,349.25,-4.75,7.5,0.4235294163,2.0,5.0,30U,704053.3225192231,5638917.184423509,89051.7993907553,-69.28648045386194,-63.840687899922045
333,22337.311397,704053340.6867344,5638917136.378876,89049.10180544792,348.5625,-3.875,8.5625,0.4313725531,4.0,5.0,30U,704053.340686734,5638917.136378875,89049.10180544792,-69.30777614052784,-63.153187899922045
334,22400.70421,704053355.9214343,5638917096.044857,89046.72067710047,347.9375,-3.9375,6.0625,0.4313725531,4.0,,,704053.3559214342,5638917.096044856,89046.72067710046,-69.1062832009809,-62.528187899922045
335,22467.288376,704053372.1205792,5638917053.609522,89044.22324211268,348.5625,-3.6875,5.1875,0.4313725531,6.0,5.0,30U,704053.3721205792,5638917.053609526,89044.22324211268,-69.15239874781298,-63.153187899922045
336,22526.569991,704053386.5237461,5638917015.787607,89042.07378921937,348.8125,-3.875,5.9375,0.4313725531,5.0,5.0,30U,704053.386523746,5638917.015787608,89042.07378921937,-68.98340928785728,-63.403187899922045
337,22602.890095,704053405.2842867,5638916966.956995,89039.46008121097,349.0625,-3.75,7.0625,0.4392156899,5.0,,,704053.405284286,5638916.966956997,89039.46008121097,-68.87670619162526,-63.653187899922045
338,22665.334783,704053420.7034651,5638916927.045579,89037.32333152345,349.25,-3.4375,6.5625,0.400000006,3.0,5.0,30U,704053.4207034645,5638916.927045582,89037.32333152345,-68.82119781507828,-63.840687899922045
339,22728.51348,704053436.3747548,5638916886.598202,89035.2779712733,349.4375,-3.5625,6.4375,0.4392156899,0.0,5.0,30U,704053.4363747548,5638916.886598205,89035.2779712733,-68.65810643212626,-64.02818789992205
340,22801.984053,704053454.7765954,5638916839.501705,89032.97672172762,349.625,-3.6875,6.625,0.4313725531,0.0,,,704053.4547765956,5638916.839501703,89032.9767217276,-68.51359838898031,-64.21568789992205
341,22866.544366,704053471.0673097,5638916798.116518,89030.97801840137,349.875,-3.75,7.125,0.4235294163,0.0,5.0,30U,704053.4710673101,5638916.7981165135,89030.97801840137,-68.4300868410678,-64.46568789992205
342,22932.692699,704053487.8657168,5638916755.623406,89029.01317791965,348.75,-3.75,6.25,0.3921568692,0.0,5.0,30U,704053.4878657165,5638916.755623403,89029.01317791965,-68.42596900040996,-63.340687899922045
343,22999.913897,704053504.9543831,5638916712.405138,89027.09229904207,348.9375,-3.5,5.6875,0.3921568692,0.0,,,704053.5049543831,5638916.712405138,89027.09229904207,-68.24385378436278,-63.528187899922045
344,23066.796501,704053522.1405771,5638916669.341023,89025.16842986275,348.4375,-3.8125,6.125,0.4235294163,0.0,5.0,30U,704053.5221405771,5638916.669341025,89025.16842986275,-68.2497896809844,-63.028187899922045
345,23129.185876,704053538.1909058,5638916629.110984,89023.46999515766,348.4375,-4.125,6.4375,0.3921568692,0.0,5.0,30U,704053.5381909058,5638916.629110987,89023.46999515765,-68.21959211974888,-63.028187899922045
346,23201.020772,704053556.7123727,5638916582.758059,89021.48810720055,348.5625,-3.5,6.75,0.4392156899,1.0,,,704053.5567123726,5638916.582758055,89021.48810720055,-68.04965671327165,-63.153187899922045
347,23271.251137,704053575.0042818,5638916537.37078,89019.54602409006,348.5,-3.6875,6.375,0.4078431427,1.0,5.0,30U,704053.575004282,5638916.537370778,89019.54602409006,-68.12182357345074,-63.090687899922045
348,23327.917907,704053589.6743944,5638916500.837526,89018.13363403143,348.6875,-3.0625,6.75,0.4235294163,2.0,5.0,30U,704053.5896743948,5638916.500837523,89018.13363403143,-67.97020257578737,-63.278187899922045
349,23400.320824,704053608.5970067,5638916454.07245,89016.17986002562,348.3125,-3.625,6.875,0.3921568692,4.0,,,704053.6085970069,5638916.454072451,89016.17986002562,-67.83295958727882,-62.903187899922045
350,23466.629053,704053626.0652484,5638916411.197347,89014.42893437821,348.1875,-3.4375,6.0625,0.3921568692,4.0,5.0,30U,704053.6260652485,5638916.411197346,89014.42893437821,-67.88468682105815,-62.778187899922045
351,23530.530355,704053642.9001093,5638916369.769851,89012.7778086327,348.3125,-3.25,6.75,0.4392156899,3.0,5.0,30U,704053.642900109,5638916.369769851,89012.7778086327,-67.81835738410723,-62.903187899922045
352,23602.907438,704053662.0582273,5638916322.78129,89010.86990524616,348.125,-3.3125,6.875,0.4392156899,4.0,,,704053.662058227,5638916.322781286,89010.86990524616,-67.68726226192246,-62.715687899922045
