Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Filename,GPS quality,UTM zone
9.934688,704174144.6801193,5639164421.309471,69300.0,0.0,-3.75,8.625,image0.jpg,5,30U
75.559427,704174167.3991363,5639164440.763831,69300.0,0.0,-3.75,8.625,image1.jpg,5,30U
204.735677,704174166.6704615,5639164459.296252,69300.0,0.0,-3.75,8.625,image3.jpg,5,30U
273.406458,704174166.6704615,5639164459.296252,69300.0,0.0,-3.75,8.625,image4.jpg,5,30U
404.122292,704174179.1264986,5639164441.224938,69300.0,0.0,-3.75,8.625,image6.jpg,5,30U
473.110365,704174167.3991363,5639164440.763831,69300.0,359.9375,-3.75,8.625,image7.jpg,5,30U
604.154062,704174167.3991363,5639164440.763831,69300.0,359.9375,-3.75,8.625,image9.jpg,5,30U
674.204844,704174178.3978238,5639164459.75736,69300.0,359.9375,-3.75,8.625,image10.jpg,5,30U
804.857239,704174178.3978238,5639164459.75736,69300.0,359.9375,-3.75,8.625,image12.jpg,5,30U
874.493541,704174166.6704615,5639164459.296252,69300.0,359.9375,-3.75,8.625,image13.jpg,5,30U
1005.253802,704174166.6704615,5639164459.296252,69300.0,359.9375,-3.75,8.625,image15.jpg,5,30U
1073.822968,704174178.3978238,5639164459.75736,69300.0,359.9375,-3.75,8.625,image16.jpg,5,30U
1209.486823,704174166.6704615,5639164459.296252,69300.0,359.9375,-3.75,8.625,image18.jpg,5,30U
1273.36,704174179.1264986,5639164441.224938,69300.0,359.9375,-3.75,8.625,image19.jpg,5,30U
1408.998125,704174179.1264986,5639164441.224938,69300.0,359.9375,-3.75,8.625,image21.jpg,5,30U
1472.834062,704174179.1264986,5639164441.224938,69300.0,359.9375,-3.75,8.625,image22.jpg,5,30U
1609.257291,704174179.1264986,5639164441.224938,69300.0,359.9375,-3.5625,8.3125,image24.jpg,5,30U
1673.137083,704174166.6704615,5639164459.296252,69300.0,359.875,-3.5,8.1875,image25.jpg,5,30U
1808.35802,704174166.6704615,5639164459.296252,69300.0,359.9375,-2.875,7.8125,image27.jpg,5,30U
1878.015208,704174166.6704615,5639164459.296252,69300.0,0.0625,-2.5,7.375,image28.jpg,5,30U
2008.96776,704174154.9430975,5639164458.835145,69300.0,0.3125,-2.3125,6.3125,image30.jpg,5,30U
2073.331822,704174130.7671703,5639164476.434513,69300.0,0.3125,-2.125,6.0,image31.jpg,5,30U
2208.117499,704174119.0398082,5639164475.973406,69300.0,0.1875,-2.6875,6.4375,image33.jpg,5,30U
2273.691562,704174083.1360818,5639164493.122785,69300.0,0.3125,-3.3125,5.9375,image34.jpg,5,30U
2407.967135,704174058.9597161,5639164510.733267,69300.0,0.3125,-4.75,4.0,image36.jpg,5,30U
2476.987291,704174023.0564274,5639164527.871531,69300.0,1.125,-4.3125,4.125,image37.jpg,5,30U
2608.143697,704173987.8813741,5639164526.488486,69300.0,1.0625,-2.4375,7.4375,image39.jpg,5,30U
2677.225051,704173976.154012,5639164526.02738,69300.0,0.25,-2.9375,8.1875,image40.jpg,5,30U
2808.77552,704173964.4336846,5639164525.566549,69300.0,0.6875,-2.5625,7.875,image42.jpg,5,30U
2878.960416,704173976.154012,5639164526.02738,69300.0,0.6875,-2.5625,8.0,image43.jpg,5,30U
3009.298905,704173964.4336846,5639164525.566549,69300.0,0.5625,-2.625,7.875,image45.jpg,5,30U
3077.68552,704173964.4336846,5639164525.566549,69300.0,0.5625,-2.625,7.875,image46.jpg,5,30U
3209.077707,704173964.4336846,5639164525.566549,69300.0,0.5625,-2.625,7.875,image48.jpg,5,30U
3276.622863,704173964.4336846,5639164525.566549,69300.0,0.5625,-2.625,7.875,image49.jpg,5,30U
3408.185884,704173964.4336846,5639164525.566549,69300.0,0.5625,-2.625,7.875,image51.jpg,5,30U
3476.65729,704173964.4336846,5639164525.566549,69300.0,0.3125,-2.5,8.0625,image52.jpg,5,30U
3610.508853,704173964.4336846,5639164525.566549,69300.0,0.125,-2.5625,7.125,image54.jpg,5,30U
