Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Speed, Steering angle [degrees], GPS quality
118.880625, 704050305.3658195, 5638924339.497669, 84300.0, 359.9375, -9.0, 0.6875, 0.0313725509, 0.0, 5.0
182.320833, , , , 359.9375, -9.0, 0.6875, -0.0078431377, 0.0, 
243.828333, 704050372.8070087, 5638924416.376867, 84400.0, 359.9375, -9.0, 0.6875, 0.0392156877, 0.0, 5.0
310.273542, , , , 359.9375, -9.0, 0.6875, 0.0470588244, 0.0, 
379.625208, 704050372.0789771, 5638924434.905585, 84400.0, 359.9375, -9.0, 0.6875, 0.0470588244, 0.0, 5.0
445.733125, 704050372.0789771, 5638924434.905585, 84400.0, 359.9375, -9.0, 0.6875, 0.0156862754, 1.0, 5.0
513.877396, , , , 359.9375, -9.0, 0.6875, 0.0313725509, 0.0, 
585.210937, 704050372.0789771, 5638924434.905585, 84400.0, 359.9375, -9.0, 0.6875, 0.0313725509, 0.0, 5.0
648.967291, 704050383.8045294, 5638924435.366307, 84400.0, 359.9375, -9.0, 0.6875, 0.0313725509, 0.0, 5.0
711.980104, , , , 359.9375, -9.0, 0.6875, 0.0313725509, 1.0, 
782.620208, 704050383.8045294, 5638924435.366307, 84400.0, 359.9375, -9.0, 0.6875, 0.0313725509, 0.0, 5.0
846.692656, 704050383.8045294, 5638924435.366307, 84400.0, 359.9375, -9.0, 0.6875, 0.0470588244, 0.0, 5.0
914.509635, , , , 359.9375, -9.0, 0.6875, 0.0156862754, 1.0, 
983.13526, 704050383.8045294, 5638924435.366307, 84400.0, 359.9375, -9.0, 0.6875, 0.0470588244, 0.0, 5.0
1054.235104, 704050383.0764979, 5638924453.895024, 84400.0, 359.9375, -9.0, 0.6875, 0.0313725509, 0.0, 5.0
1111.170312, , , , 359.9375, -9.0, 0.6875, 0.0313725509, 0.0, 
1179.898333, 704050383.0764979, 5638924453.895024, 84400.0, 359.9375, -9.0, 0.6875, -0.0078431377, 1.0, 5.0
1254.025885, 704050383.0764979, 5638924453.895024, 84400.0, 359.9375, -9.0, 0.6875, -0.0078431377, 0.0, 5.0
1318.062864, 704050383.0764979, 5638924453.895024, 84400.0, 0.4375, -9.0, 0.8125, 0.0313725509, 0.0, 5.0
1380.922291, , , , 0.0, -8.8125, 0.625, 0.0156862754, 0.0, 
1444.035156, 704050382.348466, 5638924472.423741, 84400.0, 0.125, -8.9375, 0.625, 0.0392156877, 0.0, 5.0
1510.975572, , , , 0.25, -9.0, 0.75, 0.0156862754, 0.0, 
1581.825364, 704050394.0740185, 5638924472.884463, 84400.0, 0.1875, -9.0, 0.6875, 0.0470588244, 0.0, 5.0
1649.106249, 704050394.0740185, 5638924472.884463, 84400.0, 0.125, -8.9375, 0.625, 0.0313725509, 1.0, 5.0
1713.958801, , , , 0.125, -8.9375, 0.625, -0.0078431377, 0.0, 
1783.921301, 704050393.3459867, 5638924491.41318, 84400.0, 0.125, -8.9375, 0.625, 0.0313725509, 0.0, 5.0
1850.26677, 704050393.3459867, 5638924491.41318, 84400.0, 0.125, -8.9375, 0.625, 0.0313725509, 0.0, 5.0
1912.278905, , , , 0.125, -8.9375, 0.625, 0.0313725509, 2.0, 
1980.603593, 704050393.3459867, 5638924491.41318, 84400.0, 0.125, -8.9375, 0.625, 0.0078431377, 0.0, 5.0
2050.47453, 704050405.0715392, 5638924491.873902, 84400.0, 0.125, -9.0, 0.625, 0.0470588244, 0.0, 5.0
2117.867499, , , , 0.125, -8.9375, 0.625, 0.0470588244, 1.0, 
2177.603697, 704050392.617955, 5638924509.941897, 84400.0, 0.125, -8.9375, 0.625, 0.0313725509, 0.0, 5.0
2248.646249, 704050405.0715392, 5638924491.873902, 84400.0, 0.125, -8.9375, 0.625, 0.0313725509, 0.0, 5.0
2315.122447, , , , 0.125, -8.9375, 0.625, 0.0313725509, 0.0, 
2380.953124, 704050404.3435073, 5638924510.402618, 84400.0, 0.125, -8.9375, 0.5625, 0.0313725509, 2.0, 5.0
2447.528541, 704050404.3435073, 5638924510.402618, 84400.0, 0.125, -9.0, 0.625, -0.0078431377, 0.0, 5.0
2514.303541, , , , 0.5625, -9.0, 0.75, 0.0313725509, 0.0, 
2583.299634, 704050403.6154757, 5638924528.931336, 84400.0, 0.1875, -8.8125, 0.5625, 0.0392156877, 0.0, 5.0
2647.945051, 704050402.8874437, 5638924547.460055, 84500.0, 0.25, -8.8125, 0.5625, 0.0392156877, 0.0, 5.0
2713.487395, , , , 0.375, -8.9375, 0.75, 0.0156862754, 0.0, 
2784.978593, 704050414.6129959, 5638924547.920776, 84500.0, 0.3125, -8.9375, 0.6875, 0.0313725509, 0.0, 5.0
2849.345936, 704050414.6129959, 5638924547.920776, 84500.0, 0.3125, -8.875, 0.6875, 0.0313725509, 3.0, 5.0
2917.112447, 704050413.8849642, 5638924566.449493, 84500.0, 0.3125, -8.8125, 0.6875, -0.0156862754, 0.0, 5.0
2980.878957, , , , 0.3125, -8.8125, 0.75, 0.0313725509, 0.0, 
3051.944061, 704050413.8849642, 5638924566.449493, 84500.0, 0.3125, -8.875, 0.75, 0.0313725509, 0.0, 5.0
3114.406874, , , , 0.3125, -8.875, 0.6875, 0.0470588244, 1.0, 
3184.000311, 704050413.8849642, 5638924566.449493, 84500.0, 0.3125, -8.875, 0.6875, -0.0078431377, 0.0, 5.0
3248.556665, 704050413.8849642, 5638924566.449493, 84500.0, 0.3125, -8.875, 0.6875, 0.0470588244, 0.0, 5.0
3315.256249, , , , 0.3125, -8.875, 0.6875, 0.0313725509, 1.0, 
3381.872863, 704050413.8849642, 5638924566.449493, 84500.0, 0.3125, -8.875, 0.6875, 0.0313725509, 0.0, 5.0
3451.294894, 704050424.8824843, 5638924585.438932, 84500.0, 0.3125, -8.875, 0.6875, 0.0313725509, 0.0, 5.0
3515.340572, , , , 0.3125, -8.875, 0.6875, 0.0313725509, 0.0, 
3584.785207, 704050424.8824843, 5638924585.438932, 84500.0, 0.3125, -8.875, 0.6875, 0.0313725509, 1.0, 5.0
3647.293176, 704050424.1544524, 5638924603.96765, 84500.0, 0.3125, -8.875, 0.6875, -0.0078431377, 0.0, 5.0
3715.796613, , , , 0.3125, -8.875, 0.6875, 0.0392156877, 0.0, 
3784.429009, 704050424.1544524, 5638924603.96765, 84500.0, 0.375, -8.875, 0.6875, 0.0392156877, 0.0, 5.0
3847.638436, 704050424.1544524, 5638924603.96765, 84500.0, 0.3125, -8.875, 0.6875, 0.0392156877, 0.0, 5.0
3914.361978, , , , 0.3125, -8.875, 0.6875, -0.0235294122, 0.0, 
3985.070467, 704050424.1544524, 5638924603.96765, 84500.0, 0.3125, -8.875, 0.6875, 0.0313725509, 0.0, 5.0
4048.350676, 704050435.1519727, 5638924622.95709, 84500.0, 0.3125, -8.875, 0.6875, 0.0313725509, 1.0, 5.0
4117.733436, 704050423.4264207, 5638924622.496368, 84500.0, 0.375, -8.875, 0.6875, -0.0156862754, 0.0, 5.0
4182.414582, , , , 0.375, -8.875, 0.6875, 0.0313725509, 0.0, 
4249.651457, 704050423.4264207, 5638924622.496368, 84500.0, 0.375, -8.875, 0.6875, 0.0392156877, 0.0, 5.0
4316.741613, , , , 0.375, -8.875, 0.6875, 0.0470588244, 1.0, 
4387.023488, 704050435.1519727, 5638924622.95709, 84500.0, 0.375, -8.875, 0.6875, -0.0078431377, 1.0, 5.0
4447.848436, 704050435.1519727, 5638924622.95709, 84500.0, 0.375, -8.875, 0.6875, 0.0470588244, 0.0, 5.0
4515.289738, , , , 0.375, -8.875, 0.6875, 0.0313725509, 1.0, 
4582.966509, 704050435.1519727, 5638924622.95709, 84500.0, 0.625, -8.875, 0.5, 0.0313725509, 0.0, 5.0
4647.922863, 704050435.1519727, 5638924622.95709, 84600.0, 0.3125, -8.5625, 0.3125, 0.0313725509, 1.0, 5.0
4713.539582, , , , 0.3125, -8.5, 0.5, 0.0313725509, 0.0, 
4785.136509, 704050434.4239408, 5638924641.485807, 84600.0, 0.3125, -8.625, 0.5, 0.0470588244, 1.0, 5.0
4853.188123, 704050435.1519727, 5638924622.95709, 84600.0, 0.5, -8.875, 0.625, -0.0078431377, 1.0, 5.0
4915.648384, , , , 0.4375, -8.9375, 0.625, 0.0470588244, 0.0, 
4983.6938, 704050446.8775246, 5638924623.417812, 84600.0, 0.375, -8.9375, 0.5, 0.0313725509, 0.0, 5.0
5052.653852, 704050446.8775246, 5638924623.417812, 84600.0, 0.375, -8.9375, 0.5, 0.0313725509, 0.0, 5.0
5115.691196, , , , 0.375, -8.9375, 0.5, -0.0549019612, 1.0, 
5184.870154, 704050435.1519727, 5638924622.95709, 84600.0, 0.375, -8.9375, 0.5, 0.0313725509, 0.0, 5.0
5250.233279, 704050446.8775246, 5638924623.417812, 84600.0, 0.375, -8.9375, 0.5, 0.0313725509, 0.0, 5.0
5316.887863, 704050446.8775246, 5638924623.417812, 84600.0, 0.375, -8.9375, 0.5, -0.0078431377, 0.0, 5.0
5384.080779, , , , 0.375, -8.9375, 0.5, 0.0392156877, 0.0, 
5456.220206, 704050446.8775246, 5638924623.417812, 84600.0, 0.375, -8.9375, 0.5, 0.0470588244, 0.0, 5.0
5519.98156, 704050447.6055566, 5638924604.889093, 84600.0, 0.375, -8.9375, 0.5, 0.0392156877, 0.0, 5.0
5587.771665, , , , 0.6875, -8.9375, 0.375, -0.0078431377, 1.0, 
5652.943487, 704050446.8775246, 5638924623.417812, 84600.0, 0.25, -8.6875, 0.25, 0.0313725509, 0.0, 5.0
5716.318123, 704050446.8775246, 5638924623.417812, 84600.0, 0.375, -8.6875, 0.3125, 0.0313725509, 0.0, 5.0
5783.309321, , , , 0.4375, -8.8125, 0.4375, 0.0313725509, 0.0, 
5852.924425, 704050458.6030767, 5638924623.878533, 84600.0, 0.4375, -8.9375, 0.5, 0.0313725509, 1.0, 5.0
5925.51906, 704050458.6030767, 5638924623.878533, 84600.0, 0.375, -8.9375, 0.4375, 0.0470588244, 0.0, 5.0
5990.107602, , , , 0.4375, -8.9375, 0.375, 0.0470588244, 0.0, 
6053.326091, 704050458.6030767, 5638924623.878533, 84600.0, 0.375, -8.9375, 0.375, 0.0156862754, 1.0, 5.0
6120.141612, 704050458.6030767, 5638924623.878533, 84600.0, 0.375, -8.9375, 0.375, 0.0392156877, 0.0, 5.0
6184.050414, , , , 0.375, -8.9375, 0.375, 0.0313725509, 0.0, 
6255.208175, 704050470.3286287, 5638924624.339253, 84600.0, 0.375, -8.9375, 0.375, 0.0313725509, 0.0, 5.0
6323.654998, 704050458.6030767, 5638924623.878533, 84600.0, 0.375, -8.9375, 0.375, 0.0313725509, 1.0, 5.0
6386.276352, , , , 0.375, -8.9375, 0.375, 0.0313725509, 0.0, 
6453.394216, 704050458.6030767, 5638924623.878533, 84600.0, 0.375, -8.9375, 0.375, 0.0313725509, 0.0, 5.0
6519.598956, 704050470.3286287, 5638924624.339253, 84600.0, 0.4375, -8.9375, 0.375, 0.0156862754, 0.0, 5.0
6586.276247, , , , 0.4375, -8.9375, 0.375, 0.0470588244, 0.0, 
6653.729268, 704050470.3286287, 5638924624.339253, 84600.0, 0.4375, -8.9375, 0.375, 0.0156862754, 0.0, 5.0
6719.408799, 704050470.3286287, 5638924624.339253, 84600.0, 0.4375, -8.9375, 0.375, 0.0313725509, 0.0, 5.0
6788.367602, , , , 0.4375, -8.9375, 0.375, -0.0078431377, 1.0, 
6857.815727, 704050470.3286287, 5638924624.339253, 84600.0, 0.4375, -8.9375, 0.375, -0.0078431377, 0.0, 5.0
6920.81156, 704050470.3286287, 5638924624.339253, 84600.0, 0.4375, -8.9375, 0.375, 0.0313725509, 0.0, 5.0
6986.426404, , , , 0.4375, -8.9375, 0.375, 0.0313725509, 0.0, 
7052.893279, 704050470.3286287, 5638924624.339253, 84600.0, 0.4375, -8.9375, 0.375, 0.0392156877, 2.0, 5.0
7121.788331, 704050470.3286287, 5638924624.339253, 84600.0, 0.4375, -8.9375, 0.375, 0.0156862754, 0.0, 5.0
7184.278903, , , , 0.4375, -8.9375, 0.375, 0.0392156877, 0.0, 
7252.512341, 704050470.3286287, 5638924624.339253, 84600.0, 0.4375, -8.9375, 0.375, 0.0156862754, 0.0, 5.0
7326.479789, 704050470.3286287, 5638924624.339253, 84600.0, 0.4375, -8.9375, 0.375, 0.0235294122, 0.0, 5.0
7388.046143, , , , 0.4375, -8.9375, 0.375, 0.0313725509, 0.0, 
7453.709112, 704050470.3286287, 5638924624.339253, 84700.0, 0.4375, -8.9375, 0.375, 0.0313725509, 0.0, 5.0
7520.601508, 704050481.3261486, 5638924643.328692, 84700.0, 0.4375, -8.9375, 0.375, 0.0313725509, 2.0, 5.0
7588.310726, , , , 0.4375, -8.9375, 0.375, -0.0078431377, 0.0, 
7652.658851, 704050481.3261486, 5638924643.328692, 84700.0, 0.4375, -8.9375, 0.375, 0.0470588244, 0.0, 5.0
7723.65958, 704050481.3261486, 5638924643.328692, 84700.0, 0.4375, -8.9375, 0.3125, 0.0470588244, 0.0, 5.0
7790.638851, , , , 0.4375, -8.9375, 0.3125, 0.0470588244, 0.0, 
7853.53682, 704050481.3261486, 5638924643.328692, 84700.0, 0.4375, -8.9375, 0.3125, 0.0, 0.0, 5.0
7918.442966, 704050481.3261486, 5638924643.328692, 84700.0, 0.4375, -8.9375, 0.3125, 0.0392156877, 0.0, 5.0
7992.903747, , , , 0.4375, -8.9375, 0.3125, 0.0392156877, 2.0, 
8056.184736, 704050481.3261486, 5638924643.328692, 84700.0, 0.4375, -8.9375, 0.3125, 0.0, 0.0, 5.0
8120.224945, 704050481.3261486, 5638924643.328692, 84700.0, 0.4375, -8.9375, 0.3125, 0.0392156877, 0.0, 5.0
8189.528851, , , , 0.4375, -8.9375, 0.3125, 0.0392156877, 0.0, 
8252.016507, 704050493.0517005, 5638924643.789414, 84700.0, 0.4375, -8.9375, 0.3125, 0.2117647082, 2.0, 5.0
8322.201611, 704050492.3236684, 5638924662.318132, 84700.0, 0.4375, -8.9375, 0.3125, 0.2352941185, 0.0, 5.0
8391.389007, , , , 0.3125, -8.9375, 0.25, 0.3450980484, 0.0, 
8452.138643, 704050492.3236684, 5638924662.318132, 84700.0, 0.4375, -8.9375, 0.25, 0.3764705956, 0.0, 5.0
8525.121715, 704050504.0492203, 5638924662.778855, 84700.0, 0.375, -9.1875, 0.875, 0.3764705956, 0.0, 5.0
8589.003486, , , , 0.1875, -9.3125, 1.5625, 0.3764705956, 0.0, 
8658.050101, 704050516.5028045, 5638924644.710857, 84700.0, 0.0625, -8.4375, 2.1875, 0.3764705956, 0.0, 5.0
8723.67234, 704050528.9563887, 5638924626.64286, 84700.0, 0.375, -8.8125, 3.75, 0.3764705956, 1.0, 5.0
8790.980778, , , , 359.0625, -9.5, 4.1875, 0.2901960909, 0.0, 
8855.430101, 704050554.5915897, 5638924571.978151, 84700.0, 359.0625, -9.8125, 3.9375, 0.3843137324, 0.0, 5.0
8923.160517, 704050591.2243111, 5638924536.30288, 84700.0, 359.0, -9.875, 3.875, 0.3921568692, 0.0, 5.0
8992.812184, , , , 357.25, -10.0, 4.0625, 0.4156862795, 6.0, 
9056.040465, 704050627.1290003, 5638924519.156328, 84700.0, 357.9375, -9.6875, 4.1875, 0.400000006, 9.0, 5.0
9123.157601, 704050616.1314805, 5638924500.166889, 84800.0, 357.8125, -8.5625, 5.1875, 0.4627451003, 14.0, 5.0
9188.284944, , , , 358.625, -7.5, 5.875, 0.4784313738, 22.0, 
9257.665517, 704050665.9458206, 5638924427.894905, 84800.0, 358.9375, -6.9375, 6.875, 0.4235294163, 23.0, 5.0
9321.097705, 704050702.5785435, 5638924392.219637, 84800.0, 0.5625, -5.625, 7.875, 0.4784313738, 22.0, 5.0
9390.877757, , , , 2.5625, -4.5625, 8.0625, 0.4784313738, 22.0, 
9456.178017, 704050729.669813, 5638924300.497493, 84800.0, 3.0, -2.8125, 7.1875, 0.501960814, 23.0, 5.0
9519.436038, 704050731.8539118, 5638924244.911339, 84800.0, 4.9375, -3.0625, 8.4375, 0.4470588267, 20.0, 5.0
9588.9576, , , , 5.875, -3.5625, 9.5625, 0.501960814, 17.0, 
9659.427028, 704050758.2171495, 5638924171.717912, 84700.0, 7.8125, -2.8125, 9.8125, 0.4941176474, 13.0, 5.0
9719.30458, 704050761.1292813, 5638924097.603044, 84800.0, 9.3125, -2.6875, 9.5625, 0.5176470876, 6.0, 5.0
9787.796923, , , , 10.1875, -2.6875, 9.8125, 0.5333333611, 4.0, 
9857.077809, 704050774.3109004, 5638924061.006329, 84800.0, 9.875, -3.4375, 9.0625, 0.5333333611, 2.0, 5.0
9919.693277, 704050788.948586, 5638923987.352181, 84800.0, 10.125, -3.0, 9.25, 0.5411764979, 2.0, 5.0
9991.251767, , , , 10.375, -3.0625, 10.5, 0.4862745106, 0.0, 
10060.033798, 704050828.4934453, 5638923877.56204, 84800.0, 9.5, -2.8125, 10.0625, 0.5490196347, 0.0, 5.0
10123.060725, 704050867.3102728, 5638923786.30062, 84800.0, 9.6875, -2.9375, 10.375, 0.5333333611, 0.0, 5.0
10190.042079, , , , 9.4375, -3.0, 10.25, 0.5333333611, 0.0, 
10262.458121, 704050893.6735139, 5638923713.107196, 84800.0, 9.4375, -2.9375, 10.8125, 0.4784313738, 1.0, 5.0
10323.497704, 704050909.0392349, 5638923620.92433, 84800.0, 9.375, -3.25, 10.875, 0.5490196347, 0.0, 5.0
10389.000777, , , , 8.75, -3.1875, 10.75, 0.5490196347, 1.0, 
10459.831923, 704050912.6794018, 5638923528.28074, 84800.0, 8.8125, -3.0, 10.75, 0.4941176474, 0.0, 5.0
10522.692183, 704050916.3195685, 5638923435.637153, 84700.0, 9.0, -2.8125, 11.5, 0.5490196347, 1.0, 5.0
10587.761142, , , , 8.4375, -3.5, 11.4375, 0.5490196347, 1.0, 
10659.335569, 704050942.6828117, 5638923362.443728, 84700.0, 8.5, -3.1875, 11.625, 0.5490196347, 2.0, 5.0
10723.818225, 704050982.9557114, 5638923234.124871, 84700.0, 8.4375, -3.5625, 11.25, 0.4627451003, 3.0, 5.0
10793.315621, , , , 8.1875, -3.5, 10.8125, 0.5568627715, 2.0, 
10858.889579, 704050986.595879, 5638923141.481283, 84700.0, 8.3125, -3.5625, 11.1875, 0.5647059083, 3.0, 5.0
10924.225777, 704051003.4176694, 5638923012.240984, 84700.0, 8.25, -3.375, 11.75, 0.5803921819, 2.0, 5.0
10989.549944, , , , 8.0, -3.6875, 11.5, 0.6274510026, 4.0, 
11059.083381, 704051040.7784375, 5638922958.036999, 84700.0, 8.0, -3.5625, 11.375, 0.6431372762, 2.0, 5.0
11123.866975, 704051067.869718, 5638922866.314856, 84700.0, 8.125, -3.6875, 11.8125, 0.650980413, 2.0, 5.0
11190.710048, , , , 7.9375, -3.5625, 12.125, 0.5647059083, 2.0, 
11259.874475, 704051084.6915107, 5638922737.074554, 84700.0, 7.8125, -3.625, 11.9375, 0.6431372762, 1.0, 5.0
11323.087756, 704051100.7852699, 5638922626.362971, 84700.0, 7.6875, -3.875, 11.875, 0.6431372762, 1.0, 5.0
11393.11885, , , , 7.875, -4.1875, 12.125, 0.6431372762, 1.0, 
11458.367339, 704051141.7862132, 5638922479.515399, 84700.0, 7.625, -4.625, 12.25, 0.5803921819, 2.0, 5.0
11522.327131, 704051169.6055309, 5638922369.264542, 84700.0, 7.3125, -4.1875, 11.75, 0.6352941394, 1.0, 5.0
11592.754214, , , , 7.3125, -4.3125, 11.875, 0.6431372762, 1.0, 
11658.922287, 704051209.8784415, 5638922240.9456835, 84700.0, 6.9375, -4.375, 11.4375, 0.6039215922, 1.0, 5.0
11723.609527, 704051250.1513534, 5638922112.626831, 84700.0, 6.9375, -4.5625, 11.9375, 0.6352941394, 1.0, 5.0
11792.868485, , , , 6.4375, -5.25, 11.875, 0.650980413, 1.0, 
11857.300152, 704051289.6962327, 5638922002.836695, 84600.0, 6.0625, -4.875, 12.0, 0.6352941394, 1.0, 5.0
11926.913433, 704051294.7924731, 5638921873.135672, 84600.0, 5.625, -5.1875, 11.6875, 0.6039215922, 1.0, 5.0
11996.123172, , , , 5.3125, -5.0625, 10.875, 0.6039215922, 1.0, 
12058.753016, 704051310.8862375, 5638921762.42409, 84600.0, 4.6875, -4.6875, 11.1875, 0.6431372762, 1.0, 5.0
12122.659214, 704051340.1616302, 5638921615.115796, 84700.0, 4.5625, -4.6875, 11.5, 0.6431372762, 1.0, 5.0
12196.403954, , , , 4.25, -5.1875, 11.3125, 0.6352941394, 1.0, 
12258.318537, 704051367.2529205, 5638921523.393655, 84700.0, 4.0625, -5.0, 11.25, 0.6039215922, 2.0, 5.0
12324.382339, 704051382.6186525, 5638921431.210789, 84700.0, 3.875, -5.3125, 11.6875, 0.6431372762, 3.0, 5.0
12393.892443, , , , 3.5, -5.125, 10.625, 0.6039215922, 3.0, 
12454.93687, 704051434.6171324, 5638921303.35266, 84700.0, 3.6875, -4.625, 11.0625, 0.6352941394, 3.0, 5.0
12536.123329, 704051462.4364603, 5638921193.101803, 84700.0, 3.875, -4.375, 10.875, 0.6352941394, 3.0, 5.0
12590.781818, , , , 4.5, -3.6875, 11.5625, 0.6352941394, 2.0, 
12655.365308, 704051501.2533143, 5638921101.840385, 84700.0, 4.5625, -4.0, 11.5, 0.6039215922, 4.0, 5.0
12723.916245, 704051529.8006791, 5638920973.060809, 84700.0, 4.8125, -4.0625, 11.0, 0.6039215922, 3.0, 5.0
12794.098641, , , , 5.0, -4.1875, 10.8125, 0.6352941394, 2.0, 
12863.001037, 704051546.6224844, 5638920843.820511, 84700.0, 5.25, -3.9375, 11.0625, 0.6196078658, 2.0, 5.0
12924.488537, 704051550.9906944, 5638920732.648205, 84700.0, 5.1875, -3.4375, 11.25, 0.650980413, 1.0, 5.0
12990.838172, , , , 5.4375, -4.0625, 10.5625, 0.6039215922, 1.0, 
13058.737339, 704051601.5331136, 5638920641.847512, 84700.0, 5.0625, -4.1875, 10.3125, 0.6352941394, 1.0, 2.0
13122.855932, 704051618.3549209, 5638920512.607214, 84700.0, 5.1875, -4.5625, 10.8125, 0.6039215922, 2.0, 2.0
13193.396037, , , , 4.4375, -4.875, 10.5, 0.6352941394, 1.0, 
13257.935203, 704051671.081449, 5638920366.220369, 84700.0, 4.25, -4.375, 11.25, 0.6352941394, 1.0, 2.0
13325.893016, 704051709.8983114, 5638920274.958953, 84700.0, 3.875, -5.0625, 11.3125, 0.6352941394, 1.0, 5.0
13391.168432, , , , 3.375, -5.5, 10.5625, 0.6352941394, 2.0, 
13460.976349, 704051750.8992816, 5638920128.111384, 84700.0, 3.75, -5.0625, 11.4375, 0.6039215922, 1.0, 5.0
13521.224682, 704051813.8953074, 5638920019.242702, 84700.0, 3.5625, -5.0625, 11.4375, 0.6352941394, 0.0, 5.0
13592.476453, , , , 3.25, -4.75, 11.875, 0.6196078658, 0.0, 
13660.499005, 704051840.2585758, 5638919946.049279, 84700.0, 2.8125, -4.875, 11.875, 0.6196078658, 0.0, 5.0
13723.501974, 704051906.1667494, 5638919763.065725, 84700.0, 1.9375, -5.375, 11.125, 0.6274510026, 0.0, 5.0
13792.836401, , , , 1.625, -5.5, 11.1875, 0.6666666865, 0.0, 
13862.127234, 704051957.4372188, 5638919653.7363205, 84700.0, 1.25, -5.75, 11.5, 0.6901960969, 2.0, 5.0
13927.768588, 704051985.2565631, 5638919543.485462, 84700.0, 1.125, -5.0, 12.125, 0.6588235497, 0.0, 5.0
13993.012078, , , , 1.5625, -4.3125, 12.6875, 0.7058823705, 1.0, 
14063.610411, 704052047.5245651, 5638919453.145499, 84700.0, 1.25, -4.875, 12.125, 0.7843137383, 2.0, 5.0
14133.777234, 704052053.3488567, 5638919304.915759, 84700.0, 1.25, -4.625, 12.5625, 0.7921568751, 4.0, 5.0
14193.504005, , , , 0.9375, -4.4375, 12.5, 0.7686274648, 4.0, 
14262.992078, 704052128.0704615, 5638919196.507803, 84700.0, 1.5625, -3.8125, 12.75, 0.8235294223, 3.0, 5.0
14327.02213, 704052179.3409402, 5638919087.178398, 84700.0, 1.75, -4.3125, 13.4375, 0.8392156959, 5.0, 5.0
14395.299994, , , , 2.0, -4.4375, 13.1875, 0.7686274648, 1.0, 
14459.917026, 704052231.3394575, 5638918959.320276, 84700.0, 2.3125, -4.1875, 12.875, 0.8470588326, 1.0, 5.0
14527.99338, 704052261.3429209, 5638918793.483269, 84700.0, 2.125, -4.25, 12.8125, 0.8470588326, 0.0, 5.0
14591.398849, , , , 1.8125, -4.125, 12.375, 0.8627451062, 1.0, 
14660.862963, 704052312.6134055, 5638918684.153865, 84700.0, 1.8125, -3.625, 12.8125, 0.8000000119, 0.0, 5.0
14727.030724, 704052352.8863635, 5638918555.835018, 84600.0, 1.3125, -3.75, 12.5, 0.8941176534, 0.0, 5.0
14795.239317, , , , 0.8125, -3.8125, 11.9375, 0.9019607902, 0.0, 
14860.964578, 704052393.1593231, 5638918427.516172, 84600.0, 359.8125, -4.0, 11.8125, 0.9019607902, 0.0, 5.0
14932.18114, 704052445.1578509, 5638918299.658053, 84600.0, 0.0, -3.875, 12.3125, 0.8941176534, 0.0, 5.0
14994.459265, , , , 359.25, -3.75, 11.875, 0.8941176534, 0.0, 
15059.250775, 704052508.8819476, 5638918172.260659, 84600.0, 358.9375, -3.9375, 11.875, 0.8941176534, 2.0, 5.0
15128.987807, 704052560.88048, 5638918044.402539, 84700.0, 358.75, -3.5, 11.375, 0.8470588326, 1.0, 5.0
15192.005567, , , , 358.75, -3.375, 11.5, 0.9098039269, 2.0, 
15259.140619, 704052624.6045822, 5638917917.005147, 84600.0, 358.25, -3.5, 11.25, 0.9098039269, 3.0, 5.0
15344.562338, 704052664.877552, 5638917788.686301, 84700.0, 357.875, -3.4375, 11.0625, 0.8941176534, 2.0, 5.0
15414.211817, , , , 357.6875, -3.5625, 11.125, 0.8941176534, 3.0, 
15555.110411, 704052779.8721623, 5638917551.959512, 84700.0, 357.875, -3.5625, 10.4375, 0.9411764741, 3.0, 2.0
15685.753275, 704052831.8707063, 5638917424.101397, 84700.0, 358.375, -3.875, 10.0625, 0.9411764741, 3.0, 2.0
15816.840306, 704052935.867803, 5638917168.385164, 84700.0, 359.5, -4.0625, 9.75, 0.9333333373, 3.0, 2.0
15948.359942, 704053012.0455316, 5638917022.919783, 84700.0, 359.4375, -4.1875, 9.3125, 1.003921628, 2.0, 2.0
16016.340671, , , , 358.6875, -4.6875, 8.0, 1.003921628, 3.0, 
16148.281244, 704053091.8634619, 5638916784.810818, 84700.0, 359.1875, -4.9375, 8.8125, 1.003921628, 2.0, 2.0
16208.419994, , , , 359.4375, -5.375, 8.625, 1.003921628, 2.0, 
16287.632233, 704053132.1364492, 5638916656.491977, 84700.0, 359.125, -5.0, 8.5625, 1.003921628, 1.0, 2.0
16416.562025, 704053225.8640797, 5638916363.257588, 84700.0, 359.0625, -4.0625, 8.875, 1.003921628, 2.0, 5.0
16546.399264, 704053277.8626435, 5638916235.399478, 84700.0, 358.5625, -3.5, 9.1875, 1.003921628, 0.0, 5.0
16614.195723, , , , 358.5, -3.4375, 9.6875, 1.003921628, 1.0, 
16677.199994, 704053341.5867811, 5638916108.002091, 84700.0, 358.375, -4.0, 9.9375, 1.003921628, 0.0, 5.0
16744.425723, 704053417.7645339, 5638915962.536717, 84600.0, 357.5, -3.875, 9.625, 1.003921628, 0.0, 5.0
16807.128066, , , , 357.625, -4.0, 9.8125, 1.003921628, 0.0, 
16885.702858, 704053469.0350649, 5638915853.207326, 84600.0, 357.4375, -3.5625, 10.0, 1.003921628, 0.0, 5.0
17017.453952, 704053533.4872521, 5638915707.281225, 84600.0, 356.6875, -4.25, 9.3125, 1.003921628, 0.0, 5.0
