speed,steering angle,gps quality,lat,lon,altitude,roll,pitch,yaw,image name,timestamp
0.0392156877,3.0000000000,5,50.8680155000,-0.0982343333,74.2000000000,3.6250000000,-1.4375000000,0.0000000000,image0.jpg,44.6392710000
0.0470588244,3.0000000000,5,50.8680155000,-0.0982350000,74.2000000000,3.6250000000,-1.4375000000,0.0000000000,image1.jpg,173.7721880000
0.0392156877,6.0000000000,nan,nan,nan,nan,3.6250000000,-1.4375000000,0.0000000000,image2.jpg,241.9214580000
0.0235294122,3.0000000000,5,50.8680156667,-0.0982351667,74.2000000000,3.6250000000,-1.4375000000,0.0000000000,image3.jpg,308.3755210000
0.0549019612,3.0000000000,5,50.8680156667,-0.0982351667,74.2000000000,3.6250000000,-1.4375000000,0.0000000000,image4.jpg,440.3083850000
0.0392156877,4.0000000000,5,50.8680155000,-0.0982351667,74.2000000000,3.6250000000,-1.4375000000,0.0000000000,image5.jpg,503.6448440000
0.0392156877,3.0000000000,5,50.8680155000,-0.0982351667,74.2000000000,3.6250000000,-1.4375000000,0.0000000000,image6.jpg,642.9620310000
0.0392156877,3.0000000000,5,50.8680155000,-0.0982351667,74.2000000000,3.6250000000,-1.4375000000,0.0000000000,image7.jpg,704.8478640000
0.0627451017,3.0000000000,5,50.8680156667,-0.0982351667,74.2000000000,3.6250000000,-1.3750000000,0.0000000000,image8.jpg,841.2495830000
0.0627451017,3.0000000000,5,50.8680156667,-0.0982351667,74.2000000000,3.6250000000,-1.3750000000,359.9375000000,image9.jpg,903.3911460000
0.0235294122,3.0000000000,5,50.8680156667,-0.0982351667,74.2000000000,3.6250000000,-1.4375000000,0.0000000000,image10.jpg,1043.0777600000
0.0784313753,3.0000000000,5,50.8680156667,-0.0982351667,74.2000000000,3.6250000000,-1.4375000000,0.0000000000,image11.jpg,1104.2418750000
0.0862745121,3.0000000000,5,50.8680156667,-0.0982351667,74.2000000000,3.6250000000,-1.4375000000,0.0000000000,image12.jpg,1242.0656770000
0.0313725509,3.0000000000,5,50.8680156667,-0.0982353333,74.2000000000,3.6250000000,-1.3750000000,0.0000000000,image13.jpg,1304.3064580000
0.0941176489,5.0000000000,5,50.8680156667,-0.0982353333,74.2000000000,3.6250000000,-1.4375000000,0.0000000000,image14.jpg,1440.3751040000
0.0941176489,4.0000000000,5,50.8680156667,-0.0982351667,74.2000000000,3.6250000000,-1.4375000000,0.0000000000,image15.jpg,1508.2519270000
0.0784313753,6.0000000000,5,50.8680156667,-0.0982353333,74.2000000000,3.5625000000,-1.4375000000,359.9375000000,image16.jpg,1640.7395830000
0.0784313753,7.0000000000,5,50.8680156667,-0.0982355000,74.2000000000,3.6875000000,-1.4375000000,0.0625000000,image17.jpg,1708.9135410000
0.0862745121,7.0000000000,5,50.8680156667,-0.0982353333,74.2000000000,3.6250000000,-1.4375000000,0.0000000000,image18.jpg,1840.9263020000
0.1568627506,7.0000000000,5,50.8680156667,-0.0982353333,74.2000000000,3.6250000000,-1.4375000000,0.0000000000,image19.jpg,1909.2089060000
0.1803921610,8.0000000000,5,50.8680156667,-0.0982353333,74.2000000000,3.6875000000,-1.3750000000,0.0625000000,image20.jpg,2042.4204160000
0.2039215714,8.0000000000,5,50.8680156667,-0.0982355000,74.2000000000,3.6875000000,-1.3750000000,0.0625000000,image21.jpg,2108.2013010000
0.1568627506,8.0000000000,5,50.8680158333,-0.0982355000,74.2000000000,3.6875000000,-1.3750000000,0.1250000000,image22.jpg,2240.2159370000
0.2274509817,8.0000000000,5,50.8680156667,-0.0982355000,74.2000000000,3.6875000000,-1.3750000000,0.0625000000,image23.jpg,2307.5590620000
0.2431372553,8.0000000000,5,50.8680158333,-0.0982355000,74.2000000000,3.8125000000,-1.3125000000,0.0000000000,image24.jpg,2441.7169780000
0.1647058874,9.0000000000,5,50.8680158333,-0.0982355000,74.2000000000,4.0000000000,-1.3125000000,0.0000000000,image25.jpg,2507.9026030000
0.2901960909,8.0000000000,5,50.8680158333,-0.0982356667,74.2000000000,4.1250000000,-1.3125000000,0.0000000000,image26.jpg,2640.3732280000
0.2980392277,8.0000000000,5,50.8680158333,-0.0982356667,74.2000000000,4.2500000000,-1.2500000000,359.9375000000,image27.jpg,2707.3508850000
