Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
3253.756457,704050.4852320751,5638922.750635168,92200.0,0.25,-6.75,2.875,-0.0235294122,1.0,image47.jpg,5.0,30U,704050.4851568942,5638923.172678045,92462.63190400365,-10.778870471653365,-68.72844384339845
3312.790103,,,,0.25,-6.75,2.875,0.0549019612,0.0,image48.jpg,,,704050.4997919155,5638923.1698918585,92490.87846995724,-49.58077936297104,-68.72844384339845
3378.541874,704050.4852320751,5638922.750635168,92200.0,0.25,-6.75,2.875,0.0627451017,0.0,image49.jpg,5.0,30U,704050.5167233847,5638923.150010966,92513.32299329112,-51.62781988562063,-68.72844384339845
3453.820467,704050.4852320751,5638922.750635168,92200.0,0.25,-6.75,2.875,0.0627451017,0.0,image50.jpg,5.0,30U,704050.5384069914,5638923.122625758,92541.87796714791,-37.73183261756526,-68.72844384339845
3513.653176,,,,0.25,-6.75,2.875,0.0313725509,1.0,image51.jpg,,,704050.5558407137,5638923.109135968,92569.35732424396,-49.53234012069612,-68.72844384339845
3581.406197,704050.4852320751,5638922.750635168,92200.0,0.25,-6.75,2.875,0.0549019612,0.0,image52.jpg,5.0,30U,704050.5752554747,5638923.086378205,92594.96163213158,-47.81070900967797,-68.72844384339845
3644.105728,704050.4727784873,5638922.768703162,92200.0,0.25,-6.75,2.875,0.0549019612,0.0,image53.jpg,5.0,30U,704050.5944519362,5638923.065199504,92621.53229597108,-48.075782860902905,-68.72844384339845
3717.409582,,,,0.25,-6.75,2.875,0.0235294122,0.0,image54.jpg,,,704050.6176622907,5638923.039353127,92652.52220566406,-49.21330653742018,-68.72844384339845
3781.201821,704050.4845040435,5638922.769163881,92200.0,0.25,-6.75,2.875,0.0549019612,0.0,image55.jpg,5.0,30U,704050.6372448629,5638923.016655844,92677.78577825152,-50.51889769739262,-68.72844384339845
3848.104738,704050.9717271241,5638922.324374817,93000.0,0.25,-6.75,2.875,0.0549019612,0.0,image56.jpg,4.0,30U,704050.6589468508,5638922.990311529,92705.876727448,-49.18522165357814,-68.72844384339845
3914.204009,,,,0.25,-6.75,2.875,0.0627451017,0.0,image57.jpg,,,704050.6774873874,5638922.968843307,92729.71402593778,-54.37790830372228,-68.72844384339845
3979.815884,704050.9717271241,5638922.324374817,93000.0,0.25,-6.75,2.875,0.0313725509,1.0,image58.jpg,4.0,30U,704050.6961816978,5638922.94275263,92751.6895349188,-55.11960870462036,-68.72844384339845
4050.382238,704050.9717271241,5638922.324374817,93000.0,0.25,-6.75,2.875,0.0627451017,0.0,image59.jpg,4.0,30U,704050.7145704973,5638922.91637367,92772.48548062172,-51.39712226846194,-68.72844384339845
4112.639894,,,,0.25,-6.75,2.875,0.0549019612,0.0,image60.jpg,,,704050.7291317772,5638922.898134949,92789.6603433216,-58.3670523528109,-68.72844384339845
4184.323696,704050.9717271241,5638922.324374817,93000.0,0.25,-6.75,2.875,0.0549019612,0.0,image61.jpg,4.0,30U,704050.7473288943,5638922.868594034,92808.38528525936,-56.07966473388728,-68.72844384339845
4247.986613,704050.9717271241,5638922.324374817,93000.0,0.25,-6.75,2.875,0.0549019612,1.0,image62.jpg,4.0,30U,704050.7622366187,5638922.846425999,92824.27339048871,-55.96036105555277,-68.72844384339845
4312.390155,,,,0.25,-6.75,2.875,0.0549019612,0.0,image63.jpg,,,704050.776622847,5638922.825129335,92839.52702263468,-60.1636083369562,-68.72844384339845
4382.220988,704050.9717271241,5638922.324374817,93000.0,0.25,-6.75,2.875,0.0549019612,0.0,image64.jpg,4.0,30U,704050.7935431837,5638922.795628226,92855.80178982428,-58.47032124643653,-68.72844384339845
4444.747602,704050.9717271241,5638922.324374817,93000.0,0.25,-6.75,2.875,0.0313725509,0.0,image65.jpg,4.0,30U,704050.8077590251,5638922.772457032,92870.00035583976,-59.53033597684663,-68.72844384339845
4512.892654,,,,0.625,-6.75,2.5625,0.0627451017,0.0,image66.jpg,,,704050.823443066,5638922.745798548,92885.0978088995,-61.74654896512487,-69.10344384339845
