Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone
208191.5782540000,nan,nan,nan,27.8125000000,10.7500000000,4.9375000000,1.0039216280,1.0000000000,image3008.jpg,nan,nan
208252.3701810000,704162.8203140290,5638709.8777705329,93900.0000000000,27.7500000000,10.8125000000,4.8125000000,1.0039216280,4.0000000000,image3009.jpg,2,30U
208322.7212750000,704162.8481364099,5638709.7675202088,93900.0000000000,27.4375000000,10.2500000000,5.1250000000,1.0039216280,4.0000000000,image3010.jpg,2,30U
208391.7213270000,nan,nan,nan,26.9375000000,11.0000000000,5.1875000000,1.0039216280,9.0000000000,image3011.jpg,nan,nan
208456.7664830000,704162.8283262327,5638709.6739547448,93900.0000000000,27.0625000000,10.5000000000,4.8750000000,1.0039216280,10.0000000000,image3012.jpg,2,30U
208522.2273680000,nan,nan,nan,27.5625000000,10.7500000000,4.9375000000,1.0039216280,11.0000000000,image3013.jpg,nan,nan
208589.0000770000,704162.7857923482,5638709.5609386442,93900.0000000000,28.3750000000,10.4375000000,4.8125000000,1.0039216280,10.0000000000,image3014.jpg,2,30U
208656.9013790000,704162.8356100542,5638709.4886676632,93900.0000000000,29.0625000000,10.5625000000,4.7500000000,1.0039216280,9.0000000000,image3015.jpg,2,30U
208721.1330970000,704162.8407087290,5638709.3589667054,93900.0000000000,29.9375000000,10.9375000000,5.3125000000,1.0039216280,9.0000000000,image3016.jpg,2,30U
208789.6831490000,nan,nan,nan,30.3125000000,11.2500000000,4.4375000000,1.0039216280,9.0000000000,image3017.jpg,nan,nan
208856.6078890000,704162.8333529767,5638709.2473334959,93900.0000000000,31.2500000000,11.3125000000,4.4375000000,1.0039216280,11.0000000000,image3018.jpg,5,30U
208926.9680970000,704162.8252688417,5638709.1542289937,93900.0000000000,31.9375000000,11.3125000000,3.9375000000,1.0039216280,14.0000000000,image3019.jpg,5,30U
208996.2395560000,nan,nan,nan,33.0625000000,11.5000000000,4.3750000000,1.0039216280,16.0000000000,image3020.jpg,nan,nan
209056.9202850000,704162.8047302789,5638709.0791922370,93900.0000000000,33.7500000000,12.1875000000,4.6875000000,1.0039216280,13.0000000000,image3021.jpg,5,30U
209124.4140350000,704162.7973745246,5638708.9675590247,93900.0000000000,34.3750000000,11.8125000000,4.5000000000,1.0039216280,10.0000000000,image3022.jpg,5,30U
209194.0210140000,nan,nan,nan,35.8750000000,12.1250000000,4.3125000000,1.0039216280,7.0000000000,image3023.jpg,nan,nan
209258.2180970000,704162.7782927239,5638708.8554648524,93900.0000000000,36.7500000000,12.0625000000,4.1875000000,1.0039216280,0.0000000000,image3024.jpg,5,30U
209324.5443990000,704162.7819346328,5638708.7628213111,93900.0000000000,37.3125000000,11.3750000000,3.8125000000,1.0039216280,0.0000000000,image3025.jpg,5,30U
209388.5291390000,nan,nan,nan,37.3125000000,12.0000000000,3.3125000000,1.0039216280,0.0000000000,image3026.jpg,nan,nan
209458.1440870000,704162.7503984026,5638708.6687948853,93900.0000000000,37.0000000000,11.5000000000,3.4375000000,1.0039216280,1.0000000000,image3027.jpg,5,30U
209528.7684620000,704162.7430426457,5638708.5571616739,93900.0000000000,36.9375000000,11.0625000000,4.1875000000,1.0039216280,0.0000000000,image3028.jpg,5,30U
209591.9523680000,nan,nan,nan,36.6875000000,11.1250000000,4.3125000000,1.0039216280,0.0000000000,image3029.jpg,nan,nan
209658.3708050000,704162.7122347946,5638708.4446065379,93900.0000000000,36.3750000000,11.7500000000,3.8750000000,1.0039216280,0.0000000000,image3030.jpg,5,30U
209727.1935660000,704162.6689725134,5638708.3501191512,93900.0000000000,36.4375000000,11.3750000000,3.9375000000,1.0039216280,0.0000000000,image3031.jpg,5,30U
209790.3835660000,nan,nan,nan,36.0625000000,11.3750000000,4.3125000000,1.0039216280,1.0000000000,image3032.jpg,nan,nan
209860.9146070000,704162.6498907044,5638708.2380249770,93900.0000000000,35.8750000000,11.6875000000,4.9375000000,1.0039216280,1.0000000000,image3033.jpg,5,30U
209923.0778370000,nan,nan,nan,35.8750000000,11.3750000000,4.6875000000,1.0039216280,1.0000000000,image3034.jpg,nan,nan
209991.8195030000,704162.6535326103,5638708.1453814376,93900.0000000000,35.6250000000,11.3125000000,4.2500000000,1.0039216280,0.0000000000,image3035.jpg,5,30U
210057.3882530000,704162.5875466104,5638708.0314434161,93900.0000000000,35.6875000000,11.1875000000,4.4375000000,1.0039216280,0.0000000000,image3036.jpg,5,30U
210127.9087220000,704162.5677364189,5638707.9378779540,93900.0000000000,35.4375000000,10.3750000000,4.5000000000,1.0039216280,-1.0000000000,image3037.jpg,5,30U
210187.2552840000,nan,nan,nan,34.8750000000,11.1250000000,4.4375000000,1.0039216280,1.0000000000,image3038.jpg,nan,nan
210261.9144510000,704162.5486546073,5638707.8257837808,93900.0000000000,35.1250000000,11.4375000000,4.3750000000,1.0039216280,-1.0000000000,image3039.jpg,5,30U
210328.3825760000,704162.5178467460,5638707.7132286476,93900.0000000000,35.0000000000,11.1250000000,4.5625000000,1.0039216280,-1.0000000000,image3040.jpg,5,30U
210389.3280970000,nan,nan,nan,34.8125000000,10.9375000000,5.3750000000,1.0039216280,-1.0000000000,image3041.jpg,nan,nan
210461.2657010000,704162.4877672635,5638707.5821448062,93900.0000000000,34.7500000000,12.0000000000,6.4375000000,1.0039216280,0.0000000000,image3042.jpg,5,30U
210532.8646070000,704162.4562310188,5638707.4881183794,93900.0000000000,34.1250000000,10.8125000000,5.6875000000,1.0039216280,0.0000000000,image3043.jpg,5,30U
210592.8966900000,nan,nan,nan,33.6250000000,11.1250000000,5.5625000000,1.0039216280,0.0000000000,image3044.jpg,nan,nan
210657.7470550000,704162.4488752513,5638707.3764851699,93900.0000000000,33.6875000000,11.0000000000,5.3125000000,1.0039216280,2.0000000000,image3045.jpg,5,30U
210726.1843990000,704162.4180673843,5638707.2639300376,93900.0000000000,33.3750000000,10.7500000000,6.1875000000,1.0039216280,0.0000000000,image3046.jpg,5,30U
210794.2785650000,nan,nan,nan,34.0000000000,10.5625000000,7.2500000000,1.0039216280,0.0000000000,image3047.jpg,nan,nan
210857.6352320000,704162.3872595157,5638707.1513749054,94000.0000000000,32.6875000000,11.0000000000,6.0625000000,1.0039216280,1.0000000000,image3048.jpg,5,30U
210925.8301280000,704162.3564516455,5638707.0388197741,94000.0000000000,33.1250000000,11.3125000000,5.9375000000,1.0039216280,2.0000000000,image3049.jpg,5,30U
210993.3789300000,nan,nan,nan,33.1875000000,11.1250000000,6.5625000000,1.0039216280,2.0000000000,image3050.jpg,nan,nan
211058.7450760000,704162.3490958742,5638706.9271865645,94000.0000000000,32.8125000000,11.1250000000,6.3125000000,1.0039216280,2.0000000000,image3051.jpg,5,30U
211125.9660650000,704162.3182880013,5638706.8146314304,94000.0000000000,32.8750000000,11.8125000000,6.4375000000,1.0039216280,5.0000000000,image3052.jpg,5,30U
211193.3751800000,nan,nan,nan,33.0000000000,11.8125000000,6.1250000000,1.0039216280,1.0000000000,image3053.jpg,nan,nan
211256.3616380000,704162.3219298997,5638706.7219878901,94000.0000000000,33.1875000000,12.3125000000,6.9375000000,1.0039216280,1.0000000000,image3054.jpg,5,30U
211326.8141900000,704162.2911220246,5638706.6094327597,94000.0000000000,33.1250000000,11.8750000000,6.7500000000,1.0039216280,1.0000000000,image3055.jpg,5,30U
211392.6928360000,nan,nan,nan,33.0000000000,11.8750000000,6.5625000000,1.0039216280,3.0000000000,image3056.jpg,nan,nan
211457.0011170000,704162.2830378709,5638706.5163282584,94000.0000000000,33.2500000000,12.3125000000,7.1250000000,1.0039216280,0.0000000000,image3057.jpg,5,30U
211525.4568980000,nan,nan,nan,33.0000000000,11.9375000000,7.2500000000,1.0039216280,1.0000000000,image3058.jpg,nan,nan
211592.2613780000,704162.2874081477,5638706.4051560089,94000.0000000000,32.9375000000,11.9375000000,7.5000000000,1.0039216280,1.0000000000,image3059.jpg,5,30U
211657.9550230000,704162.2807807521,5638706.2749940921,94000.0000000000,32.5625000000,13.1250000000,7.5000000000,1.0039216280,1.0000000000,image3060.jpg,5,30U
211725.0143980000,704162.2609705452,5638706.1814286308,94000.0000000000,32.4375000000,12.6250000000,7.6250000000,1.0039216280,1.0000000000,image3061.jpg,5,30U
211794.4449190000,nan,nan,nan,32.1875000000,12.3125000000,8.6875000000,1.0039216280,1.0000000000,image3062.jpg,nan,nan
211858.9647630000,704162.2653408211,5638706.0702563822,94000.0000000000,31.8750000000,12.5000000000,8.6875000000,1.0039216280,2.0000000000,image3063.jpg,5,30U
211924.1252840000,704162.2338045603,5638705.9762299582,94000.0000000000,31.6250000000,12.1875000000,8.9375000000,1.0039216280,2.0000000000,image3064.jpg,5,30U
211994.7412730000,nan,nan,nan,31.6250000000,12.0625000000,7.8750000000,1.0039216280,2.0000000000,image3065.jpg,nan,nan
212061.3236690000,704162.2154511090,5638705.8456070824,94100.0000000000,31.5625000000,11.6250000000,8.3125000000,1.0039216280,4.0000000000,image3066.jpg,5,30U
212125.3749710000,704162.1963692774,5638705.7335129101,94000.0000000000,31.3125000000,11.4375000000,8.3125000000,1.0039216280,6.0000000000,image3067.jpg,5,30U
212193.5736170000,nan,nan,nan,30.8750000000,11.1250000000,8.3750000000,1.0039216280,9.0000000000,image3068.jpg,nan,nan
212262.8141380000,704162.1545637171,5638705.6019681124,94100.0000000000,31.3125000000,11.1250000000,9.0000000000,1.0039216280,10.0000000000,image3069.jpg,5,30U
212325.8733040000,704162.1244842081,5638705.4708842719,94100.0000000000,31.5000000000,12.3750000000,8.6875000000,1.0039216280,11.0000000000,image3070.jpg,5,30U
212395.2866380000,nan,nan,nan,32.6250000000,11.6250000000,8.6875000000,1.0039216280,8.0000000000,image3071.jpg,nan,nan
212463.3283040000,704162.0922195615,5638705.3953865580,94100.0000000000,33.0000000000,11.7500000000,8.1875000000,1.0039216280,8.0000000000,image3072.jpg,5,30U
212527.6722630000,704162.0738661030,5638705.2647636812,94100.0000000000,33.6250000000,12.1875000000,8.7500000000,1.0039216280,2.0000000000,image3073.jpg,5,30U
212592.5125750000,nan,nan,nan,34.1875000000,12.4375000000,9.0000000000,1.0039216280,3.0000000000,image3074.jpg,nan,nan
212660.8207520000,704162.0313321565,5638705.1517475899,94100.0000000000,34.1250000000,11.5625000000,9.2500000000,1.0039216280,1.0000000000,image3075.jpg,5,30U
212724.9132000000,nan,nan,nan,34.2500000000,11.5000000000,9.7500000000,1.0039216280,0.0000000000,image3076.jpg,nan,nan
212795.0915850000,704162.0005242623,5638705.0391924614,94100.0000000000,34.3750000000,11.6250000000,9.6875000000,1.0039216280,0.0000000000,image3077.jpg,5,30U
212860.4926790000,704162.0048945310,5638704.9280202156,94100.0000000000,34.3750000000,11.5625000000,10.1250000000,1.0039216280,0.0000000000,image3078.jpg,5,30U
212926.6623670000,704161.9748150106,5638704.7969363770,94100.0000000000,34.1250000000,10.5625000000,10.1875000000,1.0039216280,1.0000000000,image3079.jpg,5,30U
212992.3716900000,nan,nan,nan,34.3125000000,11.2500000000,11.1875000000,1.0039216280,0.0000000000,image3080.jpg,nan,nan
213060.4118980000,704161.9784569002,5638704.7042928366,94100.0000000000,33.5000000000,10.2500000000,10.8125000000,1.0039216280,2.0000000000,image3081.jpg,5,30U
213127.4971580000,704161.9586466791,5638704.6107273754,94100.0000000000,33.4375000000,11.0000000000,10.3125000000,1.0039216280,0.0000000000,image3082.jpg,5,30U
213196.2301790000,nan,nan,nan,33.5000000000,10.6250000000,10.1250000000,1.0039216280,0.0000000000,image3083.jpg,nan,nan
213262.5356480000,704161.9285671568,5638704.4796435377,94100.0000000000,33.3125000000,10.1250000000,10.8750000000,1.0039216280,0.0000000000,image3084.jpg,5,30U
213330.0364810000,704161.8970308774,5638704.3856171193,94100.0000000000,32.7500000000,11.0000000000,10.2500000000,1.0039216280,1.0000000000,image3085.jpg,5,30U
213392.4767940000,nan,nan,nan,32.6875000000,10.6875000000,10.5000000000,1.0039216280,1.0000000000,image3086.jpg,nan,nan
