Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],GPS quality
50694.100605,704074042559.4103,5638883314115.942,85300000.0,355.6875,-3.8125,8.4375,1.003921628,2.0, 5.0
50764.408053,704074116553.8256,5638883224237.0,85300000.0,355.75,-3.9375,8.625,1.003921628,5.0, 5.0
50835.54821,,,,355.5625,-3.8125,9.0,1.003921628,2.0, 
50894.173314,704074178822.5944,5638883133897.283,85300000.0,355.5625,-4.1875,9.125,1.003921628,2.0, 5.0
50964.210866,704074277724.5214,5638883007882.455,85200000.0,355.625,-4.75,9.625,1.003921628,2.0, 5.0
51030.728678,,,,356.25,-5.0,9.3125,1.003921628,2.0, 
51099.912064,704074350990.8354,5638882936532.228,85200000.0,356.375,-5.0,9.25,1.003921628,3.0, 5.0
51168.171907,704074425713.3667,5638882828124.573,85200000.0,356.125,-4.9375,9.1875,1.003921628,3.0, 5.0
51230.554772,,,,356.0625,-4.6875,10.125,1.003921628,5.0, 
51299.395345,704074489438.3607,5638882700727.429,85300000.0,355.75,-5.1875,10.4375,1.003921628,3.0, 5.0
51361.416543,704074563432.7897,5638882610848.489,85300000.0,355.6875,-5.0625,9.625,1.003921628,2.0, 5.0
51430.909199,,,,355.875,-5.125,9.1875,1.003921628,2.0, 
51501.511855,704074651337.195,5638882465844.178,85200000.0,355.8125,-4.75,9.8125,1.003921628,4.0, 5.0
51562.374355,704074738513.496,5638882339368.586,85200000.0,356.0625,-5.25,10.5625,1.003921628,3.0, 5.0
51634.721855,,,,355.6875,-4.5625,9.3125,1.003921628,3.0, 
51698.179407,704074813236.0428,5638882230960.934,85200000.0,355.8125,-4.1875,9.4375,1.003921628,3.0, 5.0
51764.929615,704074876232.9434,5638882122092.511,85200000.0,355.5,-4.5,9.3125,1.003921628,3.0, 5.0
51830.535449,,,,355.4375,-4.0,9.6875,1.003921628,3.0, 
51899.818105,704074939229.8483,5638882013224.088,85200000.0,355.3125,-4.0625,9.5,1.003921628,3.0, 5.0
51962.287063,704075026406.163,5638881886748.497,85100000.0,355.5625,-4.1875,9.8125,1.003921628,4.0, 5.0
52034.35222,,,,355.3125,-4.0,9.625,1.003921628,2.0, 
52097.289147,704075113582.4817,5638881760272.91,85200000.0,355.8125,-3.8125,9.875,1.003921628,2.0, 5.0
52162.102167,704075188305.0438,5638881651865.264,85100000.0,355.375,-3.6875,10.1875,1.003921628,2.0, 5.0
52233.254719,,,,355.125,-3.75,9.5,1.003921628,3.0, 
52301.918522,704075263027.609,5638881543457.62,85100000.0,355.0,-3.4375,9.6875,1.003921628,3.0, 5.0
52362.978261,704075350203.9386,5638881416982.034,85100000.0,355.0,-3.5625,9.6875,1.003921628,3.0, 5.0
52439.507532,,,,355.1875,-3.625,10.0625,1.003921628,4.0, 
52499.911803,704075424198.3992,5638881327103.108,85100000.0,354.9375,-3.75,9.8125,1.003921628,3.0, 2.0
52560.862167,704075511374.7361,5638881200627.526,85100000.0,354.8125,-3.9375,9.75,1.003921628,3.0, 2.0
52632.965084,,,,354.875,-4.25,9.625,1.003921628,4.0, 
52700.905032,704075575099.7732,5638881073230.3955,85100000.0,354.6875,-4.375,9.5625,1.003921628,5.0, 5.0
52769.966646,704075649822.3536,5638880964822.755,85100000.0,354.625,-4.1875,9.1875,1.003921628,3.0, 5.0
52830.82248,,,,355.125,-4.4375,9.9375,1.003921628,3.0, 
52902.817896,704075713547.3964,5638880837425.626,85000000.0,354.8125,-4.0,9.6875,1.003921628,3.0, 5.0
52966.502167,704075799995.6376,5638880729478.765,85100000.0,354.875,-3.5,9.375,1.003921628,3.0, 5.0
53031.546959,,,,354.875,-3.75,9.3125,1.003921628,2.0, 
53099.768834,704075887171.9923,5638880603003.1875,85000000.0,355.625,-3.5625,9.4375,1.003921628,1.0, 5.0
53164.547584,704075960438.3601,5638880531652.983,85000000.0,355.6875,-3.0625,9.75,1.003921628,2.0, 5.0
53234.938,,,,355.1875,-2.875,8.875,1.003921628,1.0, 
53299.612792,704076023435.3021,5638880422784.574,85000000.0,355.4375,-2.625,9.4375,1.003921628,1.0, 5.0
53366.443365,704076121609.2076,5638880315298.493,85000000.0,354.9375,-2.3125,9.125,1.003921628,2.0, 5.0
53432.521073,,,,355.0,-2.1875,9.125,1.003921628,2.0, 
53504.744406,704076172880.5015,5638880205969.306,85000000.0,354.5625,-1.9375,8.5,1.003921628,2.0, 5.0
53567.671802,704076235149.338,5638880115629.614,85000000.0,354.6875,-2.0625,9.125,1.003921628,2.0, 5.0
53631.244146,,,,354.4375,-2.8125,9.3125,1.003921628,2.0, 
53698.478833,704076309871.9446,5638880007221.983,85000000.0,354.0,-3.0,8.6875,1.003921628,0.0, 5.0
53766.212636,704076384594.554,5638879898814.353,85000000.0,353.75,-3.625,8.75,1.003921628,0.0, 5.0
53831.088938,,,,353.3125,-4.1875,8.4375,1.003921628,1.0, 
53899.285604,704076447591.5115,5638879789945.947,85000000.0,352.6875,-4.375,8.6875,1.003921628,3.0, 5.0
53969.863573,704076521586.0122,5638879700067.034,85000000.0,352.375,-4.375,8.6875,1.003921628,5.0, 5.0
54031.096333,,,,352.1875,-4.5625,8.6875,1.003921628,4.0, 
54098.176594,704076607306.1704,5638879610648.902,85000000.0,351.75,-4.4375,8.1875,1.003921628,4.0, 5.0
54168.543156,704076680572.5635,5638879539298.708,85000000.0,352.25,-3.8125,8.5625,1.003921628,5.0, 5.0
54234.340969,,,,352.25,-4.3125,8.5625,1.003921628,7.0, 
54298.905135,704076756023.3019,5638879412362.365,85000000.0,352.375,-4.4375,8.3125,1.003921628,6.0, 5.0
54366.55076,704076806566.5011,5638879321561.903,85000000.0,352.8125,-4.25,8.375,1.003921628,7.0, 5.0
54438.836021,,,,353.25,-3.9375,8.25,1.003921628,4.0, 
54502.895552,704076892286.67,5638879232143.773,85000000.0,354.0,-2.9375,8.25,1.003921628,5.0, 5.0
54566.798937,704076966281.1858,5638879142264.868,85000000.0,354.5625,-2.6875,8.6875,1.003921628,7.0, 5.0
54633.61425,,,,354.75,-2.3125,8.5,1.003921628,7.0, 
54701.430916,704077041731.9362,5638879015328.529,85000000.0,355.25,-2.0,8.5625,1.003921628,6.0, 5.0
54770.379718,704077080549.4868,5638878924067.291,85000000.0,355.6875,-1.6875,8.625,1.003921628,3.0, 5.0
54834.957271,,,,356.3125,-1.875,8.875,1.003921628,2.0, 
54898.027114,704077155272.1262,5638878815659.671,85000000.0,356.0625,-1.9375,8.375,1.003921628,1.0, 5.0
54969.061698,704077242448.5424,5638878689184.116,85000000.0,355.8125,-1.5625,8.9375,1.003921628,2.0, 5.0
55035.836958,,,,355.5625,-2.25,8.8125,1.003921628,3.0, 
55102.43425,704077305445.5305,5638878580315.721,85000000.0,355.625,-2.4375,9.3125,1.003921628,4.0, 5.0
55170.320291,704077356716.8633,5638878470986.545,85000000.0,355.6875,-2.9375,9.0625,1.003921628,5.0, 5.0
55235.272635,,,,356.0625,-3.75,8.875,1.003921628,3.0, 
55303.235187,704077430711.3969,5638878381107.645,85000000.0,356.0,-3.9375,8.25,1.003921628,2.0, 5.0
55366.793364,704077506162.1699,5638878254171.314,85000000.0,356.375,-4.5625,8.75,1.003921628,1.0, 5.0
55436.065135,,,,355.875,-4.625,8.75,1.003921628,2.0, 
55504.904927,704077580156.7089,5638878164292.417,85000000.0,355.5,-4.75,8.0625,1.003921628,0.0, 5.0
55567.357947,704077643153.7095,5638878055424.024,85000000.0,355.5625,-5.1875,8.4375,1.003921628,0.0, 5.0
55634.887895,,,,354.625,-4.6875,8.8125,1.003921628,1.0, 
55703.016333,704077728873.9124,5638877966005.908,85000000.0,354.3125,-4.8125,8.5625,1.003921628,4.0, 5.0
55765.447635,704077791870.9182,5638877857137.517,84900000.0,353.5625,-5.3125,8.1875,1.003921628,4.0, 5.0
55836.352478,,,,353.375,-5.0,7.9375,1.003921628,3.0, 
55903.577895,704077854867.9265,5638877748269.128,85000000.0,353.8125,-4.8125,8.625,1.003921628,3.0, 5.0
55970.501749,704077940588.1378,5638877658851.013,85000000.0,353.5,-5.0,8.5625,1.003921628,0.0, 5.0
56035.631697,,,,353.4375,-5.3125,8.625,1.003921628,1.0, 
56102.929197,704078003585.1514,5638877549982.626,85000000.0,353.0625,-5.3125,8.5625,1.003921628,3.0, 5.0
56166.451333,704078090033.4874,5638877442035.801,85000000.0,352.625,-5.625,8.4375,1.003921628,5.0, 5.0
56234.685135,,,,352.4375,-5.125,8.375,1.003921628,4.0, 
56303.998364,704078152302.3866,5638877351696.129,85000000.0,352.6875,-4.4375,8.6875,1.003921628,3.0, 5.0
56367.171697,704078235110.1295,5638877336392.882,85000000.0,352.9375,-4.5625,8.9375,1.003921628,2.0, 5.0
56433.999301,,,,353.0625,-4.625,9.0625,1.003921628,3.0, 
56504.213312,704078309832.8152,5638877227985.28,85000000.0,352.5625,-4.8125,8.625,1.003921628,4.0, 5.0
56568.514041,704078384555.5018,5638877119577.677,85000000.0,352.3125,-4.0625,8.75,1.003921628,7.0, 5.0
56635.808728,,,,352.3125,-3.9375,8.9375,1.003921628,8.0, 
56703.986437,704078470275.7319,5638877030159.571,85000000.0,352.75,-4.0625,8.8125,1.003921628,8.0, 5.0
56775.457634,704078534729.0049,5638876884233.759,85000000.0,353.5,-3.0,8.625,1.003921628,7.0, 5.0
56835.604145,,,,354.5,-2.9375,8.8125,1.003921628,8.0, 
56902.970603,704078596997.9177,5638876793894.093,85000000.0,355.625,-3.375,9.625,1.003921628,9.0, 5.0
56972.573259,704078670992.4946,5638876704015.208,85000000.0,356.125,-3.375,9.4375,1.003921628,9.0, 2.0
57034.276801,,,,356.8125,-3.6875,9.3125,1.003921628,9.0, 
57103.350186,704078719351.3853,5638876668800.907,85000000.0,357.5625,-4.125,8.625,1.003921628,9.0, 2.0
57174.783207,704078810896.6023,5638876431153.085,84900000.0,359.25,-3.4375,10.0625,1.003921628,7.0, 2.0
57234.24878,,,,359.625,-3.125,10.4375,1.003921628,8.0, 
57303.896697,704078905430.0245,5638876416310.633,84900000.0,0.5,-3.375,10.375,1.003921628,7.0, 2.0
57377.069874,704078922252.5421,5638876287070.408,84900000.0,0.6875,-3.4375,10.0,1.003921628,4.0, 2.0
57434.101697,,,,1.25,-3.5,9.9375,1.003921628,3.0, 
57508.223155,704078985977.7125,5638876159673.316,84900000.0,2.0,-3.75,10.5,1.003921628,2.0, 2.0
57571.263103,704079048974.7637,5638876050804.9375,85000000.0,1.9375,-3.8125,10.1875,1.003921628,1.0, 2.0
57635.610915,,,,1.625,-3.25,10.125,1.003921628,0.0, 
57705.943676,704079089248.6123,5638875922486.282,85000000.0,1.1875,-3.8125,10.0625,1.003921628,0.0, 5.0
57770.008207,704079127338.0944,5638875849753.77,85000000.0,0.4375,-3.1875,10.375,1.003921628,0.0, 5.0
57840.986332,,,,359.625,-3.75,10.625,1.003921628,2.0, 
57902.655863,704079178609.4895,5638875740424.611,85000000.0,359.0,-3.75,10.375,1.003921628,0.0, 5.0
57974.781749,704079228424.6382,5638875668152.883,85000000.0,358.1875,-3.625,10.5625,1.003921628,0.0, 2.0
58046.870082,704079291421.6992,5638875559284.509,85000000.0,358.0,-3.9375,11.3125,1.003921628,2.0, 2.0
58102.527061,,,,357.8125,-4.1875,11.125,1.003921628,0.0, 
58172.802061,704079364688.1804,5638875487934.352,85000000.0,357.25,-4.25,10.0,1.003921628,0.0, 2.0
58239.139196,,,,357.25,-5.375,10.5,1.003921628,1.0, 
58302.062373,704079466502.8604,5638875287804.754,85000000.0,356.75,-4.8125,10.5,1.003921628,4.0, 2.0
58372.752425,704079528771.8063,5638875197465.097,85000000.0,355.75,-5.5625,9.8125,1.003921628,4.0, 2.0
58441.95378,,,,355.3125,-5.375,9.5625,1.003921628,7.0, 
58503.52003,704079591768.8783,5638875088596.728,85000000.0,355.625,-4.9375,9.8125,1.003921628,7.0, 2.0
58571.910186,704079667947.8679,5638874943131.712,85000000.0,355.625,-5.6875,9.5,1.003921628,7.0, 2.0
58638.715707,,,,356.8125,-5.1875,9.8125,1.003921628,3.0, 
58702.126071,704079767578.1937,5638874798588.265,85000000.0,357.3125,-5.3125,10.375,1.003921628,2.0, 5.0
58772.928102,704079870121.0253,5638874579929.96,84900000.0,357.625,-4.9375,10.75,1.003921628,5.0, 5.0
58837.091592,,,,356.9375,-4.8125,9.9375,1.003921628,2.0, 
58902.913467,704079934574.3618,5638874434004.164,84900000.0,356.9375,-4.9375,9.875,1.003921628,3.0, 5.0
58973.443988,704080007840.8687,5638874362654.016,84900000.0,357.0,-4.5625,9.8125,1.003921628,3.0, 5.0
59038.441227,,,,357.125,-5.0,10.3125,1.003921628,4.0, 
59102.449196,704080108927.4655,5638874181053.143,84900000.0,356.875,-5.0,10.4375,1.003921628,1.0, 5.0
59171.091644,704080193919.6438,5638874110163.781,84900000.0,356.6875,-4.6875,10.375,1.003921628,0.0, 5.0
59238.802529,,,,356.1875,-5.25,9.9375,1.003921628,0.0, 
59308.733206,704080267914.2828,5638874020284.92,84900000.0,356.0,-5.4375,9.9375,1.003921628,1.0, 2.0
59368.288571,704080344821.4309,5638873856291.197,84900000.0,355.5,-5.3125,10.0,1.003921628,1.0, 2.0
59444.236904,,,,355.5,-4.75,10.0625,1.003921628,0.0, 
59508.670863,704080404906.027,5638873821537.697,84900000.0,355.3125,-5.0,9.9375,1.003921628,1.0, 2.0
59572.284404,704080489898.215,5638873750648.339,84900000.0,355.125,-5.125,9.9375,1.003921628,0.0, 2.0
59639.72279,,,,354.875,-4.6875,10.0,1.003921628,0.0, 
59708.60456,704080554351.5769,5638873604722.55,84900000.0,354.6875,-4.9375,9.5,1.003921628,2.0, 5.0
59769.07805,704080618076.8147,5638873477325.475,84900000.0,354.3125,-4.875,9.5625,1.003921628,5.0, 5.0
59839.625342,,,,354.125,-4.375,9.5625,1.003921628,6.0, 
59910.821644,704080681802.0554,5638873349928.4,84900000.0,354.0625,-3.6875,10.75,1.003921628,5.0, 5.0
59971.6818,704080779976.1803,5638873242442.403,84900000.0,353.9375,-3.5,10.5,1.003921628,2.0, 5.0
60038.690758,,,,354.3125,-3.5,9.5625,1.003921628,0.0, 
60107.051956,704080844429.5574,5638873096516.618,84900000.0,354.3125,-3.6875,9.25,1.003921628,1.0, 5.0
60170.183675,704080894972.8801,5638873005716.189,84900000.0,354.75,-4.25,10.0625,1.003921628,0.0, 5.0
60239.497373,,,,354.125,-4.4375,10.625,1.003921628,1.0, 
60311.625289,704080993147.0155,5638872898230.196,84900000.0,353.625,-5.0,10.0,1.003921628,1.0, 5.0
60369.363154,704081043690.3424,5638872807429.771,84900000.0,353.25,-6.4375,9.875,1.003921628,0.0, 5.0
60440.199091,,,,353.0,-7.75,9.375,1.003921628,0.0, 
60507.285029,704081118413.1423,5638872699022.203,84900000.0,352.75,-8.1875,9.125,1.003921628,0.0, 5.0
60569.202685,704081204861.6162,5638872591075.428,84900000.0,352.5,-9.125,9.875,1.003921628,0.0, 5.0
60645.945758,,,,351.875,-8.875,10.3125,1.003921628,-1.0, 
60706.627164,704081292038.2235,5638872464599.937,84900000.0,351.5,-7.8125,9.9375,1.003921628,-2.0, 5.0
60776.209143,704081379942.9647,5638872319595.731,84900000.0,351.0,-8.0,9.375,1.003921628,-3.0, 5.0
60838.553779,,,,350.5,-8.0625,9.4375,1.003921628,-1.0, 
60906.801643,,,,349.875,-7.5,9.6875,1.003921628,0.0, 
60979.591227,704081540386.1357,5638872121770.114,84900000.0,348.875,-7.6875,8.625,1.003921628,0.0, 5.0
61040.169195,,,,348.5,-6.9375,8.625,1.003921628,1.0, 
61107.322216,704081686919.2544,5638871979069.858,84800000.0,348.0625,-6.8125,8.625,1.003921628,0.0, 2.0
61176.04456,704081771911.4888,5638871908180.5205,84800000.0,347.6875,-6.0625,8.5,1.003921628,0.0, 2.0
61237.953987,,,,347.375,-5.8125,8.5,1.003921628,0.0, 
61307.988101,704081893537.0079,5638871801616.121,84800000.0,347.0,-6.25,8.0,1.003921628,2.0, 2.0
61377.216278,704081979985.5118,5638871693669.356,84700000.0,346.8125,-6.0,8.125,1.003921628,1.0, 2.0
61441.815393,,,,347.0,-5.625,7.9375,1.003921628,1.0, 
61504.711643,704082053252.0812,5638871622319.234,84700000.0,346.625,-5.875,7.875,1.003921628,1.0, 2.0
61574.941435,704082125790.5198,5638871569497.827,84700000.0,346.5,-5.875,7.875,1.003921628,0.0, 2.0
61635.96383,,,,346.25,-6.0625,7.25,1.003921628,0.0, 
61706.653258,704082172693.2147,5638871571340.986,84800000.0,346.0625,-6.375,7.5,1.003921628,3.0, 2.0
61772.718466,704082182234.4905,5638871627387.921,84800000.0,345.9375,-6.5625,7.5,1.003921628,5.0, 2.0
61840.894507,,,,345.5,-7.125,7.875,1.003921628,4.0, 
61907.080705,704082204957.7048,5638871646838.216,84800000.0,345.75,-6.9375,7.9375,1.003921628,1.0, 2.0
61977.745601,704082231321.5831,5638871573644.937,84800000.0,345.75,-7.0,8.0,1.003921628,0.0, 2.0
62041.997216,,,,345.625,-7.8125,8.0625,1.003921628,0.0, 
62107.604768,704082303860.0245,5638871520823.533,84900000.0,345.3125,-7.0625,7.75,1.003921628,0.0, 2.0
62175.758361,704082366857.1934,5638871411955.192,84900000.0,344.8125,-6.375,8.25,1.003921628,0.0, 2.0
62245.434664,704082438667.5046,5638871377662.506,84900000.0,344.5,-7.0625,8.25,1.003921628,4.0, 2.0
62308.281955,,,,344.125,-6.875,8.125,1.003921628,8.0, 
62375.101903,704082535385.4354,5638871307233.971,84900000.0,344.125,-7.1875,8.125,1.003921628,9.0, 2.0
62441.78982,,,,345.125,-7.375,8.0,1.003921628,7.0, 
62506.490549,704082622562.0945,5638871180758.5,84900000.0,346.25,-7.0,8.3125,1.003921628,5.0, 2.0
62574.668518,704082682646.7361,5638871146005.025,84800000.0,347.4375,-6.4375,8.875,1.003921628,6.0, 2.0
62646.173986,704082766910.8629,5638871093644.418,84900000.0,347.5625,-7.0625,7.1875,1.003921628,6.0, 5.0
62706.263986,,,,348.0,-7.0625,6.8125,1.003921628,1.0, 
62775.438205,704082830636.1808,5638870966247.37,84800000.0,348.5,-7.25,7.25,1.003921628,0.0, 5.0
62842.444976,,,,348.5,-7.0625,8.25,1.003921628,0.0, 
62909.617163,704082941264.203,5638870840693.486,84800000.0,347.875,-7.25,6.9375,1.003921628,0.0, 5.0
62973.527945,704083028440.879,5638870714218.024,84800000.0,347.5,-7.1875,7.125,1.003921628,2.0, 2.0
63043.93258,,,,347.25,-6.75,6.75,1.003921628,1.0, 
63105.787736,704083112705.016,5638870661857.423,84800000.0,346.5625,-6.5,7.625,1.003921628,4.0, 2.0
63176.208465,704083139068.9109,5638870588664.1455,84800000.0,345.8125,-6.375,7.0625,1.003921628,6.0, 2.0
63240.413101,,,,345.8125,-6.375,7.4375,1.003921628,6.0, 
63311.388882,704083211607.375,5638870535842.754,84900000.0,345.875,-6.4375,7.4375,1.003921628,6.0, 2.0
63375.024507,704083285602.1133,5638870445963.933,84900000.0,346.3125,-6.5,7.5,1.003921628,4.0, 2.0
63444.13534,,,,347.0,-6.4375,7.75,1.003921628,1.0, 
63511.023257,704083370594.3958,5638870375074.62,84800000.0,347.4375,-6.375,8.125,1.003921628,0.0, 2.0
63576.488778,704083455586.6786,5638870304185.309,84800000.0,346.9375,-6.375,7.9375,1.003921628,2.0, 2.0
63641.701903,,,,346.6875,-6.9375,7.875,1.003921628,5.0, 
63709.433934,704083529581.4241,5638870214306.49,84900000.0,346.1875,-7.1875,8.125,1.003921628,8.0, 5.0
63776.523153,704083592578.6322,5638870105438.167,84900000.0,346.0,-6.5,8.3125,1.003921628,1.0, 5.0
63845.797319,,,,346.6875,-6.5625,8.5625,1.003921628,0.0, 
63909.94784,704083678299.06,5638870016020.144,84900000.0,346.25,-7.0,7.875,1.003921628,1.0, 5.0
63973.36284,704083754478.2267,5638869870555.183,84900000.0,345.75,-6.9375,7.8125,1.003921628,0.0, 5.0
64041.003048,,,,345.5,-7.375,8.0,1.003921628,0.0, 
64111.024819,704083816747.3053,5638869780215.576,84800000.0,345.25,-7.625,8.4375,1.003921628,4.0, 5.0
64172.36435,704083903195.8801,5638869672268.842,84800000.0,344.6875,-7.125,8.0625,1.003921628,6.0, 5.0
64243.404142,,,,344.375,-7.25,8.1875,1.003921628,2.0, 
64310.160392,704083964008.6863,5638869618986.665,84800000.0,344.5,-6.5625,7.0,1.003921628,0.0, 5.0
64379.203152,704084027005.9097,5638869510118.346,84800000.0,345.125,-5.4375,6.9375,1.003921628,0.0, 5.0
64440.684402,,,,345.3125,-6.4375,7.875,1.003921628,3.0, 
64514.205079,704084123723.8937,5638869439689.839,84800000.0,344.5625,-6.5625,7.8125,1.003921628,6.0, 5.0
64574.149454,704084243893.2399,5638869370182.922,84900000.0,343.75,-7.4375,6.6875,1.003921628,7.0, 2.0
64643.121694,,,,344.125,-7.4375,5.875,1.003921628,0.0, 
64708.562996,704084295164.7927,5638869260853.81,84900000.0,344.8125,-5.6875,7.8125,1.003921628,0.0, 5.0
64779.238569,704084366975.1469,5638869226561.147,84900000.0,345.1875,-5.1875,8.4375,1.003921628,0.0, 5.0
64840.715235,,,,344.5,-5.125,7.5625,1.003921628,0.0, 
64912.327163,704084450511.181,5638869192729.281,84900000.0,344.1875,-5.4375,7.625,1.003921628,6.0, 5.0
64980.328152,704084514964.7002,5638869046803.537,84900000.0,343.6875,-5.8125,7.6875,1.003921628,12.0, 5.0
65042.653256,,,,343.8125,-5.0625,7.9375,1.003921628,12.0, 
65110.3131,704084599957.0195,5638868975914.244,84900000.0,345.0,-4.9375,8.25,1.003921628,13.0, 5.0
65175.252944,704084673951.8021,5638868886035.441,84900000.0,346.4375,-4.4375,8.9375,1.003921628,12.0, 2.0
65241.317006,,,,347.6875,-4.125,8.5,1.003921628,9.0, 
65312.244871,704084724495.2272,5638868795235.049,84900000.0,349.1875,-3.75,8.0625,1.003921628,1.0, 2.0
65380.576798,704084786036.1927,5638868723424.169,85000000.0,350.5,-4.3125,8.5625,1.003921628,1.0, 2.0
65441.301225,,,,350.125,-4.3125,8.5625,1.003921628,0.0, 
65511.626902,704084873212.9457,5638868596948.733,84900000.0,349.875,-4.25,8.8125,1.003921628,0.0, 2.0
65578.764037,704084923028.2347,5638868524677.057,84900000.0,349.3125,-5.3125,8.25,1.003921628,0.0, 2.0
65641.833516,,,,348.8125,-4.625,8.1875,1.003921628,1.0, 
65712.694141,704085008020.57,5638868453787.77,85000000.0,348.5625,-4.75,8.5,1.003921628,2.0, 5.0
65779.292839,704085095197.3322,5638868327312.34,85000000.0,348.0625,-5.6875,9.0625,1.003921628,3.0, 5.0
65843.217631,,,,347.5625,-5.3125,8.8125,1.003921628,9.0, 
65910.522058,704085203641.0336,5638868257344.648,84900000.0,347.4375,-6.3125,8.6875,1.003921628,12.0, 5.0
65980.753673,704085277635.8362,5638868167465.854,84900000.0,348.0,-6.4375,8.8125,1.003921628,4.0, 5.0
66046.47612,,,,348.9375,-5.375,9.125,1.003921628,0.0, 
66111.082318,704085339176.8163,5638868095654.978,84900000.0,349.8125,-5.4375,9.0,1.003921628,1.0, 5.0
66184.089558,704085425625.4486,5638867987708.27,84900000.0,349.9375,-5.625,8.375,1.003921628,1.0, 2.0
66246.693725,704085501804.6895,5638867842243.333,84900000.0,349.6875,-6.0,7.8125,1.003921628,1.0, 2.0
66315.09112,,,,348.8125,-6.8125,7.8125,1.003921628,9.0, 
66379.484297,704085551619.9938,5638867769971.66,84900000.0,348.4375,-5.5625,7.9375,1.003921628,11.0, 2.0
66448.533412,704085660791.8567,5638867681475.265,85000000.0,348.0625,-5.3125,8.0625,1.003921628,12.0, 2.0
66513.896849,,,,348.8125,-4.75,8.0625,1.003921628,9.0, 
66578.200756,704085722332.8477,5638867609664.393,85000000.0,350.1875,-4.3125,8.125,1.003921628,9.0, 2.0
66648.965756,704085819779.0358,5638867520707.201,85000000.0,351.0,-4.5,7.6875,1.003921628,7.0, 5.0
66710.199662,,,,351.9375,-4.5625,8.3125,1.003921628,6.0, 
66781.05211,704085907683.9768,5638867375703.068,85000000.0,352.1875,-5.5,8.9375,1.003921628,6.0, 5.0
66846.535339,,,,352.5,-5.25,8.6875,1.003921628,6.0, 
66910.599506,704085969224.9744,5638867303892.199,85000000.0,353.0,-5.75,8.4375,1.003921628,7.0, 5.0
66978.209714,704086032950.4095,5638867176495.1875,84900000.0,353.4375,-5.0625,8.6875,1.003921628,6.0, 5.0
67047.225391,,,,354.0,-4.125,9.25,1.003921628,6.0, 
67110.92487,704086109857.8229,5638867012501.545,84900000.0,354.1875,-4.125,8.5625,1.003921628,6.0, 5.0
67181.170287,704086158944.997,5638866958758.597,84900000.0,354.625,-4.3125,8.8125,1.003921628,0.0, 5.0
67245.641901,,,,354.9375,-4.4375,9.0625,1.003921628,0.0, 
67315.140755,704086258575.6404,5638866814215.27,84900000.0,354.375,-4.875,9.0625,1.003921628,0.0, 2.0
67380.887735,704086321572.9414,5638866705346.974,84900000.0,353.375,-5.25,7.75,1.003921628,1.0, 2.0
67447.906745,704086371388.2667,5638866633075.311,84900000.0,352.625,-4.9375,7.375,1.003921628,0.0, 2.0
67520.469453,,,,352.25,-5.1875,7.875,1.003921628,1.0, 
67577.724401,704086445383.1107,5638866543196.531,84900000.0,351.875,-4.9375,8.1875,1.003921628,1.0, 2.0
67648.850755,,,,351.0,-4.4375,8.3125,1.003921628,2.0, 
67718.593203,704086509836.7122,5638866397270.812,84900000.0,350.6875,-5.375,8.1875,1.003921628,2.0, 5.0
67779.169036,704086619736.7664,5638866290245.716,84900000.0,350.125,-6.0,8.6875,1.003921628,5.0, 5.0
67852.80862,704086693003.4734,5638866218895.656,84900000.0,349.6875,-6.5,8.5625,1.003921628,9.0, 2.0
67913.972526,,,,349.9375,-7.1875,9.0625,1.003921628,3.0, 
67986.935859,704086791177.8488,5638866111409.769,84900000.0,350.5,-6.25,9.375,1.003921628,0.0, 2.0
68045.907422,704086863716.4108,5638866058588.425,84900000.0,351.0625,-5.875,10.25,1.003921628,0.0, 2.0
68114.580651,,,,350.6875,-6.125,9.375,1.003921628,0.0, 
68179.757213,704086961890.7922,5638865951102.539,84800000.0,349.875,-6.0,8.75,1.003921628,0.0, 2.0
68246.179349,704087046883.1935,5638865880213.282,84800000.0,349.125,-6.3125,8.6875,1.003921628,0.0, 2.0
68314.24414,,,,348.125,-6.625,9.125,1.003921628,0.0, 
68390.94237,704087157511.4183,5638865754659.486,84800000.0,347.8125,-5.0625,6.625,1.003921628,1.0, 2.0
68460.029817,704087184603.5381,5638865662937.515,84800000.0,348.0625,-7.0625,8.5,1.003921628,3.0, 2.0
68524.516588,,,,347.3125,-7.0625,9.125,1.003921628,12.0, 
68602.371276,704087293775.4714,5638865574441.15,84800000.0,347.0,-6.25,9.625,1.003921628,12.0, 2.0
68748.630807,704087367770.3452,5638865484562.383,84800000.0,349.6875,-5.3125,9.3125,1.003921628,0.0, 2.0
68861.507213,704087537755.178,5638865342783.887,84800000.0,350.5625,-5.125,9.6875,1.003921628,0.0, 2.0
68936.327213,,,,349.9375,-4.9375,9.4375,1.003921628,0.0, 
69001.612109,704087613206.36,5638865215847.694,84800000.0,349.625,-4.6875,9.4375,1.003921628,3.0, 2.0
69062.724244,704087675475.5554,5638865125508.13,84800000.0,348.875,-4.75,8.6875,1.003921628,10.0, 2.0
69127.466901,,,,348.5,-4.375,9.0,1.003921628,12.0, 
69195.397838,704087759739.8286,5638865073147.601,84800000.0,348.5,-4.625,9.125,1.003921628,14.0, 2.0
69256.830755,704087833006.5658,5638865001797.556,84800000.0,349.5,-4.6875,9.1875,1.003921628,9.0, 2.0
