speed,steering angle,gps quality,lat,lon,altitude,roll,pitch,yaw,image name,timestamp
0.0392156877,0.0000000000,5,50.8680696667,-0.0982593333,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image0.jpg,12.5664060000
-0.0078431377,0.0000000000,5,50.8680680000,-0.0982601667,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image2.jpg,135.5462500000
0.0392156877,0.0000000000,5,50.8680678333,-0.0982600000,63.9000000000,4.7500000000,-2.0000000000,359.9375000000,image4.jpg,272.5088020000
0.0392156877,1.0000000000,5,50.8680678333,-0.0982603333,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image5.jpg,335.9678650000
0.0392156877,0.0000000000,5,50.8680678333,-0.0982603333,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image7.jpg,472.7846870000
0.0392156877,0.0000000000,5,50.8680676667,-0.0982603333,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image8.jpg,536.7698440000
0.0470588244,1.0000000000,5,50.8680675000,-0.0982605000,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image10.jpg,674.1365100000
0.0470588244,0.0000000000,5,50.8680675000,-0.0982605000,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image11.jpg,737.5576040000
0.0470588244,0.0000000000,5,50.8680673333,-0.0982605000,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image12.jpg,805.6163020000
0.0392156877,0.0000000000,5,50.8680673333,-0.0982606667,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image14.jpg,936.6944270000
0.0392156877,0.0000000000,5,50.8680673333,-0.0982606667,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image16.jpg,1071.6507810000
0.0000000000,1.0000000000,5,50.8680671667,-0.0982606667,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image17.jpg,1136.4335410000
0.0470588244,0.0000000000,5,50.8680671667,-0.0982606667,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image19.jpg,1272.7488020000
0.0156862754,0.0000000000,5,50.8680670000,-0.0982606667,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image20.jpg,1341.5575520000
0.0392156877,0.0000000000,5,50.8680670000,-0.0982608333,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image21.jpg,1404.5110410000
0.0313725509,0.0000000000,5,50.8680668333,-0.0982608333,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image23.jpg,1540.2901040000
0.0392156877,0.0000000000,5,50.8680666667,-0.0982608333,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image25.jpg,1673.4577080000
0.0549019612,0.0000000000,5,50.8680666667,-0.0982610000,64.0000000000,4.7500000000,-2.0000000000,359.9375000000,image26.jpg,1741.4864060000
