Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Filename,GPS quality,UTM zone
2.415157,704630220.8854104,5638854630.461234,71700.0,359.9375,-5.1875,3.25,image0.jpg,4,30U
201.675521,704630209.1643566,5638854629.9993925,71800.0,359.9375,-5.1875,3.25,image1.jpg,4,30U
401.695417,704630209.1643566,5638854629.9993925,71800.0,359.9375,-5.1875,3.25,image2.jpg,4,30U
602.440417,704630209.1643566,5638854629.9993925,71800.0,359.9375,-5.1875,3.25,image3.jpg,4,30U
802.754844,704630209.1643566,5638854629.9993925,71700.0,359.9375,-5.1875,3.25,image4.jpg,4,30U
1003.077969,704630209.1643566,5638854629.9993925,71700.0,359.9375,-5.1875,3.25,image5.jpg,4,30U
1202.845365,704630209.1643566,5638854629.9993925,71700.0,359.9375,-5.1875,3.25,image6.jpg,4,30U
1402.016823,704630209.8941462,5638854611.478117,71800.0,359.9375,-5.1875,3.25,image7.jpg,4,30U
1602.102552,704630209.1643566,5638854629.9993925,71700.0,358.875,-5.0,4.0,image8.jpg,4,30U
1802.356406,704630258.2528876,5638854576.26125,71700.0,358.6875,-5.3125,2.9375,image9.jpg,4,30U
2003.106146,704630309.5387024,5638854466.93732,71700.0,358.125,-6.0,3.75,image10.jpg,4,30U
2203.19026,704630385.0034533,5638854340.016075,71700.0,356.5,-6.875,2.6875,image11.jpg,4,30U
2403.5,704630459.7384171,5638854231.61611,71700.0,356.5,-6.625,0.625,image12.jpg,4,30U
2603.559739,704630546.9317031,5638854105.145869,71700.0,356.5,-5.375,2.625,image13.jpg,4,30U
2802.472447,704630634.1179577,5638853978.675354,71700.0,355.875,-5.5625,1.0625,image14.jpg,4,30U
3002.657551,704630708.8529297,5638853870.27539,71700.0,355.625,-6.375,1.3125,image15.jpg,4,30U
3202.91203,704630807.0440904,5638853762.799669,71700.0,355.25,-6.25,2.3125,image16.jpg,4,30U
3402.730832,704630881.7790688,5638853654.399707,71700.0,353.3125,-6.6875,2.0,image17.jpg,4,30U
3602.831978,704630967.5048782,5638853564.993985,71700.0,351.125,-6.125,1.875,image18.jpg,4,30U
3802.923489,704631053.2377257,5638853475.588541,71600.0,348.5,-6.375,1.6875,image19.jpg,4,30U
4002.986405,704631138.2407835,5638853404.704377,71600.0,347.1875,-6.6875,3.25,image20.jpg,4,30U
4202.980311,704631224.6968323,5638853296.766262,71600.0,346.6875,-6.9375,2.25,image21.jpg,4,30U
4403.11203,704631321.4279892,5638853226.344222,71600.0,346.3125,-6.6875,3.3125,image22.jpg,4,30U
4603.39604,704631418.8819056,5638853137.40063,71600.0,345.9375,-5.75,1.6875,image23.jpg,4,30U
4803.234582,704631504.6147676,5638853047.995192,71600.0,346.0,-5.5625,1.3125,image24.jpg,4,30U
5003.331665,704631590.3410351,5638852958.578363,71600.0,345.9375,-5.0,2.125,image25.jpg,4,30U
5203.33854,704631676.073903,5638852869.172929,71600.0,346.25,-5.0,1.25,image26.jpg,4,30U
5403.49604,704631773.5278317,5638852780.2293415,71600.0,346.0625,-5.25,1.3125,image27.jpg,4,30U
5603.489686,704631859.2611434,5638852690.812793,71600.0,346.375,-5.6875,1.3125,image28.jpg,4,30U
5803.507915,704631944.99402,5638852601.407364,71600.0,346.375,-5.1875,1.375,image29.jpg,4,30U
6004.357759,704632042.4479581,5638852512.463782,71500.0,346.1875,-5.8125,1.1875,image30.jpg,4,30U
6204.581352,704632140.6321337,5638852404.987805,71500.0,346.125,-6.9375,1.125,image31.jpg,4,30U
6405.1713,704632238.093552,5638852316.033387,71500.0,346.1875,-6.625,0.5,image32.jpg,4,30U
6605.202081,704632323.8194058,5638852226.627687,71500.0,345.4375,-6.25,0.75,image33.jpg,4,30U
6804.897446,704632421.2803923,5638852137.684388,71500.0,343.3125,-5.75,0.875,image34.jpg,4,30U
7004.202498,704632529.7326449,5638852067.724215,71500.0,340.0,-5.9375,1.25,image35.jpg,4,30U
7204.276196,704632625.7265714,5638852015.834314,71500.0,336.6875,-5.0625,-0.125,image36.jpg,4,30U
7404.745154,704632710.729674,5638851944.950172,71500.0,334.0,-4.875,0.9375,image37.jpg,4,30U
7605.583956,704632805.9933667,5638851911.5926695,71500.0,330.75,-3.5,1.3125,image38.jpg,4,30U
7805.597289,704632925.4434884,5638851860.627023,71500.0,328.875,-4.875,0.8125,image39.jpg,4,30U
8005.452914,704633021.4374211,5638851808.737127,71500.0,328.6875,-4.4375,2.0,image40.jpg,4,30U
8205.255883,704633129.889689,5638851738.776968,71500.0,329.4375,-4.5,0.1875,image41.jpg,4,30U
8404.71807,704633225.1533902,5638851705.419472,71500.0,329.1875,-3.75,1.125,image42.jpg,4,30U
8604.709789,704633345.333759,5638851635.921441,71500.0,329.4375,-4.5625,0.0,image43.jpg,4,30U
8805.623382,704633453.7855968,5638851565.9724045,71500.0,331.3125,-6.0,-2.25,image44.jpg,4,30U
9005.856039,704633562.2378776,5638851496.012252,71500.0,333.75,-6.0625,-1.5625,image45.jpg,4,30U
9206.154632,704633670.6901596,5638851426.052102,71500.0,336.875,-4.0,0.0,image46.jpg,4,30U
9406.202757,704633755.6928482,5638851355.179094,71400.0,339.0,-3.125,1.125,image47.jpg,4,30U
9605.129684,704633852.4170388,5638851284.756823,71400.0,337.4375,-2.75,0.0625,image48.jpg,4,30U
9805.211872,704633960.1390889,5638851233.329071,71400.0,334.25,-4.1875,0.8125,image49.jpg,4,30U
10005.31958,704634081.0492831,5638851145.309781,71400.0,331.625,-5.4375,1.125,image50.jpg,4,30U
10206.198434,704634177.0432413,5638851093.419908,71400.0,331.6875,-6.25,0.9375,image51.jpg,4,30U
10405.524007,704634296.4933962,5638851042.454293,71400.0,332.3125,-5.3125,0.625,image52.jpg,4,30U
10605.569423,704634393.2176001,5638850972.032028,71400.0,334.0625,-4.5,2.6875,image53.jpg,4,30U
10805.680517,704634489.9418067,5638850901.609768,71400.0,335.6875,-3.375,2.3125,image54.jpg,4,30U
11005.68734,704634575.6747574,5638850812.204378,71400.0,338.9375,-3.1875,1.1875,image55.jpg,4,30U
11206.244684,704634695.8551674,5638850742.706377,71400.0,341.0,-3.625,3.375,image56.jpg,4,30U
11406.099579,704634783.0411369,5638850616.247046,71400.0,342.3125,-6.5625,2.125,image57.jpg,4,30U
11605.898225,704634891.4934536,5638850546.2869215,71400.0,344.5625,-5.375,1.5625,image58.jpg,4,30U
11806.025829,704634965.4983182,5638850456.41941,71400.0,347.4375,-7.1875,2.375,image59.jpg,4,30U
12006.064631,704635052.6917717,5638850329.94924,71400.0,349.4375,-8.625,6.3125,image60.jpg,4,30U
12206.285933,704635161.8739043,5638850241.467845,71300.0,351.25,-7.1875,6.75,image61.jpg,4,30U
12406.352652,704635246.8770707,5638850170.583744,71300.0,353.375,-6.8125,9.375,image62.jpg,4,30U
12606.434319,704635310.614336,5638850043.18932,71300.0,355.4375,-2.625,11.3125,image63.jpg,4,30U
12807.0201,704635396.3473141,5638849953.783945,71300.0,359.3125,-3.8125,9.375,image64.jpg,4,30U
13007.7676,704635460.8143924,5638849807.868245,71300.0,3.6875,-6.0,8.1875,image65.jpg,4,30U
13207.708537,704635477.6533331,5638849678.6258545,71300.0,7.375,-8.875,7.125,image66.jpg,4,30U
13407.943641,704635517.9414407,5638849550.307448,71200.0,10.5625,-7.8125,7.125,image67.jpg,4,30U
13607.684735,704635547.2312561,5638849403.005634,71200.0,13.0625,-7.4375,7.3125,image68.jpg,4,30U
13806.947339,704635575.0610218,5638849292.757491,71200.0,15.125,-5.0625,10.1875,image69.jpg,4,30U
