Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone
125.6971350000,704050.3395062383,5638923.1717277365,91200.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0470588244,0.0000000000,image0.jpg,5,30U
183.5927080000,704050.3703147160,5638923.2842822066,91000.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0470588244,0.0000000000,image1.jpg,5,30U
248.7628120000,704050.3703147160,5638923.2842822066,90900.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0470588244,1.0000000000,image2.jpg,5,30U
318.4927080000,nan,nan,nan,359.9375000000,-8.1875000000,0.9375000000,0.0000000000,0.0000000000,image3.jpg,nan,nan
381.6519790000,704050.3703147160,5638923.2842822066,90900.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0313725509,0.0000000000,image4.jpg,5,30U
449.2839060000,704050.3820402711,5638923.2847429272,90900.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0000000000,0.0000000000,image5.jpg,5,30U
519.2255720000,nan,nan,nan,359.9375000000,-8.1875000000,0.9375000000,0.0392156877,0.0000000000,image6.jpg,nan,nan
581.4555200000,704050.3703147160,5638923.2842822066,90900.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0000000000,0.0000000000,image7.jpg,5,30U
649.8309370000,704050.3703147160,5638923.2842822066,90900.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0470588244,0.0000000000,image8.jpg,5,30U
717.6500510000,nan,nan,nan,359.9375000000,-8.1875000000,0.9375000000,0.0470588244,1.0000000000,image9.jpg,nan,nan
785.9603640000,704050.3703147160,5638923.2842822066,90900.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0156862754,0.0000000000,image10.jpg,5,30U
848.3873950000,704050.3820402711,5638923.2847429272,90900.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0470588244,0.0000000000,image11.jpg,5,30U
923.6078120000,nan,nan,nan,359.9375000000,-8.1875000000,0.9375000000,0.0392156877,0.0000000000,image12.jpg,nan,nan
989.6101550000,704050.3820402711,5638923.2847429272,90900.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0392156877,0.0000000000,image13.jpg,5,30U
1050.9503640000,704050.3827683025,5638923.2662142087,90900.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0078431377,0.0000000000,image14.jpg,5,30U
1116.5465090000,nan,nan,nan,359.9375000000,-8.1875000000,0.9375000000,0.0392156877,0.0000000000,image15.jpg,nan,nan
1192.0385930000,704050.3930377946,5638923.3037323663,90900.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0392156877,2.0000000000,image16.jpg,5,30U
1248.0035930000,nan,nan,nan,359.9375000000,-8.1875000000,0.9375000000,0.0470588244,0.0000000000,image17.jpg,nan,nan
1322.2089570000,704050.3930377946,5638923.3037323663,91000.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0470588244,0.0000000000,image18.jpg,5,30U
1388.0759890000,704050.3930377946,5638923.3037323663,90900.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0470588244,0.0000000000,image19.jpg,5,30U
1450.9736970000,704050.3930377946,5638923.3037323663,91000.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0392156877,1.0000000000,image20.jpg,5,30U
1519.4424470000,nan,nan,nan,359.9375000000,-8.1875000000,0.9375000000,0.0000000000,0.0000000000,image21.jpg,nan,nan
1587.8183320000,704050.3930377946,5638923.3037323663,91000.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0392156877,0.0000000000,image22.jpg,5,30U
1651.3920820000,704050.4047633496,5638923.3041930879,91000.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0392156877,0.0000000000,image23.jpg,5,30U
1718.9903110000,nan,nan,nan,359.9375000000,-8.1875000000,0.9375000000,0.0392156877,0.0000000000,image24.jpg,nan,nan
1787.1244260000,704050.3930377946,5638923.3037323663,91000.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0549019612,0.0000000000,image25.jpg,5,30U
1850.7755200000,704050.4047633496,5638923.3041930879,91000.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0549019612,0.0000000000,image26.jpg,5,30U
1917.5689050000,nan,nan,nan,359.9375000000,-8.1875000000,0.9375000000,0.0470588244,1.0000000000,image27.jpg,nan,nan
1989.8745300000,704050.4040353181,5638923.3227218054,91000.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0000000000,0.0000000000,image28.jpg,5,30U
2055.0752070000,704050.4040353181,5638923.3227218054,91000.0000000000,359.9375000000,-8.1875000000,0.9375000000,0.0313725509,0.0000000000,image29.jpg,5,30U
