Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
8338.560831,704051655.8697008,5638921052.243642,93900.0,8.8125,-3.125,10.3125,0.9098039269,23.0,image119.jpg,2.0,30U,704051.612835558,5638921.381299731,93884.05366828374,-70.09527279322435,-71.58967488988799
8412.113174,704051680.0488566,5638921034.636371,94000.0,11.0,-3.0,10.4375,0.9568627477,21.0,image120.jpg,2.0,30U,704051.6365100319,5638921.315916575,93902.61416166024,-72.25235022315059,-73.77717488988799
8527.067393,704051737.948622,5638921055.468709,94000.0,14.1875,-2.1875,10.8125,0.980392158,19.0,image121.jpg,2.0,30U,704051.6733054247,5638921.200951559,93928.28344265488,-74.53683273935917,-76.96467488988799
8589.617914,,,,15.75,-1.75,10.875,0.9568627477,14.0,image122.jpg,,,704051.6909646487,5638921.137115126,93939.20382893278,-73.14587166163818,-78.52717488988799
8661.50833,704051754.0423967,5638920944.757129,94000.0,17.3125,-1.6875,10.4375,0.9882352948,10.0,image123.jpg,2.0,30U,704051.7136613255,5638921.0621959735,93955.05929379349,-74.23834343172308,-80.08967488988799
8732.721143,704051768.6801001,5638920871.102983,94000.0,19.125,-1.125,11.0,0.9882352948,8.0,image124.jpg,2.0,30U,704051.7351382087,5638920.986103949,93970.36141033388,-75.44004964263968,-81.90217488988799
8790.237549,,,,19.4375,-1.125,10.9375,0.9725490212,8.0,image125.jpg,,,704051.7513201727,5638920.923801934,93982.62087530216,-74.88706403144374,-82.21467488988799
8857.694841,704051818.4944863,5638920798.831008,94000.0,20.375,-1.3125,11.1875,1.003921628,6.0,image126.jpg,2.0,30U,704051.7713797891,5638920.849524372,93998.12699720342,-74.39436229133378,-83.15217488988799
8923.982289,704051847.0418599,5638920670.051435,94000.0,20.875,-1.3125,10.9375,1.003921628,2.0,image127.jpg,2.0,30U,704051.7914501878,5638920.77766758,94013.88518307534,-75.0026936954967,-83.65217488988799
8987.064476,,,,20.9375,-1.3125,11.3125,1.003921628,0.0,image128.jpg,,,704051.8099324728,5638920.70867778,94029.13980910316,-73.5189671554208,-83.71467488988799
9066.230153,704051862.4076014,5638920577.868572,94000.0,20.3125,-1.5,11.375,1.003921628,0.0,image129.jpg,2.0,30U,704051.8351551325,5638920.623423881,94049.2507960456,-75.13631701278655,-83.08967488988799
9120.427601,704051911.4939549,5638920524.125318,94100.0,19.875,-2.3125,11.1875,1.003921628,0.0,image130.jpg,2.0,30U,704051.8510841845,5638920.5634050295,94062.77458579006,-74.83385479493819,-82.65217488988799
9190.365101,,,,19.5,-2.375,11.4375,1.003921628,0.0,image131.jpg,,,704051.8720660338,5638920.485998253,94080.36065616712,-74.21378784997984,-82.27717488988799
9256.419893,704051951.7668934,5638920395.806467,94000.0,19.3125,-2.25,11.1875,1.003921628,0.0,image132.jpg,2.0,30U,704051.8925268732,5638920.413624709,94097.21823326882,-74.75084061239357,-82.08967488988799
9322.470101,704051990.5837606,5638920304.545055,94200.0,19.0625,-2.5,10.9375,1.003921628,2.0,image133.jpg,2.0,30U,704051.9124956087,5638920.340376,94114.93295114725,-75.07578925817347,-81.83967488988799
9389.701247,,,,18.6875,-2.0625,11.1875,1.003921628,0.0,image134.jpg,,,704051.932420677,5638920.265619228,94132.81246721224,-74.26045866638532,-81.46467488988799
