Frame,Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
128,9066.230153,704051835.1551324,5638920623.423881,94049.2507960456,20.3125,-1.5,11.375,1.003921628,0.0,2.0,30U,704051.8351551325,5638920.623423881,94049.2507960456,-75.13631701278655,-83.08967488988799
129,9120.427601,704051851.0841848,5638920563.405028,94062.77458579006,19.875,-2.3125,11.1875,1.003921628,0.0,2.0,30U,704051.8510841845,5638920.5634050295,94062.77458579006,-74.83385479493819,-82.65217488988799
130,9190.365101,704051872.0660338,5638920485.998252,94080.36065616712,19.5,-2.375,11.4375,1.003921628,0.0,,,704051.8720660338,5638920.485998253,94080.36065616712,-74.21378784997984,-82.27717488988799
131,9256.419893,704051892.5268734,5638920413.624705,94097.21823326882,19.3125,-2.25,11.1875,1.003921628,0.0,2.0,30U,704051.8925268732,5638920.413624709,94097.21823326882,-74.75084061239357,-82.08967488988799
132,9322.470101,704051912.4956088,5638920340.376,94114.93295114725,19.0625,-2.5,10.9375,1.003921628,2.0,2.0,30U,704051.9124956087,5638920.340376,94114.93295114725,-75.07578925817347,-81.83967488988799
133,9389.701247,704051932.4206773,5638920265.619228,94132.81246721224,18.6875,-2.0625,11.1875,1.003921628,0.0,,,704051.932420677,5638920.265619228,94132.81246721224,-74.26045866638532,-81.46467488988799
134,9456.777028,704051953.160273,5638920192.030754,94150.783461232,18.6875,-2.25,11.3125,1.003921628,0.0,2.0,30U,704051.9531602727,5638920.192030754,94150.783461232,-74.41806698148463,-81.46467488988799
135,9525.446663,704051974.294077,5638920116.245718,94169.2866931097,18.3125,-2.875,11.0,1.003921628,0.0,5.0,30U,704051.9742940769,5638920.116245719,94169.2866931097,-75.06159373678514,-81.08967488988799
136,9590.473955,704051993.7010674,5638920043.505146,94186.52013733136,18.3125,-2.5625,10.8125,1.003921628,2.0,,,704051.9937010675,5638920.043505145,94186.52013733136,-74.08318577994652,-81.08967488988799
137,9658.165674,704052014.9276187,5638919969.071671,94204.60690367476,17.6875,-3.4375,11.0625,1.003921628,0.0,5.0,30U,704052.0149276188,5638919.9690716695,94204.60690367476,-74.22527575812603,-80.46467488988799
138,9728.215309,704052036.879225,5638919891.365512,94222.76048529362,17.5,-3.125,11.125,1.003921628,0.0,2.0,30U,704052.0368792249,5638919.891365512,94222.76048529362,-75.23351219847433,-80.27717488988799
139,9787.496715,704052054.6342334,5638919824.006,94237.4718342892,17.25,-3.0,11.375,1.003921628,2.0,,,704052.0546342334,5638919.8240060005,94237.4718342892,-73.95081293800507,-80.02717488988799
140,9858.129163,704052077.0967621,5638919745.922907,94255.72374305985,16.875,-3.1875,11.0,1.003921628,0.0,2.0,30U,704052.077096762,5638919.745922907,94255.72374305985,-74.58176583141051,-79.65217488988799
141,9918.561768,704052095.8257321,5638919678.012233,94271.03540712663,16.25,-3.625,11.0625,1.003921628,0.0,2.0,30U,704052.0958257322,5638919.678012233,94271.03540712663,-74.00836776044093,-79.02717488988799
142,9988.829892,704052118.2698578,5638919599.697104,94288.93695324376,16.25,-4.0,11.3125,1.003921628,0.0,,,704052.1182698576,5638919.599697101,94288.93695324376,-73.66013920653279,-79.02717488988799
143,10057.255257,704052140.3904642,5638919524.245424,94306.72201692034,15.5625,-3.375,11.125,1.003921628,1.0,2.0,30U,704052.140390464,5638919.524245424,94306.72201692036,-73.38873707586072,-78.33967488988799
144,10128.011403,704052163.6662291,5638919446.2244425,94324.91009173688,15.875,-3.25,11.625,1.003921628,0.0,2.0,30U,704052.1636662295,5638919.446224444,94324.91009173688,-72.87310399782393,-78.65217488988799
145,10208.167028,704052190.6181945,5638919358.761824,94345.81528857508,15.25,-3.875,11.0625,1.003921628,0.0,2.0,30U,704052.1906181945,5638919.358761822,94345.81528857508,-73.56130143089052,-78.02717488988799
146,10278.191663,704052213.4473932,5638919281.387839,94364.00385921632,14.9375,-3.875,11.1875,1.003921628,2.0,,,704052.2134473933,5638919.281387841,94364.00385921632,-73.81932832344796,-77.71467488988799
147,10336.415934,704052232.2146765,5638919216.708998,94378.99644091797,14.5625,-4.9375,11.1875,1.003921628,0.0,2.0,30U,704052.232214676,5638919.216708998,94378.99644091797,-70.20166891934787,-77.33967488988799
148,10478.749111,704052285.2279973,5638919069.445376,94417.98634662863,13.375,-4.4375,10.8125,1.003921628,0.0,2.0,30U,704052.2852279968,5638919.069445376,94417.98634662863,-70.45772668351987,-76.15217488988799
149,10598.839684,704052329.6529467,5638918944.286733,94450.48980420912,13.0625,-4.0625,10.8125,1.003921628,0.0,2.0,30U,704052.3296529467,5638918.944286734,94450.48980420912,-72.91906410163085,-75.83967488988799
150,10663.229632,704052351.241192,5638918874.029874,94467.61257441714,13.0,-4.0,11.4375,1.003921628,0.0,,,704052.351241192,5638918.874029876,94467.61257441714,-71.3934092581722,-75.77717488988799
151,10741.614632,704052379.1050869,5638918791.265483,94488.96488083678,12.5,-4.75,10.6875,1.003921628,0.0,2.0,30U,704052.3791050868,5638918.791265482,94488.96488083678,-73.04907728255614,-75.27717488988799
152,10797.522757,704052397.6362542,5638918730.466554,94504.1851280697,12.375,-4.1875,10.875,1.003921628,2.0,2.0,30U,704052.397636254,5638918.730466553,94504.1851280697,-71.19267663091699,-75.15217488988799
153,10876.387809,704052425.9086795,5638918647.4516325,94525.788528883,11.6875,-4.0625,10.75,1.003921628,3.0,,,704052.4259086796,5638918.647451631,94525.788528883,-72.13048291582072,-74.46467488988799
154,10934.394944,704052445.8825461,5638918585.498674,94541.78783598088,11.9375,-4.1875,10.625,1.003921628,4.0,2.0,30U,704052.4458825459,5638918.585498676,94541.78783598088,-71.04902948300116,-74.71467488988799
155,11004.685778,704052471.2730324,5638918511.553853,94561.24051576272,11.375,-3.6875,10.0,1.003921628,9.0,2.0,30U,704052.4712730321,5638918.511553854,94561.24051576272,-71.00195606283819,-74.15217488988799
156,11074.341559,704052496.466141,5638918438.379637,94580.85158039904,11.8125,-3.5,10.8125,1.003921628,8.0,,,704052.4964661406,5638918.438379639,94580.85158039904,-71.30411452008082,-74.58967488988799
157,11132.710621,704052517.2701018,5638918376.902445,94597.56775290698,12.25,-3.4375,11.125,1.003921628,9.0,2.0,30U,704052.5172701018,5638918.376902446,94597.56775290698,-70.5512725934064,-75.02717488988799
158,11198.659267,704052541.529005,5638918308.202101,94616.49051803372,13.3125,-3.1875,10.875,1.003921628,9.0,2.0,30U,704052.5415290049,5638918.308202099,94616.49051803372,-70.5182288807357,-76.08967488988799
159,11262.349267,704052564.9245249,5638918242.068327,94635.37414177996,14.4375,-3.375,10.625,1.003921628,10.0,,,704052.564924525,5638918.242068328,94635.37414177996,-68.37678114066375,-77.21467488988799
160,11355.81234,704052601.8924631,5638918148.808412,94662.58975289811,15.1875,-2.8125,11.4375,1.003921628,8.0,2.0,30U,704052.601892463,5638918.14880841,94662.58975289811,-67.82858125765063,-77.96467488988799
161,11457.354423,704052642.8599863,5638918048.277238,94692.097182477,17.1875,-2.5625,11.6875,1.003921628,8.0,2.0,30U,704052.6428599863,5638918.048277237,94692.097182477,-68.91861888571185,-79.96467488988799
162,11525.811611,704052669.4334152,5638917979.343901,94713.18955234936,17.4375,-2.0625,11.375,1.003921628,6.0,2.0,30U,704052.6694334153,5638917.979343899,94713.18955234936,-68.80099063130092,-80.21467488988799
163,11591.379631,704052694.8928581,5638917913.702172,94733.87148684924,18.0625,-2.5625,11.125,1.003921628,5.0,,,704052.694892858,5638917.91370217,94733.87148684924,-68.36758451982416,-80.83967488988799
164,11655.637444,704052720.2548308,5638917849.750872,94753.8209305886,18.6875,-3.25,11.6875,1.003921628,1.0,2.0,30U,704052.7202548307,5638917.849750871,94753.8209305886,-67.68781872833131,-81.46467488988799
165,11725.938329,704052748.568882,5638917780.75587,94775.77345212344,18.25,-3.0625,11.0625,1.003921628,1.0,2.0,30U,704052.7485688817,5638917.780755866,94775.7734521234,-67.49435403012092,-81.02717488988799
166,11793.222027,704052775.7061087,5638917715.259061,94797.30954729106,18.1875,-2.8125,10.6875,1.003921628,0.0,2.0,30U,704052.7757061088,5638917.71525906,94797.30954729108,-67.46144630863557,-80.96467488988799
167,11855.741402,704052800.767704,5638917654.869984,94818.00610579424,17.6875,-2.625,11.4375,1.003921628,0.0,,,704052.8007677039,5638917.654869983,94818.00610579424,-66.75235767771568,-80.46467488988799
168,11923.458277,704052828.6619262,5638917589.9370575,94839.54674632296,17.1875,-2.875,11.625,1.003921628,0.0,2.0,30U,704052.8286619261,5638917.589937056,94839.54674632296,-66.48755333749159,-79.96467488988799
169,11990.39911,704052856.3503782,5638917526.295785,94861.2206353608,16.6875,-3.1875,11.625,1.003921628,1.0,,,704052.8563503786,5638917.526295785,94861.2206353608,-66.02280345976601,-79.46467488988799
170,12057.365881,704052884.4721249,5638917463.065593,94882.60614395978,16.3125,-3.5625,11.6875,1.003921628,1.0,2.0,30U,704052.8844721251,5638917.4630655935,94882.60614395978,-65.64435857721986,-79.08967488988799
171,12127.492548,704052914.2570245,5638917397.2697935,94904.8506163526,15.8125,-3.6875,11.6875,1.003921628,2.0,2.0,30U,704052.9142570248,5638917.397269792,94904.8506163526,-65.27988558253469,-78.58967488988799
172,12198.088433,704052944.471641,5638917331.639201,94927.3855621625,14.75,-3.625,11.1875,1.003921628,6.0,2.0,30U,704052.9444716412,5638917.331639205,94927.3855621625,-64.9683149097192,-77.52717488988799
173,12267.522808,704052974.2922581,5638917267.780911,94949.8903773584,15.0625,-3.625,11.9375,1.003921628,5.0,,,704052.9742922581,5638917.267780908,94949.8903773584,-64.84378342509768,-77.83967488988799
174,12330.733433,704053001.567021,5638917209.703927,94970.26316142424,14.75,-3.375,12.0,1.003921628,6.0,2.0,30U,704053.0015670209,5638917.209703932,94970.26316142424,-64.4331929254464,-77.52717488988799
175,12396.088069,704053030.0223098,5638917150.224756,94991.44395882654,15.125,-3.25,11.9375,1.003921628,4.0,,,704053.0300223102,5638917.150224757,94991.44395882652,-64.12440789745358,-77.90217488988799
176,12462.499787,704053059.3468822,5638917089.767648,95012.24100800171,15.5,-3.4375,12.1875,1.003921628,5.0,2.0,30U,704053.059346882,5638917.0897676535,95012.24100800171,-63.821182143681824,-78.27717488988799
177,12528.810256,704053088.8068383,5638917029.841202,95033.15898110723,16.0625,-2.5625,12.1875,1.003921628,5.0,2.0,30U,704053.0888068383,5638917.029841201,95033.15898110723,-63.55856955173442,-78.83967488988799
178,12591.502287,704053116.7123969,5638916973.727737,95053.34131842654,15.9375,-2.8125,12.875,1.003921628,5.0,,,704053.1167123967,5638916.973727736,95053.34131842657,-63.22684683844176,-78.71467488988799
179,12660.445725,704053147.9710898,5638916911.773929,95074.26764201668,15.9375,-2.125,12.625,1.003921628,7.0,2.0,30U,704053.14797109,5638916.911773926,95074.26764201668,-62.96894767089367,-78.71467488988799
180,12725.229579,704053177.4257718,5638916854.043225,95094.4089449144,16.0,-2.125,13.0,1.003921628,9.0,2.0,30U,704053.1774257717,5638916.854043228,95094.4089449144,-62.639890922535415,-78.77717488988799
181,12792.8826,704053208.4343523,5638916794.119534,95115.17836832636,16.5625,-2.75,12.75,1.003921628,10.0,,,704053.2084343524,5638916.794119535,95115.17836832636,-62.415543357464514,-79.33967488988799
182,12858.822756,704053238.9239756,5638916735.75971,95135.16259205856,17.0625,-2.75,13.1875,1.003921628,8.0,2.0,30U,704053.2389239755,5638916.73575971,95135.16259205856,-62.09382294808989,-79.83967488988799
183,12929.631037,704053272.018226,5638916673.271842,95155.82734662748,17.6875,-2.5,13.5625,1.003921628,3.0,2.0,30U,704053.2720182262,5638916.673271839,95155.82734662748,-61.68915001264867,-80.46467488988799
184,12991.62286,704053301.0225917,5638916619.429315,95174.7105885228,18.125,-2.6875,13.375,1.003921628,-3.0,,,704053.3010225919,5638916.6194293145,95174.7105885228,-61.55058735363815,-80.90217488988799
185,13059.984995,704053333.4557797,5638916559.568832,95194.4224303842,18.25,-2.3125,12.9375,1.003921628,-1.0,2.0,30U,704053.3334557799,5638916.559568836,95194.4224303842,-61.26112300743773,-81.02717488988799
186,13124.965308,704053364.4745961,5638916503.002962,95213.07446893209,17.625,-2.1875,12.75,1.003921628,0.0,2.0,30U,704053.3644745958,5638916.503002963,95213.07446893209,-60.95282697944833,-80.40217488988799
187,13194.039423,704053397.8312132,5638916442.942701,95232.34096160486,17.1875,-2.0,12.6875,1.003921628,1.0,,,704053.3978312132,5638916.442942704,95232.34096160486,-60.8338456376145,-79.96467488988799
188,13258.735985,704053429.2427971,5638916386.660249,95250.04302288442,16.875,-1.6875,13.375,1.003921628,1.0,2.0,30U,704053.4292427968,5638916.386660249,95250.04302288442,-60.52225624669751,-79.65217488988799
189,13325.250256,704053461.8792621,5638916328.923176,95267.90760617856,15.8125,-2.125,12.9375,1.003921628,-1.0,2.0,30U,704053.4618792624,5638916.328923173,95267.90760617856,-60.32675602784093,-78.58967488988799
190,13395.582287,704053496.6627249,5638916267.875045,95286.26139586608,15.25,-2.4375,11.6875,1.003921628,0.0,,,704053.4966627248,5638916.267875048,95286.26139586608,-60.19941814830395,-78.02717488988799
191,13460.58812,704053528.9699235,5638916211.464825,95302.9398694821,14.875,-3.0625,12.5,1.003921628,-1.0,2.0,30U,704053.5289699234,5638916.211464828,95302.9398694821,-60.01802474076823,-77.65217488988799
192,13529.080308,704053563.3062958,5638916151.949255,95320.02153476984,14.8125,-2.6875,11.9375,1.003921628,-2.0,5.0,30U,704053.5633062954,5638916.151949256,95320.02153476984,-56.1395990046546,-77.58967488988799
193,13596.711714,704053599.8100201,5638916097.544795,95337.83625478584,14.75,-2.3125,12.4375,1.003921628,-9.0,,,704053.5998100202,5638916.097544798,95337.83625478584,-55.13897727234155,-77.52717488988799
194,13658.566818,704053633.8091477,5638916048.737467,95353.97449111164,13.5,-2.875,11.5625,1.003921628,-9.0,2.0,30U,704053.6338091478,5638916.048737467,95353.97449111164,-55.61831142662527,-76.27717488988799
195,13729.465308,704053672.869798,5638915991.651697,95370.93300404726,13.4375,-3.625,10.6875,1.003921628,-9.0,2.0,30U,704053.6728697984,5638915.991651697,95370.93300404726,-54.46188394992714,-76.21467488988799
196,13791.129526,704053707.5399742,5638915943.114236,95385.7385318144,11.8125,-3.4375,10.8125,1.003921628,-10.0,,,704053.7075399741,5638915.943114236,95385.7385318144,-55.2178297037554,-74.58967488988799
197,13863.476401,704053748.2167633,5638915884.549126,95401.25123355303,10.625,-3.625,10.875,1.003921628,-8.0,2.0,30U,704053.7482167636,5638915.884549126,95401.25123355303,-53.6396120724383,-73.40217488988799
198,13921.386558,704053781.5633967,5638915839.253318,95414.0664696032,9.6875,-2.8125,10.375,1.003921628,-4.0,2.0,30U,704053.7815633966,5638915.839253323,95414.0664696032,-55.50919636597564,-72.46467488988799
199,13999.128068,704053825.5931076,5638915775.16766,95428.96105645684,8.1875,-3.5625,9.875,1.003921628,-1.0,2.0,30U,704053.8255931075,5638915.775167663,95428.96105645684,-53.98109022305664,-70.96467488988799
200,14060.714006,704053861.3706255,5638915725.958292,95441.10409658054,7.4375,-2.6875,9.25,1.003921628,-2.0,,,704053.8613706257,5638915.725958295,95441.10409658054,-54.603577110980666,-70.21467488988799
201,14130.400255,704053901.8003052,5638915669.060684,95453.3690211502,6.8125,-3.4375,9.75,1.003921628,-2.0,2.0,30U,704053.9018003053,5638915.669060687,95453.3690211502,-53.77626568782796,-69.58967488988799
202,14191.760828,704053938.0485052,5638915619.576823,95463.97071269042,6.375,-3.25,9.875,1.003921628,-2.0,,,704053.9380485053,5638915.619576825,95463.97071269042,-54.40127756761706,-69.15217488988799
203,14261.256037,704053979.0479755,5638915562.30667,95474.49237046942,6.3125,-2.875,9.6875,1.003921628,-8.0,2.0,30U,704053.979047976,5638915.562306672,95474.49237046942,-54.155168646715765,-69.08967488988799
204,14325.994162,704054017.6778715,5638915508.833238,95483.7402998289,5.5,-4.25,9.25,1.003921628,-10.0,2.0,30U,704054.0176778715,5638915.508833241,95483.7402998289,-54.87257391302529,-68.27717488988799
205,14395.210047,704054058.7997699,5638915450.382188,95492.45806285962,5.0,-4.25,8.5,1.003921628,-11.0,,,704054.0587997701,5638915.450382192,95492.45806285964,-54.27104433619485,-67.77717488988799
206,14459.116974,704054097.3609369,5638915396.775841,95499.74486662952,4.125,-4.625,8.4375,1.003921628,-11.0,2.0,30U,704054.0973609367,5638915.396775839,95499.74486662952,-55.29753052606759,-66.90217488988799
207,14531.007912,704054140.3454586,5638915334.704024,95507.14279490616,2.6875,-5.0625,8.6875,1.003921628,-10.0,5.0,30U,704054.1403454586,5638915.334704022,95507.14279490616,-54.76483814443486,-65.46467488988799
208,14591.53338,704054177.1207463,5638915282.639595,95512.96127223644,1.875,-4.9375,8.6875,1.003921628,-9.0,,,704054.1771207463,5638915.282639591,95512.96127223644,-55.31823528259128,-64.65217488988799
209,14660.922391,704054219.0941796,5638915221.981013,95518.56829125076,0.5,-5.375,8.125,1.003921628,-4.0,5.0,30U,704054.2190941795,5638915.221981016,95518.56829125076,-55.40765291901244,-63.27717488988799
210,14726.943432,704054259.3046892,5638915163.675901,95523.24439100803,359.375,-5.4375,7.5,1.003921628,-2.0,5.0,30U,704054.259304689,5638915.163675904,95523.24439100803,-55.71194220025836,-62.15217488988799
211,14792.431714,704054299.2336463,5638915105.116023,95527.16084071153,358.75,-5.625,7.625,1.003921628,1.0,,,704054.2992336464,5638915.1051160265,95527.16084071153,-55.75538655351323,-61.52717488988799
212,14859.944786,704054340.5676253,5638915044.396677,95530.21980477418,358.0625,-5.0,7.0,1.003921628,1.0,2.0,30U,704054.3405676256,5638915.044396677,95530.21980477418,-56.318375925289615,-60.83967488988799
213,14931.670359,704054384.3311349,5638914978.730452,95532.59164002776,357.75,-4.75,7.125,1.003921628,3.0,2.0,30U,704054.3843311354,5638914.978730448,95532.59164002776,-56.29476642223853,-60.52717488988799
214,14996.402547,704054424.2333676,5638914918.911413,95533.76710924534,357.8125,-4.6875,7.625,1.003921628,2.0,2.0,30U,704054.4242333676,5638914.918911412,95533.76710924534,-56.51507246519611,-60.58967488988799
215,15061.01963,704054464.0518557,5638914858.717839,95534.1599610242,357.75,-4.8125,7.75,1.003921628,1.0,,,704054.464051856,5638914.85871784,95534.1599610242,-56.65117807861077,-60.52717488988799
216,15126.239161,704054504.3539348,5638914797.477572,95533.73014492466,357.8125,-4.9375,7.3125,1.003921628,7.0,2.0,30U,704054.5043539349,5638914.797477571,95533.73014492467,-57.1989631791098,-60.58967488988799
217,15197.986245,704054548.3765496,5638914729.170561,95532.56626442944,357.75,-4.75,6.9375,1.003921628,8.0,2.0,30U,704054.5483765493,5638914.72917056,95532.56626442946,-57.00705378922356,-60.52717488988799
218,15259.095255,704054586.3264735,5638914670.71705,95530.51920273303,358.1875,-4.875,8.0625,1.003921628,10.0,,,704054.586326473,5638914.670717048,95530.51920273303,-57.6855726137656,-60.96467488988799
219,15338.386818,704054634.785158,5638914594.105708,95527.6728279642,358.875,-4.0,8.5625,1.003921628,10.0,2.0,30U,704054.634785158,5638914.594105707,95527.67282796424,-57.379292514412384,-61.65217488988799
220,15395.961505,704054670.7695748,5638914537.883221,95523.98379547216,0.1875,-3.875,8.6875,1.003921628,9.0,2.0,30U,704054.6707695748,5638914.53788322,95523.98379547216,-57.88257707708141,-62.96467488988799
221,15460.069995,704054710.3647978,5638914474.805643,95519.5235473264,1.375,-3.8125,8.75,1.003921628,8.0,,,704054.710364798,5638914.474805644,95519.5235473264,-57.98272551312584,-64.15217488988799
222,15526.485307,704054751.4378346,5638914409.119126,95514.26288926156,2.125,-4.1875,8.75,1.003921628,7.0,2.0,30U,704054.7514378347,5638914.409119122,95514.26288926156,-58.27791774907553,-64.90217488988799
223,15597.370255,704054795.0589795,5638914338.551319,95508.38529020648,3.0625,-4.3125,9.3125,1.003921628,4.0,,,704054.7950589791,5638914.338551318,95508.38529020648,-58.31428243764413,-65.83967488988799
224,15660.650672,704054834.3482572,5638914274.901068,95501.91831658724,3.6875,-3.625,9.25,1.003921628,2.0,2.0,30U,704054.8343482574,5638914.274901072,95501.91831658724,-58.687612953464566,-66.46467488988799
225,15729.826401,704054876.852801,5638914205.027415,95494.77670960774,3.9375,-4.0,8.6875,1.003921628,0.0,2.0,30U,704054.8768528014,5638914.205027413,95494.77670960774,-58.69399878477054,-66.71467488988799
226,15795.503536,704054917.3343966,5638914138.462592,95487.13227741486,4.0625,-2.9375,9.3125,1.003921628,0.0,2.0,30U,704054.9173343969,5638914.138462592,95487.13227741486,-58.87743230439122,-66.83967488988799
227,15862.491244,704054958.4225142,5638914070.410658,95478.77929730128,3.4375,-3.6875,8.5,1.003921628,0.0,,,704054.9584225146,5638914.070410659,95478.77929730131,-59.132751642177936,-66.21467488988799
228,15927.177703,704054998.1249359,5638914003.9866085,95469.77572233352,3.125,-4.1875,8.3125,1.003921628,2.0,2.0,30U,704054.9981249365,5638914.003986608,95469.77572233352,-59.23314211800903,-65.90217488988799
229,15992.995411,704055038.4655564,5638913936.225504,95460.13248433388,2.75,-4.6875,7.5625,1.003921628,0.0,,,704055.0384655559,5638913.936225504,95460.13248433388,-59.50162985605834,-65.52717488988799
230,16065.50364,704055082.6813779,5638913861.157045,95449.43314220326,2.625,-5.0,7.1875,1.003921628,0.0,2.0,30U,704055.0826813779,5638913.86115705,95449.43314220326,-59.75173618726927,-65.40217488988799
231,16133.567651,704055124.1821709,5638913789.989513,95438.31467631964,2.1875,-4.125,7.3125,1.003921628,4.0,2.0,30U,704055.1241821705,5638913.789989511,95438.31467631964,-59.78852922870431,-64.96467488988799
232,16194.167598,704055161.3175678,5638913726.213881,95427.30818252113,1.9375,-4.75,7.1875,1.003921628,4.0,,,704055.1613175679,5638913.726213882,95427.30818252113,-60.05479989375476,-64.71467488988799
233,16267.972859,704055206.0948294,5638913648.485798,95414.73182132212,1.1875,-4.8125,6.25,1.003921628,5.0,2.0,30U,704055.2060948296,5638913.648485798,95414.73182132214,-60.26081402781597,-63.96467488988799
234,16333.182963,704055245.7270179,5638913579.113465,95402.60467745565,1.5625,-4.9375,6.5,1.003921628,4.0,2.0,30U,704055.2457270178,5638913.579113462,95402.60467745565,-60.27227167260958,-64.33967488988799
235,16395.862546,704055283.8706447,5638913512.315706,95390.50451273764,2.1875,-5.0625,6.8125,1.003921628,6.0,,,704055.2838706446,5638913.5123157,95390.50451273764,-60.50538658444037,-64.96467488988799
236,16465.400828,704055325.9432814,5638913437.936255,95377.33325551556,2.1875,-4.5625,7.375,1.003921628,4.0,2.0,30U,704055.325943281,5638913.437936252,95377.33325551556,-60.71903534428105,-64.96467488988799
237,16530.02265,704055364.9821117,5638913368.315688,95364.66340611126,2.4375,-4.4375,6.6875,1.003921628,3.0,5.0,30U,704055.3649821118,5638913.368315687,95364.66340611126,-60.82325446516967,-65.21467488988799
238,16594.641296,704055403.8853515,5638913298.640148,95351.86129980712,2.8125,-4.25,6.625,1.003921628,3.0,,,704055.4038853513,5638913.298640147,95351.86129980712,-60.98808754948533,-65.58967488988799
239,16666.199786,704055446.7844739,5638913221.286013,95337.81347511688,3.875,-3.4375,8.0625,1.003921628,3.0,2.0,30U,704055.4467844737,5638913.221286015,95337.81347511688,-61.118564343724415,-66.65217488988799
240,16727.207702,704055483.4589437,5638913154.799418,95324.71278356688,3.6875,-4.125,7.625,1.003921628,3.0,2.0,30U,704055.4834589437,5638913.15479942,95324.71278356688,-61.15079906702806,-66.46467488988799
241,16796.444004,704055524.8172232,5638913079.721776,95310.57994867704,3.625,-4.375,7.5,1.003921628,2.0,2.0,30U,704055.5248172232,5638913.079721776,95310.57994867704,-61.28550690130436,-66.40217488988799
242,16857.796661,704055561.3559889,5638913013.022414,95297.26374850897,3.75,-4.3125,7.1875,1.003921628,2.0,,,704055.5613559888,5638913.013022414,95297.26374850897,-61.46760270306498,-66.52717488988799
243,16933.308952,704055606.0370693,5638912930.84095,95281.66782069144,3.75,-5.25,7.25,1.003921628,0.0,2.0,30U,704055.6060370692,5638912.93084095,95281.66782069144,-61.60717245672663,-66.52717488988799
244,16995.2164,704055642.7236454,5638912862.970243,95267.8597272127,4.0,-4.375,7.4375,1.003921628,0.0,2.0,30U,704055.6427236453,5638912.862970241,95267.8597272127,-61.62275417323741,-66.77717488988799
245,17066.061765,704055684.51602,5638912785.603438,95252.74233911817,3.25,-4.5625,8.0625,1.003921628,0.0,,,704055.6845160199,5638912.785603439,95252.74233911817,-61.930232107882375,-66.02717488988799
246,17123.739577,704055718.5323141,5638912721.815598,95239.12527074484,2.6875,-5.1875,7.3125,1.003921628,2.0,2.0,30U,704055.7185323143,5638912.721815597,95239.12527074484,-61.92371462320693,-65.46467488988799
247,17198.900411,704055762.5651917,5638912639.267132,95223.12220844622,2.5,-5.1875,7.75,1.003921628,0.0,2.0,30U,704055.7625651921,5638912.639267132,95223.12220844622,-62.03254528687944,-65.27717488988799
248,17269.989786,704055804.0058559,5638912561.221663,95207.85756661004,2.0625,-5.875,7.625,1.003921628,0.0,,,704055.8040058558,5638912.561221664,95207.85756661004,-62.290556127892216,-64.83967488988799
249,17333.395046,704055840.917037,5638912490.94437,95193.26304181012,1.625,-5.4375,7.5625,1.003921628,3.0,2.0,30U,704055.8409170373,5638912.490944371,95193.26304181012,-62.37862772928196,-64.40217488988799
