Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
23795.784887,704049.6140207186,5638926.09383639,85900.0,2.0625,-3.9375,2.8125,-0.360784322,0.0,image355.jpg,5.0,30U,704049.2402456714,5638927.197815619,85859.95117203737,-60.2163397644523,-66.98347011002647
23863.7152,,,,2.25,-3.375,3.0625,-0.360784322,1.0,image356.jpg,,,704049.242076036,5638927.194617508,85855.21599278657,-70.88078670363552,-67.17097011002647
23930.744939,704049.586929475,5638926.185558542,85900.0,4.9375,-0.625,3.75,-0.3686274588,0.0,image357.jpg,5.0,30U,704049.2559658637,5638927.154549538,85853.73393724671,-71.14490629137958,-69.85847011002647
23994.529627,704049.5612942906,5638926.240223255,85900.0,5.9375,-2.5,5.9375,-0.3137255013,1.0,image358.jpg,5.0,30U,704049.2638364045,5638927.131502642,85850.73717723865,-70.69149764512099,-70.85847011002647
24063.175825,,,,6.0625,-1.5,5.6875,-0.1960784346,0.0,image359.jpg,,,704049.2717266537,5638927.108982341,85847.20008210752,-70.99528145101863,-70.98347011002647
24131.581241,704049.5349310776,5638926.313416686,85900.0,6.25,-1.1875,6.25,-0.1333333403,0.0,image360.jpg,5.0,30U,704049.2842623973,5638927.072585636,85845.09240902991,-70.71992571196967,-71.17097011002647
24193.143324,704049.5202934131,5638926.387070838,85900.0,6.625,-0.0625,6.5,-0.1333333403,0.0,image361.jpg,5.0,30U,704049.2936043724,5638927.045879372,85842.37865391342,-70.89566938201995,-71.54597011002647
24263.79697,,,,6.1875,-0.375,6.5,0.0235294122,0.0,image362.jpg,,,704049.3052447687,5638927.012272129,85839.39115775221,-71.01300106321304,-71.10847011002647
24331.974626,704049.5056557491,5638926.46072499,85900.0,6.8125,-0.25,7.0,-0.0627451017,1.0,image363.jpg,5.0,30U,704049.3188381273,5638926.972765029,85837.35002173725,-71.15552419911944,-71.73347011002647
24395.304522,,,,5.75,-0.3125,7.5,0.0549019612,0.0,image364.jpg,,,704049.3305809831,5638926.938358188,85834.93106301795,-71.15082971799251,-70.67097011002647
24462.313324,704049.4924741433,5638926.497321705,85900.0,6.125,-0.3125,8.0625,0.2431372553,0.0,image365.jpg,5.0,30U,704049.3451706861,5638926.895621472,85833.02637615778,-71.25350932906906,-71.04597011002647
24532.067543,704049.4910180853,5638926.5343791405,85900.0,6.125,-0.3125,8.0,0.1411764771,0.0,image366.jpg,5.0,30U,704049.3606936544,5638926.849883079,85831.14726956323,-71.41880633119558,-71.04597011002647
24595.856606,704049.4792925376,5638926.533918422,85900.0,6.25,-0.3125,7.875,0.3372549117,1.0,image367.jpg,5.0,30U,704049.3742855934,5638926.809451554,85828.97615076568,-71.33936188216614,-71.17097011002647
24669.36697,,,,6.3125,-0.4375,7.875,0.3294117749,0.0,image368.jpg,,,704049.391245565,5638926.759231897,85826.79188337884,-71.34187677921983,-71.23347011002647
24731.903533,704049.4917461142,5638926.515850423,85900.0,6.125,-0.4375,7.9375,0.0392156877,0.0,image369.jpg,5.0,30U,704049.4058679338,5638926.715927775,85825.05119515146,-71.31973700926949,-71.04597011002647
24797.008897,704049.4917461142,5638926.515850423,85900.0,6.4375,-0.6875,7.8125,0.0,1.0,image370.jpg,5.0,30U,704049.42154119,5638926.669570557,85822.95305225476,-71.23738396314161,-71.35847011002647
24864.228428,,,,6.3125,-0.625,7.4375,0.0313725509,0.0,image371.jpg,,,704049.4381867077,5638926.620569893,85820.58575402282,-71.24701788195972,-71.23347011002647
24931.386397,704049.4924741433,5638926.497321705,85900.0,6.4375,-0.625,7.4375,0.0470588244,0.0,image372.jpg,5.0,30U,704049.4557341804,5638926.568885543,85818.83145304251,-71.16817947773495,-71.35847011002647
24995.586814,704049.4932021722,5638926.478792988,85900.0,6.3125,-0.6875,7.4375,0.2745098174,0.0,image373.jpg,5.0,30U,704049.4726120838,5638926.519397137,85816.75834173473,-71.1202700222089,-71.23347011002647
25064.623116,,,,6.375,-0.625,7.375,0.8941176534,1.0,image374.jpg,,,704049.4914350257,5638926.464356289,85814.59689005901,-71.15346044895676,-71.29597011002647
25131.321085,704049.4924741433,5638926.497321705,85900.0,6.125,-0.1875,8.4375,0.9568627477,0.0,image375.jpg,5.0,30U,704049.5101318083,5638926.409580734,85812.96068671916,-71.09445446257848,-71.04597011002647
25195.662959,704049.4924741433,5638926.497321705,85900.0,6.375,0.3125,9.0,1.003921628,0.0,image376.jpg,5.0,30U,704049.5284456159,5638926.356107368,85811.0911437325,-71.02949072485848,-71.29597011002647
25262.587803,,,,6.25,-0.8125,7.5,0.980392158,0.0,image377.jpg,,,704049.5481041027,5638926.298919372,85809.15231506532,-71.09502950569623,-71.17097011002647
25331.911762,704049.4946582302,5638926.441735554,85800.0,6.0625,-1.6875,8.125,1.003921628,0.0,image378.jpg,5.0,30U,704049.5690542385,5638926.237746351,85807.8340502951,-71.03926007615371,-70.98347011002647
25399.436345,704049.5107519522,5638926.331023965,85800.0,6.125,-1.5625,7.4375,1.003921628,0.0,image379.jpg,5.0,30U,704049.5898416558,5638926.177240656,85806.67189324979,-70.90651734623526,-71.04597011002647
25463.062282,,,,6.4375,-2.3125,6.75,1.003921628,0.0,image380.jpg,,,704049.6096950966,5638926.119886241,85805.57504685163,-71.00277448544125,-71.35847011002647
25530.193064,704049.5502967715,5638926.221233817,85800.0,5.4375,-4.6875,4.875,1.003921628,1.0,image381.jpg,5.0,30U,704049.6310699584,5638926.057799368,85805.03199814526,-70.96739470012443,-70.35847011002647
25602.349366,704049.5649344365,5638926.147579667,85800.0,4.1875,-6.25,4.875,1.003921628,0.0,image382.jpg,5.0,30U,704049.6545782789,5638925.989652253,85804.99893933364,-70.78574601937925,-69.10847011002647
25663.221032,,,,3.75,-6.8125,4.875,1.003921628,0.0,image383.jpg,,,704049.674482647,5638925.932540446,85804.82919110023,-70.93264904259877,-68.67097011002647
25730.850043,704049.6044792578,5638926.037789518,85800.0,3.375,-6.5625,6.1875,1.003921628,0.0,image384.jpg,5.0,30U,704049.6969521304,5638925.86753267,85805.23342517107,-70.88958646797141,-68.29597011002647
25800.308949,704049.6440240806,5638925.927999372,85800.0,1.9375,-7.8125,6.25,1.003921628,0.0,image385.jpg,5.0,30U,704049.7203878105,5638925.799894224,85805.84873420135,-70.71327827107075,-66.85847011002647
25862.648845,,,,1.0,-8.0625,6.5,1.003921628,0.0,image386.jpg,,,704049.7416293056,5638925.739192942,85806.3053860918,-70.87336013968093,-65.92097011002647
25930.810459,704049.696750513,5638925.781612509,85800.0,0.5625,-8.125,6.125,1.003921628,0.0,image387.jpg,5.0,30U,704049.7650350848,5638925.671702587,85807.26752991888,-70.79955044668822,-65.48347011002647
25999.077907,704049.7355673095,5638925.690351078,85800.0,0.4375,-8.1875,7.375,1.003921628,1.0,image388.jpg,5.0,30U,704049.7887256247,5638925.603674342,85808.38281091249,-70.71278762851438,-65.35847011002647
26063.718949,,,,0.25,-6.6875,7.8125,1.003921628,0.0,image389.jpg,,,704049.8113361457,5638925.539062604,85809.48839199157,-70.81901192419207,-65.17097011002647
26131.020303,704049.7751121371,5638925.580560932,85800.0,359.4375,-5.1875,8.5,1.003921628,0.0,image390.jpg,5.0,30U,704049.8349471209,5638925.47118861,85810.97685446196,-70.80313995047504,-64.35847011002647
26198.774053,704049.8285666059,5638925.415645352,85800.0,359.125,-5.0625,9.0,1.003921628,0.0,image391.jpg,5.0,30U,704049.858899326,5638925.402395108,85812.64478569488,-70.76141804216718,-64.04597011002647
26264.984209,,,,358.9375,-4.625,8.75,1.003921628,2.0,image392.jpg,,,704049.8824147814,5638925.335014047,85814.3997549171,-70.84334382545995,-63.858470110026474
26330.914417,704049.8673834067,5638925.324383925,85800.0,358.5625,-4.5625,9.4375,1.003921628,0.0,image393.jpg,5.0,30U,704049.9058513982,5638925.267548963,85816.35929544856,-70.89706646749312,-63.483470110026474
26399.944886,704049.8944746582,5638925.232661777,85800.0,358.25,-4.75,9.0625,1.003921628,0.0,image394.jpg,5.0,30U,704049.9304827468,5638925.196429649,85818.55717089053,-70.85449976922672,-63.170970110026474
26466.144365,,,,358.0625,-4.3125,9.4375,1.003921628,1.0,image395.jpg,,,704049.9541971588,5638925.128121996,85820.77095622318,-70.93121553705862,-62.983470110026474
26531.305459,704049.9691961441,5638925.124253792,85800.0,357.6875,-5.0625,9.5625,1.003921628,9.0,image396.jpg,5.0,30U,704049.9775369877,5638925.060601644,85823.11382110693,-71.02596796729091,-62.608470110026474
26599.325251,704049.9970154285,5638925.014002928,85800.0,357.625,-4.875,9.75,1.003921628,13.0,image397.jpg,5.0,30U,704050.0018996986,5638924.989742884,85825.7424228487,-71.094979678095,-62.545970110026474
