Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone
108.5994790000,704049.8199843833,5638926.2318303715,85800.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0392156877,0.0000000000,image0.jpg,5,30U
173.8072920000,nan,nan,nan,359.9375000000,-8.1875000000,2.0625000000,0.0470588244,0.0000000000,image1.jpg,nan,nan
240.5933860000,704049.8470756309,5638926.1401082231,85800.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,0.0000000000,image2.jpg,5,30U
304.5871360000,704049.8353500824,5638926.1396475025,85800.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,1.0000000000,image3.jpg,5,30U
373.6810940000,nan,nan,nan,359.9375000000,-8.1875000000,2.0625000000,-0.0235294122,0.0000000000,image4.jpg,nan,nan
439.1505210000,704049.8470756309,5638926.1401082231,85800.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,0.0000000000,image5.jpg,5,30U
505.8999480000,704049.8470756309,5638926.1401082231,85800.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,0.0000000000,image6.jpg,5,30U
572.1362500000,nan,nan,nan,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,0.0000000000,image7.jpg,nan,nan
642.0705730000,704049.8470756309,5638926.1401082231,85800.0000000000,359.9375000000,-8.1875000000,2.0625000000,-0.0078431377,0.0000000000,image8.jpg,5,30U
704.9671360000,704049.8353500824,5638926.1396475025,85800.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0392156877,0.0000000000,image9.jpg,5,30U
776.4334380000,nan,nan,nan,359.9375000000,-8.1875000000,2.0625000000,0.0470588244,1.0000000000,image10.jpg,nan,nan
839.5542710000,704049.8470756309,5638926.1401082231,85800.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,0.0000000000,image11.jpg,5,30U
912.2779170000,704049.8353500824,5638926.1396475025,85800.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,0.0000000000,image12.jpg,5,30U
972.7532810000,nan,nan,nan,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,0.0000000000,image13.jpg,nan,nan
1041.4721350000,704049.8353500824,5638926.1396475025,85900.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,1.0000000000,image14.jpg,5,30U
1108.6060940000,704049.8470756309,5638926.1401082231,85800.0000000000,359.9375000000,-8.1875000000,2.0625000000,-0.0235294122,0.0000000000,image15.jpg,5,30U
1172.4718750000,nan,nan,nan,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,0.0000000000,image16.jpg,nan,nan
1240.6988540000,704049.8346220523,5638926.1581762219,85800.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0392156877,0.0000000000,image17.jpg,5,30U
1308.0383850000,704049.8463476007,5638926.1586369425,85800.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0470588244,0.0000000000,image18.jpg,5,30U
1372.8814580000,nan,nan,nan,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,0.0000000000,image19.jpg,nan,nan
1444.0715620000,704049.8353500824,5638926.1396475025,85900.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,0.0000000000,image20.jpg,5,30U
1507.3280730000,704049.8463476007,5638926.1586369425,85900.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,1.0000000000,image21.jpg,5,30U
1575.0550520000,nan,nan,nan,359.9375000000,-8.1875000000,2.0625000000,-0.0156862754,0.0000000000,image22.jpg,nan,nan
1644.0279680000,704049.8470756309,5638926.1401082231,85900.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,0.0000000000,image23.jpg,5,30U
1707.9766660000,704049.8470756309,5638926.1401082231,85900.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,0.0000000000,image24.jpg,5,30U
1770.7996870000,nan,nan,nan,359.9375000000,-8.1875000000,2.0625000000,0.0392156877,1.0000000000,image25.jpg,nan,nan
1842.1916140000,704049.8353500824,5638926.1396475025,85900.0000000000,359.9375000000,-8.1875000000,2.0625000000,-0.0470588244,1.0000000000,image26.jpg,5,30U
1908.8255200000,704049.8470756309,5638926.1401082231,85900.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0392156877,0.0000000000,image27.jpg,5,30U
1973.8785930000,nan,nan,nan,359.9375000000,-8.1875000000,2.0625000000,0.0392156877,0.0000000000,image28.jpg,nan,nan
2039.3929680000,704049.8470756309,5638926.1401082231,85900.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,0.0000000000,image29.jpg,5,30U
2117.6071870000,704049.8470756309,5638926.1401082231,85900.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,0.0000000000,image30.jpg,5,30U
2176.2294790000,nan,nan,nan,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,0.0000000000,image31.jpg,nan,nan
2243.5329160000,704049.8470756309,5638926.1401082231,85900.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0313725509,0.0000000000,image32.jpg,5,30U
2309.5282290000,704049.8470756309,5638926.1401082231,85900.0000000000,359.9375000000,-8.1875000000,2.0625000000,-0.0392156877,1.0000000000,image33.jpg,5,30U
2378.3030720000,nan,nan,nan,359.9375000000,-8.1875000000,2.0625000000,0.0392156877,0.0000000000,image34.jpg,nan,nan
2440.0830720000,704049.8470756309,5638926.1401082231,85900.0000000000,359.9375000000,-8.1875000000,2.0625000000,0.0470588244,0.0000000000,image35.jpg,5,30U
2506.9125510000,704049.8360781125,5638926.1211187867,85900.0000000000,0.4375000000,-8.3125000000,2.0625000000,0.0470588244,0.0000000000,image36.jpg,5,30U
2579.5211450000,nan,nan,nan,359.8750000000,-8.0000000000,2.0000000000,0.0313725509,1.0000000000,image37.jpg,nan,nan
2639.1506240000,704049.8470756309,5638926.1401082231,85900.0000000000,0.1875000000,-7.8750000000,2.3125000000,0.0313725509,0.0000000000,image38.jpg,5,30U
2706.5631240000,704049.8470756309,5638926.1401082231,85900.0000000000,0.0000000000,-7.8125000000,2.3125000000,0.0313725509,0.0000000000,image39.jpg,5,30U
2776.4141140000,nan,nan,nan,0.0000000000,-7.8750000000,2.3125000000,-0.0078431377,0.0000000000,image40.jpg,nan,nan
2839.2040100000,704049.8353500824,5638926.1396475025,85900.0000000000,0.0000000000,-7.9375000000,2.2500000000,0.0313725509,0.0000000000,image41.jpg,5,30U
2913.5055200000,704049.8470756309,5638926.1401082231,85900.0000000000,0.0000000000,-8.0625000000,2.1250000000,0.0470588244,0.0000000000,image42.jpg,5,30U
2977.4378640000,nan,nan,nan,0.0000000000,-8.1875000000,2.1250000000,0.0470588244,0.0000000000,image43.jpg,nan,nan
3040.5149990000,704049.8470756309,5638926.1401082231,85900.0000000000,0.0000000000,-8.1250000000,2.1250000000,0.0078431377,1.0000000000,image44.jpg,5,30U
3113.7526030000,704049.8470756309,5638926.1401082231,85900.0000000000,0.0000000000,-8.0625000000,2.1250000000,0.0392156877,0.0000000000,image45.jpg,5,30U
3179.5814570000,nan,nan,nan,0.0000000000,-8.0625000000,2.1250000000,0.0313725509,0.0000000000,image46.jpg,nan,nan
3238.5388530000,704049.8470756309,5638926.1401082231,85900.0000000000,0.0000000000,-8.0625000000,2.1250000000,0.0313725509,0.0000000000,image47.jpg,5,30U
3308.4722390000,704049.8470756309,5638926.1401082231,85900.0000000000,0.0000000000,-8.0625000000,2.1250000000,0.0313725509,1.0000000000,image48.jpg,5,30U
3380.1639570000,nan,nan,nan,0.0000000000,-8.0625000000,2.0625000000,0.0313725509,0.0000000000,image49.jpg,nan,nan
3440.2847390000,704049.8353500824,5638926.1396475025,85900.0000000000,0.0000000000,-8.0625000000,2.0625000000,0.0313725509,0.0000000000,image50.jpg,5,30U
3507.8402590000,704049.8353500824,5638926.1396475025,85900.0000000000,0.0000000000,-8.0625000000,2.0625000000,0.0078431377,1.0000000000,image51.jpg,5,30U
3578.5078640000,nan,nan,nan,0.0000000000,-8.0625000000,2.0625000000,0.0392156877,0.0000000000,image52.jpg,nan,nan
3649.8683840000,704049.8470756309,5638926.1401082231,85900.0000000000,0.0000000000,-8.0625000000,2.0625000000,0.0392156877,0.0000000000,image53.jpg,5,30U
3708.2813010000,704049.8470756309,5638926.1401082231,85900.0000000000,0.0000000000,-8.0625000000,2.0625000000,0.0470588244,0.0000000000,image54.jpg,5,30U
3779.6952070000,nan,nan,nan,0.0000000000,-8.0625000000,2.0625000000,0.0313725509,1.0000000000,image55.jpg,nan,nan
3846.2357800000,704049.8470756309,5638926.1401082231,85900.0000000000,0.0000000000,-8.0625000000,2.0625000000,-0.0078431377,0.0000000000,image56.jpg,5,30U
3911.6834880000,704049.8463476007,5638926.1586369425,85900.0000000000,0.0000000000,-8.0625000000,2.0625000000,0.0313725509,0.0000000000,image57.jpg,5,30U
3977.3957800000,nan,nan,nan,0.0000000000,-8.0625000000,2.0625000000,-0.0078431377,0.0000000000,image58.jpg,nan,nan
4044.5966130000,704049.8353500824,5638926.1396475025,85900.0000000000,0.0000000000,-8.0625000000,2.0625000000,0.0313725509,0.0000000000,image59.jpg,5,30U
4108.1180720000,704049.8353500824,5638926.1396475025,85900.0000000000,0.0000000000,-8.0625000000,2.0625000000,0.0156862754,0.0000000000,image60.jpg,5,30U
4174.7264050000,nan,nan,nan,0.0000000000,-8.0625000000,2.0625000000,0.0470588244,0.0000000000,image61.jpg,nan,nan
4244.7221340000,704049.8353500824,5638926.1396475025,85900.0000000000,0.5625000000,-8.1875000000,2.1250000000,0.0156862754,1.0000000000,image62.jpg,5,30U
4310.2696860000,704049.8353500824,5638926.1396475025,85900.0000000000,0.0625000000,-7.6875000000,2.4375000000,-0.0078431377,0.0000000000,image63.jpg,5,30U
4376.9114050000,nan,nan,nan,0.1875000000,-7.5625000000,2.6875000000,0.0313725509,0.0000000000,image64.jpg,nan,nan
4441.5754150000,704049.8353500824,5638926.1396475025,85900.0000000000,0.2500000000,-7.5625000000,2.7500000000,0.0313725509,0.0000000000,image65.jpg,5,30U
4508.2168220000,704049.8353500824,5638926.1396475025,85900.0000000000,0.1875000000,-7.5625000000,2.7500000000,0.0313725509,2.0000000000,image66.jpg,5,30U
4580.3624990000,nan,nan,nan,0.1875000000,-7.6250000000,2.6875000000,-0.0078431377,0.0000000000,image67.jpg,nan,nan
4647.5305190000,704049.8463476007,5638926.1586369425,85900.0000000000,0.1875000000,-7.6250000000,2.6875000000,0.0470588244,0.0000000000,image68.jpg,5,30U
4711.7724990000,704049.8463476007,5638926.1586369425,85900.0000000000,0.1875000000,-7.6875000000,2.6875000000,0.0470588244,1.0000000000,image69.jpg,5,30U
4781.9690610000,nan,nan,nan,0.1875000000,-7.6875000000,2.6875000000,0.0156862754,0.0000000000,image70.jpg,nan,nan
4844.4582280000,704049.8463476007,5638926.1586369425,85900.0000000000,0.1875000000,-7.6875000000,2.6875000000,0.0392156877,0.0000000000,image71.jpg,5,30U
