speed,steering angle,gps quality,lat,lon,altitude,roll,pitch,yaw,image name,timestamp
0.0078431377,1.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image0.jpg,45.5660940000
0.0392156877,0.0000000000,4,50.8680578333,-0.0981475000,68.0000000000,2.1875000000,1.0625000000,0.0000000000,image1.jpg,175.5438020000
0.0549019612,0.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image2.jpg,238.6928640000
0.0549019612,0.0000000000,4,50.8680578333,-0.0981476667,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image3.jpg,373.7642710000
0.0392156877,0.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image4.jpg,439.0046350000
0.0392156877,0.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image5.jpg,574.1905730000
0.0392156877,0.0000000000,4,50.8680578333,-0.0981476667,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image6.jpg,639.8801040000
0.0705882385,1.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image7.jpg,777.0531770000
0.0705882385,0.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image8.jpg,840.5017700000
0.0392156877,1.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image9.jpg,981.4149470000
0.0784313753,0.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image10.jpg,1040.6220310000
0.0784313753,0.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image11.jpg,1177.5931240000
0.0470588244,0.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image12.jpg,1309.2895310000
0.1019607857,0.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image13.jpg,1375.0186450000
0.1176470593,0.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image14.jpg,1510.7803640000
0.0705882385,0.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image15.jpg,1575.5502600000
0.0784313753,2.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image16.jpg,1708.5655200000
0.1098039225,1.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image17.jpg,1776.2798430000
0.1568627506,2.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image18.jpg,1907.7107280000
0.1882352978,4.0000000000,4,50.8680578333,-0.0981476667,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image19.jpg,1977.0402590000
0.1882352978,4.0000000000,4,50.8680578333,-0.0981476667,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image20.jpg,2108.8060410000
0.1960784346,4.0000000000,4,50.8680578333,-0.0981476667,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image21.jpg,2177.3797390000
0.1882352978,4.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image22.jpg,2308.1297390000
0.2274509817,4.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.1875000000,1.0625000000,0.0000000000,image23.jpg,2377.4128640000
0.2196078449,5.0000000000,4,50.8680578333,-0.0981476667,68.1000000000,2.3125000000,1.0625000000,359.9375000000,image24.jpg,2507.9229160000
0.2509804070,4.0000000000,4,50.8680578333,-0.0981476667,68.1000000000,2.4375000000,1.0625000000,359.9375000000,image25.jpg,2574.9922910000
0.3058823645,7.0000000000,4,50.8680578333,-0.0981476667,68.1000000000,2.6250000000,1.0625000000,359.8750000000,image26.jpg,2708.3073950000
0.2823529541,5.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.8750000000,1.1250000000,359.8750000000,image27.jpg,2776.3818220000
0.3607843220,2.0000000000,4,50.8680578333,-0.0981475000,68.1000000000,2.8750000000,1.1875000000,359.8750000000,image28.jpg,2911.8244260000
0.3686274588,0.0000000000,4,50.8680576667,-0.0981476667,68.1000000000,2.8750000000,1.3125000000,359.9375000000,image29.jpg,2978.7151030000
0.3921568692,0.0000000000,4,50.8680578333,-0.0981476667,68.1000000000,2.6875000000,1.1875000000,0.0625000000,image30.jpg,3106.6089570000
0.4392156899,1.0000000000,4,50.8680576667,-0.0981478333,68.1000000000,2.6875000000,1.0000000000,0.0000000000,image31.jpg,3176.1264050000
0.4313725531,0.0000000000,4,50.8680575000,-0.0981480000,68.0000000000,2.7500000000,1.2500000000,0.0000000000,image32.jpg,3307.7724990000
0.4313725531,0.0000000000,4,50.8680575000,-0.0981481667,68.0000000000,2.6875000000,0.8750000000,0.0625000000,image33.jpg,3377.7180710000
0.4313725531,0.0000000000,4,50.8680573333,-0.0981483333,68.1000000000,4.2500000000,1.8125000000,0.1250000000,image34.jpg,3511.2165090000
0.4235294163,-2.0000000000,4,50.8680570000,-0.0981483333,68.1000000000,4.6875000000,2.2500000000,359.9375000000,image35.jpg,3576.3830710000
0.3843137324,-3.0000000000,4,50.8680568333,-0.0981483333,68.1000000000,4.8125000000,2.5625000000,359.9375000000,image36.jpg,3713.4708320000
0.4156862795,-4.0000000000,4,50.8680568333,-0.0981485000,68.1000000000,4.7500000000,2.5625000000,359.8750000000,image37.jpg,3775.0567170000
0.4235294163,-3.0000000000,4,50.8680566667,-0.0981485000,68.1000000000,3.9375000000,2.2500000000,359.7500000000,image38.jpg,3911.9023940000
0.3921568692,-3.0000000000,4,50.8680565000,-0.0981486667,68.1000000000,3.6250000000,2.1875000000,359.6250000000,image39.jpg,3975.2107270000
0.4470588267,-1.0000000000,4,50.8680563333,-0.0981491667,68.1000000000,2.3125000000,1.0000000000,359.5625000000,image40.jpg,4111.4935400000
0.4470588267,-2.0000000000,4,50.8680561667,-0.0981498333,68.1000000000,2.1875000000,1.2500000000,359.6250000000,image41.jpg,4175.7079670000
0.4627451003,-1.0000000000,4,50.8680560000,-0.0981508333,68.1000000000,1.6875000000,2.1250000000,358.7500000000,image42.jpg,4312.4806230000
0.4470588267,1.0000000000,4,50.8680558333,-0.0981511667,68.1000000000,0.0000000000,1.3125000000,358.2500000000,image43.jpg,4375.1730190000
0.4470588267,0.0000000000,4,50.8680556667,-0.0981521667,68.0000000000,-1.3125000000,-0.2500000000,358.1875000000,image44.jpg,4512.1438520000
0.4470588267,1.0000000000,4,50.8680556667,-0.0981528333,68.0000000000,-0.5625000000,-1.9375000000,357.6875000000,image45.jpg,4575.5380710000
0.4470588267,3.0000000000,4,50.8680553333,-0.0981531667,68.0000000000,1.5000000000,-4.3750000000,357.6875000000,image46.jpg,4712.3761960000
0.4627451003,1.0000000000,4,50.8680550000,-0.0981536667,68.0000000000,2.9375000000,-5.6875000000,357.2500000000,image47.jpg,4780.1766650000
0.3921568692,1.0000000000,4,50.8680543333,-0.0981538333,68.0000000000,2.1250000000,-5.9375000000,357.3125000000,image48.jpg,4913.0078100000
0.4549019635,1.0000000000,4,50.8680543333,-0.0981545000,68.0000000000,1.7500000000,-5.6250000000,357.0625000000,image49.jpg,4980.4701540000
0.4627451003,0.0000000000,5,50.8680543333,-0.0981548333,68.0000000000,0.3750000000,-3.3125000000,356.8125000000,image50.jpg,5113.0947370000
0.4078431427,3.0000000000,5,50.8680541667,-0.0981553333,68.0000000000,0.0000000000,-2.3750000000,356.8750000000,image51.jpg,5180.1918730000
0.4627451003,5.0000000000,5,50.8680540000,-0.0981555000,68.0000000000,0.0625000000,-1.5000000000,357.0000000000,image52.jpg,5312.3146330000
0.4705882370,4.0000000000,5,50.8680538333,-0.0981553333,68.0000000000,0.0625000000,-0.8750000000,357.0000000000,image53.jpg,5380.4986440000
0.4627451003,15.0000000000,5,50.8680536667,-0.0981553333,68.0000000000,-0.5625000000,0.3125000000,356.6250000000,image54.jpg,5512.0838520000
0.5176470876,15.0000000000,5,50.8680535000,-0.0981555000,68.0000000000,-1.0000000000,0.8750000000,356.6875000000,image55.jpg,5579.3882270000
0.5176470876,15.0000000000,5,50.8680535000,-0.0981553333,68.0000000000,-1.8125000000,2.8125000000,357.1875000000,image56.jpg,5711.9402060000
0.5098039508,17.0000000000,5,50.8680535000,-0.0981553333,68.0000000000,-1.6250000000,4.5000000000,357.5625000000,image57.jpg,5781.7541120000
