Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone
1054.2351040000,704050.3830764979,5638924.4538950240,84400.0000000000,359.9375000000,-9.0000000000,0.6875000000,0.0313725509,0.0000000000,image14.jpg,5,30U
1111.1703120000,nan,nan,nan,359.9375000000,-9.0000000000,0.6875000000,0.0313725509,0.0000000000,image15.jpg,nan,nan
1179.8983330000,704050.3830764979,5638924.4538950240,84400.0000000000,359.9375000000,-9.0000000000,0.6875000000,-0.0078431377,1.0000000000,image16.jpg,5,30U
1254.0258850000,704050.3830764979,5638924.4538950240,84400.0000000000,359.9375000000,-9.0000000000,0.6875000000,-0.0078431377,0.0000000000,image17.jpg,5,30U
1318.0628640000,704050.3830764979,5638924.4538950240,84400.0000000000,0.4375000000,-9.0000000000,0.8125000000,0.0313725509,0.0000000000,image18.jpg,5,30U
1380.9222910000,nan,nan,nan,0.0000000000,-8.8125000000,0.6250000000,0.0156862754,0.0000000000,image19.jpg,nan,nan
1444.0351560000,704050.3823484661,5638924.4724237416,84400.0000000000,0.1250000000,-8.9375000000,0.6250000000,0.0392156877,0.0000000000,image20.jpg,5,30U
1510.9755720000,nan,nan,nan,0.2500000000,-9.0000000000,0.7500000000,0.0156862754,0.0000000000,image21.jpg,nan,nan
1581.8253640000,704050.3940740185,5638924.4728844631,84400.0000000000,0.1875000000,-9.0000000000,0.6875000000,0.0470588244,0.0000000000,image22.jpg,5,30U
1649.1062490000,704050.3940740185,5638924.4728844631,84400.0000000000,0.1250000000,-8.9375000000,0.6250000000,0.0313725509,1.0000000000,image23.jpg,5,30U
1713.9588010000,nan,nan,nan,0.1250000000,-8.9375000000,0.6250000000,-0.0078431377,0.0000000000,image24.jpg,nan,nan
1783.9213010000,704050.3933459867,5638924.4914131807,84400.0000000000,0.1250000000,-8.9375000000,0.6250000000,0.0313725509,0.0000000000,image25.jpg,5,30U
1850.2667700000,704050.3933459867,5638924.4914131807,84400.0000000000,0.1250000000,-8.9375000000,0.6250000000,0.0313725509,0.0000000000,image26.jpg,5,30U
1912.2789050000,nan,nan,nan,0.1250000000,-8.9375000000,0.6250000000,0.0313725509,2.0000000000,image27.jpg,nan,nan
1980.6035930000,704050.3933459867,5638924.4914131807,84400.0000000000,0.1250000000,-8.9375000000,0.6250000000,0.0078431377,0.0000000000,image28.jpg,5,30U
2050.4745300000,704050.4050715391,5638924.4918739023,84400.0000000000,0.1250000000,-9.0000000000,0.6250000000,0.0470588244,0.0000000000,image29.jpg,5,30U
2117.8674990000,nan,nan,nan,0.1250000000,-8.9375000000,0.6250000000,0.0470588244,1.0000000000,image30.jpg,nan,nan
2177.6036970000,704050.3926179550,5638924.5099418974,84400.0000000000,0.1250000000,-8.9375000000,0.6250000000,0.0313725509,0.0000000000,image31.jpg,5,30U
2248.6462490000,704050.4050715391,5638924.4918739023,84400.0000000000,0.1250000000,-8.9375000000,0.6250000000,0.0313725509,0.0000000000,image32.jpg,5,30U
2315.1224470000,nan,nan,nan,0.1250000000,-8.9375000000,0.6250000000,0.0313725509,0.0000000000,image33.jpg,nan,nan
2380.9531240000,704050.4043435073,5638924.5104026189,84400.0000000000,0.1250000000,-8.9375000000,0.5625000000,0.0313725509,2.0000000000,image34.jpg,5,30U
2447.5285410000,704050.4043435073,5638924.5104026189,84400.0000000000,0.1250000000,-9.0000000000,0.6250000000,-0.0078431377,0.0000000000,image35.jpg,5,30U
2514.3035410000,nan,nan,nan,0.5625000000,-9.0000000000,0.7500000000,0.0313725509,0.0000000000,image36.jpg,nan,nan
2583.2996340000,704050.4036154756,5638924.5289313365,84400.0000000000,0.1875000000,-8.8125000000,0.5625000000,0.0392156877,0.0000000000,image37.jpg,5,30U
2647.9450510000,704050.4028874437,5638924.5474600550,84500.0000000000,0.2500000000,-8.8125000000,0.5625000000,0.0392156877,0.0000000000,image38.jpg,5,30U
2713.4873950000,nan,nan,nan,0.3750000000,-8.9375000000,0.7500000000,0.0156862754,0.0000000000,image39.jpg,nan,nan
2784.9785930000,704050.4146129958,5638924.5479207765,84500.0000000000,0.3125000000,-8.9375000000,0.6875000000,0.0313725509,0.0000000000,image40.jpg,5,30U
2849.3459360000,704050.4146129958,5638924.5479207765,84500.0000000000,0.3125000000,-8.8750000000,0.6875000000,0.0313725509,3.0000000000,image41.jpg,5,30U
2917.1124470000,704050.4138849642,5638924.5664494932,84500.0000000000,0.3125000000,-8.8125000000,0.6875000000,-0.0156862754,0.0000000000,image42.jpg,5,30U
2980.8789570000,nan,nan,nan,0.3125000000,-8.8125000000,0.7500000000,0.0313725509,0.0000000000,image43.jpg,nan,nan
3051.9440610000,704050.4138849642,5638924.5664494932,84500.0000000000,0.3125000000,-8.8750000000,0.7500000000,0.0313725509,0.0000000000,image44.jpg,5,30U
3114.4068740000,nan,nan,nan,0.3125000000,-8.8750000000,0.6875000000,0.0470588244,1.0000000000,image45.jpg,nan,nan
3184.0003110000,704050.4138849642,5638924.5664494932,84500.0000000000,0.3125000000,-8.8750000000,0.6875000000,-0.0078431377,0.0000000000,image46.jpg,5,30U
3248.5566650000,704050.4138849642,5638924.5664494932,84500.0000000000,0.3125000000,-8.8750000000,0.6875000000,0.0470588244,0.0000000000,image47.jpg,5,30U
3315.2562490000,nan,nan,nan,0.3125000000,-8.8750000000,0.6875000000,0.0313725509,1.0000000000,image48.jpg,nan,nan
3381.8728630000,704050.4138849642,5638924.5664494932,84500.0000000000,0.3125000000,-8.8750000000,0.6875000000,0.0313725509,0.0000000000,image49.jpg,5,30U
3451.2948940000,704050.4248824844,5638924.5854389323,84500.0000000000,0.3125000000,-8.8750000000,0.6875000000,0.0313725509,0.0000000000,image50.jpg,5,30U
3515.3405720000,nan,nan,nan,0.3125000000,-8.8750000000,0.6875000000,0.0313725509,0.0000000000,image51.jpg,nan,nan
3584.7852070000,704050.4248824844,5638924.5854389323,84500.0000000000,0.3125000000,-8.8750000000,0.6875000000,0.0313725509,1.0000000000,image52.jpg,5,30U
3647.2931760000,704050.4241544524,5638924.6039676508,84500.0000000000,0.3125000000,-8.8750000000,0.6875000000,-0.0078431377,0.0000000000,image53.jpg,5,30U
3715.7966130000,nan,nan,nan,0.3125000000,-8.8750000000,0.6875000000,0.0392156877,0.0000000000,image54.jpg,nan,nan
3784.4290090000,704050.4241544524,5638924.6039676508,84500.0000000000,0.3750000000,-8.8750000000,0.6875000000,0.0392156877,0.0000000000,image55.jpg,5,30U
3847.6384360000,704050.4241544524,5638924.6039676508,84500.0000000000,0.3125000000,-8.8750000000,0.6875000000,0.0392156877,0.0000000000,image56.jpg,5,30U
3914.3619780000,nan,nan,nan,0.3125000000,-8.8750000000,0.6875000000,-0.0235294122,0.0000000000,image57.jpg,nan,nan
3985.0704670000,704050.4241544524,5638924.6039676508,84500.0000000000,0.3125000000,-8.8750000000,0.6875000000,0.0313725509,0.0000000000,image58.jpg,5,30U
4048.3506760000,704050.4351519727,5638924.6229570899,84500.0000000000,0.3125000000,-8.8750000000,0.6875000000,0.0313725509,1.0000000000,image59.jpg,5,30U
4117.7334360000,704050.4234264207,5638924.6224963684,84500.0000000000,0.3750000000,-8.8750000000,0.6875000000,-0.0156862754,0.0000000000,image60.jpg,5,30U
4182.4145820000,nan,nan,nan,0.3750000000,-8.8750000000,0.6875000000,0.0313725509,0.0000000000,image61.jpg,nan,nan
4249.6514570000,704050.4234264207,5638924.6224963684,84500.0000000000,0.3750000000,-8.8750000000,0.6875000000,0.0392156877,0.0000000000,image62.jpg,5,30U
4316.7416130000,nan,nan,nan,0.3750000000,-8.8750000000,0.6875000000,0.0470588244,1.0000000000,image63.jpg,nan,nan
4387.0234880000,704050.4351519727,5638924.6229570899,84500.0000000000,0.3750000000,-8.8750000000,0.6875000000,-0.0078431377,1.0000000000,image64.jpg,5,30U
4447.8484360000,704050.4351519727,5638924.6229570899,84500.0000000000,0.3750000000,-8.8750000000,0.6875000000,0.0470588244,0.0000000000,image65.jpg,5,30U
4515.2897380000,nan,nan,nan,0.3750000000,-8.8750000000,0.6875000000,0.0313725509,1.0000000000,image66.jpg,nan,nan
4582.9665090000,704050.4351519727,5638924.6229570899,84500.0000000000,0.6250000000,-8.8750000000,0.5000000000,0.0313725509,0.0000000000,image67.jpg,5,30U
4647.9228630000,704050.4351519727,5638924.6229570899,84600.0000000000,0.3125000000,-8.5625000000,0.3125000000,0.0313725509,1.0000000000,image68.jpg,5,30U
4713.5395820000,nan,nan,nan,0.3125000000,-8.5000000000,0.5000000000,0.0313725509,0.0000000000,image69.jpg,nan,nan
4785.1365090000,704050.4344239407,5638924.6414858066,84600.0000000000,0.3125000000,-8.6250000000,0.5000000000,0.0470588244,1.0000000000,image70.jpg,5,30U
4853.1881230000,704050.4351519727,5638924.6229570899,84600.0000000000,0.5000000000,-8.8750000000,0.6250000000,-0.0078431377,1.0000000000,image71.jpg,5,30U
4915.6483840000,nan,nan,nan,0.4375000000,-8.9375000000,0.6250000000,0.0470588244,0.0000000000,image72.jpg,nan,nan
4983.6938000000,704050.4468775246,5638924.6234178115,84600.0000000000,0.3750000000,-8.9375000000,0.5000000000,0.0313725509,0.0000000000,image73.jpg,5,30U
5052.6538520000,704050.4468775246,5638924.6234178115,84600.0000000000,0.3750000000,-8.9375000000,0.5000000000,0.0313725509,0.0000000000,image74.jpg,5,30U
5115.6911960000,nan,nan,nan,0.3750000000,-8.9375000000,0.5000000000,-0.0549019612,1.0000000000,image75.jpg,nan,nan
5184.8701540000,704050.4351519727,5638924.6229570899,84600.0000000000,0.3750000000,-8.9375000000,0.5000000000,0.0313725509,0.0000000000,image76.jpg,5,30U
5250.2332790000,704050.4468775246,5638924.6234178115,84600.0000000000,0.3750000000,-8.9375000000,0.5000000000,0.0313725509,0.0000000000,image77.jpg,5,30U
5316.8878630000,704050.4468775246,5638924.6234178115,84600.0000000000,0.3750000000,-8.9375000000,0.5000000000,-0.0078431377,0.0000000000,image78.jpg,5,30U
5384.0807790000,nan,nan,nan,0.3750000000,-8.9375000000,0.5000000000,0.0392156877,0.0000000000,image79.jpg,nan,nan
5456.2202060000,704050.4468775246,5638924.6234178115,84600.0000000000,0.3750000000,-8.9375000000,0.5000000000,0.0470588244,0.0000000000,image80.jpg,5,30U
5519.9815600000,704050.4476055566,5638924.6048890930,84600.0000000000,0.3750000000,-8.9375000000,0.5000000000,0.0392156877,0.0000000000,image81.jpg,5,30U
5587.7716650000,nan,nan,nan,0.6875000000,-8.9375000000,0.3750000000,-0.0078431377,1.0000000000,image82.jpg,nan,nan
5652.9434870000,704050.4468775246,5638924.6234178115,84600.0000000000,0.2500000000,-8.6875000000,0.2500000000,0.0313725509,0.0000000000,image83.jpg,5,30U
5716.3181230000,704050.4468775246,5638924.6234178115,84600.0000000000,0.3750000000,-8.6875000000,0.3125000000,0.0313725509,0.0000000000,image84.jpg,5,30U
5783.3093210000,nan,nan,nan,0.4375000000,-8.8125000000,0.4375000000,0.0313725509,0.0000000000,image85.jpg,nan,nan
5852.9244250000,704050.4586030766,5638924.6238785330,84600.0000000000,0.4375000000,-8.9375000000,0.5000000000,0.0313725509,1.0000000000,image86.jpg,5,30U
5925.5190600000,704050.4586030766,5638924.6238785330,84600.0000000000,0.3750000000,-8.9375000000,0.4375000000,0.0470588244,0.0000000000,image87.jpg,5,30U
5990.1076020000,nan,nan,nan,0.4375000000,-8.9375000000,0.3750000000,0.0470588244,0.0000000000,image88.jpg,nan,nan
6053.3260910000,704050.4586030766,5638924.6238785330,84600.0000000000,0.3750000000,-8.9375000000,0.3750000000,0.0156862754,1.0000000000,image89.jpg,5,30U
6120.1416120000,704050.4586030766,5638924.6238785330,84600.0000000000,0.3750000000,-8.9375000000,0.3750000000,0.0392156877,0.0000000000,image90.jpg,5,30U
6184.0504140000,nan,nan,nan,0.3750000000,-8.9375000000,0.3750000000,0.0313725509,0.0000000000,image91.jpg,nan,nan
6255.2081750000,704050.4703286287,5638924.6243392536,84600.0000000000,0.3750000000,-8.9375000000,0.3750000000,0.0313725509,0.0000000000,image92.jpg,5,30U
6323.6549980000,704050.4586030766,5638924.6238785330,84600.0000000000,0.3750000000,-8.9375000000,0.3750000000,0.0313725509,1.0000000000,image93.jpg,5,30U
6386.2763520000,nan,nan,nan,0.3750000000,-8.9375000000,0.3750000000,0.0313725509,0.0000000000,image94.jpg,nan,nan
6453.3942160000,704050.4586030766,5638924.6238785330,84600.0000000000,0.3750000000,-8.9375000000,0.3750000000,0.0313725509,0.0000000000,image95.jpg,5,30U
6519.5989560000,704050.4703286287,5638924.6243392536,84600.0000000000,0.4375000000,-8.9375000000,0.3750000000,0.0156862754,0.0000000000,image96.jpg,5,30U
6586.2762470000,nan,nan,nan,0.4375000000,-8.9375000000,0.3750000000,0.0470588244,0.0000000000,image97.jpg,nan,nan
6653.7292680000,704050.4703286287,5638924.6243392536,84600.0000000000,0.4375000000,-8.9375000000,0.3750000000,0.0156862754,0.0000000000,image98.jpg,5,30U
6719.4087990000,704050.4703286287,5638924.6243392536,84600.0000000000,0.4375000000,-8.9375000000,0.3750000000,0.0313725509,0.0000000000,image99.jpg,5,30U
6788.3676020000,nan,nan,nan,0.4375000000,-8.9375000000,0.3750000000,-0.0078431377,1.0000000000,image100.jpg,nan,nan
6857.8157270000,704050.4703286287,5638924.6243392536,84600.0000000000,0.4375000000,-8.9375000000,0.3750000000,-0.0078431377,0.0000000000,image101.jpg,5,30U
6920.8115600000,704050.4703286287,5638924.6243392536,84600.0000000000,0.4375000000,-8.9375000000,0.3750000000,0.0313725509,0.0000000000,image102.jpg,5,30U
6986.4264040000,nan,nan,nan,0.4375000000,-8.9375000000,0.3750000000,0.0313725509,0.0000000000,image103.jpg,nan,nan
7052.8932790000,704050.4703286287,5638924.6243392536,84600.0000000000,0.4375000000,-8.9375000000,0.3750000000,0.0392156877,2.0000000000,image104.jpg,5,30U
7121.7883310000,704050.4703286287,5638924.6243392536,84600.0000000000,0.4375000000,-8.9375000000,0.3750000000,0.0156862754,0.0000000000,image105.jpg,5,30U
7184.2789030000,nan,nan,nan,0.4375000000,-8.9375000000,0.3750000000,0.0392156877,0.0000000000,image106.jpg,nan,nan
7252.5123410000,704050.4703286287,5638924.6243392536,84600.0000000000,0.4375000000,-8.9375000000,0.3750000000,0.0156862754,0.0000000000,image107.jpg,5,30U
7326.4797890000,704050.4703286287,5638924.6243392536,84600.0000000000,0.4375000000,-8.9375000000,0.3750000000,0.0235294122,0.0000000000,image108.jpg,5,30U
7388.0461430000,nan,nan,nan,0.4375000000,-8.9375000000,0.3750000000,0.0313725509,0.0000000000,image109.jpg,nan,nan
7453.7091120000,704050.4703286287,5638924.6243392536,84700.0000000000,0.4375000000,-8.9375000000,0.3750000000,0.0313725509,0.0000000000,image110.jpg,5,30U
7520.6015080000,704050.4813261486,5638924.6433286928,84700.0000000000,0.4375000000,-8.9375000000,0.3750000000,0.0313725509,2.0000000000,image111.jpg,5,30U
7588.3107260000,nan,nan,nan,0.4375000000,-8.9375000000,0.3750000000,-0.0078431377,0.0000000000,image112.jpg,nan,nan
7652.6588510000,704050.4813261486,5638924.6433286928,84700.0000000000,0.4375000000,-8.9375000000,0.3750000000,0.0470588244,0.0000000000,image113.jpg,5,30U
7723.6595800000,704050.4813261486,5638924.6433286928,84700.0000000000,0.4375000000,-8.9375000000,0.3125000000,0.0470588244,0.0000000000,image114.jpg,5,30U
7790.6388510000,nan,nan,nan,0.4375000000,-8.9375000000,0.3125000000,0.0470588244,0.0000000000,image115.jpg,nan,nan
7853.5368200000,704050.4813261486,5638924.6433286928,84700.0000000000,0.4375000000,-8.9375000000,0.3125000000,0.0000000000,0.0000000000,image116.jpg,5,30U
7918.4429660000,704050.4813261486,5638924.6433286928,84700.0000000000,0.4375000000,-8.9375000000,0.3125000000,0.0392156877,0.0000000000,image117.jpg,5,30U
7992.9037470000,nan,nan,nan,0.4375000000,-8.9375000000,0.3125000000,0.0392156877,2.0000000000,image118.jpg,nan,nan
8056.1847360000,704050.4813261486,5638924.6433286928,84700.0000000000,0.4375000000,-8.9375000000,0.3125000000,0.0000000000,0.0000000000,image119.jpg,5,30U
8120.2249450000,704050.4813261486,5638924.6433286928,84700.0000000000,0.4375000000,-8.9375000000,0.3125000000,0.0392156877,0.0000000000,image120.jpg,5,30U
8189.5288510000,nan,nan,nan,0.4375000000,-8.9375000000,0.3125000000,0.0392156877,0.0000000000,image121.jpg,nan,nan
8252.0165070000,704050.4930517005,5638924.6437894143,84700.0000000000,0.4375000000,-8.9375000000,0.3125000000,0.2117647082,2.0000000000,image122.jpg,5,30U
8322.2016110000,704050.4923236683,5638924.6623181328,84700.0000000000,0.4375000000,-8.9375000000,0.3125000000,0.2352941185,0.0000000000,image123.jpg,5,30U
8391.3890070000,nan,nan,nan,0.3125000000,-8.9375000000,0.2500000000,0.3450980484,0.0000000000,image124.jpg,nan,nan
8452.1386430000,704050.4923236683,5638924.6623181328,84700.0000000000,0.4375000000,-8.9375000000,0.2500000000,0.3764705956,0.0000000000,image125.jpg,5,30U
8525.1217150000,704050.5040492204,5638924.6627788553,84700.0000000000,0.3750000000,-9.1875000000,0.8750000000,0.3764705956,0.0000000000,image126.jpg,5,30U
8589.0034860000,nan,nan,nan,0.1875000000,-9.3125000000,1.5625000000,0.3764705956,0.0000000000,image127.jpg,nan,nan
8658.0501010000,704050.5165028045,5638924.6447108574,84700.0000000000,0.0625000000,-8.4375000000,2.1875000000,0.3764705956,0.0000000000,image128.jpg,5,30U
8723.6723400000,704050.5289563887,5638924.6266428614,84700.0000000000,0.3750000000,-8.8125000000,3.7500000000,0.3764705956,1.0000000000,image129.jpg,5,30U
8790.9807780000,nan,nan,nan,359.0625000000,-9.5000000000,4.1875000000,0.2901960909,0.0000000000,image130.jpg,nan,nan
8855.4301010000,704050.5545915897,5638924.5719781518,84700.0000000000,359.0625000000,-9.8125000000,3.9375000000,0.3843137324,0.0000000000,image131.jpg,5,30U
8923.1605170000,704050.5912243112,5638924.5363028804,84700.0000000000,359.0000000000,-9.8750000000,3.8750000000,0.3921568692,0.0000000000,image132.jpg,5,30U
8992.8121840000,nan,nan,nan,357.2500000000,-10.0000000000,4.0625000000,0.4156862795,6.0000000000,image133.jpg,nan,nan
9056.0404650000,704050.6271290003,5638924.5191563284,84700.0000000000,357.9375000000,-9.6875000000,4.1875000000,0.4000000060,9.0000000000,image134.jpg,5,30U
9123.1576010000,704050.6161314804,5638924.5001668902,84800.0000000000,357.8125000000,-8.5625000000,5.1875000000,0.4627451003,14.0000000000,image135.jpg,5,30U
9188.2849440000,nan,nan,nan,358.6250000000,-7.5000000000,5.8750000000,0.4784313738,22.0000000000,image136.jpg,nan,nan
9257.6655170000,704050.6659458206,5638924.4278949061,84800.0000000000,358.9375000000,-6.9375000000,6.8750000000,0.4235294163,23.0000000000,image137.jpg,5,30U
9321.0977050000,704050.7025785436,5638924.3922196366,84800.0000000000,0.5625000000,-5.6250000000,7.8750000000,0.4784313738,22.0000000000,image138.jpg,5,30U
9390.8777570000,nan,nan,nan,2.5625000000,-4.5625000000,8.0625000000,0.4784313738,22.0000000000,image139.jpg,nan,nan
9456.1780170000,704050.7296698131,5638924.3004974928,84800.0000000000,3.0000000000,-2.8125000000,7.1875000000,0.5019608140,23.0000000000,image140.jpg,5,30U
9519.4360380000,704050.7318539118,5638924.2449113391,84800.0000000000,4.9375000000,-3.0625000000,8.4375000000,0.4470588267,20.0000000000,image141.jpg,5,30U
9588.9576000000,nan,nan,nan,5.8750000000,-3.5625000000,9.5625000000,0.5019608140,17.0000000000,image142.jpg,nan,nan
9659.4270280000,704050.7582171495,5638924.1717179120,84700.0000000000,7.8125000000,-2.8125000000,9.8125000000,0.4941176474,13.0000000000,image143.jpg,5,30U
9719.3045800000,704050.7611292813,5638924.0976030435,84800.0000000000,9.3125000000,-2.6875000000,9.5625000000,0.5176470876,6.0000000000,image144.jpg,5,30U
9787.7969230000,nan,nan,nan,10.1875000000,-2.6875000000,9.8125000000,0.5333333611,4.0000000000,image145.jpg,nan,nan
9857.0778090000,704050.7743109005,5638924.0610063290,84800.0000000000,9.8750000000,-3.4375000000,9.0625000000,0.5333333611,2.0000000000,image146.jpg,5,30U
9919.6932770000,704050.7889485860,5638923.9873521812,84800.0000000000,10.1250000000,-3.0000000000,9.2500000000,0.5411764979,2.0000000000,image147.jpg,5,30U
9991.2517670000,nan,nan,nan,10.3750000000,-3.0625000000,10.5000000000,0.4862745106,0.0000000000,image148.jpg,nan,nan
10060.0337980000,704050.8284934453,5638923.8775620405,84800.0000000000,9.5000000000,-2.8125000000,10.0625000000,0.5490196347,0.0000000000,image149.jpg,5,30U
10123.0607250000,704050.8673102728,5638923.7863006201,84800.0000000000,9.6875000000,-2.9375000000,10.3750000000,0.5333333611,0.0000000000,image150.jpg,5,30U
10190.0420790000,nan,nan,nan,9.4375000000,-3.0000000000,10.2500000000,0.5333333611,0.0000000000,image151.jpg,nan,nan
10262.4581210000,704050.8936735139,5638923.7131071957,84800.0000000000,9.4375000000,-2.9375000000,10.8125000000,0.4784313738,1.0000000000,image152.jpg,5,30U
10323.4977040000,704050.9090392349,5638923.6209243294,84800.0000000000,9.3750000000,-3.2500000000,10.8750000000,0.5490196347,0.0000000000,image153.jpg,5,30U
10389.0007770000,nan,nan,nan,8.7500000000,-3.1875000000,10.7500000000,0.5490196347,1.0000000000,image154.jpg,nan,nan
10459.8319230000,704050.9126794018,5638923.5282807397,84800.0000000000,8.8125000000,-3.0000000000,10.7500000000,0.4941176474,0.0000000000,image155.jpg,5,30U
10522.6921830000,704050.9163195685,5638923.4356371528,84700.0000000000,9.0000000000,-2.8125000000,11.5000000000,0.5490196347,1.0000000000,image156.jpg,5,30U
10587.7611420000,nan,nan,nan,8.4375000000,-3.5000000000,11.4375000000,0.5490196347,1.0000000000,image157.jpg,nan,nan
10659.3355690000,704050.9426828118,5638923.3624437274,84700.0000000000,8.5000000000,-3.1875000000,11.6250000000,0.5490196347,2.0000000000,image158.jpg,5,30U
10723.8182250000,704050.9829557113,5638923.2341248710,84700.0000000000,8.4375000000,-3.5625000000,11.2500000000,0.4627451003,3.0000000000,image159.jpg,5,30U
10793.3156210000,nan,nan,nan,8.1875000000,-3.5000000000,10.8125000000,0.5568627715,2.0000000000,image160.jpg,nan,nan
10858.8895790000,704050.9865958790,5638923.1414812831,84700.0000000000,8.3125000000,-3.5625000000,11.1875000000,0.5647059083,3.0000000000,image161.jpg,5,30U
10924.2257770000,704051.0034176694,5638923.0122409835,84700.0000000000,8.2500000000,-3.3750000000,11.7500000000,0.5803921819,2.0000000000,image162.jpg,5,30U
10989.5499440000,nan,nan,nan,8.0000000000,-3.6875000000,11.5000000000,0.6274510026,4.0000000000,image163.jpg,nan,nan
11059.0833810000,704051.0407784375,5638922.9580369983,84700.0000000000,8.0000000000,-3.5625000000,11.3750000000,0.6431372762,2.0000000000,image164.jpg,5,30U
11123.8669750000,704051.0678697180,5638922.8663148545,84700.0000000000,8.1250000000,-3.6875000000,11.8125000000,0.6509804130,2.0000000000,image165.jpg,5,30U
11190.7100480000,nan,nan,nan,7.9375000000,-3.5625000000,12.1250000000,0.5647059083,2.0000000000,image166.jpg,nan,nan
11259.8744750000,704051.0846915107,5638922.7370745540,84700.0000000000,7.8125000000,-3.6250000000,11.9375000000,0.6431372762,1.0000000000,image167.jpg,5,30U
11323.0877560000,704051.1007852699,5638922.6263629710,84700.0000000000,7.6875000000,-3.8750000000,11.8750000000,0.6431372762,1.0000000000,image168.jpg,5,30U
11393.1188500000,nan,nan,nan,7.8750000000,-4.1875000000,12.1250000000,0.6431372762,1.0000000000,image169.jpg,nan,nan
11458.3673390000,704051.1417862131,5638922.4795153989,84700.0000000000,7.6250000000,-4.6250000000,12.2500000000,0.5803921819,2.0000000000,image170.jpg,5,30U
11522.3271310000,704051.1696055309,5638922.3692645412,84700.0000000000,7.3125000000,-4.1875000000,11.7500000000,0.6352941394,1.0000000000,image171.jpg,5,30U
11592.7542140000,nan,nan,nan,7.3125000000,-4.3125000000,11.8750000000,0.6431372762,1.0000000000,image172.jpg,nan,nan
11658.9222870000,704051.2098784414,5638922.2409456838,84700.0000000000,6.9375000000,-4.3750000000,11.4375000000,0.6039215922,1.0000000000,image173.jpg,5,30U
11723.6095270000,704051.2501513533,5638922.1126268310,84700.0000000000,6.9375000000,-4.5625000000,11.9375000000,0.6352941394,1.0000000000,image174.jpg,5,30U
11792.8684850000,nan,nan,nan,6.4375000000,-5.2500000000,11.8750000000,0.6509804130,1.0000000000,image175.jpg,nan,nan
11857.3001520000,704051.2896962326,5638922.0028366949,84600.0000000000,6.0625000000,-4.8750000000,12.0000000000,0.6352941394,1.0000000000,image176.jpg,5,30U
11926.9134330000,704051.2947924731,5638921.8731356720,84600.0000000000,5.6250000000,-5.1875000000,11.6875000000,0.6039215922,1.0000000000,image177.jpg,5,30U
11996.1231720000,nan,nan,nan,5.3125000000,-5.0625000000,10.8750000000,0.6039215922,1.0000000000,image178.jpg,nan,nan
12058.7530160000,704051.3108862375,5638921.7624240909,84600.0000000000,4.6875000000,-4.6875000000,11.1875000000,0.6431372762,1.0000000000,image179.jpg,5,30U
12122.6592140000,704051.3401616302,5638921.6151157962,84700.0000000000,4.5625000000,-4.6875000000,11.5000000000,0.6431372762,1.0000000000,image180.jpg,5,30U
12196.4039540000,nan,nan,nan,4.2500000000,-5.1875000000,11.3125000000,0.6352941394,1.0000000000,image181.jpg,nan,nan
