Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone
5322.8533320000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image78.jpg,nan,nan
5395.8269250000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image79.jpg,nan,nan
5460.2147900000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image80.jpg,nan,nan
5524.3233840000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image81.jpg,nan,nan
5590.5217170000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image82.jpg,nan,nan
5645.2303110000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image83.jpg,nan,nan
5715.1254670000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image84.jpg,nan,nan
5782.1844770000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image85.jpg,nan,nan
5849.8061440000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image86.jpg,nan,nan
5917.9216130000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image87.jpg,nan,nan
5982.7199460000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image88.jpg,nan,nan
6045.3734870000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image89.jpg,nan,nan
6115.3180190000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image90.jpg,nan,nan
6181.1334350000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image91.jpg,nan,nan
6245.9238520000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image92.jpg,nan,nan
6312.7997890000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image93.jpg,nan,nan
6382.1735390000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image94.jpg,nan,nan
6447.7019770000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image95.jpg,nan,nan
6516.0721850000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image96.jpg,nan,nan
6580.7470810000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image97.jpg,nan,nan
6648.4020290000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image98.jpg,nan,nan
6711.6469770000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image99.jpg,nan,nan
6785.5368210000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image100.jpg,nan,nan
6848.7486960000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image101.jpg,nan,nan
6916.8838000000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image102.jpg,nan,nan
6980.0205700000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image103.jpg,nan,nan
7052.5577060000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image104.jpg,nan,nan
7112.3930700000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image105.jpg,nan,nan
7183.2340080000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image106.jpg,nan,nan
7247.7404140000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image107.jpg,nan,nan
7314.9179140000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image108.jpg,nan,nan
7381.8604660000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image109.jpg,nan,nan
7454.5704660000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image110.jpg,nan,nan
7513.0095290000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image111.jpg,nan,nan
7581.4149970000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image112.jpg,nan,nan
7653.3636430000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image113.jpg,nan,nan
7714.7120290000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image114.jpg,nan,nan
7782.7007780000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image115.jpg,nan,nan
7852.2812990000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image116.jpg,nan,nan
7915.3318720000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image117.jpg,nan,nan
7985.3385390000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image118.jpg,nan,nan
8049.0031220000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0078431377,35.0000000000,image119.jpg,nan,nan
8118.9409350000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image120.jpg,nan,nan
8183.4927570000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image121.jpg,nan,nan
8252.4090070000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image122.jpg,nan,nan
8317.1008300000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image123.jpg,nan,nan
8381.6928620000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image124.jpg,nan,nan
8453.1697370000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image125.jpg,nan,nan
8520.5688510000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image126.jpg,nan,nan
8580.7396840000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image127.jpg,nan,nan
8650.5003090000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image128.jpg,nan,nan
8718.0048930000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image129.jpg,nan,nan
8783.8916640000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image130.jpg,nan,nan
8850.1410910000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image131.jpg,nan,nan
8918.5298930000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image132.jpg,nan,nan
8983.2693200000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image133.jpg,nan,nan
9051.8482780000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image134.jpg,nan,nan
9118.7953090000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image135.jpg,nan,nan
9183.0915070000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image136.jpg,nan,nan
9252.5484340000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image137.jpg,nan,nan
9321.7342670000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image138.jpg,nan,nan
9385.3880170000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image139.jpg,nan,nan
9452.5817670000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image140.jpg,nan,nan
9517.9830690000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image141.jpg,nan,nan
9587.0038510000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image142.jpg,nan,nan
9650.1834860000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image143.jpg,nan,nan
9719.0926530000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image144.jpg,nan,nan
9790.4437460000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image145.jpg,nan,nan
9854.6940070000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0392156877,35.0000000000,image146.jpg,nan,nan
9916.7131730000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image147.jpg,nan,nan
9986.7438510000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image148.jpg,nan,nan
10048.6685900000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image149.jpg,nan,nan
10118.9454130000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image150.jpg,nan,nan
10215.7433300000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image151.jpg,nan,nan
10334.2469750000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image152.jpg,nan,nan
10397.9314020000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image153.jpg,nan,nan
10461.0033300000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image154.jpg,nan,nan
10547.0466110000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image155.jpg,nan,nan
10661.1079650000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image156.jpg,nan,nan
10732.4775480000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image157.jpg,nan,nan
10797.4026000000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image158.jpg,nan,nan
10864.7615590000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image159.jpg,nan,nan
10930.1986940000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image160.jpg,nan,nan
11006.3924960000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image161.jpg,nan,nan
11083.4707770000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image162.jpg,nan,nan
11200.1999440000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image163.jpg,nan,nan
11264.4199960000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image164.jpg,nan,nan
11330.2946830000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image165.jpg,nan,nan
11400.0519230000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image166.jpg,nan,nan
11466.0461420000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image167.jpg,nan,nan
11526.5349440000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image168.jpg,nan,nan
11596.7918190000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image169.jpg,nan,nan
11670.1580170000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image170.jpg,nan,nan
11744.1868190000,704046.1616457348,5638923.3972765040,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image171.jpg,5,30U
11864.5907770000,704046.1616457348,5638923.3972765040,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image172.jpg,5,30U
11928.2607770000,704046.1733712893,5638923.3977372153,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image173.jpg,5,30U
11994.5631210000,704046.1733712893,5638923.3977372153,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image174.jpg,5,30U
12059.1361410000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image175.jpg,nan,nan
12145.1330680000,704046.1616457348,5638923.3972765040,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image176.jpg,5,30U
12273.7128600000,704046.1850968439,5638923.3981979266,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image177.jpg,5,30U
12323.6239540000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image178.jpg,nan,nan
12391.0649430000,704046.1843688274,5638923.4167266442,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image179.jpg,5,30U
12459.5744230000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image180.jpg,nan,nan
12522.1558810000,704046.1968223985,5638923.3986586388,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image181.jpg,5,30U
12588.2921830000,704046.1960943819,5638923.4171873564,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image182.jpg,5,30U
12667.7530680000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image183.jpg,nan,nan
12723.2329640000,704046.1968223985,5638923.3986586388,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image184.jpg,5,30U
12785.3122350000,704046.1843688274,5638923.4167266442,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image185.jpg,5,30U
12857.7797350000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image186.jpg,nan,nan
12926.4801520000,704046.1843688274,5638923.4167266442,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image187.jpg,5,30U
12984.6673390000,704046.1843688274,5638923.4167266442,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image188.jpg,5,30U
13054.9178080000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image189.jpg,nan,nan
13123.8871830000,704046.1843688274,5638923.4167266442,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image190.jpg,5,30U
13185.7509850000,704046.1960943819,5638923.4171873564,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image191.jpg,5,30U
13258.0569220000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image192.jpg,nan,nan
13324.7348390000,704046.1843688274,5638923.4167266442,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image193.jpg,5,30U
13388.9333810000,704046.1836408109,5638923.4352553627,87100.0000000000,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image194.jpg,5,30U
13455.7671300000,nan,nan,nan,359.8750000000,-7.6250000000,3.3125000000,0.0235294122,35.0000000000,image195.jpg,nan,nan
