Frame,Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
1205,81991.270802,704090414.6686794,5638855661.534041,87253.93067779324,355.875,1.375,9.9375,1.003921628,2.0,,,704090.414668679,5638855.661534035,87253.93067779324,-52.32741417737077,-58.950324151166114
1206,82062.045593,704090466.5505345,5638855594.340337,87269.02049438623,355.5,1.125,9.4375,1.003921628,4.0,5.0,30U,704090.4665505346,5638855.5943403365,87269.02049438623,-52.24045337034096,-58.575324151166114
1207,82131.498614,704090517.6406604,5638855528.379226,87284.35533187885,355.625,1.1875,9.5,1.003921628,5.0,5.0,30U,704090.5176406604,5638855.528379232,87284.35533187885,-51.75640640108054,-58.700324151166114
1208,82192.729291,704090563.3049014,5638855470.441096,87299.00040545718,355.5,1.0625,9.8125,1.003921628,4.0,,,704090.5633049015,5638855.470441095,87299.0004054572,-52.35687123570875,-58.575324151166114
1209,82264.241322,704090615.918486,5638855402.2272415,87314.78338884092,355.875,1.125,9.75,1.003921628,6.0,5.0,30U,704090.6159184861,5638855.4022272425,87314.78338884092,-52.06218854067242,-58.950324151166114
1210,82329.788406,704090664.6649381,5638855339.69485,87329.80135604602,356.1875,1.0,9.0625,1.003921628,4.0,5.0,30U,704090.6646649381,5638855.339694847,87329.80135604602,-51.85481572124991,-59.262824151166114
1211,82392.081062,704090711.2721736,5638855280.350877,87344.32201644882,356.3125,0.5,9.6875,1.003921628,6.0,,,704090.7112721739,5638855.280350877,87344.32201644882,-52.32105712064265,-59.387824151166114
1212,82460.816739,704090762.1913284,5638855214.419127,87359.37280873209,356.9375,0.25,9.4375,1.003921628,4.0,5.0,30U,704090.7621913285,5638855.214419125,87359.37280873209,-52.229978838118086,-60.012824151166114
1213,82526.243562,704090810.9341449,5638855151.512331,87373.88854170834,357.375,-0.1875,9.25,1.003921628,5.0,2.0,30U,704090.8109341447,5638855.151512328,87373.88854170834,-52.54200365119914,-60.450324151166114
1214,82595.656635,704090862.3077718,5638855084.45919,87388.43277152661,357.25,0.0625,9.0,1.003921628,4.0,,,704090.862307772,5638855.084459188,87388.43277152661,-52.44721600733658,-60.325324151166114
1215,82659.810958,704090910.0648643,5638855022.339515,87401.913741467,357.75,0.3125,9.75,1.003921628,3.0,2.0,30U,704090.9100648649,5638855.022339511,87401.913741467,-53.213804457009246,-60.825324151166114
1216,82737.48528,704090966.8048048,5638854946.455559,87416.69342495926,358.1875,0.8125,9.75,1.003921628,3.0,2.0,30U,704090.9668048047,5638854.946455558,87416.69342495926,-52.63415124836604,-61.262824151166114
1217,82795.594239,704091010.1773684,5638854889.65647,87428.65484512747,358.125,1.25,9.0,1.003921628,5.0,,,704091.0101773684,5638854.889656466,87428.65484512747,-53.05791815089276,-61.200324151166114
1218,82858.554291,704091056.741427,5638854827.733738,87440.7702325533,358.5,0.875,8.75,1.003921628,6.0,2.0,30U,704091.0567414266,5638854.827733737,87440.7702325533,-53.58017341889445,-61.575324151166114
1219,82927.70653,704091107.3010709,5638854759.205965,87453.04503583636,358.625,0.9375,8.625,1.003921628,5.0,2.0,30U,704091.107301071,5638854.759205963,87453.04503583636,-53.922801019104384,-61.700324151166114
1220,83000.687051,704091160.1723382,5638854686.640718,87465.181891835,359.0,1.0625,9.1875,1.003921628,5.0,,,704091.1601723378,5638854.686640718,87465.181891835,-53.62311945278287,-62.075324151166114
1221,83060.265541,704091203.9589157,5638854627.199845,87475.44124266374,359.125,1.0,8.8125,1.003921628,5.0,5.0,30U,704091.203958916,5638854.627199847,87475.44124266374,-54.0948687485573,-62.200324151166114
1222,83127.525853,704091252.725577,5638854559.844047,87485.98803200645,359.375,1.5625,8.875,1.003921628,6.0,5.0,30U,704091.2527255771,5638854.559844048,87485.98803200645,-54.51867923958417,-62.450324151166114
1223,83202.650384,704091306.4838643,5638854484.425714,87496.71887343694,359.5,1.6875,8.9375,1.003921628,6.0,,,704091.3064838643,5638854.484425712,87496.71887343693,-54.0972762714112,-62.575324151166114
1224,83259.456947,704091347.8530732,5638854427.282107,87505.20625298868,359.5625,2.3125,8.75,1.003921628,4.0,5.0,30U,704091.3478530734,5638854.427282111,87505.20625298868,-54.62975520585201,-62.637824151166114
1225,83329.171582,704091397.717758,5638854357.038455,87514.20273865829,359.8125,2.875,8.875,1.003921628,5.0,5.0,30U,704091.3977177577,5638854.357038456,87514.20273865829,-54.57181929240295,-62.887824151166114
1226,83394.773093,704091444.7287412,5638854290.956431,87522.4146419008,359.8125,2.8125,8.875,1.003921628,3.0,,,704091.4447287407,5638854.290956434,87522.4146419008,-54.71959634163386,-62.887824151166114
1227,83457.378249,704091489.5346166,5638854227.628907,87529.88458504887,0.375,2.75,9.25,1.003921628,3.0,5.0,30U,704091.4895346173,5638854.22762891,87529.88458504887,-55.07526792090118,-63.450324151166114
1228,83526.107572,704091538.2300673,5638854157.88979,87536.96718306669,0.4375,3.0625,9.3125,1.003921628,2.0,5.0,30U,704091.5382300669,5638854.157889792,87536.96718306669,-55.35866631991769,-63.512824151166114
1229,83602.196113,704091591.5949258,5638854080.652293,87543.90151222836,0.25,3.25,9.375,1.003921628,3.0,,,704091.5915949255,5638854.080652294,87543.90151222836,-55.004495708408285,-63.325324151166114
1230,83658.971478,704091632.0298843,5638854022.895538,87548.96183544109,0.25,3.6875,9.6875,1.003921628,2.0,5.0,30U,704091.6320298844,5638854.022895543,87548.96183544109,-55.58716493154526,-63.325324151166114
1231,83732.550488,704091683.4055859,5638853947.89927,87554.32456189142,0.125,3.3125,9.1875,1.003921628,2.0,5.0,30U,704091.683405586,5638853.947899268,87554.32456189142,-55.32735976292747,-63.200324151166114
1232,83794.887728,704091727.2737603,5638853884.480893,87558.10255667486,0.3125,2.6875,9.375,1.003921628,1.0,,,704091.7272737607,5638853.884480896,87558.10255667487,-55.81088999624109,-63.387824151166114
1233,83862.730853,704091774.4379529,5638853815.052512,87561.62740695699,0.1875,1.875,9.4375,1.003921628,1.0,5.0,30U,704091.7744379526,5638853.815052513,87561.62740695699,-55.95044166294008,-63.262824151166114
1234,83928.592624,704091820.1106203,5638853747.466173,87564.1513267108,0.0,1.5625,9.75,1.003921628,1.0,5.0,30U,704091.8201106201,5638853.747466173,87564.1513267108,-56.30764627985678,-63.075324151166114
1235,84000.959395,704091869.7924434,5638853672.949886,87566.21236893852,359.8125,0.5,9.5,1.003921628,2.0,,,704091.8697924435,5638853.67294988,87566.21236893852,-56.53251022397461,-62.887824151166114
1236,84068.060384,704091915.7082824,5638853603.493022,87567.4267267418,359.0625,0.5,8.8125,1.003921628,3.0,5.0,30U,704091.9157082824,5638853.603493019,87567.42672674182,-56.75468629210263,-62.137824151166114
1237,84129.330436,704091957.5183771,5638853539.710646,87567.56061748472,359.4375,0.4375,8.875,1.003921628,2.0,5.0,30U,704091.9575183769,5638853.53971065,87567.56061748472,-57.27361041820774,-62.512824151166114
1238,84198.356061,704092003.9313062,5638853467.488279,87567.19861198898,359.0625,-0.3125,9.375,1.003921628,1.0,,,704092.0039313062,5638853.467488275,87567.19861198898,-57.58350021045959,-62.137824151166114
1239,84264.145176,704092047.8976748,5638853398.252444,87566.16526888705,358.75,-0.1875,9.375,1.003921628,1.0,5.0,30U,704092.0478976754,5638853.398252442,87566.16526888705,-57.89496252833118,-61.825324151166114
1240,84325.582155,704092088.7281812,5638853333.175745,87564.43664372411,358.8125,-0.125,9.125,1.003921628,1.0,5.0,30U,704092.0887281814,5638853.333175749,87564.43664372411,-58.362003757315165,-61.887824151166114
1241,84396.656634,704092135.2851225,5638853257.610848,87562.44644060497,358.375,-0.3125,9.375,1.003921628,1.0,,,704092.135285123,5638853.25761085,87562.44644060497,-58.63792661270611,-61.450324151166114
1242,84462.104967,704092177.9415925,5638853187.624205,87559.8468773122,358.4375,0.1875,9.4375,1.003921628,1.0,2.0,30U,704092.1779415926,5638853.187624202,87559.8468773122,-58.96800033760616,-61.512824151166114
1243,84525.189707,704092218.8080797,5638853119.696909,87556.69575973018,358.8125,0.1875,9.6875,1.003921628,3.0,2.0,30U,704092.2188080796,5638853.119696909,87556.69575973018,-59.37770511777751,-61.887824151166114
1244,84595.00304,704092263.4814467,5638853044.225414,87553.18397436014,358.375,0.0,9.5625,1.003921628,1.0,,,704092.2634814464,5638853.044225412,87553.18397436014,-59.75173508216858,-61.450324151166114
1245,84663.631582,704092306.9627016,5638852969.661686,87549.20388620312,358.0625,0.625,9.5625,1.003921628,2.0,2.0,30U,704092.3069627018,5638852.969661683,87549.20388620312,-60.161642707652845,-61.137824151166114
1246,84724.675853,704092345.329861,5638852902.772722,87544.73973374261,358.25,-0.0625,9.625,1.003921628,2.0,2.0,30U,704092.3453298607,5638852.902772722,87544.73973374261,-60.48183443696132,-61.325324151166114
1247,84794.852311,704092388.9269295,5638852825.772137,87540.0665847757,357.9375,0.375,10.0,1.003921628,4.0,,,704092.3889269291,5638852.825772136,87540.0665847757,-60.97401324508815,-61.012824151166114
1248,84855.38054,704092426.1088879,5638852758.7658,87535.04706083843,358.0,0.4375,10.0625,1.003921628,2.0,2.0,30U,704092.4261088879,5638852.758765798,87535.04706083843,-61.12251557049143,-61.075324151166114
1249,84932.124498,704092472.8665019,5638852673.985804,87530.02160902502,357.75,0.1875,9.75,1.003921628,2.0,2.0,30U,704092.4728665015,5638852.673985801,87530.02160902502,-61.70319751543917,-60.825324151166114
1250,84994.395957,704092510.2512412,5638852604.545522,87524.85531127262,357.625,1.5,9.6875,1.003921628,2.0,,,704092.5102512409,5638852.604545522,87524.85531127262,-61.86049949169433,-60.700324151166114
1251,85066.203769,704092553.0737036,5638852524.479079,87519.38381907015,357.5,1.125,9.625,1.003921628,2.0,5.0,30U,704092.5530737032,5638852.524479077,87519.38381907015,-62.40951733790183,-60.575324151166114
1252,85127.709134,704092589.2274917,5638852455.295271,87513.57536169454,357.625,1.25,9.875,1.003921628,2.0,5.0,30U,704092.5892274918,5638852.45529527,87513.57536169454,-62.56899955058532,-60.700324151166114
1253,85196.376165,704092629.1856272,5638852378.310187,87507.45691108273,357.6875,1.625,10.4375,1.003921628,3.0,,,704092.629185627,5638852.378310191,87507.45691108273,-62.924734219008826,-60.762824151166114
1254,85263.837936,704092668.0237014,5638852302.333079,87501.07427911513,357.125,1.375,10.0625,1.003921628,5.0,2.0,30U,704092.6680237015,5638852.302333077,87501.07427911513,-63.259847882897816,-60.200324151166114
1255,85330.280748,704092705.7969568,5638852227.360254,87494.45264073364,357.6875,1.5625,9.625,1.003921628,3.0,2.0,30U,704092.7057969568,5638852.227360254,87494.45264073364,-63.648569441927634,-60.762824151166114
1256,85392.464759,704092740.6005713,5638852157.09934,87487.58225023761,357.3125,1.6875,10.0,1.003921628,4.0,,,704092.7406005712,5638852.157099342,87487.58225023761,-63.56033346340837,-60.387824151166114
1257,85468.100696,704092782.9915414,5638852071.851527,87480.33717718416,357.6875,1.6875,9.625,1.003921628,4.0,2.0,30U,704092.7829915412,5638852.071851525,87480.33717718416,-64.33383683239225,-60.762824151166114
1258,85525.810384,704092814.5124745,5638852006.256759,87473.27774722125,357.6875,1.8125,10.125,1.003921628,5.0,2.0,30U,704092.814512474,5638852.006256758,87473.27774722125,-64.04714159082482,-60.762824151166114
1259,85596.515019,704092853.3612667,5638851926.438314,87465.94622269094,357.75,1.9375,10.3125,1.003921628,3.0,,,704092.8533612675,5638851.926438315,87465.94622269094,-64.54732797373174,-60.825324151166114
1260,85661.222988,704092888.3264713,5638851852.976133,87458.5270513466,358.0625,1.75,10.375,1.003921628,3.0,2.0,30U,704092.8883264723,5638851.852976134,87458.5270513466,-64.43504889195765,-61.137824151166114
1261,85731.262936,704092926.2005168,5638851773.802652,87450.95865060565,358.0,1.75,10.3125,1.003921628,4.0,2.0,30U,704092.9262005166,5638851.773802652,87450.95865060565,-64.7491428296459,-61.075324151166114
1262,85792.8233,704092959.0359653,5638851704.18424,87443.64757994765,358.375,2.1875,9.8125,1.003921628,2.0,,,704092.9590359651,5638851.704184239,87443.64757994762,-64.75192457512435,-61.450324151166114
1263,85862.295331,704092996.0814896,5638851625.629643,87436.05809548755,358.3125,1.9375,10.3125,1.003921628,2.0,2.0,30U,704092.9960814896,5638851.625629649,87436.05809548755,-64.86858085410665,-61.387824151166114
1264,85929.356842,704093031.7135215,5638851549.671861,87428.65791613575,358.6875,2.5,11.25,1.003921628,3.0,2.0,30U,704093.0317135216,5638851.549671864,87428.65791613575,-64.87371182048378,-61.762824151166114
1265,85997.805592,704093068.0085678,5638851472.282689,87421.59052542117,358.6875,1.875,10.5625,1.003921628,4.0,,,704093.0680085678,5638851.47228269,87421.59052542117,-65.21037487277891,-61.762824151166114
1266,86063.890488,704093102.6226417,5638851397.335331,87414.49439117628,358.9375,1.875,10.25,1.003921628,2.0,5.0,30U,704093.1026226414,5638851.397335333,87414.49439117628,-65.11673460991528,-62.012824151166114
1267,86132.564394,704093138.725779,5638851319.498266,87407.47515982701,359.1875,1.8125,10.1875,1.003921628,2.0,5.0,30U,704093.1387257789,5638851.31949826,87407.47515982701,-65.37750229967071,-62.262824151166114
1268,86194.02804,704093170.7112676,5638851249.708304,87400.91177289667,359.1875,1.8125,10.4375,1.003921628,2.0,,,704093.1707112673,5638851.249708308,87400.91177289667,-65.29258539802095,-62.262824151166114
1269,86265.403508,704093207.960633,5638851168.749979,87394.08756834241,358.5,1.875,10.3125,1.003921628,2.0,2.0,30U,704093.2079606334,5638851.168749976,87394.08756834242,-65.51226749169894,-61.575324151166114
1270,86328.251217,704093240.5504247,5638851097.19761,87387.781136447,358.25,2.0625,10.125,1.003921628,1.0,2.0,30U,704093.2405504246,5638851.097197612,87387.781136447,-65.3305405878337,-61.325324151166114
1271,86393.918248,704093274.8244224,5638851022.575853,87381.73280742751,358.6875,2.3125,10.0,1.003921628,0.0,,,704093.274824422,5638851.022575849,87381.73280742751,-65.36693549417146,-61.762824151166114
1272,86465.899758,704093312.3252587,5638850940.791642,87375.53811685798,358.375,2.375,10.25,1.003921628,2.0,2.0,30U,704093.3123252592,5638850.940791643,87375.53811685798,-65.44199287330508,-61.450324151166114
1273,86534.719446,704093348.1854131,5638850862.314356,87369.76752066641,358.375,2.6875,10.8125,1.003921628,1.0,2.0,30U,704093.3481854136,5638850.862314362,87369.76752066641,-65.40999221380866,-61.450324151166114
1274,86602.716477,704093383.6848794,5638850784.741068,87364.58342609913,358.1875,2.625,10.75,1.003921628,0.0,,,704093.3836848792,5638850.7847410645,87364.58342609911,-65.71151763830159,-61.262824151166114
1275,86666.026998,704093416.3697541,5638850712.313273,87359.5389205119,357.625,2.5,10.5625,1.003921628,1.0,2.0,30U,704093.4163697545,5638850.712313274,87359.5389205119,-65.7026579435315,-60.700324151166114
1276,86728.381841,704093448.6611283,5638850640.786957,87355.10388061927,357.6875,1.6875,10.25,1.003921628,3.0,2.0,30U,704093.4486611288,5638850.640786961,87355.10388061927,-65.48327272890646,-60.762824151166114
1277,86798.841321,704093485.439179,5638850560.147292,87351.14105269605,357.4375,1.9375,10.3125,1.003921628,1.0,,,704093.4854391791,5638850.560147291,87351.14105269605,-65.70700219918712,-60.512824151166114
1278,86866.409914,704093520.4094943,5638850482.67138,87347.31471388394,357.5,2.25,11.25,1.003921628,1.0,2.0,30U,704093.520409494,5638850.482671385,87347.31471388394,-65.76276701242494,-60.575324151166114
1279,86929.747154,704093553.2345587,5638850409.759069,87344.25029712386,357.75,2.125,11.3125,1.003921628,3.0,2.0,30U,704093.5532345583,5638850.409759063,87344.25029712386,-65.60839045006509,-60.825324151166114
1280,86999.52606,704093589.6036112,5638850329.552711,87341.74450209616,357.3125,1.875,11.0625,1.003921628,3.0,,,704093.589603611,5638850.329552713,87341.74450209616,-65.90952416864405,-60.387824151166114
1281,87062.026216,704093621.8385093,5638850257.458548,87339.49132332228,357.5,1.875,10.9375,1.003921628,3.0,5.0,30U,704093.6218385097,5638850.257458545,87339.49132332228,-65.6937063458314,-60.575324151166114
1282,87131.639237,704093658.021481,5638850177.345613,87337.65654550446,357.1875,1.6875,10.6875,1.003921628,4.0,5.0,30U,704093.658021481,5638850.177345611,87337.65654550446,-65.68318692665002,-60.262824151166114
1283,87198.829706,704093692.9702754,5638850100.003127,87336.43917559185,357.125,2.25,10.8125,1.003921628,5.0,,,704093.6929702753,5638850.100003133,87336.43917559185,-65.87770265861707,-60.200324151166114
1284,87262.378977,704093725.783114,5638850026.7256365,87335.43933137212,357.375,2.625,10.875,1.003921628,3.0,5.0,30U,704093.7257831142,5638850.026725632,87335.43933137212,-65.69782048421632,-60.450324151166114
1285,87332.56705,704093762.2660804,5638849945.933014,87334.77116697309,357.5625,2.5,10.5625,1.003921628,4.0,5.0,30U,704093.7622660804,5638849.945933013,87334.77116697309,-65.79486170353425,-60.637824151166114
1286,87392.785018,704093793.4868635,5638849876.480276,87334.68157546759,357.5,2.4375,10.25,1.003921628,3.0,,,704093.7934868634,5638849.87648028,87334.68157546759,-65.68498124600717,-60.575324151166114
1287,87466.749654,704093831.8299254,5638849791.619128,87334.61746509734,357.8125,2.6875,9.9375,1.003921628,4.0,5.0,30U,704093.8318299255,5638849.791619127,87334.61746509734,-65.74786116060335,-60.887824151166114
1288,87532.872987,704093866.0889794,5638849715.574432,87335.04970245351,357.6875,2.5625,9.625,1.003921628,4.0,5.0,30U,704093.8660889787,5638849.715574429,87335.04970245351,-65.71793270227221,-60.762824151166114
1289,87595.023143,704093898.3318743,5638849644.1047,87335.8187181006,357.9375,3.0,9.8125,1.003921628,4.0,,,704093.898331874,5638849.644104699,87335.8187181006,-65.71909930580068,-61.012824151166114
1290,87663.53632,704093933.7818063,5638849565.52197,87336.74845913082,357.9375,3.1875,9.4375,1.003921628,5.0,5.0,30U,704093.9337818064,5638849.5655219685,87336.74845913082,-65.69466017390528,-61.012824151166114
1291,87730.221529,704093968.3339224,5638849489.016524,87338.10691330643,357.9375,3.25,9.4375,1.003921628,4.0,5.0,30U,704093.9683339226,5638849.489016525,87338.10691330643,-65.62730907276017,-61.012824151166114
1292,87803.815851,704094006.4452819,5638849404.893941,87339.81449495272,358.125,3.25,9.1875,1.003921628,3.0,,,704094.0064452826,5638849.404893943,87339.81449495272,-65.85012396734601,-61.200324151166114
1293,87864.578508,704094037.704041,5638849335.176995,87341.77843919478,358.3125,2.75,9.0625,1.003921628,3.0,5.0,30U,704094.0377040412,5638849.335176995,87341.77843919478,-65.74887928217504,-61.387824151166114
1294,87933.450695,704094073.2073394,5638849256.366714,87344.14116552957,358.375,2.6875,9.4375,1.003921628,3.0,5.0,30U,704094.073207339,5638849.256366713,87344.14116552957,-65.76221000415137,-61.450324151166114
1295,88001.852778,704094108.3987236,5638849178.200259,87346.92659023468,358.5,2.75,9.0,1.003921628,5.0,,,704094.1083987236,5638849.178200258,87346.92659023468,-65.92663603304237,-61.575324151166114
1296,88061.483768,704094138.915328,5638849109.8943615,87349.89526812118,358.6875,2.9375,9.0,1.003921628,4.0,5.0,30U,704094.1389153281,5638849.10989436,87349.89526812118,-65.73063479567566,-61.762824151166114
1297,88138.994497,704094178.7123032,5638849021.628027,87353.33922681471,358.6875,3.125,9.3125,1.003921628,7.0,5.0,30U,704094.1787123033,5638849.021628028,87353.3392268147,-65.9620662432917,-61.762824151166114
1298,88197.720018,704094208.6249232,5638848954.562716,87356.88500400576,359.125,2.75,9.8125,1.003921628,6.0,,,704094.2086249235,5638848.954562715,87356.88500400576,-65.77978162623441,-62.200324151166114
1299,88276.340851,704094248.7779582,5638848865.302415,87360.76718117701,359.0,3.125,9.875,1.003921628,5.0,5.0,30U,704094.2487779581,5638848.8653024165,87360.76718117698,-66.00763965575669,-62.075324151166114
1300,88330.59257,704094276.3042552,5638848803.45515,87364.62570953331,359.4375,2.3125,9.8125,1.003921628,4.0,5.0,30U,704094.2763042551,5638848.803455149,87364.62570953331,-65.76531284241344,-62.512824151166114
1301,88400.36981,704094311.8001661,5638848724.600882,87368.79689804363,359.6875,2.5,9.75,1.003921628,5.0,,,704094.3118001663,5638848.724600878,87368.79689804363,-65.84963118006601,-62.762824151166114
1302,88463.16158,704094343.623248,5638848653.626943,87373.06868363159,359.875,2.625,10.375,1.003921628,5.0,5.0,30U,704094.3436232477,5638848.653626946,87373.06868363159,-65.77145651997068,-62.950324151166114
1303,88531.627987,704094378.342322,5638848576.47632,87377.45897135517,0.25,2.875,10.3125,1.003921628,4.0,5.0,30U,704094.3783423218,5638848.57647632,87377.45897135517,-65.7402863596588,-63.325324151166114
1304,88596.841789,704094411.303017,5638848503.339407,87381.96191972854,0.0625,2.9375,10.4375,1.003921628,4.0,,,704094.4113030173,5638848.503339402,87381.96191972854,-65.7066974905241,-63.137824151166114
1305,88665.417205,704094445.9656292,5638848426.546294,87386.66095031433,0.25,2.8125,10.5625,1.003921628,4.0,5.0,30U,704094.4459656291,5638848.426546294,87386.66095031433,-65.64651848539364,-63.325324151166114
1306,88733.626424,704094480.4106723,5638848350.448448,87391.38257827374,0.3125,2.5,10.8125,1.003921628,6.0,5.0,30U,704094.4804106727,5638848.350448449,87391.38257827374,-65.57012273956519,-63.387824151166114
1307,88798.505747,704094513.1095213,5638848278.464036,87395.85683735592,0.375,2.25,11.25,1.003921628,4.0,,,704094.5131095217,5638848.278464037,87395.85683735592,-65.52754696533071,-63.450324151166114
1308,88865.86533,704094547.0812508,5638848203.824805,87400.488415682,0.75,2.625,11.125,1.003921628,4.0,2.0,30U,704094.5470812509,5638848.203824804,87400.48841568199,-65.49461126748724,-63.825324151166114
1309,88928.713611,704094578.7283554,5638848134.39888,87404.87124021674,0.8125,2.625,11.375,1.003921628,4.0,2.0,30U,704094.5787283554,5638848.134398876,87404.87124021674,-65.43063140105653,-63.887824151166114
1310,88997.765538,704094613.5111635,5638848058.319195,87409.19887260962,0.8125,3.0625,11.375,1.003921628,4.0,,,704094.6135111636,5638848.058319199,87409.19887260962,-65.37203482205575,-63.887824151166114
1311,89074.376788,704094652.1742139,5638847973.980553,87413.8099256045,0.9375,3.5625,11.4375,1.003921628,4.0,5.0,30U,704094.6521742136,5638847.973980555,87413.8099256045,-65.49796618385471,-64.01282415116611
1312,89128.227518,704094679.0861858,5638847914.93318,87417.70407126831,1.25,3.875,12.0625,1.003921628,3.0,5.0,30U,704094.6790861856,5638847.914933177,87417.70407126831,-65.39893612786886,-64.32532415116611
1313,89199.396528,704094714.8431969,5638847836.836923,87421.74120425116,0.75,4.0,11.125,1.003921628,4.0,,,704094.7148431976,5638847.83683692,87421.74120425116,-65.3739985298638,-63.825324151166114
1314,89265.457934,704094747.9952396,5638847764.513314,87425.70661630757,1.0625,4.0,11.375,1.003921628,3.0,5.0,30U,704094.74799524,5638847.764513312,87425.70661630757,-65.34058472852405,-64.13782415116611
1315,89339.263559,704094785.1176866,5638847683.652501,87429.65659026307,1.25,4.125,11.625,1.003921628,2.0,5.0,30U,704094.7851176871,5638847.6836525,87429.65659026305,-65.42629721322038,-64.32532415116611
1316,89397.313195,704094814.080819,5638847620.314746,87433.08773427812,1.25,4.25,10.9375,1.003921628,2.0,,,704094.8140808187,5638847.620314745,87433.08773427812,-65.26728581172472,-64.32532415116611
1317,89469.710695,704094850.5150728,5638847541.219985,87436.8228718521,1.375,4.25,11.25,1.003921628,1.0,5.0,30U,704094.8505150727,5638847.541219985,87436.8228718521,-65.33713427694943,-64.45032415116611
1318,89529.810903,704094880.6304325,5638847475.63256,87440.09284426716,1.125,4.125,11.0,1.003921628,2.0,5.0,30U,704094.8806304319,5638847.47563256,87440.09284426716,-65.26511935685204,-64.20032415116611
1319,89601.573715,704094916.7625618,5638847397.201486,87443.39463943554,1.0625,4.1875,10.8125,1.003921628,2.0,,,704094.9167625621,5638847.397201482,87443.39463943554,-65.24289866384532,-64.13782415116611
1320,89666.136007,704094949.2219069,5638847326.814668,87446.51576775812,0.8125,4.3125,10.25,1.003921628,3.0,5.0,30U,704094.9492219072,5638847.326814666,87446.51576775812,-65.24124935871544,-63.887824151166114
1321,89729.917726,704094981.349193,5638847257.153179,87449.39054612946,0.5625,4.0625,10.25,1.003921628,3.0,5.0,30U,704094.9813491929,5638847.257153181,87449.39054612946,-65.14110530497402,-63.637824151166114
1322,89800.418559,704095017.0204142,5638847180.161528,87452.37329334156,0.875,4.0625,10.625,1.003921628,3.0,,,704095.0170204141,5638847.180161527,87452.37329334157,-65.0734105029212,-63.950324151166114
1323,89870.416319,704095052.4999597,5638847103.820177,87455.2814995691,0.5,3.5625,10.5,1.003921628,3.0,5.0,30U,704095.0524999597,5638847.103820178,87455.2814995691,-65.07089824111972,-63.575324151166114
1324,89934.345799,704095084.885459,5638847034.144284,87458.08187498357,0.3125,2.9375,9.625,1.003921628,3.0,2.0,30U,704095.0848854589,5638847.034144282,87458.08187498356,-65.07306882752823,-63.387824151166114
1325,89999.204444,704095117.7443943,5638846963.442803,87460.90748996679,0.3125,3.125,10.375,1.003921628,3.0,,,704095.1177443945,5638846.963442803,87460.90748996679,-64.96101847664983,-63.387824151166114
1326,90070.734757,704095154.1573184,5638846885.493542,87463.76824038145,359.875,2.6875,10.5625,1.003921628,4.0,5.0,30U,704095.1541573178,5638846.885493541,87463.76824038145,-65.07198556010297,-62.950324151166114
1327,90131.428038,704095184.8849816,5638846819.381117,87466.16328109016,359.9375,2.25,10.375,1.003921628,3.0,5.0,30U,704095.1848849814,5638846.81938112,87466.16328109016,-65.04743394458444,-63.012824151166114
1328,90198.026684,704095218.5843744,5638846746.956057,87468.58871374199,359.75,2.75,9.6875,1.003921628,3.0,,,704095.2185843745,5638846.746956056,87468.58871374199,-64.9617875892186,-62.825324151166114
1329,90266.172725,704095253.162844,5638846672.931226,87470.92309452734,0.0,2.6875,9.5625,1.003921628,3.0,5.0,30U,704095.2531628434,5638846.672931225,87470.92309452734,-64.98850538320221,-63.075324151166114
1330,90334.421996,704095287.7157879,5638846598.870995,87473.1620022536,359.875,3.625,9.875,1.003921628,4.0,5.0,30U,704095.2877157881,5638846.598870991,87473.1620022536,-65.06930453226067,-62.950324151166114
1331,90397.670955,704095319.5412891,5638846530.404892,87475.23705605997,359.8125,3.875,11.375,1.003921628,6.0,,,704095.3195412887,5638846.530404889,87475.23705605997,-64.94140537849671,-62.887824151166114
1332,90465.275173,704095353.7660617,5638846457.205167,87477.26414339799,359.5625,3.1875,10.25,1.003921628,5.0,5.0,30U,704095.353766062,5638846.457205162,87477.26414339799,-64.86959784509816,-62.637824151166114
1333,90537.448871,704095390.4706345,5638846378.9574,87479.31857348823,359.6875,3.5625,10.1875,1.003921628,5.0,2.0,30U,704095.3904706347,5638846.378957401,87479.31857348823,-64.90365599212498,-62.762824151166114
1334,90598.396319,704095421.3630236,5638846312.998253,87481.22442659544,359.9375,2.6875,10.0,1.003921628,5.0,,,704095.4213630239,5638846.312998256,87481.22442659544,-64.78198146826765,-63.012824151166114
1335,90666.042882,704095455.8483822,5638846239.77292,87483.01904167776,0.6875,2.5625,11.1875,1.003921628,6.0,2.0,30U,704095.4558483826,5638846.2397729205,87483.01904167776,-64.65870565772104,-63.762824151166114
1336,90735.910538,704095491.7135429,5638846164.040906,87484.7799006285,0.0625,3.875,11.0625,1.003921628,7.0,2.0,30U,704095.491713543,5638846.1640409045,87484.7799006285,-64.58056109184906,-63.137824151166114
1337,90803.493038,704095526.496333,5638846090.8526125,87486.29857104643,0.0625,3.1875,10.375,1.003921628,5.0,,,704095.5264963328,5638846.090852614,87486.29857104643,-64.5222376859034,-63.137824151166114
