Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
9520.16234,704050353.8781853,5638924898.123527,85400.0,10.8125,-1.8125,9.8125,0.5098039508,22.0,image141.jpg,5.0,30U,704050.1885879043,5638924.951069345,85453.69361808627,-81.96113261356567,-74.80107172873204
9583.245465,704050344.3367288,5638924842.076653,85400.0,12.375,-1.3125,9.9375,0.5098039508,21.0,image142.jpg,5.0,30U,704050.1961206133,5638924.897733886,85451.84719874804,-80.75151549395662,-76.36357172873204
9653.667496,,,,13.9375,-1.5,9.6875,0.501960814,21.0,image143.jpg,,,704050.2057939535,5638924.838327445,85449.53310824228,-76.79359552816993,-77.92607172873204
9721.591559,704050360.4304706,5638924731.365068,85400.0,15.75,-1.125,9.6875,0.5098039508,19.0,image144.jpg,5.0,30U,704050.2196027474,5638924.779482939,85446.50806412732,-78.06324319587816,-79.73857172873204
9788.729215,704050363.3425971,5638924657.2502,85400.0,17.125,-1.25,10.1875,0.5176470876,18.0,image145.jpg,5.0,30U,704050.231826139,5638924.721662651,85443.69016176737,-78.69154133792239,-81.11357172873204
9853.842756,,,,18.125,-1.0,10.375,0.4627451003,11.0,image146.jpg,,,704050.2429329933,5638924.66612095,85441.03915047545,-76.66372628205079,-82.11357172873204
9920.363954,704050365.5266922,5638924601.664044,85400.0,19.6875,-0.75,10.25,0.5098039508,8.0,image147.jpg,5.0,30U,704050.256581782,5638924.60854535,85437.99284123145,-77.01211134897216,-83.67607172873204
9988.897444,704050369.8948822,5638924490.491738,85400.0,20.4375,-0.75,10.625,0.4862745106,3.0,image148.jpg,5.0,30U,704050.2703561877,5638924.548824252,85434.83751561622,-77.2380412232771,-84.42607172873204
10058.508277,,,,20.9375,-0.3125,10.875,0.4862745106,0.0,image149.jpg,,,704050.284041239,5638924.4884036165,85431.60215485253,-76.60414443443949,-84.92607172873204
10119.23385,704050385.2605929,5638924398.30887,85400.0,20.9375,-0.75,10.6875,0.4784313738,-1.0,image150.jpg,5.0,30U,704050.2966376718,5638924.435512356,85428.72177057306,-76.44280437007978,-84.92607172873204
10186.779736,704050400.6263041,5638924306.126005,85400.0,21.0625,-0.5,10.5625,0.4784313738,-1.0,image151.jpg,5.0,30U,704050.3108376021,5638924.376624421,85425.40009049444,-76.66139095070741,-85.05107172873204
10253.57484,,,,20.75,-0.6875,10.5625,0.4784313738,-1.0,image152.jpg,,,704050.3245556974,5638924.318766967,85422.06940948383,-75.9165772663955,-84.73857172873204
10317.374788,704050403.5384309,5638924232.011134,85400.0,19.875,-1.25,10.625,0.4235294163,-2.0,image153.jpg,5.0,30U,704050.3384881385,5638924.263231594,85418.84138615822,-75.53100101259679,-83.86357172873204
10390.533225,704050418.1761109,5638924158.356983,85400.0,19.4375,-1.4375,10.6875,0.4862745106,-4.0,image154.jpg,5.0,30U,704050.3549879167,5638924.19928898,85415.00054197371,-76.34780536282892,-83.42607172873204
10452.539996,,,,18.6875,-1.75,11.125,0.4784313738,-6.0,image155.jpg,,,704050.3680607515,5638924.145466933,85411.71518628274,-75.15035113489,-82.67607172873204
10521.825152,704050433.5418228,5638924066.174117,85400.0,17.75,-1.625,10.625,0.4784313738,-7.0,image156.jpg,5.0,30U,704050.3841341499,5638924.0848443145,85408.0035713317,-75.58448458733034,-81.73857172873204
10584.710621,704050437.1819818,5638923973.530529,85400.0,17.0,-1.6875,10.25,0.4235294163,-5.0,image157.jpg,5.0,30U,704050.3982549598,5638924.0299091535,85404.55569581193,-75.14469363015172,-80.98857172873204
10654.865985,,,,15.9375,-1.8125,10.3125,0.4784313738,-6.0,image158.jpg,,,704050.4145003832,5638923.968662137,85400.6050643081,-74.7405890948462,-79.92607172873204
10721.037235,704050452.5476943,5638923881.347662,85400.0,15.0625,-1.8125,10.5625,0.4784313738,-3.0,image159.jpg,5.0,30U,704050.4303030795,5638923.910736012,85396.9074751822,-74.63485667659779,-79.05107172873204
10788.0526,704050466.4573436,5638923826.222232,85400.0,14.125,-1.875,10.75,0.4784313738,-2.0,image160.jpg,5.0,30U,704050.4464390543,5638923.852015215,85393.05277616253,-74.62496716303849,-78.11357172873204
10853.4051,,,,13.8125,-2.125,10.3125,0.4784313738,1.0,image161.jpg,,,704050.4621614611,5638923.794838071,85389.18513059142,-73.9074873910941,-77.80107172873204
10923.795569,704050516.9997188,5638923735.421528,85500.0,13.1875,-2.1875,10.5625,0.4784313738,0.0,image162.jpg,5.0,30U,704050.4800246452,5638923.73291925,85385.09994547941,-73.83629107476213,-77.17607172873204
10995.088277,704050532.3654331,5638923643.238662,85400.0,13.0,-2.1875,10.625,0.4862745106,1.0,image163.jpg,5.0,30U,704050.4982473532,5638923.670047664,85380.5026788731,-74.43654667226826,-76.98857172873204
11052.740256,,,,13.1875,-2.5,10.625,0.4235294163,1.0,image164.jpg,,,704050.5123318485,5638923.619478158,85376.5561203913,-73.44994904325051,-77.17607172873204
