Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
9520.16234,704050188.5879045,5638924951.069341,85453.69361808628,10.8125,-1.8125,9.8125,0.5098039508,22.0,image141.jpg,5.0,30U,704050.1885879043,5638924.951069345,85453.69361808627,-81.96113261356567,-74.80107172873204
9583.245465,704050196.1206133,5638924897.733885,85451.84719874804,12.375,-1.3125,9.9375,0.5098039508,21.0,image142.jpg,5.0,30U,704050.1961206133,5638924.897733886,85451.84719874804,-80.75151549395662,-76.36357172873204
9653.667496,704050205.7939535,5638924838.327445,85449.53310824228,13.9375,-1.5,9.6875,0.501960814,21.0,image143.jpg,,,704050.2057939535,5638924.838327445,85449.53310824228,-76.79359552816993,-77.92607172873204
9721.591559,704050219.6027473,5638924779.48294,85446.50806412732,15.75,-1.125,9.6875,0.5098039508,19.0,image144.jpg,5.0,30U,704050.2196027474,5638924.779482939,85446.50806412732,-78.06324319587816,-79.73857172873204
9788.729215,704050231.8261392,5638924721.662652,85443.69016176737,17.125,-1.25,10.1875,0.5176470876,18.0,image145.jpg,5.0,30U,704050.231826139,5638924.721662651,85443.69016176737,-78.69154133792239,-81.11357172873204
9853.842756,704050242.9329933,5638924666.12095,85441.03915047547,18.125,-1.0,10.375,0.4627451003,11.0,image146.jpg,,,704050.2429329933,5638924.66612095,85441.03915047545,-76.66372628205079,-82.11357172873204
9920.363954,704050256.581782,5638924608.545351,85437.99284123145,19.6875,-0.75,10.25,0.5098039508,8.0,image147.jpg,5.0,30U,704050.256581782,5638924.60854535,85437.99284123145,-77.01211134897216,-83.67607172873204
9988.897444,704050270.3561877,5638924548.824251,85434.83751561622,20.4375,-0.75,10.625,0.4862745106,3.0,image148.jpg,5.0,30U,704050.2703561877,5638924.548824252,85434.83751561622,-77.2380412232771,-84.42607172873204
10058.508277,704050284.0412389,5638924488.403618,85431.60215485253,20.9375,-0.3125,10.875,0.4862745106,0.0,image149.jpg,,,704050.284041239,5638924.4884036165,85431.60215485253,-76.60414443443949,-84.92607172873204
10119.23385,704050296.6376718,5638924435.512356,85428.72177057303,20.9375,-0.75,10.6875,0.4784313738,-1.0,image150.jpg,5.0,30U,704050.2966376718,5638924.435512356,85428.72177057306,-76.44280437007978,-84.92607172873204
10186.779736,704050310.8376023,5638924376.624421,85425.40009049446,21.0625,-0.5,10.5625,0.4784313738,-1.0,image151.jpg,5.0,30U,704050.3108376021,5638924.376624421,85425.40009049444,-76.66139095070741,-85.05107172873204
10253.57484,704050324.5556976,5638924318.766967,85422.06940948383,20.75,-0.6875,10.5625,0.4784313738,-1.0,image152.jpg,,,704050.3245556974,5638924.318766967,85422.06940948383,-75.9165772663955,-84.73857172873204
10317.374788,704050338.4881387,5638924263.231593,85418.84138615822,19.875,-1.25,10.625,0.4235294163,-2.0,image153.jpg,5.0,30U,704050.3384881385,5638924.263231594,85418.84138615822,-75.53100101259679,-83.86357172873204
10390.533225,704050354.987917,5638924199.288981,85415.00054197371,19.4375,-1.4375,10.6875,0.4862745106,-4.0,image154.jpg,5.0,30U,704050.3549879167,5638924.19928898,85415.00054197371,-76.34780536282892,-83.42607172873204
10452.539996,704050368.0607514,5638924145.466932,85411.71518628274,18.6875,-1.75,11.125,0.4784313738,-6.0,image155.jpg,,,704050.3680607515,5638924.145466933,85411.71518628274,-75.15035113489,-82.67607172873204
10521.825152,704050384.1341499,5638924084.844315,85408.0035713317,17.75,-1.625,10.625,0.4784313738,-7.0,image156.jpg,5.0,30U,704050.3841341499,5638924.0848443145,85408.0035713317,-75.58448458733034,-81.73857172873204
10584.710621,704050398.2549596,5638924029.909155,85404.55569581193,17.0,-1.6875,10.25,0.4235294163,-5.0,image157.jpg,5.0,30U,704050.3982549598,5638924.0299091535,85404.55569581193,-75.14469363015172,-80.98857172873204
10654.865985,704050414.5003831,5638923968.662139,85400.6050643081,15.9375,-1.8125,10.3125,0.4784313738,-6.0,image158.jpg,,,704050.4145003832,5638923.968662137,85400.6050643081,-74.7405890948462,-79.92607172873204
10721.037235,704050430.3030795,5638923910.7360115,85396.9074751822,15.0625,-1.8125,10.5625,0.4784313738,-3.0,image159.jpg,5.0,30U,704050.4303030795,5638923.910736012,85396.9074751822,-74.63485667659779,-79.05107172873204
10788.0526,704050446.4390543,5638923852.015215,85393.05277616253,14.125,-1.875,10.75,0.4784313738,-2.0,image160.jpg,5.0,30U,704050.4464390543,5638923.852015215,85393.05277616253,-74.62496716303849,-78.11357172873204
10853.4051,704050462.1614615,5638923794.838072,85389.18513059142,13.8125,-2.125,10.3125,0.4784313738,1.0,image161.jpg,,,704050.4621614611,5638923.794838071,85389.18513059142,-73.9074873910941,-77.80107172873204
10923.795569,704050480.0246453,5638923732.919251,85385.09994547941,13.1875,-2.1875,10.5625,0.4784313738,0.0,image162.jpg,5.0,30U,704050.4800246452,5638923.73291925,85385.09994547941,-73.83629107476213,-77.17607172873204
10995.088277,704050498.2473533,5638923670.047664,85380.5026788731,13.0,-2.1875,10.625,0.4862745106,1.0,image163.jpg,5.0,30U,704050.4982473532,5638923.670047664,85380.5026788731,-74.43654667226826,-76.98857172873204
11052.740256,704050512.3318483,5638923619.47816,85376.5561203913,13.1875,-2.5,10.625,0.4235294163,1.0,image164.jpg,,,704050.5123318485,5638923.619478158,85376.5561203913,-73.44994904325051,-77.17607172873204
11122.181558,704050530.5626345,5638923558.128903,85372.09611443592,12.9375,-2.1875,10.8125,0.4784313738,0.0,image165.jpg,5.0,30U,704050.5305626345,5638923.558128905,85372.09611443592,-73.61265143302381,-76.92607172873204
11187.26786,704050547.5085998,5638923500.504481,85367.76303052637,12.9375,-2.625,10.75,0.4784313738,0.0,image166.jpg,5.0,30U,704050.5475085997,5638923.50050448,85367.76303052637,-73.61103532080358,-76.92607172873204
11251.424006,704050564.2270584,5638923443.659609,85363.36938790868,12.625,-2.625,10.4375,0.4784313738,0.0,image167.jpg,,,704050.5642270582,5638923.443659611,85363.36938790868,-73.10077619259687,-76.61357172873204
11319.085829,704050582.4929793,5638923383.536456,85358.93535712807,12.6875,-3.0,10.5,0.4784313738,1.0,image168.jpg,5.0,30U,704050.5824929794,5638923.383536457,85358.93535712807,-72.89324572709387,-76.67607172873204
11390.167704,704050602.0096413,5638923320.1231575,85354.2086849376,12.3125,-3.0625,10.6875,0.4784313738,0.0,image169.jpg,5.0,30U,704050.6020096411,5638923.3201231565,85354.2086849376,-72.86023389455761,-76.30107172873204
11459.024214,704050620.985702,5638923258.59249,85349.48224452937,12.25,-2.8125,10.6875,0.4784313738,0.0,image170.jpg,,,704050.6209857023,5638923.258592492,85349.48224452937,-72.8615589200831,-76.23857172873204
11519.090204,704050637.5350782,5638923204.926051,85345.36116220863,12.375,-3.125,10.8125,0.4078431427,0.0,image171.jpg,5.0,30U,704050.637535078,5638923.204926048,85345.36116220865,-72.50659527134718,-76.36357172873204
11588.221714,704050657.0901846,5638923142.880273,85340.6576775806,11.9375,-3.0,10.875,0.4941176474,0.0,image172.jpg,5.0,30U,704050.6570901846,5638923.142880271,85340.65767758062,-72.68292064350499,-75.92607172873204
11651.864683,704050674.9152104,5638923085.710728,85336.09908374854,11.8125,-3.4375,10.3125,0.501960814,0.0,image173.jpg,,,704050.6749152107,5638923.0857107295,85336.09908374854,-72.16153204815078,-75.80107172873204
11723.145829,704050695.5435504,5638923021.608872,85331.34711201362,11.75,-3.375,10.0625,0.5098039508,0.0,image174.jpg,5.0,30U,704050.6955435505,5638923.02160887,85331.34711201362,-72.12802161214512,-75.73857172873204
11791.706297,704050715.4531429,5638922959.864355,85326.60049643442,11.5,-3.8125,10.375,0.4235294163,1.0,image175.jpg,5.0,30U,704050.7154531428,5638922.959864356,85326.60049643442,-72.24867869154451,-75.48857172873204
11851.871714,704050732.7890991,5638922905.711147,85322.34198582916,11.375,-3.375,10.875,0.5176470876,0.0,image176.jpg,,,704050.7327890992,5638922.905711144,85322.34198582916,-71.69798921237555,-75.36357172873204
11922.688381,704050753.8897803,5638922841.916093,85317.758934542,11.0625,-3.8125,10.875,0.5176470876,0.0,image177.jpg,5.0,30U,704050.75388978,5638922.84191609,85317.758934542,-71.62869798129333,-75.05107172873204
11990.229006,704050774.1240257,5638922780.987831,85313.39900768778,11.375,-4.0,11.125,0.4627451003,0.0,image178.jpg,5.0,30U,704050.7741240254,5638922.780987831,85313.39900768778,-71.67568835258851,-75.36357172873204
12051.034839,704050792.2791082,5638922726.169968,85309.39928222095,10.5,-4.3125,10.8125,0.5333333611,1.0,image179.jpg,,,704050.7922791081,5638922.726169968,85309.39928222095,-71.27799174202016,-74.48857172873204
12119.647964,704050813.2524844,5638922664.285079,85305.20468059473,10.5625,-3.9375,10.0625,0.5490196347,0.0,image180.jpg,5.0,30U,704050.8132524844,5638922.664285081,85305.20468059475,-71.14553518943791,-74.55107172873204
12189.392808,704050834.7532545,5638922601.323234,85301.00542337484,10.625,-4.0625,10.25,0.5333333611,0.0,image181.jpg,5.0,30U,704050.8347532544,5638922.601323234,85301.00542337484,-71.07275701424192,-74.61357172873204
12258.049891,704050856.0086942,5638922539.337365,85296.89030924726,10.4375,-3.625,10.6875,0.501960814,1.0,image182.jpg,,,704050.8560086942,5638922.539337365,85296.89030924728,-71.00440602255401,-74.42607172873204
12321.079006,704050875.5990715,5638922482.428561,85293.1562436521,10.125,-3.5,10.6875,0.5333333611,0.0,image183.jpg,5.0,30U,704050.8755990715,5638922.482428562,85293.1562436521,-70.80935506332264,-74.11357172873204
12390.411974,704050897.4180402,5638922419.740066,85289.17895762654,9.875,-3.8125,10.6875,0.5333333611,0.0,image184.jpg,5.0,30U,704050.89741804,5638922.419740064,85289.17895762654,-70.87898833070585,-73.86357172873204
12451.457339,704050916.5385104,5638922364.588859,85285.55447177902,9.625,-4.125,10.3125,0.5333333611,-2.0,image185.jpg,,,704050.9165385105,5638922.364588859,85285.55447177902,-70.58925955397302,-73.61357172873204
12519.714162,704050938.2706097,5638922302.914121,85281.77286977445,9.5625,-4.0625,9.75,0.5333333611,-3.0,image186.jpg,5.0,30U,704050.93827061,5638922.302914121,85281.77286977446,-70.49619117779082,-73.55107172873204
12588.843172,704050960.4094996,5638922240.40903,85277.96394379735,9.375,-4.4375,10.125,0.5333333611,-4.0,image187.jpg,5.0,30U,704050.9604094994,5638922.240409032,85277.96394379735,-70.44660175455317,-73.36357172873204
