Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
14665.105046,704050658.5732678,5638923070.085201,90997.34570459435,17.25,-0.75,12.0625,1.003921628,14.0,image218.jpg,2.0,30U,704050.6585732681,5638923.070085201,90997.34570459437,-85.61029541306846,-85.93236149539109
14727.445931,704050663.8415349,5638923001.456751,91002.18906681947,19.0625,-0.125,11.9375,1.003921628,8.0,image219.jpg,,,704050.663841535,5638923.001456751,91002.18906681948,-77.98795345964868,-87.74486149539109
14799.797806,704050679.9355925,5638922925.818364,91003.6217395335,20.875,0.25,12.1875,1.003921628,5.0,image220.jpg,2.0,30U,704050.6799355927,5638922.925818364,91003.6217395335,-80.57044391199298,-89.55736149539109
14866.897806,704050692.0940927,5638922852.609209,91005.78899369028,21.5,0.25,12.1875,1.003921628,4.0,image221.jpg,2.0,30U,704050.692094093,5638922.85260921,91005.78899369028,-81.30932589910731,-90.18236149539108
14929.372754,704050702.7376165,5638922782.977671,91008.98493207346,22.125,0.375,12.0625,1.003921628,0.0,image222.jpg,,,704050.7027376166,5638922.782977672,91008.98493207346,-78.60392307593759,-90.80736149539108
14998.043952,704050717.6397843,5638922709.045028,91010.61565106543,22.0625,0.0,11.5625,1.003921628,0.0,image223.jpg,2.0,30U,704050.7176397844,5638922.709045029,91010.61565106544,-79.11888392302615,-90.74486149539108
15065.668535,704050731.9293935,5638922634.708201,91012.65584287091,21.1875,-0.75,11.3125,1.003921628,1.0,image224.jpg,2.0,30U,704050.7319293936,5638922.634708202,91012.65584287092,-79.94219246990934,-89.86986149539109
15128.783067,704050744.4413761,5638922564.165487,91014.2924455524,20.6875,-0.625,11.9375,1.003921628,0.0,image225.jpg,,,704050.7444413762,5638922.564165488,91014.2924455524,-78.3275479742415,-89.36986149539109
15198.222494,704050760.0155423,5638922488.778168,91014.96405088493,19.875,-0.6875,11.5,1.003921628,0.0,image226.jpg,2.0,30U,704050.7600155424,5638922.488778168,91014.9640508849,-78.54651594419408,-88.55736149539109
15264.047754,704050774.726043,5638922416.172078,91016.21201193475,19.8125,-0.5,11.25,1.003921628,0.0,image227.jpg,2.0,30U,704050.7747260431,5638922.416172077,91016.21201193472,-77.95760681525456,-88.49486149539109
15339.723379,704050792.421546,5638922333.223113,91016.81892127293,19.3125,-0.6875,11.125,1.003921628,1.0,image228.jpg,,,704050.7924215463,5638922.333223115,91016.81892127292,-75.80982524258832,-87.99486149539109
15477.579421,704050828.9709975,5638922188.676864,91014.94308998958,18.375,-1.1875,11.5625,1.003921628,0.0,image229.jpg,2.0,30U,704050.8289709976,5638922.188676864,91014.9430899896,-77.84798923277742,-87.05736149539109
15542.936608,704050844.1887131,5638922118.00562,91014.90408959772,18.3125,-1.3125,10.1875,1.003921628,0.0,image230.jpg,,,704050.844188713,5638922.118005622,91014.90408959772,-77.29675100924118,-86.99486149539109
15607.877702,704050859.8056155,5638922048.726277,91014.65828804855,17.875,-1.375,10.8125,1.003921628,0.0,image231.jpg,2.0,30U,704050.8598056157,5638922.048726277,91014.65828804857,-76.73434402783522,-86.55736149539109
15679.645619,704050877.7792478,5638921972.488371,91013.88396396497,17.3125,-1.25,11.3125,1.003921628,0.0,image232.jpg,5.0,30U,704050.8777792479,5638921.972488372,91013.88396396498,-76.88031708905226,-85.99486149539109
