speed,steering angle,gps quality,lat,lon,altitude,roll,pitch,yaw,image name,timestamp
0.0549019612,0.0000000000,5,50.8680400000,-0.0982058333,68.9000000000,4.5000000000,-3.1250000000,359.9375000000,image0.jpg,103.7947400000
0.0078431377,0.0000000000,nan,nan,nan,nan,4.5000000000,-3.1250000000,359.9375000000,image1.jpg,165.4207820000
0.0392156877,0.0000000000,5,50.8680398333,-0.0982058333,68.9000000000,4.5000000000,-3.1250000000,359.9375000000,image2.jpg,231.6282820000
0.0078431377,0.0000000000,5,50.8680398333,-0.0982058333,68.9000000000,4.5000000000,-3.1250000000,359.9375000000,image3.jpg,364.9383860000
0.0392156877,0.0000000000,5,50.8680398333,-0.0982058333,68.9000000000,4.5000000000,-3.1250000000,359.9375000000,image4.jpg,431.0229690000
0.0549019612,1.0000000000,5,50.8680398333,-0.0982058333,68.9000000000,4.5000000000,-3.1250000000,359.9375000000,image5.jpg,563.1698440000
0.0235294122,0.0000000000,5,50.8680398333,-0.0982058333,68.9000000000,4.5000000000,-3.1250000000,359.9375000000,image6.jpg,631.2398960000
0.0392156877,1.0000000000,5,50.8680398333,-0.0982058333,68.9000000000,4.5000000000,-3.1250000000,359.9375000000,image7.jpg,763.6103130000
0.0392156877,0.0000000000,5,50.8680398333,-0.0982058333,68.9000000000,4.5000000000,-3.1250000000,359.9375000000,image8.jpg,831.3662500000
0.0392156877,0.0000000000,5,50.8680398333,-0.0982058333,68.9000000000,4.5000000000,-3.1250000000,359.9375000000,image9.jpg,973.5778650000
0.0470588244,1.0000000000,5,50.8680398333,-0.0982058333,68.9000000000,4.5000000000,-3.1250000000,359.9375000000,image10.jpg,1033.1860940000
0.0549019612,0.0000000000,5,50.8680398333,-0.0982058333,68.9000000000,4.5000000000,-3.1250000000,359.9375000000,image11.jpg,1169.1240100000
0.0470588244,0.0000000000,5,50.8680400000,-0.0982058333,68.9000000000,4.5000000000,-3.1250000000,359.9375000000,image12.jpg,1231.8919270000
-0.0078431377,0.0000000000,5,50.8680398333,-0.0982058333,68.9000000000,4.5000000000,-3.1250000000,359.9375000000,image13.jpg,1366.9201560000
0.0549019612,0.0000000000,5,50.8680400000,-0.0982058333,68.9000000000,4.5000000000,-3.1250000000,359.9375000000,image14.jpg,1432.1614060000
0.0156862754,0.0000000000,5,50.8680400000,-0.0982058333,68.9000000000,4.5000000000,-3.1250000000,359.9375000000,image15.jpg,1567.5949480000
0.0627451017,0.0000000000,5,50.8680398333,-0.0982058333,68.9000000000,4.5000000000,-3.1250000000,359.9375000000,image16.jpg,1632.1639580000
