Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Filename,GPS quality,UTM zone
2.668533,704496335.7680041,5638660275.561784,56600.0,0.0,-2.375,0.8125,image0.jpg,4,30U
201.782699,704496335.7680041,5638660275.561784,56600.0,0.0,-2.375,0.8125,image1.jpg,4,30U
402.169827,704496323.317999,5638660292.886692,56600.0,0.0,-2.375,0.8125,image2.jpg,4,30U
602.728575,704496324.0183758,5638660275.099147,56700.0,0.0,-2.375,0.8125,image3.jpg,4,30U
803.032992,704496324.0183758,5638660275.099147,56600.0,0.0,-2.375,0.8125,image4.jpg,4,30U
1003.193706,704496324.0183758,5638660275.099147,56700.0,0.0,-2.375,0.8125,image5.jpg,4,30U
1203.264676,704496324.0183758,5638660275.099147,56600.0,0.0,-2.375,0.8125,image6.jpg,4,30U
1403.125639,704496324.0183758,5638660275.099147,56600.0,0.0,-2.375,0.8125,image7.jpg,4,30U
1602.417155,704496324.0183758,5638660275.099147,56600.0,0.0,-2.375,0.8125,image8.jpg,4,30U
1802.457864,704496324.0183758,5638660275.099147,56600.0,0.0,-2.375,0.8125,image9.jpg,4,30U
2002.68233,704496324.0183758,5638660275.099147,56600.0,359.6875,-2.5625,0.5,image10.jpg,4,30U
2203.275142,704496359.9410529,5638660257.585022,56700.0,359.5625,-2.0625,-1.6875,image11.jpg,4,30U
2402.70484,704496372.4348298,5638660239.148395,56600.0,359.25,-2.0,-1.125,image12.jpg,4,30U
2603.8194940000003,704496371.6906796,5638660258.047658,56600.0,359.625,-2.875,-1.625,image13.jpg,4,30U
2802.8677199999997,704496372.4348298,5638660239.148395,56600.0,359.625,-2.625,-0.8125,image14.jpg,4,30U
3002.840249,704496347.4472742,5638660276.02165,56600.0,359.6875,-3.0,0.5,image15.jpg,4,30U
3202.921116,704496311.5683724,5638660292.424056,56600.0,359.1875,-3.125,1.75,image16.jpg,4,30U
3403.00167,704496286.651174,5638660329.300082,56600.0,359.0625,-3.5,1.875,image17.jpg,4,30U
3603.055922,704496250.028121,5638660364.601752,56600.0,359.0,-3.3125,3.1875,image18.jpg,4,30U
3803.314139,704496211.9167712,5638660437.701954,56600.0,359.0625,-2.3125,1.75,image19.jpg,4,30U
4003.1519759999996,704496162.7999437,5638660491.440251,56600.0,359.4375,-0.75,2.3125,image20.jpg,4,30U
4203.133569,704496101.3034718,5638660562.506229,56600.0,359.625,-1.375,5.75,image21.jpg,4,30U
4403.205685,704496027.2694515,5638660653.120557,56600.0,359.875,-2.0,3.8125,image22.jpg,4,30U
4603.264416,704495964.2846856,5638660761.985066,56600.0,0.5,-2.375,4.125,image23.jpg,4,30U
4803.339241,704495891.0385922,5638660832.588411,56600.0,0.8125,-3.5625,5.8125,image24.jpg,4,30U
5003.432817,704495816.3042041,5638660940.990285,56700.0,0.3125,-2.3125,6.875,image25.jpg,4,30U
