Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone
115.8934370000,704052.9042599482,5638922.4559805356,87300.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0392156877,0.0000000000,image0.jpg,5,30U
174.1240620000,704052.8435249588,5638922.8061832609,87300.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0392156877,0.0000000000,image1.jpg,5,30U
235.7812490000,nan,nan,nan,0.0000000000,-7.6250000000,1.7500000000,0.0078431377,0.0000000000,image2.jpg,nan,nan
302.5966660000,704052.8435249588,5638922.8061832609,87300.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0392156877,0.0000000000,image3.jpg,5,30U
372.8791660000,nan,nan,nan,0.0000000000,-7.6250000000,1.7500000000,0.0549019612,0.0000000000,image4.jpg,nan,nan
435.7761970000,704052.8435249588,5638922.8061832609,87300.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0470588244,0.0000000000,image5.jpg,5,30U
506.1180200000,704052.8427969188,5638922.8247119784,87300.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0156862754,1.0000000000,image6.jpg,5,30U
571.5197390000,nan,nan,nan,0.0000000000,-7.6250000000,1.7500000000,0.0392156877,0.0000000000,image7.jpg,nan,nan
635.6639060000,704052.8427969188,5638922.8247119784,87400.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0392156877,0.0000000000,image8.jpg,5,30U
703.3892700000,704052.8296152825,5638922.8613086883,87400.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0392156877,0.0000000000,image9.jpg,5,30U
773.1680200000,704052.8420688787,5638922.8432406969,87400.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0392156877,2.0000000000,image10.jpg,5,30U
840.7194780000,nan,nan,nan,0.0000000000,-7.6250000000,1.7500000000,0.0000000000,0.0000000000,image11.jpg,nan,nan
904.5429160000,704052.8296152825,5638922.8613086883,87400.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0549019612,0.0000000000,image12.jpg,5,30U
978.0284370000,704052.8288872425,5638922.8798374031,87400.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0156862754,1.0000000000,image13.jpg,5,30U
1041.6909370000,nan,nan,nan,0.0000000000,-7.6250000000,1.7500000000,0.0470588244,0.0000000000,image14.jpg,nan,nan
1104.4591140000,704052.8288872425,5638922.8798374031,87400.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0392156877,0.0000000000,image15.jpg,5,30U
1170.7260930000,nan,nan,nan,0.0000000000,-7.6250000000,1.7500000000,0.0392156877,0.0000000000,image16.jpg,nan,nan
1240.2923430000,704052.8281592024,5638922.8983661225,87400.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0392156877,1.0000000000,image17.jpg,5,30U
1309.0565620000,704052.8281592024,5638922.8983661225,87400.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0078431377,0.0000000000,image18.jpg,5,30U
1370.7065090000,nan,nan,nan,0.0000000000,-7.6250000000,1.7500000000,0.0392156877,0.0000000000,image19.jpg,nan,nan
1440.3566140000,704052.8164336464,5638922.8979053954,87400.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0156862754,0.0000000000,image20.jpg,5,30U
1508.7222390000,704052.8157056064,5638922.9164341139,87400.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0549019612,0.0000000000,image21.jpg,5,30U
1573.3470820000,nan,nan,nan,0.0000000000,-7.6250000000,1.7500000000,0.0156862754,0.0000000000,image22.jpg,nan,nan
1640.9883840000,704052.8157056064,5638922.9164341139,87400.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0470588244,0.0000000000,image23.jpg,5,30U
1705.8856760000,704052.8157056064,5638922.9164341139,87400.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0392156877,1.0000000000,image24.jpg,5,30U
1771.6917700000,nan,nan,nan,0.0000000000,-7.6250000000,1.8125000000,0.0000000000,0.0000000000,image25.jpg,nan,nan
1842.1073950000,704052.8149775664,5638922.9349628296,87400.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0392156877,0.0000000000,image26.jpg,5,30U
1905.8746340000,704052.8149775664,5638922.9349628296,87400.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0392156877,0.0000000000,image27.jpg,5,30U
1978.4420300000,704052.8032520104,5638922.9345021034,87400.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0392156877,0.0000000000,image28.jpg,5,30U
2041.7634880000,nan,nan,nan,0.0000000000,-7.6250000000,1.7500000000,0.0156862754,0.0000000000,image29.jpg,nan,nan
2103.5558320000,704052.8142495264,5638922.9534915490,87400.0000000000,0.0000000000,-7.6250000000,1.7500000000,0.0470588244,0.0000000000,image30.jpg,5,30U
