Frame,Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
179,12054.676662,704049590.1201483,5638922035.567028,87974.75692845472,13.0625,-4.5625,11.5625,1.003921628,2.0,,,704049.5901201484,5638922.035567027,87974.75692845472,-75.09697951916058,-79.97183436492469
180,12121.864526,704049612.0995731,5638921952.979799,87964.03708579107,13.3125,-4.1875,11.1875,1.003921628,0.0,5.0,30U,704049.6120995728,5638921.952979798,87964.03708579107,-74.91661188252164,-80.22183436492469
181,12192.764839,704049635.6276206,5638921865.680348,87952.71064657434,12.8125,-4.0,10.6875,1.003921628,3.0,5.0,30U,704049.6356276205,5638921.865680349,87952.71064657434,-74.93152113212722,-79.72183436492469
182,12258.865776,704049657.5437069,5638921784.277693,87942.00779628207,12.0625,-3.625,10.375,1.003921628,1.0,5.0,30U,704049.6575437067,5638921.784277691,87942.00779628207,-74.84715934656845,-78.97183436492469
183,12327.794057,704049680.536848,5638921699.372728,87930.7450676035,11.8125,-3.625,10.3125,1.003921628,1.0,,,704049.6805368481,5638921.699372729,87930.7450676035,-74.73844452403745,-78.72183436492469
184,12394.346766,704049702.9305539,5638921617.2988,87919.92551456093,11.6875,-3.1875,10.4375,1.003921628,1.0,5.0,30U,704049.7029305537,5638921.6172988,87919.92551456093,-74.75911583622394,-78.59683436492469
185,12457.606714,704049724.1996378,5638921539.235759,87909.4469037955,11.6875,-3.375,10.8125,1.003921628,0.0,2.0,30U,704049.7241996379,5638921.539235762,87909.4469037955,-74.6853289559051,-78.59683436492469
186,12524.801922,704049746.9397105,5638921456.195606,87898.35332753918,10.875,-4.375,10.6875,1.003921628,0.0,,,704049.7469397108,5638921.456195603,87898.35332753917,-74.55156623781966,-77.78433436492469
187,12591.272078,704049769.6682652,5638921373.951721,87887.46688996349,10.25,-4.375,9.875,1.003921628,0.0,2.0,30U,704049.7696682655,5638921.373951721,87887.46688996349,-74.4952273213255,-77.15933436492469
188,12660.272182,704049793.3965309,5638921288.418027,87876.14850032996,9.9375,-4.1875,10.375,1.003921628,2.0,2.0,30U,704049.793396531,5638921.288418028,87876.14850032996,-74.64776073245503,-76.84683436492469
189,12721.205984,704049814.1346378,5638921212.882926,87865.97207779707,9.4375,-4.3125,10.875,1.003921628,0.0,,,704049.8141346376,5638921.212882928,87865.97207779707,-74.36960680434163,-76.34683436492469
190,12789.86437,704049837.9889672,5638921127.620961,87854.74880659726,9.875,-4.0,11.1875,1.003921628,0.0,2.0,30U,704049.8379889672,5638921.127620962,87854.74880659726,-74.38909327137213,-76.78433436492469
191,12857.867547,704049861.6323372,5638921043.002122,87843.53164104947,9.5,-4.3125,10.875,1.003921628,0.0,2.0,30U,704049.861632337,5638921.04300212,87843.53164104947,-74.41584745565444,-76.40933436492469
192,12924.489839,704049884.7741673,5638920960.028799,87832.5528363718,9.375,-4.875,10.875,1.003921628,1.0,,,704049.8847741674,5638920.9600288,87832.5528363718,-74.22912682216133,-76.28433436492469
193,12993.231088,704049908.9746132,5638920874.339995,87821.38095731327,9.3125,-4.375,11.375,1.003921628,0.0,2.0,30U,704049.9089746133,5638920.874339995,87821.38095731327,-74.22993003168779,-76.22183436492469
194,13061.156036,704049932.9293395,5638920789.516687,87810.39603987482,8.5625,-4.25,11.5625,1.003921628,0.0,2.0,30U,704049.9329293395,5638920.789516686,87810.39603987483,-74.43974430156686,-75.47183436492469
195,13119.962495,704049953.3984514,5638920716.007734,87800.72549951466,8.4375,-4.8125,11.6875,1.003921628,0.0,,,704049.9533984516,5638920.716007737,87800.72549951466,-74.03209172252241,-75.34683436492469
196,13192.829786,704049979.4766474,5638920624.869634,87789.11981346559,7.8125,-4.6875,11.4375,1.003921628,0.0,5.0,30U,704049.9794766472,5638920.624869633,87789.11981346559,-74.17112468312052,-74.72183436492469
197,13259.486557,704050003.1581398,5638920541.341707,87778.50352963724,7.5625,-5.25,11.5625,1.003921628,0.0,5.0,30U,704050.0031581401,5638920.541341708,87778.50352963724,-74.2783880986758,-74.47183436492469
198,13323.927755,704050025.9187847,5638920460.485221,87768.21248786949,7.1875,-4.9375,11.6875,1.003921628,3.0,,,704050.0259187848,5638920.460485225,87768.21248786949,-74.02825013954441,-74.09683436492469
199,13392.253015,704050050.4587548,5638920374.744648,87757.47535289497,7.125,-5.25,11.8125,1.003921628,8.0,5.0,30U,704050.0504587549,5638920.374744648,87757.47535289497,-74.10028961645082,-74.03433436492469
200,13459.910828,704050074.6846296,5638920289.697427,87746.81389339187,6.8125,-5.25,12.0625,1.003921628,11.0,5.0,30U,704050.0746846296,5638920.289697423,87746.81389339187,-74.22710839889021,-73.72183436492469
201,13524.42338,704050097.6181072,5638920208.505623,87736.68362848769,6.9375,-5.25,12.0625,1.003921628,10.0,,,704050.097618107,5638920.208505628,87736.68362848769,-73.9861923594355,-73.84683436492469
202,13591.191088,704050121.7323467,5638920124.485701,87726.34227212449,7.8125,-4.6875,12.0,1.003921628,9.0,5.0,30U,704050.1217323466,5638920.124485704,87726.34227212449,-73.92490333456647,-74.72183436492469
203,13662.394942,704050147.5760974,5638920034.801645,87715.42964329412,9.25,-4.1875,12.75,1.003921628,0.0,5.0,30U,704050.1475760974,5638920.034801644,87715.42964329412,-74.10755983323179,-76.15933436492469
204,13725.879161,704050170.3703166,5638919954.741826,87705.64444217425,10.3125,-3.5625,13.25,1.003921628,0.0,,,704050.1703703166,5638919.954741825,87705.64444217425,-73.84172067476948,-77.22183436492469
205,13792.056974,704050194.5412883,5638919871.3181095,87695.58565482407,10.25,-3.4375,13.125,1.003921628,0.0,5.0,30U,704050.1945412882,5638919.871318106,87695.58565482407,-73.75790338481829,-77.15933436492469
206,13862.07088,704050220.275623,5638919782.982247,87685.00782752277,9.6875,-3.5625,12.875,1.003921628,1.0,5.0,30U,704050.2202756233,5638919.782982247,87685.00782752277,-73.84606637510689,-76.59683436492469
207,13927.876557,704050244.3452395,5638919699.884766,87675.01888921719,9.5,-3.5,12.9375,1.003921628,0.0,,,704050.2443452397,5638919.699884766,87675.01888921719,-73.6492436333047,-76.40933436492469
208,13993.146609,704050268.5212787,5638919617.480211,87665.21064020708,9.6875,-3.8125,13.1875,1.003921628,0.0,5.0,30U,704050.2685212789,5638919.617480215,87665.21064020708,-73.54004514583238,-76.59683436492469
209,14057.822338,704050293.2351545,5638919533.832928,87655.03223855283,8.875,-4.0625,13.3125,1.003921628,0.0,,,704050.2932351547,5638919.533832928,87655.03223855283,-73.25113529967183,-75.78433436492469
210,14125.478223,704050319.5239605,5638919446.478514,87644.51346798503,8.9375,-4.1875,13.0625,1.003921628,1.0,5.0,30U,704050.3195239605,5638919.446478518,87644.51346798503,-73.1378483619842,-75.84683436492469
211,14192.764942,704050345.9186455,5638919359.396608,87633.99864980715,8.125,-4.375,12.9375,1.003921628,0.0,5.0,30U,704050.3459186453,5638919.3593966095,87633.99864980715,-73.02749362620926,-75.03433436492469
212,14258.968953,704050372.0691795,5638919273.7150345,87623.78896761205,7.4375,-4.5625,12.875,1.003921628,0.0,5.0,30U,704050.3720691794,5638919.273715038,87623.78896761205,-72.81236502300885,-74.34683436492469
213,14329.615619,704050400.2441534,5638919182.626817,87613.0683130465,6.625,-4.1875,13.5,1.003921628,1.0,,,704050.4002441532,5638919.182626819,87613.0683130465,-72.72941076919165,-73.53433436492469
214,14390.483692,704050424.7716262,5638919103.73556,87603.77703549847,6.0625,-4.125,13.1875,1.003921628,0.0,5.0,30U,704050.4247716262,5638919.1037355615,87603.77703549847,-72.45702143780778,-72.97183436492469
215,14459.320307,704050452.8604302,5638919014.881716,87593.4700802232,5.875,-3.6875,12.6875,1.003921628,0.0,5.0,30U,704050.4528604308,5638919.014881714,87593.4700802232,-72.34933076967468,-72.78433436492469
216,14527.275411,704050480.7367889,5638918927.273188,87583.57448764876,5.4375,-3.4375,12.75,1.003921628,0.0,,,704050.4807367885,5638918.927273189,87583.57448764876,-72.17769466737701,-72.34683436492469
217,14588.873796,704050506.3484503,5638918847.608772,87574.64909329567,5.1875,-4.1875,12.875,1.003921628,1.0,5.0,30U,704050.5063484501,5638918.847608769,87574.64909329567,-71.88851125012604,-72.09683436492469
218,14660.622182,704050536.5535115,5638918755.25898,87564.44298936237,4.4375,-3.75,12.5,1.003921628,4.0,5.0,30U,704050.5365535112,5638918.75525898,87564.44298936237,-71.90894244842565,-71.34683436492469
219,14723.644057,704050563.0657598,5638918674.101765,87555.58513495047,4.25,-4.5625,11.8125,1.003921628,4.0,,,704050.56306576,5638918.674101762,87555.58513495045,-71.57136766076383,-71.15933436492469
220,14788.673327,704050590.9586958,5638918590.392198,87546.62156930646,3.9375,-4.5625,11.875,1.003921628,4.0,5.0,30U,704050.5909586952,5638918.590392196,87546.62156930646,-71.37308007891716,-70.84683436492469
221,14860.339369,704050621.9713333,5638918498.383032,87537.00615101845,4.0,-4.0,12.0625,1.003921628,2.0,5.0,30U,704050.6219713334,5638918.498383031,87537.00615101845,-71.35290924823266,-70.90933436492469
222,14925.991504,704050650.4062924,5638918414.119418,87528.30423030343,4.0,-4.0625,12.9375,1.003921628,3.0,,,704050.650406292,5638918.41411942,87528.30423030343,-70.9859321001407,-70.90933436492469
223,14995.103275,704050680.9436145,5638918325.503282,87519.34185592817,4.125,-3.8125,11.125,1.003921628,1.0,5.0,30U,704050.6809436146,5638918.325503283,87519.34185592817,-70.907351294259,-71.03433436492469
224,15063.853744,704050711.4626774,5638918237.332905,87510.59697543444,4.1875,-3.6875,11.4375,1.003921628,3.0,5.0,30U,704050.711462677,5638918.237332905,87510.59697543444,-70.99504362291174,-71.09683436492469
225,15125.181556,704050738.5828516,5638918158.592331,87502.83996932584,4.0625,-3.75,11.1875,1.003921628,2.0,,,704050.7385828516,5638918.158592327,87502.83996932584,-70.47281676301981,-70.97183436492469
226,15199.041296,704050772.0930333,5638918064.104985,87493.75993079045,4.5625,-3.0625,12.1875,1.003921628,2.0,5.0,30U,704050.7720930332,5638918.064104983,87493.75993079045,-70.62441438918574,-71.47183436492469
227,15259.926817,704050799.5985646,5638917985.892434,87486.32177494631,3.625,-3.375,11.0,1.003921628,1.0,,,704050.7995985649,5638917.985892434,87486.32177494631,-70.29793054504614,-70.53433436492469
228,15325.885827,704050829.8604144,5638917901.3839855,87478.47788679741,4.4375,-3.75,10.3125,1.003921628,3.0,5.0,30U,704050.8298604146,5638917.901383983,87478.47788679741,-70.14182941971887,-71.34683436492469
229,15393.375046,704050861.1194677,5638917814.834434,87470.51630572048,4.125,-3.75,10.5,1.003921628,1.0,5.0,30U,704050.8611194679,5638917.81483443,87470.51630572048,-70.01710354439848,-71.03433436492469
230,15464.077442,704050894.0730155,5638917724.211138,87462.28800131538,4.125,-4.625,10.0,1.003921628,0.0,5.0,30U,704050.8940730154,5638917.72421114,87462.28800131538,-70.0682236966449,-71.03433436492469
231,15526.005931,704050922.9226321,5638917644.652841,87455.04701250458,3.875,-4.4375,9.9375,1.003921628,0.0,,,704050.9229226323,5638917.644652842,87455.04701250458,-69.6265179611542,-70.78433436492469
232,15593.839577,704050955.177571,5638917557.798912,87447.34860658649,3.4375,-4.9375,8.9375,1.003921628,0.0,5.0,30U,704050.9551775706,5638917.557798908,87447.34860658649,-69.59972803408078,-70.34683436492469
233,15659.560619,704050986.5105656,5638917473.54825,87439.91048430884,3.125,-5.25,9.5625,1.003921628,1.0,5.0,30U,704050.9865105656,5638917.473548248,87439.91048430884,-69.43039051271523,-70.03433436492469
234,15728.011817,704051019.3619151,5638917386.007689,87432.1798009315,2.25,-4.8125,8.9375,1.003921628,0.0,,,704051.0193619146,5638917.386007693,87432.1798009315,-69.12663823103196,-69.15933436492469
235,15793.002285,704051051.0410753,5638917302.932302,87425.01236639105,2.0625,-4.9375,8.6875,1.003921628,0.0,5.0,30U,704051.0510410747,5638917.302932299,87425.01236639108,-68.94203407507564,-68.97183436492469
236,15860.489629,704051084.2134246,5638917216.776006,87417.74911301566,1.6875,-4.75,8.25,1.003921628,1.0,5.0,30U,704051.0842134242,5638917.216776004,87417.74911301566,-68.7919186494762,-68.59683436492469
237,15928.526296,704051117.8929656,5638917129.9812765,87410.5949808043,1.6875,-4.875,8.625,1.003921628,0.0,,,704051.1178929653,5638917.129981276,87410.59498080431,-68.46649938868615,-68.59683436492469
238,15994.820671,704051151.2150741,5638917045.533011,87403.84223413019,1.125,-4.625,8.875,1.003921628,0.0,2.0,30U,704051.1512150742,5638917.045533007,87403.84223413019,-68.27884445736345,-68.03433436492469
239,16062.48166,704051185.5233433,5638916959.412708,87397.10901602007,0.8125,-4.4375,8.6875,1.003921628,0.0,2.0,30U,704051.1855233433,5638916.959412708,87397.10901602007,-68.15617198190466,-67.72183436492469
240,16126.704473,704051218.2554804,5638916877.757727,87390.85372081079,0.4375,-4.5,8.5625,1.003921628,1.0,,,704051.2182554808,5638916.877757729,87390.85372081079,-67.75432862074217,-67.34683436492469
241,16192.116973,704051252.1908462,5638916794.790759,87384.66993630797,0.5625,-4.1875,8.625,1.003921628,0.0,5.0,30U,704051.252190846,5638916.7947907625,87384.66993630797,-67.46577281160529,-67.47183436492469
242,16266.607337,704051291.2831032,5638916700.572936,87377.70862121932,359.9375,-4.25,9.125,1.003921628,4.0,5.0,30U,704051.2912831039,5638916.700572937,87377.70862121932,-67.46335695713066,-66.84683436492469
243,16324.794785,704051321.9087802,5638916626.769552,87372.37125373387,359.8125,-4.3125,9.4375,1.003921628,4.0,,,704051.3219087805,5638916.626769551,87372.37125373387,-66.90641452010607,-66.72183436492469
244,16398.319629,704051361.4318372,5638916534.080293,87365.77950340057,359.9375,-3.9375,9.6875,1.003921628,4.0,5.0,30U,704051.3614318371,5638916.534080288,87365.77950340057,-66.8003713284084,-66.84683436492469
245,16461.692754,704051395.734512,5638916454.04472,87360.16194828524,359.875,-4.6875,9.9375,1.003921628,2.0,5.0,30U,704051.3957345122,5638916.454044718,87360.16194828524,-66.53970739176015,-66.78433436492469
246,16529.249473,704051432.638961,5638916369.009187,87354.37943542186,0.1875,-4.625,9.625,1.003921628,2.0,,,704051.432638961,5638916.369009187,87354.37943542186,-66.17738771744393,-67.09683436492469
247,16593.516295,704051468.2949415,5638916288.252588,87349.07926012624,0.375,-4.25,9.9375,1.003921628,1.0,5.0,30U,704051.4682949412,5638916.288252592,87349.07926012624,-65.90841062282556,-67.28433436492469
248,16663.13916,704051507.3150162,5638916200.98776,87343.53396670474,0.0,-4.875,9.5625,1.003921628,0.0,5.0,30U,704051.5073150162,5638916.200987757,87343.53396670474,-65.75223639888316,-66.90933436492469
249,16724.753847,704051542.0809603,5638916123.802176,87338.88522637024,359.5625,-4.3125,9.6875,1.003921628,0.0,,,704051.5420809601,5638916.123802179,87338.88522637024,-65.32322700932065,-66.47183436492469
250,16794.925514,704051582.2963558,5638916036.274192,87333.67334354448,359.4375,-4.5625,9.1875,1.003921628,0.0,5.0,30U,704051.582296356,5638916.036274189,87333.67334354448,-65.12379171389352,-66.34683436492469
251,16862.503639,704051621.3838024,5638915951.975855,87328.83910621672,359.125,-4.875,9.0625,1.003921628,0.0,5.0,30U,704051.6213838023,5638915.951975853,87328.83910621672,-64.90059232355327,-66.03433436492469
252,16926.350462,704051658.6237481,5638915872.474937,87324.49568454376,358.9375,-5.25,8.0625,1.003921628,0.0,,,704051.6586237475,5638915.872474943,87324.49568454376,-64.5161819921475,-65.84683436492469
253,16992.709368,704051697.8816596,5638915790.109161,87320.10029632403,358.5625,-5.5,8.0625,1.003921628,0.0,5.0,30U,704051.6978816597,5638915.79010916,87320.10029632403,-64.25005873074178,-65.47183436492469
254,17064.08067,704051740.5290153,5638915701.691808,87315.44193235009,358.1875,-5.3125,8.0625,1.003921628,0.0,5.0,30U,704051.7405290155,5638915.701691809,87315.44193235009,-63.94371597758754,-65.09683436492469
255,17126.331451,704051778.192661,5638915624.662038,87311.6515345722,358.0625,-5.4375,7.8125,1.003921628,0.0,,,704051.7781926611,5638915.624662036,87311.6515345722,-63.61343222550192,-64.97183436492469
256,17197.803691,704051821.8854345,5638915536.591677,87307.25233465058,357.5,-5.75,7.0625,1.003921628,0.0,5.0,30U,704051.821885434,5638915.53659168,87307.25233465058,-63.29935081487133,-64.40933436492469
257,17266.809004,704051864.5640066,5638915451.737178,87303.12034520641,357.375,-6.0625,7.875,1.003921628,0.0,5.0,30U,704051.8645640067,5638915.4517371785,87303.12034520641,-62.9660469796998,-64.28433436492469
258,17327.575566,704051902.6087703,5638915377.179382,87299.66169903566,356.875,-5.4375,8.25,1.003921628,2.0,,,704051.9026087704,5638915.377179383,87299.66169903567,-62.66580528579965,-63.78433436492469
259,17394.539733,704051944.9321084,5638915295.299357,87295.85680639738,356.5625,-5.375,7.5,1.003921628,0.0,5.0,30U,704051.9449321079,5638915.295299356,87295.85680639738,-62.37909385617388,-63.47183436492469
260,17460.97916,704051987.343994,5638915214.244947,87292.09225134709,356.25,-5.25,7.625,1.003921628,0.0,5.0,30U,704051.987343994,5638915.214244948,87292.09225134709,-62.14339446437742,-63.15933436492469
261,17530.922753,704052032.2864143,5638915129.207808,87288.10616472215,355.625,-5.8125,8.5,1.003921628,0.0,,,704052.0322864145,5638915.129207808,87288.10616472215,-61.72449887359068,-62.53433436492469
262,17596.316712,704052074.9294012,5638915049.9299965,87284.5664674969,355.125,-5.125,8.25,1.003921628,0.0,5.0,30U,704052.0749294012,5638915.049929998,87284.5664674969,-61.49800422850285,-62.03433436492469
263,17663.389993,704052119.0055572,5638914968.758561,87280.94780895347,355.0,-5.75,7.9375,1.003921628,0.0,5.0,30U,704052.1190055571,5638914.96875856,87280.94780895347,-61.25032736669601,-61.90933436492469
264,17730.452597,704052163.3776062,5638914887.877897,87277.35031977658,354.6875,-6.0,7.9375,1.003921628,0.0,,,704052.1633776063,5638914.887877898,87277.35031977658,-60.84958815353997,-61.59683436492469
265,17794.351191,704052206.2289363,5638914811.048405,87274.06676584839,354.5625,-5.8125,8.5,1.003921628,1.0,5.0,30U,704052.2062289363,5638914.811048407,87274.06676584839,-60.71838724264893,-61.47183436492469
