Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Filename,GPS quality,UTM zone
3.4627809999999997,704498127.1967345,5638661904.921876,56700.0,359.9375,-2.9375,8.0,image0.jpg,4,30U
202.725962,704498127.1967345,5638661904.921876,56700.0,359.9375,-2.9375,8.0,image1.jpg,4,30U
402.816048,704498115.4471097,5638661904.459236,56700.0,359.9375,-2.9375,8.0,image2.jpg,4,30U
602.75842,704498127.1967345,5638661904.921876,56700.0,359.9375,-2.9375,8.0,image3.jpg,4,30U
801.804822,704498127.1967345,5638661904.921876,56700.0,359.9375,-2.9375,8.0,image4.jpg,4,30U
1001.8751679999999,704498127.9408915,5638661886.022614,56700.0,359.9375,-2.9375,8.0,image5.jpg,4,30U
1202.073955,704498127.1967345,5638661904.921876,56700.0,359.9375,-2.9375,8.0,image6.jpg,4,30U
1402.815106,704498127.9408915,5638661886.022614,56700.0,359.9375,-2.9375,8.0,image7.jpg,4,30U
1603.27182,704498127.1967345,5638661904.921876,56700.0,359.9375,-2.9375,8.0,image8.jpg,4,30U
1803.1213239999997,704498127.1967345,5638661904.921876,56700.0,359.9375,-2.9375,8.0,image9.jpg,4,30U
2003.1851589999999,704498127.1967345,5638661904.921876,56700.0,359.9375,-2.9375,8.0,image10.jpg,4,30U
2202.409692,704498127.9408915,5638661886.022614,56700.0,359.9375,-2.9375,8.0,image11.jpg,4,30U
2402.644887,704498127.9408915,5638661886.022614,56700.0,359.9375,-2.9375,8.0,image12.jpg,4,30U
2602.71216,704498127.1967345,5638661904.921876,56700.0,359.9375,-2.9375,8.0,image13.jpg,4,30U
2803.3189829999997,704498127.1967345,5638661904.921876,56700.0,359.9375,-2.9375,8.0,image14.jpg,4,30U
3003.930494,704498127.1967345,5638661904.921876,56700.0,0.0625,-2.875,8.0,image15.jpg,4,30U
3203.021846,704498127.1967345,5638661904.921876,56700.0,0.5,-2.6875,7.75,image16.jpg,4,30U
3403.0503670000003,704498127.1967345,5638661904.921876,56700.0,0.6875,-1.9375,7.5,image17.jpg,4,30U
3603.0573240000003,704498090.5736783,5638661940.223532,56700.0,1.0,-1.625,8.25,image18.jpg,4,30U
3803.120222,704498041.4568429,5638661993.961814,56700.0,0.875,-1.75,9.125,image19.jpg,4,30U
4003.221193,704498004.089633,5638662048.162737,56700.0,0.9375,-1.3125,10.8125,image20.jpg,4,30U
4203.495556,704497955.0431559,5638662101.9037895,56700.0,0.9375,-1.4375,9.125,image21.jpg,4,30U
4403.364332,704497893.4325447,5638662174.078697,56700.0,0.1875,-2.25,9.625,image22.jpg,4,30U
4603.435667,704497844.3860698,5638662227.819752,56700.0,359.6875,-1.5625,10.625,image23.jpg,4,30U
4803.622996,704497795.2692395,5638662281.558034,56700.0,359.875,-2.0,9.75,image24.jpg,4,30U
5003.621464,704497745.4520283,5638662353.083863,56700.0,359.625,-2.375,10.5625,image25.jpg,4,30U
5203.672746,704497695.661401,5638662425.724183,56700.0,359.4375,-2.0625,8.875,image26.jpg,4,30U
5403.79002,704497646.544574,5638662479.462467,56700.0,0.0,-2.4375,11.0625,image27.jpg,4,30U
5603.800051,704497572.5543227,5638662568.9650545,56700.0,0.875,-2.5,10.6875,image28.jpg,4,30U
5804.805639,704497522.6933434,5638662641.602605,56700.0,2.375,-2.5625,10.9375,image29.jpg,4,30U
6005.159536,704497472.9027233,5638662714.242926,56700.0,3.5625,-1.9375,10.5625,image30.jpg,4,30U
6205.215558,704497411.3358974,5638662785.306118,56700.0,4.4375,-2.1875,11.0625,image31.jpg,4,30U
6405.237204,704497349.0515031,5638662876.383067,56700.0,6.375,-1.75,11.1875,image32.jpg,4,30U
6604.897274,704497310.9839238,5638662948.371539,56700.0,7.9375,-1.1875,10.6875,image33.jpg,4,30U
6804.328012999999,704497260.378797,5638663039.908355,56700.0,9.125,-1.4375,10.375,image34.jpg,4,30U
7004.421484,704497210.6319579,5638663111.436959,56700.0,9.3125,-1.375,9.125,image35.jpg,4,30U
7204.807102,704497171.7764543,5638663203.436416,56700.0,9.25,0.375,10.875,image36.jpg,4,30U
7405.550753,704497121.9592595,5638663274.96225,56700.0,8.875,-0.75,10.8125,image37.jpg,4,30U
7605.659223999999,704497060.4190289,5638663347.1399355,56700.0,9.25,-0.125,10.3125,image38.jpg,4,30U
7805.755977,704497009.1135303,5638663456.464301,56700.0,9.9375,-1.0625,10.75,image39.jpg,4,30U
8005.835020999999,704496947.5733032,5638663528.64199,56700.0,9.5625,0.0,10.4375,image40.jpg,4,30U
8204.807306,704496896.2678083,5638663637.966354,56700.0,9.3125,-1.625,11.8125,image41.jpg,4,30U
8404.909892,704496834.0272039,5638663727.931588,56700.0,9.125,-1.4375,10.875,image42.jpg,4,30U
8605.217433,704496783.4658656,5638663818.35669,56700.0,9.4375,-1.5,11.125,image43.jpg,4,30U
8805.980043000001,704496721.1814933,5638663909.433646,56700.0,10.75,-0.75,11.1875,image44.jpg,4,30U
9006.093307,704496669.8760062,5638664018.758012,56700.0,12.75,-1.5625,10.5,image45.jpg,4,30U
9206.213029,704496630.3201407,5638664128.545017,56700.0,14.5625,-0.25,10.5,image46.jpg,4,30U
9406.252853,704496579.7588092,5638664218.970119,56700.0,15.5,-0.75,10.5625,image47.jpg,4,30U
9605.367747,704496551.9525642,5638664329.219763,56700.0,16.4375,0.25,8.3125,image48.jpg,4,30U
9805.439343,704496500.647084,5638664438.544132,56700.0,17.25,-0.625,10.0,image49.jpg,4,30U
10005.49964,704496449.411962,5638664547.871271,56700.0,18.9375,-0.0625,9.5625,image50.jpg,4,30U
10206.16881,704496420.7912132,5638664677.017408,56700.0,21.0625,-1.75,6.625,image51.jpg,4,30U
10405.560529999999,704496404.7345912,5638664787.72969,56800.0,23.25,-1.125,7.5625,image52.jpg,4,30U
10605.6726,704496365.1787338,5638664897.516695,56800.0,24.1875,-1.75,9.0625,image53.jpg,4,30U
10805.70487,704496337.3021393,5638665007.763569,56800.0,25.6875,-0.375,8.3125,image54.jpg,4,30U
11005.73402,704496320.5451418,5638665136.2633915,56800.0,27.75,0.0625,5.75,image55.jpg,4,30U
11205.83426,704496305.1185418,5638665229.185361,56800.0,29.5,0.0625,7.9375,image56.jpg,4,30U
11405.868770000001,704496277.3123078,5638665339.435003,56800.0,30.0625,-1.0625,7.25,image57.jpg,4,30U
11606.12204,704496272.2345705,5638665468.394694,56800.0,30.375,-0.875,6.3125,image58.jpg,4,30U
11806.05149,704496255.3634431,5638665598.0034685,56800.0,31.4375,-1.3125,7.25,image59.jpg,4,30U
12006.086159999999,704496238.4923164,5638665727.612244,56800.0,31.9375,-1.0,5.125,image60.jpg,4,30U
12206.181770000001,704496222.4356992,5638665838.324525,56800.0,30.875,-2.0,5.6875,image61.jpg,4,30U
12406.23362,704496205.6083488,5638665966.821579,56800.0,29.3125,-1.25,4.875,image62.jpg,4,30U
12606.26287,704496188.7372234,5638666096.430355,56800.0,28.0625,-2.3125,3.9375,image63.jpg,4,30U
