Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Filename,GPS quality,UTM zone
2.605259,704497496.6948022,5638660617.449272,56600.0,359.9375,-1.9375,5.875,image0.jpg,4,30U
201.64856,704497496.6948022,5638660617.449272,56600.0,359.9375,-1.9375,5.875,image1.jpg,4,30U
402.393172,704497496.6948022,5638660617.449272,56600.0,359.9375,-1.9375,5.875,image2.jpg,4,30U
602.8873639999999,704497485.7159133,5638660599.2018585,56600.0,359.9375,-1.9375,5.875,image3.jpg,4,30U
802.862797,704497508.44443,5638660617.911912,56600.0,359.9375,-1.9375,5.875,image4.jpg,4,30U
1002.010808,704497508.44443,5638660617.911912,56600.0,359.9375,-1.9375,5.875,image5.jpg,4,30U
1202.067926,704497508.44443,5638660617.911912,56600.0,359.9375,-1.9375,5.875,image6.jpg,4,30U
1402.413127,704497497.3951828,5638660599.661728,56600.0,359.9375,-1.9375,5.875,image7.jpg,4,30U
1603.153519,704497497.3951828,5638660599.661728,56600.0,359.9375,-1.9375,5.875,image8.jpg,4,30U
1802.1926,704497496.6948022,5638660617.449272,56600.0,359.9375,-1.9375,5.875,image9.jpg,4,30U
2002.255916,704497497.3951828,5638660599.661728,56600.0,359.9375,-1.9375,5.875,image10.jpg,4,30U
2202.3304329999996,704497496.6948022,5638660617.449272,56600.0,359.9375,-1.9375,5.875,image11.jpg,4,30U
2402.622654,704497496.6948022,5638660617.449272,56600.0,359.9375,-1.9375,5.875,image12.jpg,4,30U
2603.7530269999997,704497496.6948022,5638660617.449272,56600.0,359.9375,-1.9375,5.875,image13.jpg,4,30U
2803.4611609999997,704497496.6948022,5638660617.449272,56600.0,359.9375,-1.9375,5.875,image14.jpg,4,30U
3003.5649550000003,704497496.6948022,5638660617.449272,56600.0,359.9375,-1.9375,5.875,image15.jpg,4,30U
3202.673374,704497496.6948022,5638660617.449272,56600.0,359.9375,-1.9375,5.875,image16.jpg,4,30U
3402.8010799999997,704497496.6948022,5638660617.449272,56600.0,359.9375,-1.9375,5.875,image17.jpg,4,30U
3603.5288130000004,704497496.6948022,5638660617.449272,56600.0,359.9375,-1.9375,5.875,image18.jpg,4,30U
3803.870107,704497485.0155327,5638660616.989403,56600.0,359.9375,-1.9375,5.875,image19.jpg,4,30U
4003.9686909999996,704497485.0155327,5638660616.989403,56600.0,359.9375,-1.9375,5.875,image20.jpg,4,30U
4203.085601,704497485.0155327,5638660616.989403,56600.0,359.9375,-1.9375,5.875,image21.jpg,4,30U
4403.141364,704497485.0155327,5638660616.989403,56600.0,359.9375,-1.9375,5.875,image22.jpg,4,30U
4603.500474,704497485.0155327,5638660616.989403,56600.0,0.0625,-1.9375,5.875,image23.jpg,4,30U
4804.229197,704497485.0155327,5638660616.989403,56600.0,0.0625,-1.4375,5.9375,image24.jpg,4,30U
5004.410299,704497460.0279703,5638660653.862655,56600.0,359.6875,-1.0,6.75,image25.jpg,4,30U
5204.455747,704497434.4103844,5638660708.526219,56600.0,359.6875,-1.9375,6.375,image26.jpg,4,30U
5403.504726,704497384.5931658,5638660780.0520525,56600.0,359.875,-1.0,8.0,image27.jpg,4,30U
5603.5805439999995,704497323.0529056,5638660852.229736,56600.0,359.8125,-0.75,7.6875,image28.jpg,4,30U
5803.640318,704497260.8122652,5638660942.194964,56600.0,359.0625,-2.0625,8.875,image29.jpg,4,30U
