Frame,Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],GPS quality,UTM zone,fitted x deg 1,Y fitted [mm],Z fitted [mm],GPS fitted heading [degrees],corrected IMU heading [degrees]
1179,82193.635229,704088717.0665231,5638860935.779438,86440.74075874331,341.4375,-7.4375,8.125,1.003921628,3.0,2.0,30U,704088.7170665232,5638860.935779437,86440.74075874331,-51.020356633360166,-47.79129664911329
1180,82263.335854,704088773.5304358,5638860866.001637,86437.7605090414,341.3125,-6.75,8.5,1.003921628,7.0,,,704088.7735304355,5638860.866001637,86437.7605090414,-51.64131416571604,-47.66629664911329
1181,82340.56799,704088834.9928901,5638860788.340346,86434.75180916618,341.375,-6.75,8.6875,1.003921628,7.0,2.0,30U,704088.8349928905,5638860.788340346,86434.75180916618,-51.23477810138536,-47.72879664911329
1182,82392.973094,704088877.7278355,5638860735.122683,86432.3707577867,341.8125,-6.25,8.5,1.003921628,7.0,2.0,30U,704088.8777278353,5638860.735122678,86432.3707577867,-52.065943564340216,-48.16629664911329
1183,82458.762365,704088930.0325384,5638860668.016654,86429.56141522265,342.6875,-6.625,9.1875,1.003921628,7.0,,,704088.9300325381,5638860.668016656,86429.56141522265,-52.55395169082266,-49.04129664911329
1184,82527.012312,704088983.5391589,5638860598.149349,86426.85604078286,343.5625,-5.3125,8.875,1.003921628,7.0,2.0,30U,704088.9835391591,5638860.598149348,86426.85604078285,-52.99848537505386,-49.91629664911329
1185,82596.70424,704089037.6765674,5638860526.310528,86424.26606474431,343.75,-5.375,9.3125,1.003921628,7.0,2.0,30U,704089.0376765678,5638860.526310531,86424.26606474431,-53.22636813610842,-50.10379664911329
1186,82657.67351,704089085.022386,5638860462.961309,86421.94753658037,344.1875,-6.0625,8.9375,1.003921628,7.0,,,704089.0850223863,5638860.46296131,86421.94753658037,-53.81268375187307,-50.54129664911329
1187,82727.845594,704089138.3942358,5638860390.004042,86419.59125165502,344.8125,-6.1875,8.5625,1.003921628,7.0,2.0,30U,704089.1383942357,5638860.390004043,86419.59125165502,-54.19915696998356,-51.16629664911329
1188,82797.352781,704089190.8373388,5638860317.292137,86417.32517411221,345.25,-5.3125,8.625,1.003921628,8.0,2.0,30U,704089.1908373389,5638860.317292142,86417.32517411221,-54.57776074556739,-51.60379664911329
1189,82858.509812,704089236.7719756,5638860252.708933,86415.38284588618,345.375,-5.4375,8.9375,1.003921628,7.0,,,704089.2367719754,5638860.252708932,86415.38284588618,-55.05648637201392,-51.72879664911329
1190,82926.276635,704089286.767435,5638860181.157984,86413.48424194266,345.5625,-5.4375,8.9375,1.003921628,8.0,5.0,30U,704089.2867674348,5638860.181157986,86413.48424194266,-55.5382792162244,-51.91629664911329
1191,82995.449656,704089337.1648154,5638860107.724286,86411.67999742199,346.375,-5.625,8.375,1.003921628,9.0,5.0,30U,704089.3371648153,5638860.107724288,86411.67999742199,-55.992208908034,-52.72879664911329
1192,83058.811427,704089382.830137,5638860040.042516,86410.02185996472,347.1875,-5.375,8.375,1.003921628,13.0,,,704089.3828301373,5638860.040042518,86410.02185996472,-56.39763213895918,-53.54129664911329
1193,83127.167468,704089431.3248606,5638859967.058635,86408.47285175647,348.0625,-5.1875,9.3125,1.003921628,14.0,5.0,30U,704089.4313248605,5638859.967058635,86408.47285175647,-56.874455659974274,-54.41629664911329
1194,83192.500385,704089477.0806372,5638859896.937771,86407.44985424011,348.875,-5.375,8.125,1.003921628,15.0,2.0,30U,704089.4770806375,5638859.896937771,86407.44985424011,-57.34613965872023,-55.22879664911329
1195,83260.23226,704089523.7177116,5638859824.164225,86406.89088342358,350.0,-4.375,8.8125,1.003921628,16.0,,,704089.5237177116,5638859.824164221,86406.89088342358,-57.79643432554627,-56.35379664911329
1196,83324.815385,704089567.5907767,5638859754.50459,86406.55342603227,350.9375,-4.9375,9.6875,1.003921628,16.0,2.0,30U,704089.5675907761,5638859.754504591,86406.55342603227,-58.19445978960493,-57.29129664911329
1197,83393.569343,704089613.5988301,5638859680.317217,86406.67686224123,352.0,-4.25,9.3125,1.003921628,16.0,2.0,30U,704089.6135988297,5638859.680317216,86406.67686224123,-58.7505899006519,-58.35379664911329
1198,83460.326791,704089657.4925385,5638859607.98094,86407.0542502134,353.0,-4.3125,8.9375,1.003921628,15.0,,,704089.6574925383,5638859.607980943,86407.0542502134,-59.04907255732593,-59.35379664911329
1199,83530.951635,704089703.324433,5638859531.555667,86407.63150485583,354.9375,-4.1875,9.1875,1.003921628,15.0,2.0,30U,704089.7033244335,5638859.531555668,86407.63150485583,-59.71477195518605,-61.29129664911329
1200,83593.283875,704089743.0612255,5638859463.514035,86408.7435198154,356.6875,-3.5,10.5,1.003921628,15.0,2.0,30U,704089.7430612255,5638859.463514034,86408.7435198154,-59.90130357733199,-63.04129664911329
1201,83662.899864,704089786.9549708,5638859387.789381,86410.09268725812,357.8125,-3.4375,9.8125,1.003921628,17.0,,,704089.7869549708,5638859.387789379,86410.09268725812,-60.39404958320807,-64.16629664911329
1202,83728.861791,704089827.8645344,5638859315.792931,86411.67092568772,359.0,-3.5625,9.9375,1.003921628,12.0,2.0,30U,704089.8278645346,5638859.315792934,86411.67092568772,-60.7815689109006,-65.35379664911329
1203,83796.304968,704089869.1905485,5638859241.90456,86413.50284125718,0.6875,-3.4375,9.8125,1.003921628,7.0,2.0,30U,704089.8691905481,5638859.241904562,86413.50284125718,-60.79136598493915,-67.04129664911329
1204,83875.470124,704089917.4539865,5638859155.577857,86415.39205770705,2.0625,-3.5,9.8125,1.003921628,7.0,,,704089.9174539864,5638859.155577857,86415.39205770705,-62.15531022276826,-68.41629664911329
1205,83931.840697,704089950.5935264,5638859092.841783,86417.39960873117,2.3125,-3.6875,9.5625,1.003921628,7.0,2.0,30U,704089.950593526,5638859.092841785,86417.39960873117,-62.31221640017111,-68.66629664911329
1206,83992.89101,704089986.2208612,5638859024.946548,86419.35371868366,2.75,-4.0,9.5625,1.003921628,8.0,2.0,30U,704089.9862208619,5638859.024946541,86419.35371868366,-62.29068097061986,-69.10379664911329
1207,84061.948562,704090026.2987666,5638858948.639541,86421.16180482291,3.25,-4.4375,9.125,1.003921628,9.0,,,704090.0262987668,5638858.948639539,86421.16180482291,-62.89049694689618,-69.60379664911329
1208,84125.944604,704090062.6672984,5638858877.598252,86423.1501807773,4.125,-4.625,9.5625,1.003921628,11.0,2.0,30U,704090.0626672987,5638858.877598254,86423.1501807773,-63.05063297704169,-70.47879664911329
1209,84194.10627,704090101.0873144,5638858802.02971,86424.92667778721,4.9375,-3.875,9.125,1.003921628,8.0,2.0,30U,704090.1010873145,5638858.80202971,86424.92667778721,-63.2127734104605,-71.29129664911329
1210,84266.572156,704090141.4688818,5638858722.043491,86426.41137129712,5.75,-4.0625,8.6875,1.003921628,3.0,,,704090.1414688817,5638858.722043491,86426.41137129712,-64.20879233108758,-72.10379664911329
1211,84328.123301,704090174.6335462,5638858653.412215,86427.95284480746,6.375,-3.875,9.0,1.003921628,2.0,2.0,30U,704090.1746335464,5638858.653412212,86427.95284480746,-64.18653981102949,-72.72879664911329
1212,84394.090541,704090210.0214764,5638858580.252633,86429.41239782292,6.5,-4.0,8.75,1.003921628,3.0,2.0,30U,704090.2100214765,5638858.580252629,86429.41239782292,-64.16607857888596,-72.85379664911329
1213,84464.937468,704090247.8447043,5638858502.129588,86430.72266202785,6.0,-3.8125,8.9375,1.003921628,1.0,,,704090.2478447043,5638858.502129594,86430.72266202785,-65.00636437605812,-72.35379664911329
1214,84527.822572,704090280.3856748,5638858432.325016,86432.0978847237,5.8125,-3.5625,8.25,1.003921628,1.0,2.0,30U,704090.2803856751,5638858.432325014,86432.0978847237,-64.90897602559875,-72.16629664911329
1215,84594.573614,704090314.8851849,5638858358.6464,86433.32687597624,5.4375,-3.4375,8.6875,1.003921628,1.0,2.0,30U,704090.314885185,5638858.358646401,86433.32687597624,-65.07708609185102,-71.79129664911329
1216,84661.337312,704090349.0090543,5638858285.209736,86434.39915648384,4.625,-3.5625,8.4375,1.003921628,1.0,,,704090.3490090542,5638858.285209735,86434.39915648384,-65.33936149169193,-70.97879664911329
1217,84728.008457,704090382.624683,5638858211.99166,86435.7165761237,4.5,-3.75,8.25,1.003921628,0.0,2.0,30U,704090.3826246833,5638858.211991662,86435.71657612371,-65.70064306519805,-70.85379664911329
1218,84792.240176,704090414.4690014,5638858141.462205,86436.7761362025,4.375,-3.6875,8.0625,1.003921628,0.0,2.0,30U,704090.4144690013,5638858.141462205,86436.77613620252,-65.16407838696097,-70.72879664911329
1219,84865.557832,704090451.2814944,5638858061.923672,86437.93832809085,3.875,-3.1875,8.125,1.003921628,1.0,,,704090.4512814945,5638858.061923672,86437.93832809085,-65.91258501788974,-70.22879664911329
1220,84931.582989,704090483.4242897,5638857990.025187,86439.13925654037,3.375,-2.625,8.0625,1.003921628,0.0,5.0,30U,704090.4834242902,5638857.990025187,86439.13925654037,-66.19712699757395,-69.72879664911329
1221,84994.207468,704090513.4530916,5638857921.95002,86440.28473804491,2.9375,-2.25,8.3125,1.003921628,0.0,5.0,30U,704090.5134530915,5638857.9219500255,86440.28473804491,-65.744237795951,-69.29129664911329
1222,85062.652259,704090546.5971135,5638857848.392779,86441.76824121055,2.25,-2.0,8.1875,1.003921628,0.0,,,704090.5465971133,5638857.848392781,86441.76824121055,-65.50726604059741,-68.60379664911329
1223,85137.378353,704090582.9586942,5638857768.577752,86443.78383462626,3.3125,-1.375,7.8125,1.003921628,0.0,5.0,30U,704090.5829586943,5638857.768577752,86443.78383462626,-66.40949381040679,-69.66629664911329
1224,85198.763978,704090611.6619323,5638857702.84895,86445.22812099094,3.3125,-1.1875,7.25,1.003921628,0.0,2.0,30U,704090.6116619321,5638857.702848951,86445.22812099094,-66.00334291791904,-69.66629664911329
1225,85263.160436,704090642.0375321,5638857634.613518,86446.90867609446,3.125,-1.25,8.5625,1.003921628,0.0,,,704090.6420375322,5638857.634613522,86446.90867609446,-65.69901412948661,-69.47879664911329
1226,85333.642051,704090675.5759257,5638857560.33762,86449.1484946773,2.625,-1.6875,7.5625,1.003921628,1.0,2.0,30U,704090.6755759259,5638857.560337622,86449.1484946773,-66.12825527786964,-68.97879664911329
1227,85395.835488,704090704.508354,5638857494.960865,86450.89509646622,2.1875,-1.375,7.625,1.003921628,0.0,2.0,30U,704090.7045083544,5638857.494960863,86450.89509646622,-65.11487118833259,-68.54129664911329
1228,85469.575541,704090739.978056,5638857418.495971,86453.10579117537,2.0625,-0.9375,7.6875,1.003921628,0.0,,,704090.7399780554,5638857.418495972,86453.10579117537,-65.83256332709459,-68.41629664911329
1229,85533.508405,704090769.7461302,5638857352.158186,86455.12584831798,1.9375,-0.875,8.375,1.003921628,0.0,2.0,30U,704090.7697461302,5638857.352158192,86455.12584831798,-65.7673482904965,-68.29129664911329
1230,85595.138718,704090798.318372,5638857288.678848,86456.93812359603,1.6875,-0.125,8.1875,1.003921628,2.0,2.0,30U,704090.7983183721,5638857.288678847,86456.93812359603,-65.10172361698653,-68.04129664911329
1231,85663.211947,704090830.4943258,5638857219.35623,86459.03694623355,1.5,0.0,7.75,1.003921628,0.0,,,704090.8304943256,5638857.219356229,86459.03694623355,-65.07797901698541,-67.85379664911329
1232,85732.327051,704090863.1277461,5638857149.124236,86461.50474438886,1.5625,-1.1875,7.625,1.003921628,0.0,2.0,30U,704090.863127746,5638857.149124236,86461.50474438886,-64.90602872052466,-67.91629664911329
1233,85800.383822,704090895.2354373,5638857080.562874,86463.83360838913,1.1875,-1.9375,8.4375,1.003921628,1.0,2.0,30U,704090.8952354378,5638857.080562875,86463.83360838913,-64.37756460467733,-67.54129664911329
1234,85873.789447,704090930.3468423,5638857007.3533,86466.37431802868,0.4375,-3.1875,8.625,1.003921628,0.0,,,704090.9303468423,5638857.007353301,86466.37431802868,-65.2345373658627,-66.79129664911329
1235,85932.059603,704090957.0144172,5638856949.547895,86468.23567148081,0.6875,-3.6875,8.6875,1.003921628,-1.0,5.0,30U,704090.9570144174,5638856.949547895,86468.23567148081,-64.44914227650133,-67.04129664911329
1236,85997.168561,704090987.6490184,5638856885.467559,86470.6831476847,359.9375,-3.8125,8.3125,1.003921628,-1.0,5.0,30U,704090.987649019,5638856.885467561,86470.6831476847,-63.97478444039092,-66.29129664911329
1237,86063.97278,704091019.3867213,5638856820.468246,86473.40147726552,359.25,-3.3125,8.3125,1.003921628,1.0,,,704091.0193867214,5638856.820468246,86473.40147726552,-63.96809916279136,-65.60379664911329
1238,86129.696009,704091050.5562743,5638856756.651392,86476.32562343334,359.0,-4.0625,8.4375,1.003921628,0.0,2.0,30U,704091.0505562748,5638856.756651396,86476.32562343334,-63.29666254932408,-65.35379664911329
1239,86201.847311,704091085.601734,5638856686.981368,86479.8595495077,358.1875,-4.4375,8.875,1.003921628,0.0,2.0,30U,704091.0856017339,5638856.686981367,86479.8595495077,-63.11072326157961,-64.54129664911329
1240,86265.049186,704091115.9882232,5638856627.058532,86482.82027404988,357.875,-4.875,8.8125,1.003921628,0.0,,,704091.1159882239,5638856.62705853,86482.82027404988,-62.81303065068028,-64.22879664911329
1241,86334.84179,704091150.1388534,5638856560.571402,86486.57078830554,357.4375,-5.1875,8.125,1.003921628,0.0,2.0,30U,704091.1501388537,5638856.560571402,86486.57078830554,-62.45301416318739,-63.79129664911329
1242,86396.866998,704091180.3989646,5638856502.558476,86489.83130938552,356.9375,-5.125,7.75,1.003921628,1.0,2.0,30U,704091.1803989648,5638856.5025584735,86489.83130938552,-61.78570178511035,-63.29129664911329
1243,86466.808196,704091215.4035307,5638856437.314336,86494.02686350067,356.75,-4.5,8.75,1.003921628,0.0,,,704091.2154035304,5638856.437314335,86494.02686350065,-61.76124973346782,-63.10379664911329
1244,86530.105019,704091246.8425162,5638856378.775976,86497.95865590959,356.0625,-4.4375,7.9375,1.003921628,1.0,2.0,30U,704091.2468425166,5638856.378775973,86497.95865590959,-61.27396577119612,-62.41629664911329
1245,86598.677259,704091281.543818,5638856315.461063,86502.6728256633,355.4375,-4.625,7.875,1.003921628,1.0,2.0,30U,704091.2815438181,5638856.315461065,86502.6728256633,-60.84746061603329,-61.79129664911329
1246,86661.59528,704091313.3844754,5638856258.377938,86507.45118148362,354.6875,-4.3125,7.1875,1.003921628,1.0,,,704091.3133844755,5638856.258377936,86507.45118148362,-60.69788561762209,-61.04129664911329
1247,86731.192415,704091349.191416,5638856194.576232,86513.11844858003,355.0625,-3.9375,7.6875,1.003921628,0.0,2.0,30U,704091.3491914164,5638856.194576235,86513.11844858003,-60.25395436966551,-61.41629664911329
1248,86800.071894,704091385.0437229,5638856131.837657,86519.06110782656,354.875,-4.4375,7.3125,1.003921628,1.0,2.0,30U,704091.385043723,5638856.131837658,86519.06110782656,-59.92625803657825,-61.22879664911329
1249,86865.017311,704091418.9333664,5638856073.313156,86524.81820102794,355.3125,-3.875,7.25,1.003921628,1.0,,,704091.4189333662,5638856.073313155,86524.81820102794,-59.8014458657143,-61.66629664911329
1250,86932.847936,704091454.713348,5638856011.833423,86531.13353002931,355.375,-3.75,7.1875,1.003921628,0.0,2.0,30U,704091.454713348,5638856.011833423,86531.13353002931,-59.43025208465065,-61.72879664911329
1251,87000.023509,704091490.5736294,5638855951.123859,86537.71228311368,354.75,-3.6875,6.5625,1.003921628,1.0,2.0,30U,704091.4905736296,5638855.951123863,86537.71228311368,-59.01144491104395,-61.10379664911329
1252,87063.042727,704091524.4136081,5638855894.779189,86544.25708068835,354.625,-2.9375,6.375,1.003921628,0.0,,,704091.5244136082,5638855.8947791895,86544.25708068835,-58.95127033199657,-60.97879664911329
1253,87130.358769,704091560.9978796,5638855834.009871,86551.50119961805,354.0,-3.0,6.6875,1.003921628,1.0,2.0,30U,704091.5609978792,5638855.834009869,86551.50119961805,-58.70979306019336,-60.35379664911329
1254,87201.453144,704091600.2792362,5638855769.378504,86559.61850483813,354.0,-3.3125,6.875,1.003921628,0.0,2.0,30U,704091.6002792362,5638855.769378504,86559.61850483813,-58.075127835531816,-60.35379664911329
1255,87262.465331,704091634.2051159,5638855714.927,86566.92988888075,353.4375,-3.5,6.875,1.003921628,1.0,,,704091.6342051161,5638855.714927001,86566.92988888071,-58.21722706651559,-59.79129664911329
1256,87332.397519,704091673.6148543,5638855651.322904,86575.4379951492,353.625,-3.3125,6.625,1.003921628,0.0,2.0,30U,704091.6736148546,5638855.651322907,86575.4379951492,-57.77038940640182,-59.97879664911329
1257,87398.48179,704091711.3246176,5638855591.509392,86584.04017144835,353.5,-2.5625,6.5625,1.003921628,0.0,2.0,30U,704091.711324618,5638855.591509394,86584.04017144835,-57.41818422182354,-59.85379664911329
1258,87462.723665,704091748.3977334,5638855533.499228,86592.74419211423,353.4375,-2.3125,6.8125,1.003921628,0.0,,,704091.7483977333,5638855.533499225,86592.74419211423,-57.38959875114551,-59.79129664911329
1259,87529.526581,704091787.2953217,5638855472.7010765,86601.94652438916,353.4375,-2.125,7.0,1.003921628,0.0,2.0,30U,704091.7872953215,5638855.472701081,86601.94652438916,-57.221993318756006,-59.79129664911329
1260,87598.0808,704091827.7823261,5638855409.824555,86611.69776395103,352.9375,-1.75,6.9375,1.003921628,1.0,2.0,30U,704091.8277823258,5638855.409824556,86611.69776395103,-56.934537958383146,-59.29129664911329
1261,87666.276165,704091868.6303922,5638855347.081107,86621.83339162232,353.0,-1.5625,6.8125,1.003921628,0.0,,,704091.8686303925,5638855.347081106,86621.83339162232,-56.86449808506137,-59.35379664911329
1262,87735.422883,704091910.381462,5638855283.1217575,86632.2810883812,352.5,-1.4375,7.25,1.003921628,0.0,2.0,30U,704091.9103814622,5638855.283121758,86632.2810883812,-56.3237404457027,-58.85379664911329
1263,87797.801217,704091948.7041475,5638855225.607698,86642.10814510375,351.9375,-1.8125,6.3125,1.003921628,0.0,2.0,30U,704091.9487041477,5638855.225607703,86642.10814510375,-56.583436637643786,-58.29129664911329
1264,87867.723873,704091992.0264605,5638855159.947284,86653.26778739372,351.75,-2.9375,6.5,1.003921628,5.0,,,704091.99202646,5638855.159947279,86653.26778739372,-56.15105949507188,-58.10379664911329
1265,87930.731373,704092031.4998604,5638855101.091434,86663.76017004487,351.4375,-3.5,6.3125,1.003921628,6.0,2.0,30U,704092.0314998605,5638855.101091431,86663.76017004484,-56.38950729094813,-57.79129664911329
1266,87999.104394,704092074.7438805,5638855036.029805,86675.15670561243,351.625,-3.3125,7.125,1.003921628,6.0,2.0,30U,704092.0747438804,5638855.036029802,86675.15670561243,-56.392207219426666,-57.97879664911329
1267,88067.8758,704092118.60178,5638854970.03783,86686.66505538544,351.9375,-3.4375,7.3125,1.003921628,1.0,,,704092.1186017797,5638854.970037831,86686.66505538544,-56.05889658894921,-58.29129664911329
1268,88131.146581,704092159.4042896,5638854909.411289,86697.63420377267,352.25,-2.5625,6.25,1.003921628,0.0,2.0,30U,704092.159404289,5638854.909411287,86697.63420377267,-56.36694732519743,-58.60379664911329
1269,88198.653769,704092203.1299375,5638854843.681194,86709.28746717327,352.1875,-3.375,6.0625,1.003921628,0.0,2.0,30U,704092.2031299375,5638854.843681191,86709.28746717327,-56.38526565638199,-58.54129664911329
1270,88264.154862,704092245.8423687,5638854779.429668,86720.87189046046,352.0625,-2.875,6.625,1.003921628,0.0,,,704092.2458423692,5638854.779429667,86720.87189046046,-56.42194608161316,-58.41629664911329
1271,88331.310644,704092289.8505204,5638854713.137,86732.8216145833,351.5,-2.5625,7.0,1.003921628,4.0,2.0,30U,704092.2898505201,5638854.713137,86732.8216145833,-56.54301112236351,-57.85379664911329
1272,88398.153821,704092333.9042323,5638854646.470418,86744.7514212921,351.25,-3.25,6.3125,1.003921628,8.0,2.0,30U,704092.3339042321,5638854.64647042,86744.7514212921,-56.80504849446788,-57.60379664911329
1273,88466.479862,704092378.9583029,5638854577.607339,86756.87989128641,351.125,-2.3125,6.3125,1.003921628,8.0,,,704092.3789583028,5638854.577607341,86756.87989128641,-56.62625020567708,-57.47879664911329
1274,88530.571008,704092421.6253328,5638854512.834839,86768.59391046478,351.9375,-2.125,6.875,1.003921628,6.0,2.0,30U,704092.4216253331,5638854.51283484,86768.59391046478,-56.868616574102646,-58.29129664911329
1275,88597.865748,704092466.499287,5638854444.080685,86780.8317051997,352.5625,-2.0625,7.0625,1.003921628,0.0,2.0,30U,704092.4664992865,5638854.444080683,86780.8317051997,-56.993373425476136,-58.91629664911329
1276,88664.153404,704092510.8744973,5638854375.7661495,86792.96325352861,353.25,-1.875,6.8125,1.003921628,0.0,,,704092.5108744972,5638854.37576615,86792.96325352861,-57.08474435234001,-59.60379664911329
1277,88733.217466,704092557.2175342,5638854304.172524,86805.61791952178,352.875,-2.125,6.0625,1.003921628,0.0,2.0,30U,704092.5572175342,5638854.304172527,86805.61791952178,-57.21582202821497,-59.22879664911329
1278,88800.684862,704092602.7611065,5638854233.45986,86818.13217731289,352.6875,-2.0,6.25,1.003921628,0.0,2.0,30U,704092.6027611061,5638854.23345986,86818.13217731287,-57.28470085124712,-59.04129664911329
1279,88865.541581,704092646.892807,5638854164.75803,86830.12819943813,352.5625,-1.625,6.125,1.003921628,0.0,,,704092.6468928076,5638854.164758029,86830.12819943813,-57.470180339232286,-58.91629664911329
1280,88936.562258,704092695.1187466,5638854089.14534,86843.11810243726,352.1875,-1.3125,6.6875,1.003921628,0.0,2.0,30U,704092.6951187466,5638854.089145339,86843.11810243726,-57.45594883158799,-58.54129664911329
1281,88997.816008,704092737.2565277,5638854023.114357,86854.57474339221,351.5625,-1.125,6.1875,1.003921628,0.0,2.0,30U,704092.7372565279,5638854.023114357,86854.57474339222,-57.91132470200199,-57.91629664911329
1282,89072.425695,704092788.012657,5638853942.166612,86867.77696633629,351.875,-0.9375,6.6875,1.003921628,2.0,,,704092.7880126573,5638853.942166616,86867.77696633629,-57.72225767863711,-58.22879664911329
1283,89135.672518,704092831.7040992,5638853872.994108,86879.49423985298,351.375,-1.0,6.125,1.003921628,9.0,2.0,30U,704092.8317040993,5638853.87299411,86879.49423985298,-57.95631603015988,-57.72879664911329
1284,89197.902831,704092874.9174215,5638853803.955521,86890.91066306071,351.625,-0.9375,6.3125,1.003921628,13.0,2.0,30U,704092.8749174215,5638853.803955522,86890.91066306071,-58.31703470237432,-57.97879664911329
1285,89270.708039,704092924.9870119,5638853722.83201,86903.51165580153,351.8125,-1.1875,6.875,1.003921628,11.0,,,704092.924987012,5638853.722832008,86903.51165580153,-58.24681741818114,-58.16629664911329
1286,89334.700904,704092969.5438286,5638853650.837933,86914.94849433178,352.6875,-1.4375,6.625,1.003921628,8.0,2.0,30U,704092.969543829,5638853.650837932,86914.9484943318,-58.436653930235934,-59.04129664911329
1287,89398.722414,704093014.2335953,5638853578.091513,86926.15192162612,354.125,-2.1875,7.5625,1.003921628,8.0,2.0,30U,704093.0142335953,5638853.578091517,86926.15192162612,-58.64211138621198,-60.47879664911329
1288,89465.348508,704093060.6901531,5638853501.857519,86937.31269355223,355.0625,-3.0625,6.75,1.003921628,15.0,,,704093.0606901532,5638853.50185752,86937.31269355223,-58.74260280818032,-61.41629664911329
1289,89534.793404,704093109.0352336,5638853422.210477,86948.97437487535,356.1875,-3.5,6.8125,1.003921628,15.0,2.0,30U,704093.1090352333,5638853.422210481,86948.97437487537,-58.83414835137432,-62.54129664911329
1290,89603.911997,704093157.3857383,5638853342.266819,86960.21318794231,357.0625,-3.5625,7.0625,1.003921628,8.0,2.0,30U,704093.1573857381,5638853.342266818,86960.21318794231,-58.8611101018688,-63.41629664911329
1291,89666.610591,704093201.7497017,5638853268.836569,86970.14688857361,358.75,-3.625,7.375,1.003921628,5.0,,,704093.2017497016,5638853.26883657,86970.14688857361,-59.02444208277615,-65.10379664911329
1292,89738.684393,704093252.1776185,5638853184.829268,86981.52984584178,359.8125,-3.625,7.4375,1.003921628,2.0,2.0,30U,704093.2521776183,5638853.184829268,86981.52984584178,-59.05226787941467,-66.16629664911329
1293,89798.860383,704093295.077825,5638853113.283578,86990.833977079,0.0,-3.375,7.25,1.003921628,0.0,2.0,30U,704093.2950778248,5638853.113283576,86990.833977079,-59.22305024588826,-66.35379664911329
1294,89867.463091,704093343.4424535,5638853032.076896,87001.09550956819,359.75,-3.5625,6.8125,1.003921628,0.0,,,704093.3434424528,5638853.032076896,87001.09550956819,-59.33712363259042,-66.10379664911329
1295,89938.631945,704093393.448544,5638852947.732597,87011.77652960025,359.0625,-3.375,6.75,1.003921628,0.0,2.0,30U,704093.3934485437,5638852.9477326,87011.77652960025,-59.34094497214852,-65.41629664911329
1296,89998.586112,704093436.3648278,5638852875.335537,87020.42921562868,358.75,-3.1875,6.6875,1.003921628,2.0,2.0,30U,704093.4363648277,5638852.875335537,87020.42921562868,-59.512094777498135,-65.10379664911329
1297,90067.22033,704093484.7857717,5638852793.09339,87030.25452575389,358.0625,-2.875,7.0,1.003921628,0.0,,,704093.4847857718,5638852.793093392,87030.25452575389,-59.61073260161351,-64.41629664911329
1298,90132.655747,704093531.097133,5638852714.123699,87039.61272500848,357.875,-2.5625,7.0,1.003921628,-1.0,2.0,30U,704093.5310971327,5638852.7141237,87039.61272500848,-59.74116935500712,-64.22879664911329
1299,90206.436528,704093582.6918956,5638852625.684023,87050.08983254065,357.0625,-2.8125,6.25,1.003921628,0.0,2.0,30U,704093.582691896,5638852.625684023,87050.08983254065,-59.81400499204375,-63.41629664911329
1300,90268.224185,704093626.4440395,5638852550.468032,87058.91946739744,356.9375,-2.625,5.9375,1.003921628,0.0,,,704093.6264440394,5638852.55046803,87058.91946739744,-59.94867399124036,-63.29129664911329
1301,90334.587362,704093673.0304132,5638852469.944734,87068.41148429514,356.4375,-2.875,6.4375,1.003921628,0.0,2.0,30U,704093.6730304128,5638852.469944736,87068.41148429514,-60.022642930249845,-62.79129664911329
1302,90401.708247,704093719.9929521,5638852388.528947,87078.09594949528,356.375,-2.8125,6.875,1.003921628,2.0,2.0,30U,704093.719992952,5638852.388528944,87078.09594949528,-60.114401833296256,-62.72879664911329
1303,90472.151737,704093768.8617651,5638852303.494018,87088.41270260778,356.625,-2.375,7.625,1.003921628,5.0,,,704093.7688617656,5638852.303494018,87088.41270260778,-60.19932717979276,-62.97879664911329
1304,90531.891945,704093810.7989397,5638852230.269574,87097.21437035479,356.4375,-2.875,5.5625,1.003921628,4.0,2.0,30U,704093.8107989393,5638852.230269578,87097.21437035479,-60.36981457890943,-62.79129664911329
1305,90609.691111,704093863.9102764,5638852136.891293,87108.70582634262,356.5,-2.625,6.25,1.003921628,5.0,2.0,30U,704093.8639102763,5638852.136891297,87108.7058263426,-60.48516423910985,-62.85379664911329
1306,90665.145799,704093902.5092043,5638852068.709119,87117.03657538323,356.8125,-2.5625,6.5625,1.003921628,6.0,,,704093.9025092047,5638852.068709121,87117.03657538322,-60.62034246218519,-63.16629664911329
1307,90733.930122,704093949.3810908,5638851985.455823,87127.21991075136,357.4375,-2.0625,6.9375,1.003921628,7.0,2.0,30U,704093.9493810912,5638851.985455824,87127.21991075136,-60.794237830084114,-63.79129664911329
1308,90801.547205,704093995.1005116,5638851903.669866,87137.39758455068,357.5625,-1.8125,6.5,1.003921628,1.0,2.0,30U,704093.995100512,5638851.903669868,87137.39758455068,-60.94954735997766,-63.91629664911329
1309,90866.285122,704094038.5245045,5638851825.493344,87147.38866247005,358.125,-1.6875,6.625,1.003921628,0.0,,,704094.0385245048,5638851.8254933385,87147.38866247005,-61.08994713661775,-64.47879664911329
1310,90935.28007,704094084.3936579,5638851742.435955,87157.83927115497,358.0625,-1.875,6.75,1.003921628,1.0,2.0,30U,704094.0843936581,5638851.742435957,87157.83927115497,-61.20992912086456,-64.41629664911329
