Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
23200.488689,704046155.8216037,5638923545.506246,87200.0,359.375,-8.5,4.4375,0.4235294163,0.0,image341.jpg,5.0,30U,704046.1794259629,5638923.811228098,87121.45352617496,-68.93835823473819,-65.72879664911329
23268.450095,,,,359.25,-8.875,5.25,0.5333333611,0.0,image342.jpg,,,704046.2055143584,5638923.743483439,87123.1148617315,-70.712841537163,-65.60379664911329
23330.458637,704046192.4542992,5638923509.830945,87200.0,358.6875,-9.25,5.4375,0.5490196347,1.0,image343.jpg,5.0,30U,704046.2297094945,5638923.674343303,87126.6718271848,-70.33625984792798,-65.04129664911329
23400.254523,704046241.5405663,5638923456.08764,87200.0,358.5625,-9.9375,5.75,0.5568627715,0.0,image344.jpg,5.0,30U,704046.2571032761,5638923.597682605,87129.94548963085,-70.60218171253734,-64.91629664911329
23464.85921,,,,358.3125,-9.125,5.75,0.5647059083,1.0,image345.jpg,,,704046.2818667595,5638923.527354335,87132.55176193676,-70.95069976014634,-64.66629664911329
23529.898064,704046256.1781878,5638923382.433479,87200.0,358.1875,-8.1875,6.125,0.6039215922,1.0,image346.jpg,5.0,30U,704046.3070955515,5638923.454288896,87136.03384873019,-71.04324890949727,-64.54129664911329
23604.341606,704046305.9924736,5638923310.161456,87200.0,358.0625,-7.5625,7.0,0.6274510026,10.0,image347.jpg,2.0,30U,704046.3361732404,5638923.369633625,87140.05205063989,-70.96415828137026,-64.41629664911329
23666.544106,,,,357.9375,-6.125,8.5,0.611764729,21.0,image348.jpg,,,704046.3604029019,5638923.299408318,87143.05043234833,-71.12799743294534,-64.29129664911329
23733.832283,704046401.9809651,5638923258.261,87200.0,357.75,-5.5625,8.75,0.6901960969,24.0,image349.jpg,2.0,30U,704046.3867891377,5638923.222217367,87146.90916992344,-71.50388209104148,-64.10379664911329
23801.513272,704046441.525734,5638923148.470829,87200.0,359.125,-4.8125,9.8125,0.7372549176,27.0,image350.jpg,2.0,30U,704046.4130185274,5638923.1438083295,87151.16763432862,-71.84283287342942,-65.47879664911329
23865.402647,,,,0.3125,-4.6875,10.8125,0.7372549176,30.0,image351.jpg,,,704046.4373539445,5638923.069604824,87155.04365885854,-71.7481287705657,-66.66629664911329
23929.843793,704046503.7935971,5638923058.1308,87200.0,2.8125,-4.5,10.5625,0.6588235497,30.0,image352.jpg,5.0,30U,704046.4621635089,5638922.994375714,87159.17081657134,-71.99847340406359,-69.16629664911329
24003.188741,704046626.8732939,5638922914.508184,87200.0,6.9375,-3.375,12.0,0.760784328,29.0,image353.jpg,5.0,30U,704046.4902428667,5638922.907964171,87164.29345133073,-72.68644584141794,-73.29129664911329
24067.03572,,,,9.875,-4.0,10.5625,0.760784328,25.0,image354.jpg,,,704046.5136677738,5638922.8328180695,87168.62237848974,-72.4033083819046,-76.22879664911329
24133.751137,704046678.8716433,5638922786.650009,87200.0,13.8125,-2.875,11.6875,0.6901960969,19.0,image355.jpg,5.0,30U,704046.5386356371,5638922.75409362,87173.26247292497,-72.96062431073148,-80.16629664911329
24198.102022,704046694.9653081,5638922675.9384165,87200.0,16.6875,-2.6875,10.8125,0.7686274648,2.0,image356.jpg,5.0,30U,704046.5619902175,5638922.67789157,87177.74076857287,-73.2035691702747,-83.04129664911329
24266.444106,,,,19.8125,-2.1875,11.125,0.760784328,0.0,image357.jpg,,,704046.5864303906,5638922.596923583,87182.57160535209,-72.8920949233895,-86.16629664911329
24334.782126,704046711.0589732,5638922565.226822,87200.0,20.75,-1.6875,11.625,0.7764706016,0.0,image358.jpg,5.0,30U,704046.6113749614,5638922.515879776,87187.44881023228,-72.98309882464889,-87.10379664911329
24409.446189,704046716.1551003,5638922435.525796,87200.0,19.875,-2.25,11.4375,0.6980392337,1.0,image359.jpg,5.0,30U,704046.6385720823,5638922.427015765,87192.90143165972,-73.60632985530037,-86.22879664911329
24468.008741,,,,19.25,-2.25,11.3125,1.003921628,0.0,image360.jpg,,,704046.6590694545,5638922.357343251,87197.18427817199,-73.04032467217343,-85.60379664911329
24533.070616,704046743.9743233,5638922325.274917,87200.0,18.5,-2.875,11.125,1.003921628,0.0,image361.jpg,5.0,30U,704046.6826880255,5638922.279895477,87201.98215563831,-73.07404503235381,-84.85379664911329
24599.534522,704046760.796008,5638922196.034609,87200.0,18.0625,-2.625,11.4375,1.003921628,0.0,image362.jpg,5.0,30U,704046.7068195544,5638922.200598426,87207.0036828435,-72.97525669910829,-84.41629664911329
24669.664105,,,,17.875,-2.6875,12.1875,1.003921628,1.0,image363.jpg,,,704046.7324195235,5638922.116993849,87212.42483735472,-72.79879285657205,-84.22879664911329
24736.134053,704046765.8921357,5638922066.333578,87100.0,17.25,-2.9375,12.5,1.003921628,0.0,image364.jpg,5.0,30U,704046.7569541192,5638922.037741288,87217.52879806506,-72.90133538512305,-83.60379664911329
24798.109782,704046805.4369187,5638921956.543414,87200.0,17.0,-2.75,13.0,1.003921628,0.0,image365.jpg,5.0,30U,704046.779716769,5638921.963744001,87222.74388793934,-72.66641446148145,-83.35379664911329
24866.869366,,,,16.3125,-3.3125,12.375,1.003921628,0.0,image366.jpg,,,704046.8053191091,5638921.88171374,87228.59902968889,-72.43858163959851,-82.66629664911329
24935.158168,704046822.2586052,5638921827.303101,87100.0,16.125,-3.4375,12.5625,1.003921628,0.0,image367.jpg,5.0,30U,704046.831104117,5638921.800238782,87234.31267873885,-72.42037599018613,-82.47879664911329
24999.889939,704046885.9825261,5638921699.905642,87200.0,15.8125,-3.5,13.25,1.003921628,0.0,image368.jpg,5.0,30U,704046.8556011635,5638921.722918913,87240.17983647317,-72.35826783964956,-82.16629664911329
25066.130928,,,,16.1875,-2.6875,13.1875,1.003921628,0.0,image369.jpg,,,704046.8807353404,5638921.643885722,87246.28843682696,-72.08263826528082,-82.54129664911329
25135.545095,704046878.6250789,5638921588.272623,87200.0,15.8125,-3.3125,12.9375,1.003921628,1.0,image370.jpg,5.0,30U,704046.9075145137,5638921.561061624,87252.47214077509,-71.81271269748191,-82.16629664911329
25213.252595,704046930.6234444,5638921460.41445,87200.0,15.4375,-3.8125,12.9375,1.003921628,0.0,image371.jpg,2.0,30U,704046.9380030223,5638921.468260907,87259.40250301121,-72.20926690954093,-81.79129664911329
25268.265876,,,,15.125,-3.5625,13.1875,1.003921628,0.0,image372.jpg,,,704046.9590727459,5638921.402599917,87264.81630696388,-71.7616949379306,-81.47879664911329
25334.829105,704047017.7984899,5638921333.93842,87200.0,14.75,-3.6875,13.3125,1.003921628,0.0,image373.jpg,2.0,30U,704046.9852514189,5638921.323156074,87270.89465585108,-71.78877050928304,-81.10379664911329
25399.201188,704047023.6226417,5638921185.708676,87200.0,14.25,-3.8125,13.0,1.003921628,0.0,image374.jpg,2.0,30U,704047.0105420519,5638921.246284957,87276.97448092926,-71.68246917637873,-80.60379664911329
25465.619626,,,,13.875,-3.875,12.4375,1.003921628,0.0,image375.jpg,,,704047.0367413409,5638921.167146858,87283.47268593565,-71.46289489346412,-80.22879664911329
25536.674053,704047039.7163152,5638921074.997086,87200.0,13.5625,-4.3125,12.5,1.003921628,0.0,image376.jpg,2.0,30U,704047.065138787,5638921.082458142,87290.07225908093,-71.4903550191824,-79.91629664911329
25601.624626,704047090.9866693,5638920965.667632,87300.0,13.75,-4.5625,12.625,1.003921628,2.0,image377.jpg,2.0,30U,704047.0910555592,5638921.005044385,87296.40081816893,-71.42606156465536,-80.10379664911329
25666.082855,,,,13.4375,-3.9375,12.25,1.003921628,3.0,image378.jpg,,,704047.1168302518,5638920.92834104,87302.74661273867,-71.20708818351085,-79.79129664911329
25737.109626,704047108.5363829,5638920817.898605,87300.0,13.0,-4.4375,12.625,1.003921628,4.0,image379.jpg,2.0,30U,704047.1456093711,5638920.843768639,87309.29894780631,-71.18324002334725,-79.35379664911329
25802.94874,704047148.0811799,5638920708.108439,87300.0,12.875,-4.4375,11.625,1.003921628,4.0,image380.jpg,2.0,30U,704047.1722991733,5638920.765442969,87315.55905648247,-71.05284924886115,-79.22879664911329
25871.67374,,,,13.1875,-3.9375,11.625,1.003921628,3.0,image381.jpg,,,704047.2003307288,5638920.683788828,87322.06029118963,-71.0491902293204,-79.54129664911329
25932.787751,704047151.7212763,5638920615.464849,87300.0,13.75,-4.1875,11.9375,1.003921628,0.0,image382.jpg,5.0,30U,704047.2252630393,5638920.611177689,87327.8365539271,-70.77525748710667,-80.10379664911329
26007.957126,704047204.4476753,5638920469.077964,87300.0,13.6875,-4.1875,12.625,1.003921628,0.0,image383.jpg,5.0,30U,704047.2564480398,5638920.521750929,87334.55516453768,-70.74538623818319,-80.04129664911329
26073.507178,,,,13.125,-4.25,12.3125,1.003921628,1.0,image384.jpg,,,704047.2836390198,5638920.443908059,87340.72955159777,-70.72686709643779,-79.47879664911329
26132.939782,704047255.7180398,5638920359.748513,87300.0,12.4375,-4.25,12.0625,1.003921628,0.0,image385.jpg,5.0,30U,704047.3083193882,5638920.373325906,87346.29329259449,-70.54531931440266,-78.79129664911329
