Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Filename,GPS quality,UTM zone
8.433698,704175055.7940468,5639165440.681142,69100.0,359.9375,-5.375,5.8125,image0.jpg,5,30U
70.435313,704175077.7848129,5639165478.65681,69000.0,359.9375,-5.375,5.8125,image1.jpg,5,30U
204.607865,704175077.7848129,5639165478.65681,69000.0,359.9375,-5.375,5.8125,image3.jpg,5,30U
272.092084,704175077.7848129,5639165478.65681,69000.0,359.9375,-5.375,5.8125,image4.jpg,5,30U
403.661771,704175077.7848129,5639165478.65681,69000.0,359.9375,-5.375,5.8125,image6.jpg,5,30U
472.164896,704175077.7848129,5639165478.65681,69000.0,359.9375,-5.375,5.8125,image7.jpg,5,30U
603.785052,704175089.5121728,5639165479.11792,69000.0,359.9375,-5.375,5.8125,image9.jpg,5,30U
672.029948,704175089.5121728,5639165479.11792,69000.0,359.9375,-5.375,5.8125,image10.jpg,5,30U
803.754687,704175089.5121728,5639165479.11792,69000.0,359.9375,-5.375,5.8125,image12.jpg,5,30U
873.409687,704175089.5121728,5639165479.11792,69000.0,359.9375,-5.375,5.8125,image13.jpg,5,30U
1004.671614,704175077.0561347,5639165497.189232,69000.0,359.9375,-5.375,5.8125,image15.jpg,5,30U
1073.457917,704175077.7848129,5639165478.65681,69000.0,359.9375,-5.375,5.8125,image16.jpg,5,30U
1204.619166,704175077.7848129,5639165478.65681,69000.0,359.9375,-5.375,5.8125,image18.jpg,5,30U
1273.107552,704175089.5121728,5639165479.11792,69000.0,359.9375,-5.375,5.8125,image19.jpg,5,30U
1404.70901,704175077.7848129,5639165478.65681,69000.0,359.9375,-5.375,5.8125,image21.jpg,5,30U
1473.117135,704175077.0561347,5639165497.189232,69000.0,359.9375,-5.375,5.8125,image22.jpg,5,30U
1604.691406,704175088.7834947,5639165497.650341,69000.0,359.9375,-5.375,5.8125,image24.jpg,5,30U
1672.215364,704175077.0561347,5639165497.189232,69000.0,359.9375,-5.375,5.8125,image25.jpg,5,30U
1803.833385,704175088.7834947,5639165497.650341,69000.0,359.9375,-5.5625,5.6875,image27.jpg,5,30U
1871.968645,704175076.3278936,5639165515.710538,69000.0,359.75,-5.75,5.5,image28.jpg,5,30U
2003.639322,704175076.3278936,5639165515.710538,69000.0,359.8125,-5.9375,5.375,image30.jpg,5,30U
2072.532552,704175076.3278936,5639165515.710538,69000.0,359.8125,-5.9375,5.3125,image31.jpg,5,30U
2204.053281,704175076.3278936,5639165515.710538,69000.0,359.6875,-6.25,5.0,image33.jpg,5,30U
2272.032864,704175076.3278936,5639165515.710538,69000.0,359.6875,-6.375,4.75,image34.jpg,5,30U
2404.632343,704175052.1515305,5639165533.321017,69100.0,359.0625,-6.4375,5.625,image36.jpg,5,30U
2470.928228,704174993.5217639,5639165531.015748,69000.0,358.8125,-5.625,5.125,image37.jpg,5,30U
2604.809322,704174945.8977145,5639165547.704288,69000.0,359.625,-4.5,9.25,image39.jpg,5,30U
2672.366406,704174922.4429948,5639165546.78207,69000.0,358.5625,-5.625,11.1875,image40.jpg,5,30U
2804.913489,704174886.5397096,5639165563.920325,69000.0,358.0625,-3.75,8.1875,image42.jpg,5,30U
2872.794791,704174838.9156607,5639165580.608865,69000.0,357.375,-4.625,6.0625,image43.jpg,5,30U
3008.481249,704174801.5550216,5639165634.811964,69100.0,357.0,-3.5,5.75,image45.jpg,5,30U
3072.320937,704174755.381293,5639165614.435385,69100.0,357.125,-3.0,6.375,image46.jpg,5,30U
3208.806978,704174720.2062488,5639165613.052338,69100.0,358.125,-1.6875,8.375,image48.jpg,5,30U
3272.277134,704174684.3025259,5639165630.201709,69000.0,358.125,-0.5,9.5625,image49.jpg,5,30U
3408.264843,704174636.6714454,5639165646.889976,69000.0,358.0,-0.75,10.25,image51.jpg,5,30U
3472.138853,704174601.4963996,5639165645.506927,69000.0,357.8125,-2.0,8.5625,image52.jpg,5,30U
3607.817551,704174567.0500319,5639165625.591456,69100.0,357.9375,-2.6875,1.625,image54.jpg,5,30U
3675.426041,704174506.9703861,5639165660.340197,69000.0,358.4375,-4.5,-0.375,image55.jpg,5,30U
3742.641718,704174436.6202965,5639165657.574102,69000.0,358.375,-5.0,2.0,image56.jpg,5,30U
3875.028905,704174355.2710856,5639165635.825597,69000.0,357.75,-3.875,7.0,image58.jpg,5,30U
4011.150103,704174309.1043922,5639165615.449297,69000.0,358.125,-2.3125,5.0,image60.jpg,5,30U
4076.080936,704174296.6483569,5639165633.520613,69000.0,358.5,-2.25,4.375,image61.jpg,5,30U
4211.121561,704174284.9209956,5639165633.0595045,69000.0,359.5625,-2.125,4.9375,image63.jpg,5,30U
4275.774634,704174250.4746268,5639165613.144035,69000.0,359.625,-1.625,6.25,image64.jpg,5,30U
4408.354478,704174203.5792577,5639165611.300159,69000.0,0.0625,0.5625,7.3125,image66.jpg,5,30U
4476.961249,704174190.3949833,5639165647.89278,69000.0,359.375,1.375,4.8125,image67.jpg,5,30U
4608.72203,704174154.4912642,5639165665.042158,69000.0,0.125,2.375,1.3125,image69.jpg,5,30U
4677.386613,704174130.3149052,5639165682.652641,69000.0,1.0625,3.5625,1.9375,image70.jpg,5,30U
