speed,steering angle,gps quality,lat,lon,altitude,roll,pitch,yaw,image name,timestamp
0.0392156877,0.0000000000,5,50.8680646667,-0.0982328333,69.1000000000,5.8125000000,-5.3750000000,359.9375000000,image0.jpg,8.4336980000
0.0392156877,0.0000000000,5,50.8680650000,-0.0982325000,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image1.jpg,70.4353130000
0.0313725509,0.0000000000,5,50.8680650000,-0.0982325000,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image3.jpg,204.6078650000
0.0392156877,2.0000000000,5,50.8680650000,-0.0982325000,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image4.jpg,272.0920840000
0.0549019612,0.0000000000,5,50.8680650000,-0.0982325000,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image6.jpg,403.6617710000
0.0549019612,0.0000000000,5,50.8680650000,-0.0982325000,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image7.jpg,472.1648960000
0.0078431377,0.0000000000,5,50.8680650000,-0.0982323333,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image9.jpg,603.7850520000
0.0392156877,0.0000000000,5,50.8680650000,-0.0982323333,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image10.jpg,672.0299480000
0.0392156877,0.0000000000,5,50.8680650000,-0.0982323333,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image12.jpg,803.7546870000
0.0392156877,0.0000000000,5,50.8680650000,-0.0982323333,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image13.jpg,873.4096870000
0.0470588244,2.0000000000,5,50.8680651667,-0.0982325000,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image15.jpg,1004.6716140000
0.0156862754,0.0000000000,5,50.8680650000,-0.0982325000,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image16.jpg,1073.4579170000
0.0392156877,0.0000000000,5,50.8680650000,-0.0982325000,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image18.jpg,1204.6191660000
0.0392156877,0.0000000000,5,50.8680650000,-0.0982323333,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image19.jpg,1273.1075520000
0.0392156877,0.0000000000,5,50.8680650000,-0.0982325000,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image21.jpg,1404.7090100000
0.0392156877,1.0000000000,5,50.8680651667,-0.0982325000,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image22.jpg,1473.1171350000
0.1490196139,0.0000000000,5,50.8680651667,-0.0982323333,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image24.jpg,1604.6914060000
0.2274509817,0.0000000000,5,50.8680651667,-0.0982325000,69.0000000000,5.8125000000,-5.3750000000,359.9375000000,image25.jpg,1672.2153640000
0.0862745121,0.0000000000,5,50.8680651667,-0.0982323333,69.0000000000,5.6875000000,-5.5625000000,359.9375000000,image27.jpg,1803.8333850000
0.1254902035,0.0000000000,5,50.8680653333,-0.0982325000,69.0000000000,5.5000000000,-5.7500000000,359.7500000000,image28.jpg,1871.9686450000
0.1568627506,0.0000000000,5,50.8680653333,-0.0982325000,69.0000000000,5.3750000000,-5.9375000000,359.8125000000,image30.jpg,2003.6393220000
0.2274509817,0.0000000000,5,50.8680653333,-0.0982325000,69.0000000000,5.3125000000,-5.9375000000,359.8125000000,image31.jpg,2072.5325520000
0.3215686381,1.0000000000,5,50.8680653333,-0.0982325000,69.0000000000,5.0000000000,-6.2500000000,359.6875000000,image33.jpg,2204.0532810000
