gps quality,lat,lon,altitude,roll,pitch,yaw,image name,timestamp
4,50.8634175,-0.093938,56.6,7,-1.625,359.9375,image0.jpg,2.129512
4,50.8634175,-0.093938167,56.6,7,-1.625,359.9375,image1.jpg,202.246529
4,50.8634175,-0.093938,56.6,7,-1.625,359.9375,image2.jpg,402.833237
4,50.8634175,-0.093938,56.6,7,-1.625,359.9375,image3.jpg,602.693835
4,50.8634175,-0.093938,56.6,7,-1.625,359.9375,image4.jpg,802.647239
4,50.8634175,-0.093938,56.6,7,-1.625,359.9375,image5.jpg,1001.906345
4,50.8634175,-0.093938,56.6,7.1875,-1.5,0.0625,image6.jpg,1201.916032
4,50.86341767,-0.093938333,56.6,7.9375,-1.0625,0.1875,image7.jpg,1402.234704
4,50.8634185,-0.093939167,56.6,8.8125,-1.6875,0.75,image8.jpg,1602.340308
4,50.86341883,-0.093939833,56.7,9.125,-1.5,0.9375,image9.jpg,1802.28162
4,50.863419,-0.09394,56.6,9.125,-0.5,1.1875,image10.jpg,2002.379679
4,50.86341967,-0.093940667,56.6,9.5,-0.625,2.1875,image11.jpg,2202.455827
4,50.8634205,-0.093941667,56.6,8.0625,-1.1875,3.8125,image12.jpg,2402.482064
4,50.86342117,-0.093942667,56.6,9.8125,-1.8125,5.1875,image13.jpg,2602.465312
4,50.86342217,-0.093943167,56.6,7.625,-1.375,6.5625,image14.jpg,2802.558471
4,50.86342267,-0.093943833,56.6,7.8125,-1.25,7.125,image15.jpg,3002.64026
4,50.86342317,-0.093944333,56.6,8.0625,0.125,7.5,image16.jpg,3202.708154
4,50.863424,-0.093945,56.7,9,-0.3125,8,image17.jpg,3402.735087
4,50.86342483,-0.093945833,56.7,8.0625,0.1875,8.375,image18.jpg,3602.848677
4,50.86342567,-0.093946667,56.7,8.375,-0.0625,9.25,image19.jpg,3802.897919
4,50.86342667,-0.093947333,56.7,7.9375,-1.125,10.0625,image20.jpg,4003.450769
4,50.8634275,-0.093948167,56.7,7.5,-0.75,9.5,image21.jpg,4204.226428
4,50.86342817,-0.093948833,56.7,8.3125,-1.25,8.0625,image22.jpg,4404.269174
4,50.863429,-0.0939495,56.7,7.125,-0.75,6.875,image23.jpg,4604.36714
4,50.86342983,-0.093950333,56.7,6.875,-1.3125,7.5,image24.jpg,4803.544624
4,50.8634305,-0.093951,56.7,7.625,-1.0625,8.3125,image25.jpg,5003.34672
4,50.86343117,-0.093951833,56.7,9,-1.5,8.4375,image26.jpg,5203.403949
4,50.86343233,-0.093952667,56.7,8.6875,-0.625,8.6875,image27.jpg,5404.235531
4,50.8634335,-0.093953833,56.7,8.8125,-1.5625,9.375,image28.jpg,5604.684257
4,50.8634345,-0.0939545,56.7,9.4375,-0.3125,8.625,image29.jpg,5804.778763
4,50.8634355,-0.093955667,56.7,8.4375,-0.5625,8.5625,image30.jpg,6004.758588
4,50.8634365,-0.0939565,56.7,9.125,-0.6875,7.8125,image31.jpg,6203.756851
4,50.8634375,-0.0939575,56.7,9.25,-1.8125,7.4375,image32.jpg,6403.825312
4,50.86343833,-0.093958167,56.7,7.6875,-1.25,6.75,image33.jpg,6604.405713
4,50.86343917,-0.093959333,56.7,9.3125,-2.25,6.25,image34.jpg,6804.936925
4,50.86344017,-0.09396,56.7,8.375,-1.5625,5.25,image35.jpg,7005.150152
4,50.863441,-0.093961,56.7,8.3125,-1.125,4.6875,image36.jpg,7205.266934
4,50.86344183,-0.093962,56.7,8.75,-1.5625,4.5,image37.jpg,7404.391889
4,50.86344267,-0.093963,56.7,7.4375,-1.75,4.3125,image38.jpg,7604.385057
4,50.86344383,-0.093964,56.7,7,-1.3125,4.9375,image39.jpg,7804.644458
4,50.86344483,-0.093964833,56.7,7.875,-1.1875,6.125,image40.jpg,8004.432553
4,50.86344567,-0.093965833,56.7,7.9375,0.125,8.0625,image41.jpg,8204.538925
4,50.86344683,-0.093966667,56.7,7.5,0.125,10.9375,image42.jpg,8405.837888
4,50.86344783,-0.093967333,56.7,7.75,-0.0625,14.0625,image43.jpg,8604.610358
4,50.86344883,-0.093968,56.7,7.875,0.375,17.9375,image44.jpg,8805.266166
4,50.86345,-0.093968667,56.7,7.6875,0.25,20.875,image45.jpg,9004.807787
4,50.863451,-0.093968833,56.7,7,0.6875,22.5625,image46.jpg,9205.709713
4,50.86345217,-0.093969167,56.7,7.3125,1.625,25.4375,image47.jpg,9404.904114
4,50.86345317,-0.093969667,56.7,7.6875,1.5625,27.3125,image48.jpg,9605.032849
4,50.86345433,-0.093969833,56.7,7.6875,1.8125,29.1875,image49.jpg,9805.098738
