Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone
113.5948960000,704050.0345302941,5638925.5536393430,85300.0000000000,0.0000000000,-7.0000000000,1.5625000000,0.0470588244,0.0000000000,image0.jpg,5,30U
179.6694790000,nan,nan,nan,0.0000000000,-7.0000000000,1.5625000000,0.0470588244,0.0000000000,image1.jpg,nan,nan
245.7022390000,704050.0338022636,5638925.5721680596,85400.0000000000,0.0000000000,-7.0000000000,1.5625000000,0.0470588244,0.0000000000,image2.jpg,5,30U
309.1080210000,704050.0338022636,5638925.5721680596,85400.0000000000,0.0000000000,-7.0000000000,1.5625000000,0.0156862754,1.0000000000,image3.jpg,5,30U
376.0260410000,nan,nan,nan,0.0000000000,-7.0000000000,1.5625000000,0.0313725509,0.0000000000,image4.jpg,nan,nan
445.5368750000,704050.0338022636,5638925.5721680596,85400.0000000000,0.0000000000,-7.0000000000,1.5625000000,0.0392156877,0.0000000000,image5.jpg,5,30U
513.1591660000,704050.0338022636,5638925.5721680596,85400.0000000000,0.0000000000,-7.0000000000,1.5625000000,0.0000000000,0.0000000000,image6.jpg,5,30U
576.3740620000,nan,nan,nan,0.0000000000,-7.0000000000,1.5625000000,0.0313725509,0.0000000000,image7.jpg,nan,nan
644.0708850000,704050.0338022636,5638925.5721680596,85400.0000000000,0.0000000000,-7.0000000000,1.5625000000,0.0313725509,0.0000000000,image8.jpg,5,30U
710.4976040000,704050.0338022636,5638925.5721680596,85400.0000000000,0.0000000000,-7.0000000000,1.5625000000,0.0470588244,0.0000000000,image9.jpg,5,30U
778.1468220000,nan,nan,nan,0.0000000000,-7.0000000000,1.5625000000,0.0156862754,1.0000000000,image10.jpg,nan,nan
844.6972910000,704050.0338022636,5638925.5721680596,85400.0000000000,0.0000000000,-7.0000000000,1.5625000000,0.0470588244,0.0000000000,image11.jpg,5,30U
910.2914060000,704050.0338022636,5638925.5721680596,85400.0000000000,0.0000000000,-7.0000000000,1.5625000000,0.0313725509,0.0000000000,image12.jpg,5,30U
977.2590100000,nan,nan,nan,0.0000000000,-7.0000000000,1.5625000000,0.0313725509,0.0000000000,image13.jpg,nan,nan
1045.6323430000,704050.0338022636,5638925.5721680596,85400.0000000000,0.0000000000,-7.0000000000,1.5625000000,0.0313725509,1.0000000000,image14.jpg,5,30U
1106.6880200000,704050.0338022636,5638925.5721680596,85400.0000000000,0.0000000000,-7.0000000000,1.5625000000,0.0313725509,0.0000000000,image15.jpg,5,30U
1178.3189580000,nan,nan,nan,0.0000000000,-7.0000000000,1.5625000000,0.0392156877,0.0000000000,image16.jpg,nan,nan
1244.1070830000,704050.0338022636,5638925.5721680596,85400.0000000000,0.0000000000,-7.0000000000,1.5625000000,0.0156862754,1.0000000000,image17.jpg,5,30U
1307.3585930000,704050.0338022636,5638925.5721680596,85400.0000000000,0.0000000000,-7.0000000000,1.5625000000,0.0470588244,0.0000000000,image18.jpg,5,30U
