gps quality,lat,lon,altitude,roll,pitch,yaw,image name,timestamp
4,50.8634135,-0.093952833,56.6,0.1875,-1.125,349.125,image0.jpg,3.634212
4,50.86341383,-0.093952,56.6,0.1875,-1.125,349.125,image1.jpg,202.72541
4,50.863414,-0.093952,56.6,0.1875,-1.125,349.125,image2.jpg,401.691615
4,50.86341383,-0.093952,56.6,0.1875,-1.125,349.125,image3.jpg,601.894101
4,50.863414,-0.093952,56.6,0.1875,-1.125,349.125,image4.jpg,802.584944
4,50.86341383,-0.093952,56.6,0.1875,-1.125,349.125,image5.jpg,1002.870133
4,50.86341383,-0.093952,56.6,0.1875,-1.125,349.125,image6.jpg,1203.165165
5,50.86341383,-0.093952,56.6,0.1875,-1.125,349.125,image7.jpg,1402.185846
5,50.86341383,-0.093952,56.6,0.1875,-1.125,349.125,image8.jpg,1602.222716
5,50.86341383,-0.093952,56.6,0.1875,-1.125,349.125,image9.jpg,1802.731902
5,50.86341383,-0.093952,56.6,-0.75,-1.9375,349.1875,image10.jpg,2003.479929
5,50.86341383,-0.093951667,56.6,-3.5,-3.9375,349.0625,image11.jpg,2203.418784
5,50.8634135,-0.093950833,56.6,-0.25,-2.3125,348.25,image12.jpg,2403.471955
5,50.8634135,-0.093950833,56.6,0.3125,-2.375,348.4375,image13.jpg,2602.611587
5,50.86341367,-0.0939515,56.6,1.0625,-1.4375,348.9375,image14.jpg,2802.830165
5,50.86341417,-0.093952833,56.6,3.25,-2.125,349.125,image15.jpg,3002.758291
5,50.86341483,-0.093954333,56.6,2.3125,-1.5625,349.4375,image16.jpg,3202.865938
4,50.8634155,-0.093956167,56.6,3.1875,-1.9375,350,image17.jpg,3402.98421
4,50.86341633,-0.093957667,56.6,3.5,-0.9375,353.3125,image18.jpg,3603.053161
4,50.86341683,-0.093958833,56.6,4.5,-0.9375,356.875,image19.jpg,3803.044045
4,50.86341783,-0.093960167,56.6,4.625,-0.8125,357.125,image20.jpg,4003.137994
4,50.8634185,-0.0939615,56.6,5.375,-2.3125,357.625,image21.jpg,4203.218091
4,50.86341933,-0.093962667,56.6,4.0625,-2.75,0.125,image22.jpg,4403.339539
4,50.86342017,-0.093964,56.7,5.5625,-2.4375,1.5625,image23.jpg,4603.416146
4,50.863421,-0.093965,56.6,3.9375,-3.875,1.6875,image24.jpg,4803.456505
4,50.86342183,-0.093965833,56.6,1.0625,-2,2.5,image25.jpg,5004.06183
4,50.8634225,-0.093967167,56.6,3.4375,-1.9375,2.75,image26.jpg,5204.571276
4,50.86342333,-0.093968,56.6,2.8125,-1.3125,3.75,image27.jpg,5404.621583
4,50.86342417,-0.093969,56.7,2.0625,-1.25,4.875,image28.jpg,5604.489452
4,50.86342517,-0.093970167,56.6,0.5,-1.9375,4.375,image29.jpg,5803.790219
4,50.86342583,-0.093971167,56.7,0.875,-2.6875,3.25,image30.jpg,6003.954008
4,50.863427,-0.0939725,56.7,-1.3125,-3.8125,2.8125,image31.jpg,6204.839316
4,50.863428,-0.093973833,56.6,-0.8125,-4.8125,2.8125,image32.jpg,6405.001438
4,50.863429,-0.093975,56.6,-2.0625,-3.125,2.9375,image33.jpg,6605.004351
4,50.86342983,-0.093976333,56.6,-1.3125,-1.75,1.8125,image34.jpg,6803.984408
4,50.86343083,-0.0939775,56.6,-1.0625,-0.6875,1.375,image35.jpg,7004.047108
4,50.8634315,-0.0939785,56.6,0.9375,0.1875,3.5625,image36.jpg,7204.91523
4,50.8634325,-0.093979667,56.7,-1.625,-0.75,6.4375,image37.jpg,7405.166722
4,50.86343367,-0.093981,56.7,-0.625,-1.6875,7,image38.jpg,7605.223173
4,50.86343467,-0.093982167,56.7,-2.25,-1.375,7.1875,image39.jpg,7804.338846
4,50.863436,-0.093983333,56.7,-1.5625,-0.3125,7.5,image40.jpg,8004.41415
4,50.86343717,-0.093984667,56.7,-2,-1.25,8.5625,image41.jpg,8204.881306
4,50.86343817,-0.093986167,56.7,-0.8125,-1.125,9.4375,image42.jpg,8404.551061
4,50.8634395,-0.093987,56.7,-2.5,-1.75,10.4375,image43.jpg,8604.639384
4,50.8634405,-0.093989,56.7,1.4375,-0.75,7.375,image44.jpg,8804.714688
4,50.86344183,-0.093989833,56.7,-2,-3.8125,6,image45.jpg,9004.837229
4,50.86344267,-0.0939915,56.7,1.5625,-4.4375,4.375,image46.jpg,9205.136894
4,50.863444,-0.0939925,56.7,-0.375,-0.1875,5,image47.jpg,9404.983565
4,50.86344483,-0.093994333,56.7,4,-2.5625,4.5,image48.jpg,9605.048505
4,50.863446,-0.093996,56.7,4,-3.4375,2.6875,image49.jpg,9805.117663
4,50.863447,-0.093997167,56.7,5.625,-1.0625,2.1875,image50.jpg,10005.19635
4,50.86344767,-0.093998833,56.7,10.5,0.0625,1.625,image51.jpg,10205.24624
4,50.86344867,-0.094,56.7,5.9375,-2.3125,3.6875,image52.jpg,10406.39851
4,50.86344967,-0.094001667,56.7,10.1875,-2.6875,6.625,image53.jpg,10606.35471
4,50.86345067,-0.094002667,56.7,6,-0.25,8.875,image54.jpg,10806.43527
4,50.86345183,-0.094003667,56.7,6.8125,-0.5625,9.9375,image55.jpg,11005.4659
4,50.86345283,-0.0940045,56.7,6.8125,-1.625,9.375,image56.jpg,11205.55844
4,50.86345383,-0.094006,56.7,7.5625,-0.25,5.75,image57.jpg,11406.2848
4,50.86345483,-0.094007,56.7,3.0625,-2.75,2.0625,image58.jpg,11606.822
4,50.86345533,-0.094008333,56.7,7.125,-2.0625,358.5,image59.jpg,11806.74872
4,50.863456,-0.094009667,56.7,6.125,-4,356.875,image60.jpg,12006.18583
4,50.863457,-0.094010833,56.7,6.625,-2.125,357,image61.jpg,12205.96089
4,50.8634575,-0.0940125,56.7,9.0625,-2.625,357.1875,image62.jpg,12406.3342
4,50.8634585,-0.094013667,56.7,7.1875,-2.625,357.1875,image63.jpg,12607.0141
4,50.86345933,-0.0940155,56.7,7.375,-3.375,358,image64.jpg,12807.12143
4,50.86346033,-0.094017167,56.7,6.9375,-2.1875,358.3125,image65.jpg,13007.06153
4,50.86346133,-0.0940185,56.7,4.5625,-0.5,358.5,image66.jpg,13206.2247
4,50.86346233,-0.094019833,56.7,4.0625,-2.25,1.75,image67.jpg,13406.55228
4,50.86346333,-0.094020833,56.7,6,-0.1875,4.6875,image68.jpg,13606.5692
4,50.863464,-0.094022,56.7,6.5625,0.375,5.6875,image69.jpg,13806.44415
4,50.863465,-0.094023333,56.7,10.625,1.6875,6.0625,image70.jpg,14006.50664
4,50.863466,-0.094024833,56.7,11.5625,0,4.1875,image71.jpg,14206.66428
4,50.86346717,-0.094026667,56.7,5.5,-2.8125,0.625,image72.jpg,14406.69542
4,50.86346817,-0.0940285,56.8,5.375,-0.5625,354.875,image73.jpg,14606.76572
4,50.86346917,-0.094030333,56.7,2.8125,1.8125,352.375,image74.jpg,14806.86144
4,50.86347017,-0.094032333,56.8,6.125,-1.5625,353.4375,image75.jpg,15006.85737
4,50.86347133,-0.0940345,56.8,4.625,-2.25,355,image76.jpg,15207.01262
4,50.8634725,-0.094036833,56.8,6.9375,-1.8125,0.125,image77.jpg,15407.06308
4,50.863474,-0.0940385,56.8,2.75,-1,1.5625,image78.jpg,15607.95036
4,50.86347533,-0.094040667,56.8,3.125,-0.6875,357.4375,image79.jpg,15808.15477
4,50.86347667,-0.094042333,56.8,-2.3125,-1.75,351.0625,image80.jpg,16008.22669
4,50.86347733,-0.094044667,56.8,4.3125,-3.375,347.5,image81.jpg,16207.77655
4,50.86347817,-0.094047167,56.8,6.125,-1.5625,347.125,image82.jpg,16407.39397
4,50.86347917,-0.0940495,56.8,8.1875,-1.625,348.875,image83.jpg,16607.77899
4,50.86347983,-0.094052,56.8,7.625,-2.75,349.8125,image84.jpg,16808.4943
4,50.863481,-0.094053833,56.8,7.6875,0.75,352,image85.jpg,17008.55815
4,50.86348217,-0.094056167,56.8,8.1875,-3.375,354.5,image86.jpg,17208.52611
4,50.86348317,-0.094058333,56.8,9.0625,-2.8125,355.0625,image87.jpg,17407.76073
4,50.86348467,-0.0940605,56.8,11.1875,-5.5,355.6875,image88.jpg,17607.99056
4,50.86348567,-0.094063,56.8,10.0625,-2.3125,356.875,image89.jpg,17808.88456
4,50.863487,-0.094065,56.8,11.5,-3.5,359.8125,image90.jpg,18008.90382
4,50.86348817,-0.094067167,56.8,10.625,-1.0625,0.125,image91.jpg,18209.135
4,50.8634895,-0.094069167,56.8,7.75,-2.625,0.3125,image92.jpg,18408.09688
4,50.86349083,-0.094070833,56.8,6.75,-3.25,2.5625,image93.jpg,18608.16906
4,50.86349233,-0.094072667,56.8,5.375,-2.75,3.375,image94.jpg,18808.1529
4,50.86349367,-0.094074667,56.8,4.25,-2.6875,3.75,image95.jpg,19008.25357
4,50.863495,-0.094076333,56.8,7.625,-3.875,4.5625,image96.jpg,19208.36975
4,50.86349633,-0.094078333,56.8,6.125,-2.5625,5.375,image97.jpg,19408.33199
4,50.863498,-0.094080333,56.8,7.125,-2.125,6.6875,image98.jpg,19608.47416
4,50.8634995,-0.094082,56.8,5.125,-1.75,7.1875,image99.jpg,19808.58284
4,50.86350083,-0.0940835,56.8,6.6875,-3.1875,7.875,image100.jpg,20008.59216
4,50.8635025,-0.0940855,56.8,4.3125,-3.6875,7.625,image101.jpg,20208.73766
4,50.863504,-0.094086833,56.8,2.625,-0.8125,6.4375,image102.jpg,20408.80448
4,50.86350533,-0.0940885,56.8,4.25,-1.25,5.375,image103.jpg,20608.90202
