speed,steering angle,gps quality,lat,lon,altitude,roll,pitch,yaw,image name,timestamp
0.0549019612,0.0000000000,4,50.8680296667,-0.0981945000,69.3000000000,-4.6875000000,-7.9375000000,0.0000000000,image0.jpg,108.3762500000
0.0549019612,1.0000000000,4,50.8680296667,-0.0981943333,69.2000000000,-4.6875000000,-7.9375000000,0.0000000000,image1.jpg,172.4277090000
0.0392156877,0.0000000000,4,50.8680296667,-0.0981943333,69.2000000000,-4.6875000000,-7.9375000000,0.0000000000,image2.jpg,303.7989070000
-0.0470588244,0.0000000000,4,50.8680296667,-0.0981943333,69.2000000000,-4.6875000000,-7.9375000000,0.0000000000,image3.jpg,372.1605730000
0.0392156877,0.0000000000,4,50.8680296667,-0.0981943333,69.2000000000,-4.6875000000,-7.9375000000,0.0000000000,image4.jpg,504.8465110000
0.0392156877,0.0000000000,4,50.8680296667,-0.0981943333,69.2000000000,-4.6875000000,-7.9375000000,0.0000000000,image5.jpg,571.5743230000
0.0549019612,0.0000000000,4,50.8680296667,-0.0981943333,69.3000000000,-4.6875000000,-7.9375000000,0.0000000000,image6.jpg,707.6511980000
0.0549019612,0.0000000000,4,50.8680296667,-0.0981943333,69.3000000000,-4.6875000000,-7.9375000000,0.0000000000,image7.jpg,771.3514060000
0.0549019612,0.0000000000,4,50.8680296667,-0.0981943333,69.2000000000,-4.6875000000,-7.9375000000,0.0000000000,image8.jpg,904.4832290000
0.0627451017,0.0000000000,4,50.8680296667,-0.0981943333,69.2000000000,-4.6875000000,-7.9375000000,0.0000000000,image9.jpg,971.5365100000
0.1960784346,1.0000000000,4,50.8680296667,-0.0981943333,69.2000000000,-4.6875000000,-7.9375000000,0.0000000000,image10.jpg,1105.0151560000
0.2274509817,0.0000000000,4,50.8680296667,-0.0981943333,69.2000000000,-4.6875000000,-7.9375000000,0.0000000000,image11.jpg,1171.1719790000
0.2274509817,0.0000000000,4,50.8680296667,-0.0981943333,69.3000000000,-4.6875000000,-7.9375000000,359.8750000000,image12.jpg,1305.2968230000
0.2274509817,1.0000000000,4,50.8680296667,-0.0981943333,69.2000000000,-4.6875000000,-7.9375000000,359.8750000000,image13.jpg,1370.4848440000
0.2196078449,0.0000000000,4,50.8680296667,-0.0981943333,69.2000000000,-4.6875000000,-8.0000000000,359.8750000000,image14.jpg,1504.8756250000
0.1882352978,0.0000000000,4,50.8680296667,-0.0981943333,69.2000000000,-4.6250000000,-8.0000000000,359.8750000000,image15.jpg,1570.5787500000
0.2039215714,0.0000000000,4,50.8680296667,-0.0981945000,69.2000000000,-4.6875000000,-8.0625000000,359.7500000000,image16.jpg,1703.4993750000
0.2431372553,0.0000000000,4,50.8680296667,-0.0981945000,69.2000000000,-4.6875000000,-8.1250000000,359.7500000000,image17.jpg,1771.1745310000
0.2745098174,0.0000000000,4,50.8680296667,-0.0981945000,69.2000000000,-4.6875000000,-8.2500000000,359.7500000000,image18.jpg,1903.8610930000
0.2745098174,0.0000000000,4,50.8680295000,-0.0981945000,69.2000000000,-4.6875000000,-8.2500000000,359.8125000000,image19.jpg,1971.7412500000
0.2588235438,1.0000000000,4,50.8680295000,-0.0981946667,69.2000000000,-4.4375000000,-8.3750000000,359.6250000000,image20.jpg,2104.0731250000
0.2274509817,0.0000000000,4,50.8680295000,-0.0981948333,69.2000000000,-4.2500000000,-8.5625000000,359.5625000000,image21.jpg,2171.4891140000
0.2431372553,2.0000000000,4,50.8680293333,-0.0981950000,69.2000000000,-3.8750000000,-8.5625000000,359.3750000000,image22.jpg,2303.8247910000
0.2980392277,0.0000000000,4,50.8680291667,-0.0981950000,69.2000000000,-3.8750000000,-8.5000000000,359.1250000000,image23.jpg,2371.6575520000
0.3137255013,0.0000000000,4,50.8680291667,-0.0981951667,69.2000000000,-3.9375000000,-8.5625000000,358.6875000000,image24.jpg,2503.6889060000
0.2980392277,-1.0000000000,4,50.8680290000,-0.0981953333,69.2000000000,-4.1250000000,-8.6250000000,358.6875000000,image25.jpg,2571.5147390000
0.2901960909,-12.0000000000,4,50.8680288333,-0.0981955000,69.2000000000,-4.4375000000,-8.9375000000,358.3750000000,image26.jpg,2704.5121870000
0.2588235438,-14.0000000000,4,50.8680286667,-0.0981958333,69.2000000000,-4.9375000000,-9.1250000000,358.1875000000,image27.jpg,2770.9406240000
0.3294117749,-17.0000000000,4,50.8680285000,-0.0981960000,69.2000000000,-5.5000000000,-9.4375000000,358.3750000000,image28.jpg,2908.0738010000
0.3529411852,-17.0000000000,4,50.8680285000,-0.0981961667,69.2000000000,-5.5000000000,-9.5000000000,358.5625000000,image29.jpg,2970.9810930000
0.3450980484,-20.0000000000,4,50.8680285000,-0.0981961667,69.2000000000,-5.4375000000,-9.2500000000,358.6250000000,image30.jpg,3108.9374990000
0.3843137324,-21.0000000000,4,50.8680285000,-0.0981961667,69.2000000000,-5.4375000000,-9.0625000000,358.5000000000,image31.jpg,3170.4330200000
0.5725490451,-20.0000000000,4,50.8680283333,-0.0981963333,69.3000000000,-4.5000000000,-8.7500000000,358.0625000000,image32.jpg,3308.1982280000
0.5098039508,-18.0000000000,4,50.8680281667,-0.0981963333,69.2000000000,-3.1875000000,-8.6875000000,357.5000000000,image33.jpg,3370.9289570000
0.5333333611,-15.0000000000,4,50.8680278333,-0.0981965000,69.2000000000,-3.5000000000,-7.4375000000,355.3125000000,image34.jpg,3508.3527070000
0.5490196347,-16.0000000000,4,50.8680275000,-0.0981968333,69.2000000000,-4.2500000000,-7.6875000000,354.6875000000,image35.jpg,3571.5667700000
0.5490196347,-13.0000000000,4,50.8680271667,-0.0981976667,69.2000000000,-1.8125000000,-6.9375000000,353.4375000000,image36.jpg,3708.8177590000
0.5490196347,-11.0000000000,4,50.8680266667,-0.0981975000,69.2000000000,-1.0625000000,-5.5625000000,352.8125000000,image37.jpg,3771.6783320000
0.5333333611,-10.0000000000,4,50.8680263333,-0.0981976667,69.2000000000,-0.0625000000,-4.2500000000,352.2500000000,image38.jpg,3907.7426030000
0.5098039508,0.0000000000,4,50.8680260000,-0.0981980000,69.2000000000,0.3125000000,-5.3125000000,352.3750000000,image39.jpg,3971.6266130000
0.5176470876,0.0000000000,4,50.8680256667,-0.0981983333,69.2000000000,-3.5000000000,-5.6250000000,351.1250000000,image40.jpg,4108.5019780000
0.5176470876,0.0000000000,4,50.8680253333,-0.0981988333,69.2000000000,-4.8125000000,-5.8750000000,351.8750000000,image41.jpg,4175.1145300000
0.4627451003,-3.0000000000,4,50.8680250000,-0.0981995000,69.2000000000,-5.5000000000,-4.8125000000,352.0625000000,image42.jpg,4307.7714570000
0.5098039508,-5.0000000000,4,50.8680246667,-0.0981998333,69.2000000000,-5.4375000000,-4.1250000000,352.3125000000,image43.jpg,4375.4764050000
0.5647059083,-8.0000000000,4,50.8680243333,-0.0982001667,69.2000000000,-4.1875000000,-3.2500000000,352.8750000000,image44.jpg,4507.7697380000
0.5019608140,-11.0000000000,4,50.8680241667,-0.0982003333,69.2000000000,-3.8125000000,-4.1250000000,352.5625000000,image45.jpg,4575.3840090000
0.5333333611,-14.0000000000,4,50.8680238333,-0.0982005000,69.2000000000,-4.5000000000,-5.1875000000,352.0625000000,image46.jpg,4708.0784360000
0.5176470876,-18.0000000000,4,50.8680235000,-0.0982008333,69.2000000000,-4.3750000000,-4.0000000000,351.0000000000,image47.jpg,4775.8332280000
0.5254902244,-21.0000000000,4,50.8680231667,-0.0982011667,69.2000000000,-3.8125000000,-2.7500000000,348.9375000000,image48.jpg,4907.9869260000
0.5254902244,-20.0000000000,4,50.8680228333,-0.0982013333,69.2000000000,-1.7500000000,-3.4375000000,348.3125000000,image49.jpg,4975.6338010000
0.5411764979,-20.0000000000,4,50.8680225000,-0.0982015000,69.2000000000,-1.7500000000,-5.1875000000,346.0000000000,image50.jpg,5114.9549980000
0.5490196347,-17.0000000000,4,50.8680221667,-0.0982020000,69.2000000000,-1.7500000000,-6.1875000000,345.1875000000,image51.jpg,5176.8574460000
0.5254902244,1.0000000000,4,50.8680216667,-0.0982021667,69.2000000000,-1.7500000000,-6.6875000000,343.5625000000,image52.jpg,5312.5098940000
0.5254902244,5.0000000000,4,50.8680213333,-0.0982021667,69.2000000000,-2.3750000000,-6.8750000000,342.7500000000,image53.jpg,5376.0960920000
0.4705882370,9.0000000000,5,50.8680210000,-0.0982020000,69.2000000000,-4.3750000000,-6.0625000000,342.3750000000,image54.jpg,5511.0185920000
0.5333333611,6.0000000000,5,50.8680206667,-0.0982025000,69.2000000000,-5.4375000000,-6.6250000000,342.6250000000,image55.jpg,5575.7515610000
0.5254902244,0.0000000000,5,50.8680203333,-0.0982030000,69.2000000000,-5.6250000000,-6.3750000000,343.8125000000,image56.jpg,5711.7143210000
0.4705882370,1.0000000000,5,50.8680198333,-0.0982033333,69.2000000000,-3.5625000000,-6.1250000000,343.9375000000,image57.jpg,5775.8080190000
0.5568627715,1.0000000000,5,50.8680195000,-0.0982031667,69.2000000000,-0.3125000000,-5.1250000000,344.4375000000,image58.jpg,5908.8545290000
0.5882353187,0.0000000000,5,50.8680190000,-0.0982031667,69.1000000000,-1.0625000000,-4.6250000000,343.8125000000,image59.jpg,5976.8991130000
0.5882353187,3.0000000000,5,50.8680186667,-0.0982036667,69.1000000000,-2.8125000000,-4.3125000000,344.1250000000,image60.jpg,6111.7060920000
0.5882353187,5.0000000000,5,50.8680183333,-0.0982040000,69.1000000000,-3.6250000000,-3.9375000000,344.1875000000,image61.jpg,6177.2769770000
0.6431372762,8.0000000000,5,50.8680180000,-0.0982043333,69.1000000000,-3.0000000000,-4.5625000000,344.0000000000,image62.jpg,6309.7457270000
0.6745098233,9.0000000000,5,50.8680175000,-0.0982048333,69.1000000000,-2.2500000000,-5.1875000000,344.2500000000,image63.jpg,6374.8168730000
0.6509804130,19.0000000000,5,50.8680170000,-0.0982050000,69.1000000000,-1.2500000000,-3.8750000000,345.6250000000,image64.jpg,6509.6362480000
0.6431372762,20.0000000000,5,50.8680166667,-0.0982053333,69.1000000000,0.6875000000,-3.3750000000,345.8750000000,image65.jpg,6574.9746330000
0.5490196347,19.0000000000,5,50.8680163333,-0.0982055000,69.1000000000,2.4375000000,-2.5625000000,346.1250000000,image66.jpg,6709.9714040000
0.6352941394,17.0000000000,5,50.8680158333,-0.0982056667,69.1000000000,1.1875000000,-0.8750000000,346.7500000000,image67.jpg,6774.9789560000
0.6431372762,19.0000000000,5,50.8680155000,-0.0982063333,69.1000000000,-0.7500000000,2.3750000000,349.5000000000,image68.jpg,6911.9444250000
0.6196078658,20.0000000000,5,50.8680151667,-0.0982068333,69.1000000000,0.2500000000,2.1250000000,350.7500000000,image69.jpg,6974.9353100000
0.5725490451,19.0000000000,5,50.8680150000,-0.0982070000,69.1000000000,-0.5625000000,2.7500000000,351.4375000000,image70.jpg,7112.9905190000
0.5725490451,18.0000000000,5,50.8680146667,-0.0982073333,69.1000000000,-2.2500000000,3.5625000000,352.1875000000,image71.jpg,7174.8349460000
0.5803921819,10.0000000000,5,50.8680145000,-0.0982080000,69.1000000000,-0.1250000000,5.0000000000,354.6875000000,image72.jpg,7312.2833830000
0.6196078658,10.0000000000,5,50.8680140000,-0.0982081667,69.1000000000,0.5000000000,4.5000000000,353.5625000000,image73.jpg,7374.9906750000
0.6352941394,14.0000000000,5,50.8680136667,-0.0982083333,69.1000000000,0.5000000000,3.8125000000,354.1250000000,image74.jpg,7512.6836950000
0.6274510026,16.0000000000,5,50.8680135000,-0.0982086667,69.1000000000,1.6250000000,2.6875000000,354.2500000000,image75.jpg,7574.8588520000
0.6588235497,20.0000000000,5,50.8680130000,-0.0982090000,69.1000000000,5.1250000000,2.0000000000,353.6250000000,image76.jpg,7713.5171330000
0.6274510026,20.0000000000,5,50.8680126667,-0.0982090000,69.1000000000,5.3125000000,2.3125000000,354.0625000000,image77.jpg,7775.9796850000
0.6431372762,20.0000000000,5,50.8680125000,-0.0982091667,69.1000000000,7.8750000000,3.5000000000,355.5000000000,image78.jpg,7912.7599450000
0.6745098233,21.0000000000,5,50.8680121667,-0.0982096667,69.1000000000,8.0625000000,4.3125000000,355.8125000000,image79.jpg,7975.1207790000
0.6666666865,23.0000000000,5,50.8680118333,-0.0982100000,69.1000000000,4.4375000000,3.8750000000,357.4375000000,image80.jpg,8110.9813510000
0.6352941394,24.0000000000,5,50.8680115000,-0.0982106667,69.1000000000,4.1250000000,4.1875000000,358.4375000000,image81.jpg,8179.0799450000
0.6666666865,16.0000000000,5,50.8680111667,-0.0982113333,69.1000000000,5.8750000000,6.3750000000,1.5625000000,image82.jpg,8311.6785390000
0.6745098233,13.0000000000,2,50.8680108333,-0.0982113333,69.1000000000,4.9375000000,5.3125000000,3.6250000000,image83.jpg,8379.2296850000
0.6509804130,10.0000000000,5,50.8680106667,-0.0982125000,69.1000000000,3.3125000000,2.9375000000,5.3750000000,image84.jpg,8511.6640600000
0.6823529601,12.0000000000,5,50.8680101667,-0.0982130000,69.1000000000,4.7500000000,2.6875000000,6.3750000000,image85.jpg,8579.4485390000
0.6666666865,12.0000000000,5,50.8680098333,-0.0982131667,69.1000000000,6.6250000000,3.8125000000,6.4375000000,image86.jpg,8713.6717160000
0.6666666865,9.0000000000,2,50.8680095000,-0.0982133333,69.2000000000,6.3750000000,3.7500000000,6.9375000000,image87.jpg,8778.7128620000
0.6745098233,9.0000000000,2,50.8680093333,-0.0982140000,69.2000000000,5.3125000000,3.5625000000,7.6250000000,image88.jpg,8913.6189030000
0.6431372762,5.0000000000,2,50.8680090000,-0.0982148333,69.2000000000,5.0625000000,2.3750000000,7.6875000000,image89.jpg,8979.1342680000
0.6823529601,-7.0000000000,2,50.8680086667,-0.0982153333,69.2000000000,0.0000000000,2.1875000000,8.3125000000,image90.jpg,9113.2295800000
0.6980392337,-7.0000000000,2,50.8680085000,-0.0982160000,69.2000000000,0.7500000000,2.8125000000,8.4375000000,image91.jpg,9180.2007260000
0.6901960969,1.0000000000,2,50.8680081667,-0.0982163333,69.1000000000,2.5000000000,3.4375000000,8.1875000000,image92.jpg,9312.4958300000
0.6745098233,20.0000000000,2,50.8680078333,-0.0982168333,69.2000000000,4.1875000000,3.4375000000,7.6875000000,image93.jpg,9380.4736430000
0.6509804130,34.0000000000,5,50.8680080000,-0.0982173333,69.2000000000,7.0000000000,4.9375000000,6.1250000000,image94.jpg,9513.6843720000
0.6509804130,33.0000000000,5,50.8680078333,-0.0982173333,69.2000000000,8.0625000000,5.4375000000,6.8125000000,image95.jpg,9579.7686950000
0.6274510026,33.0000000000,5,50.8680076667,-0.0982178333,69.2000000000,5.6250000000,2.8750000000,10.0000000000,image96.jpg,9710.3137990000
0.6588235497,33.0000000000,5,50.8680073333,-0.0982186667,69.2000000000,2.1875000000,0.0000000000,11.3125000000,image97.jpg,9779.8486430000
0.6588235497,22.0000000000,5,50.8680070000,-0.0982198333,69.2000000000,-0.6875000000,2.7500000000,14.5000000000,image98.jpg,9912.6856740000
0.6588235497,21.0000000000,5,50.8680071667,-0.0982203333,69.2000000000,1.0000000000,2.5000000000,16.1875000000,image99.jpg,9980.7701010000
0.6666666865,19.0000000000,5,50.8680068333,-0.0982206667,69.2000000000,2.0000000000,1.5000000000,18.3750000000,image100.jpg,10121.3746320000
0.6117647290,16.0000000000,5,50.8680066667,-0.0982211667,69.2000000000,2.5000000000,1.8125000000,18.8125000000,image101.jpg,10180.8765070000
0.6901960969,11.0000000000,5,50.8680063333,-0.0982216667,69.2000000000,3.5625000000,1.1875000000,20.0625000000,image102.jpg,10317.7655170000
0.6745098233,3.0000000000,2,50.8680061667,-0.0982220000,69.2000000000,2.5000000000,1.5000000000,21.3125000000,image103.jpg,10380.3084860000
0.7215686440,0.0000000000,5,50.8680063333,-0.0982226667,69.2000000000,1.0625000000,3.0625000000,24.3750000000,image104.jpg,10513.3963510000
0.7843137383,1.0000000000,5,50.8680063333,-0.0982230000,69.2000000000,0.0000000000,5.3125000000,24.1875000000,image105.jpg,10581.3917670000
0.7764706016,0.0000000000,5,50.8680063333,-0.0982236667,69.2000000000,-0.4375000000,5.9375000000,24.5625000000,image106.jpg,10714.8593190000
0.7764706016,1.0000000000,5,50.8680063333,-0.0982245000,69.2000000000,1.8750000000,4.5000000000,24.6875000000,image107.jpg,10783.5171320000
0.7294117808,2.0000000000,5,50.8680056667,-0.0982248333,69.2000000000,5.4375000000,7.4375000000,25.3125000000,image108.jpg,10916.9184340000
0.7764706016,1.0000000000,5,50.8680055000,-0.0982253333,69.2000000000,4.3125000000,7.3750000000,25.3125000000,image109.jpg,10979.5672880000
0.7686274648,1.0000000000,5,50.8680053333,-0.0982261667,69.2000000000,-3.4375000000,3.6250000000,22.8750000000,image110.jpg,11118.8863500000
0.7764706016,2.0000000000,5,50.8680051667,-0.0982271667,69.2000000000,-8.1875000000,5.8750000000,22.6875000000,image111.jpg,11185.1598400000
0.7686274648,2.0000000000,5,50.8680053333,-0.0982276667,69.2000000000,-12.5625000000,9.8125000000,19.9375000000,image112.jpg,11318.7385900000
0.7215686440,2.0000000000,5,50.8680053333,-0.0982276667,69.2000000000,-14.1250000000,12.0625000000,19.0000000000,image113.jpg,11379.9771840000
0.7764706016,1.0000000000,5,50.8680053333,-0.0982283333,69.2000000000,-8.7500000000,10.4375000000,18.6250000000,image114.jpg,11518.0853610000
0.7764706016,1.0000000000,5,50.8680051667,-0.0982288333,69.2000000000,-1.2500000000,4.3750000000,19.1250000000,image115.jpg,11580.1022360000
0.7843137383,3.0000000000,5,50.8680043333,-0.0982295000,69.2000000000,4.1250000000,-0.2500000000,18.8125000000,image116.jpg,11718.2532250000
0.7843137383,5.0000000000,5,50.8680036667,-0.0982303333,69.2000000000,3.0000000000,2.6875000000,17.7500000000,image117.jpg,11781.0966100000
0.7843137383,7.0000000000,5,50.8680036667,-0.0982315000,69.2000000000,2.0625000000,2.0000000000,15.1250000000,image118.jpg,11916.7568710000
0.7843137383,9.0000000000,5,50.8680033333,-0.0982321667,69.2000000000,0.7500000000,-0.3125000000,13.5625000000,image119.jpg,11984.8048920000
0.6980392337,15.0000000000,5,50.8680033333,-0.0982323333,69.2000000000,-1.7500000000,-2.9375000000,9.1875000000,image120.jpg,12115.0430690000
0.7843137383,15.0000000000,5,50.8680033333,-0.0982326667,69.2000000000,-2.5000000000,-4.4375000000,8.5000000000,image121.jpg,12184.2130170000
0.7843137383,18.0000000000,2,50.8680031667,-0.0982330000,69.2000000000,-4.5000000000,-4.8125000000,7.5625000000,image122.jpg,12315.3790580000
0.7843137383,21.0000000000,2,50.8680030000,-0.0982335000,69.2000000000,-6.1250000000,-3.3125000000,7.7500000000,image123.jpg,12384.5151000000
0.7843137383,22.0000000000,5,50.8680028333,-0.0982343333,69.2000000000,-0.7500000000,5.3125000000,15.5000000000,image124.jpg,12515.8968710000
0.7058823705,24.0000000000,5,50.8680025000,-0.0982350000,69.2000000000,3.6875000000,3.4375000000,14.7500000000,image125.jpg,12584.9824440000
0.8000000119,25.0000000000,5,50.8680021667,-0.0982353333,69.2000000000,-0.1250000000,4.8750000000,16.6250000000,image126.jpg,12717.1817140000
