speed,steering angle,gps quality,lat,lon,altitude,roll,pitch,yaw,image name,timestamp
0.0392156877,1.0000000000,5,50.8680301667,-0.0982271667,71.1000000000,5.1875000000,-7.4375000000,359.9375000000,image0.jpg,44.2691660000
0.0470588244,2.0000000000,5,50.8680311667,-0.0982270000,71.1000000000,5.1875000000,-7.4375000000,359.9375000000,image1.jpg,181.8322910000
0.0156862754,0.0000000000,5,50.8680311667,-0.0982268333,71.1000000000,5.1875000000,-7.4375000000,359.9375000000,image2.jpg,241.9967180000
0.0313725509,0.0000000000,5,50.8680311667,-0.0982268333,71.1000000000,5.1875000000,-7.4375000000,359.9375000000,image3.jpg,376.6490620000
0.0392156877,0.0000000000,5,50.8680311667,-0.0982270000,71.1000000000,5.1875000000,-7.4375000000,359.9375000000,image4.jpg,443.7206770000
0.0392156877,0.0000000000,5,50.8680311667,-0.0982270000,71.1000000000,5.1875000000,-7.4375000000,359.9375000000,image5.jpg,576.6740620000
0.0392156877,3.0000000000,5,50.8680313333,-0.0982270000,71.1000000000,5.1875000000,-7.4375000000,359.9375000000,image6.jpg,643.7180200000
0.0784313753,0.0000000000,5,50.8680313333,-0.0982270000,71.1000000000,5.1250000000,-7.4375000000,359.8750000000,image7.jpg,776.5173430000
0.1176470593,0.0000000000,5,50.8680313333,-0.0982270000,71.1000000000,5.1250000000,-7.4375000000,359.8750000000,image8.jpg,844.9460410000
0.0549019612,0.0000000000,5,50.8680313333,-0.0982270000,71.1000000000,5.1250000000,-7.4375000000,359.8750000000,image9.jpg,977.4416140000
0.1411764771,0.0000000000,5,50.8680313333,-0.0982270000,71.1000000000,5.1250000000,-7.4375000000,359.8750000000,image10.jpg,1045.1272910000
0.1490196139,0.0000000000,5,50.8680313333,-0.0982270000,71.1000000000,5.1250000000,-7.4375000000,359.8750000000,image11.jpg,1176.8128120000
0.1647058874,0.0000000000,5,50.8680313333,-0.0982270000,71.1000000000,5.1250000000,-7.4375000000,359.8750000000,image12.jpg,1244.4615620000
0.2196078449,2.0000000000,5,50.8680313333,-0.0982270000,71.1000000000,5.1875000000,-7.4375000000,359.8750000000,image13.jpg,1377.0083330000
0.2901960909,2.0000000000,5,50.8680315000,-0.0982270000,71.1000000000,5.2500000000,-7.4375000000,359.7500000000,image14.jpg,1445.9564580000
0.3529411852,5.0000000000,5,50.8680313333,-0.0982270000,71.1000000000,5.1875000000,-7.3750000000,359.6875000000,image15.jpg,1578.7472910000
0.3607843220,8.0000000000,5,50.8680313333,-0.0982271667,71.1000000000,4.7500000000,-7.7500000000,359.8125000000,image16.jpg,1646.9074470000
0.4156862795,8.0000000000,5,50.8680313333,-0.0982273333,71.1000000000,5.7500000000,-7.9375000000,0.8125000000,image17.jpg,1777.6765100000
0.4078431427,10.0000000000,5,50.8680311667,-0.0982275000,71.1000000000,7.9375000000,-7.5000000000,0.8750000000,image18.jpg,1845.9090620000
0.4235294163,9.0000000000,5,50.8680310000,-0.0982276667,71.1000000000,11.3750000000,-6.1250000000,0.6875000000,image19.jpg,1983.2392700000
0.4078431427,8.0000000000,5,50.8680305000,-0.0982280000,71.1000000000,9.6250000000,-5.6875000000,0.6875000000,image20.jpg,2045.4630200000
0.3607843220,11.0000000000,5,50.8680301667,-0.0982288333,71.1000000000,6.1875000000,-6.4375000000,2.0000000000,image21.jpg,2176.0154680000
0.4000000060,15.0000000000,5,50.8680298333,-0.0982296667,71.1000000000,3.8750000000,-5.5625000000,3.3750000000,image22.jpg,2245.2017180000
0.3921568692,19.0000000000,5,50.8680296667,-0.0982301667,71.1000000000,4.1875000000,-3.0000000000,3.7500000000,image23.jpg,2378.7675510000
0.4000000060,19.0000000000,5,50.8680293333,-0.0982308333,71.1000000000,4.1875000000,-4.7500000000,4.1875000000,image24.jpg,2445.9786970000
0.3921568692,14.0000000000,5,50.8680286667,-0.0982313333,71.1000000000,8.4375000000,-5.9375000000,6.2500000000,image25.jpg,2575.2288010000
0.3372549117,7.0000000000,5,50.8680285000,-0.0982315000,71.1000000000,10.1875000000,-5.6875000000,4.6875000000,image26.jpg,2646.3823430000
0.3764705956,-1.0000000000,5,50.8680283333,-0.0982318333,71.1000000000,8.8125000000,-4.6875000000,5.3125000000,image27.jpg,2776.9118740000
0.3215686381,-9.0000000000,5,50.8680280000,-0.0982328333,71.0000000000,1.1250000000,-6.8125000000,5.8125000000,image28.jpg,2912.3824990000
0.3921568692,-14.0000000000,5,50.8680278333,-0.0982338333,71.0000000000,5.0000000000,-7.0625000000,7.3125000000,image29.jpg,2974.4612490000
0.2901960909,-12.0000000000,5,50.8680273333,-0.0982340000,71.0000000000,10.1875000000,-5.1250000000,5.6250000000,image30.jpg,3112.4770300000
0.3764705956,3.0000000000,5,50.8680271667,-0.0982336667,71.0000000000,10.2500000000,-4.4375000000,4.5000000000,image31.jpg,3180.9320300000
0.3843137324,0.0000000000,5,50.8680268333,-0.0982341667,71.0000000000,8.6875000000,-5.2500000000,3.6875000000,image32.jpg,3311.6071340000
0.2980392277,1.0000000000,5,50.8680265000,-0.0982348333,71.0000000000,9.6875000000,-6.0625000000,3.7500000000,image33.jpg,3383.0592690000
0.3843137324,0.0000000000,5,50.8680260000,-0.0982353333,71.0000000000,7.8750000000,-3.7500000000,1.8125000000,image34.jpg,3512.9815610000
0.4000000060,0.0000000000,5,50.8680258333,-0.0982358333,71.0000000000,5.9375000000,-1.9375000000,1.9375000000,image35.jpg,3581.4844250000
0.3843137324,0.0000000000,5,50.8680258333,-0.0982363333,71.0000000000,9.5000000000,-2.3125000000,4.0625000000,image36.jpg,3713.2629670000
0.3843137324,0.0000000000,5,50.8680253333,-0.0982366667,71.0000000000,13.1875000000,-2.6250000000,3.9375000000,image37.jpg,3780.4343730000
0.3921568692,0.0000000000,5,50.8680248333,-0.0982366667,71.0000000000,13.6875000000,-0.1875000000,4.1250000000,image38.jpg,3912.0010400000
0.3921568692,0.0000000000,5,50.8680248333,-0.0982371667,71.0000000000,13.8125000000,1.5000000000,3.5625000000,image39.jpg,3982.1127590000
0.3686274588,1.0000000000,5,50.8680246667,-0.0982376667,71.0000000000,14.4375000000,2.8750000000,2.5000000000,image40.jpg,4112.0903110000
0.4078431427,0.0000000000,5,50.8680243333,-0.0982378333,71.0000000000,12.3750000000,2.3750000000,1.5625000000,image41.jpg,4180.3424460000
0.3607843220,0.0000000000,5,50.8680241667,-0.0982386667,71.0000000000,6.1250000000,1.6250000000,2.4375000000,image42.jpg,4312.8767690000
0.4000000060,-1.0000000000,5,50.8680240000,-0.0982393333,71.0000000000,6.6875000000,1.0625000000,2.1250000000,image43.jpg,4381.1599460000
0.4078431427,-1.0000000000,5,50.8680236667,-0.0982395000,71.0000000000,9.5625000000,-0.5625000000,1.9375000000,image44.jpg,4514.9384880000
0.3764705956,2.0000000000,5,50.8680231667,-0.0982398333,71.0000000000,9.5625000000,-2.5625000000,1.3125000000,image45.jpg,4579.6473420000
0.4235294163,0.0000000000,5,50.8680228333,-0.0982405000,71.0000000000,9.9375000000,-4.5625000000,1.4375000000,image46.jpg,4711.6863000000
0.4156862795,0.0000000000,5,50.8680225000,-0.0982410000,71.0000000000,10.0625000000,-3.3125000000,1.1250000000,image47.jpg,4780.2656230000
0.3764705956,0.0000000000,5,50.8680223333,-0.0982413333,71.0000000000,7.5625000000,-1.2500000000,359.7500000000,image48.jpg,4911.5356750000
0.4156862795,0.0000000000,5,50.8680221667,-0.0982416667,71.0000000000,5.0000000000,-2.0000000000,359.2500000000,image49.jpg,4979.3230190000
0.4313725531,0.0000000000,5,50.8680218333,-0.0982425000,71.0000000000,4.1250000000,-1.4375000000,359.6875000000,image50.jpg,5113.9514560000
0.4470588267,0.0000000000,5,50.8680215000,-0.0982430000,71.0000000000,4.5000000000,-0.5000000000,359.6875000000,image51.jpg,5180.3170290000
0.4156862795,1.0000000000,5,50.8680211667,-0.0982433333,71.0000000000,5.3125000000,2.1875000000,359.4375000000,image52.jpg,5314.4882270000
0.4156862795,0.0000000000,5,50.8680208333,-0.0982438333,71.0000000000,3.5000000000,2.6250000000,359.8750000000,image53.jpg,5379.1720810000
0.4549019635,0.0000000000,5,50.8680205000,-0.0982445000,71.0000000000,6.0625000000,0.8750000000,359.0625000000,image54.jpg,5512.8059870000
0.4862745106,0.0000000000,5,50.8680203333,-0.0982448333,71.0000000000,8.2500000000,2.8125000000,358.4375000000,image55.jpg,5581.1852580000
0.5019608140,0.0000000000,5,50.8680198333,-0.0982451667,71.0000000000,9.6875000000,2.2500000000,358.5625000000,image56.jpg,5712.2980180000
0.4941176474,2.0000000000,5,50.8680195000,-0.0982456667,71.0000000000,9.7500000000,1.8125000000,358.0000000000,image57.jpg,5779.7633830000
0.4862745106,0.0000000000,5,50.8680190000,-0.0982461667,71.0000000000,6.0000000000,-0.4375000000,358.1875000000,image58.jpg,5915.9865080000
0.4862745106,0.0000000000,5,50.8680186667,-0.0982471667,71.0000000000,4.6875000000,0.7500000000,358.2500000000,image59.jpg,5981.2557790000
0.4470588267,0.0000000000,5,50.8680183333,-0.0982478333,71.0000000000,6.5000000000,-0.8125000000,359.1250000000,image60.jpg,6117.8972370000
0.4862745106,0.0000000000,5,50.8680176667,-0.0982483333,71.0000000000,6.6875000000,-1.0000000000,359.3750000000,image61.jpg,6181.0633310000
0.4862745106,0.0000000000,5,50.8680171667,-0.0982488333,71.0000000000,5.8750000000,-0.0625000000,358.8125000000,image62.jpg,6319.1464040000
0.4941176474,0.0000000000,5,50.8680168333,-0.0982498333,71.0000000000,4.2500000000,1.4375000000,357.8750000000,image63.jpg,6380.9898410000
0.4862745106,1.0000000000,5,50.8680165000,-0.0982505000,71.0000000000,4.6875000000,1.0625000000,359.6250000000,image64.jpg,6516.7874970000
0.4470588267,0.0000000000,5,50.8680160000,-0.0982510000,71.0000000000,5.6875000000,2.6875000000,0.0000000000,image65.jpg,6581.5168200000
0.5019608140,0.0000000000,5,50.8680158333,-0.0982516667,71.0000000000,8.3125000000,3.5625000000,0.0000000000,image66.jpg,6715.6076010000
0.5098039508,0.0000000000,5,50.8680155000,-0.0982521667,71.0000000000,6.7500000000,3.8125000000,359.6250000000,image67.jpg,6781.2584350000
0.5176470876,0.0000000000,5,50.8680150000,-0.0982525000,71.0000000000,5.5625000000,3.2500000000,0.6250000000,image68.jpg,6915.4241120000
0.5176470876,1.0000000000,5,50.8680145000,-0.0982535000,71.1000000000,5.5000000000,4.4375000000,0.0625000000,image69.jpg,6981.3089550000
0.4941176474,18.0000000000,5,50.8680140000,-0.0982541667,71.0000000000,6.5625000000,1.8750000000,1.3750000000,image70.jpg,7115.7568200000
0.4941176474,22.0000000000,5,50.8680138333,-0.0982548333,71.1000000000,7.3750000000,0.8125000000,1.7500000000,image71.jpg,7185.1006740000
0.4392156899,24.0000000000,5,50.8680131667,-0.0982553333,71.1000000000,5.9375000000,2.0000000000,2.3750000000,image72.jpg,7315.7680180000
0.4941176474,25.0000000000,5,50.8680128333,-0.0982561667,71.1000000000,5.6250000000,2.4375000000,3.7500000000,image73.jpg,7385.0656220000
