Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],Filename,GPS quality,UTM zone,fitted x deg 1,fitted y deg 1,fitted z deg 1,gps_h deg 1,corrected IMU heading [degrees]
10279.862861,704051.0882967185,5638925.335241526,84400.0,359.9375,-6.9375,3.25,0.0156862754,1.0,image62.jpg,5.0,30U,704050.5426767054,5638926.5217463765,84417.09059332585,-65.33825427453803,-61.48677286613622
10436.932549,704051.0882967185,5638925.335241526,84400.0,359.9375,-6.875,3.25,0.0627451017,0.0,image63.jpg,5.0,30U,704050.6002938615,5638926.396257065,84416.31414785744,-65.28043767188035,-61.48677286613622
10599.182601,704051.0882967185,5638925.335241526,84400.0,359.9375,-6.9375,3.25,0.0549019612,0.0,image64.jpg,5.0,30U,704050.6621620519,5638926.261866855,84415.52284908044,-65.33745198502999,-61.48677286613622
10758.788642,704051.100022269,5638925.335702249,84400.0,359.9375,-6.9375,3.25,0.0313725509,1.0,image65.jpg,5.0,30U,704050.7239293968,5638926.127343462,84415.38415667968,-65.39753040496294,-61.48677286613622
10913.423225,704051.0882967185,5638925.335241526,84400.0,359.9375,-6.6875,3.4375,0.5490196347,0.0,image66.jpg,5.0,30U,704050.7846352924,5638925.994765384,84414.98227935584,-65.37361083811697,-61.48677286613622
11072.066715,704051.1249294389,5638925.299566259,84400.0,358.5,-7.8125,5.1875,0.5333333611,0.0,image67.jpg,5.0,30U,704050.8487350635,5638925.8549295375,84414.84609133327,-65.4041807974715,-60.04927286613622
11228.788173,704051.1615621598,5638925.263890993,84400.0,357.625,-9.125,5.375,0.5411764979,0.0,image68.jpg,5.0,30U,704050.9130001024,5638925.714535453,84414.85644223854,-65.39960914345801,-59.17427286613622
11392.281454,704051.2729163955,5638925.119807761,84400.0,356.8125,-7.0,6.125,0.5568627715,12.0,image69.jpg,5.0,30U,704050.9816724685,5638925.5645447,84414.8971713545,-65.51229802544037,-58.36177286613622
11551.621506,704051.3579073932,5638925.048917954,84400.0,358.0,-4.75,8.3125,0.5176470876,28.0,image70.jpg,5.0,30U,704051.0488969935,5638925.416949999,84414.9808624475,-65.63997946886263,-59.54927286613622
11710.192965,704051.4450825001,5638924.922441994,84400.0,3.0625,-3.5,10.1875,0.5176470876,33.0,image71.jpg,2.0,30U,704051.1161989106,5638925.2683081385,84415.06745505794,-65.75494601014714,-64.61177286613622
11872.676663,704051.4743578882,5638924.775133702,84400.0,8.25,-3.1875,10.25,0.5490196347,28.0,image72.jpg,2.0,30U,704051.1857715022,5638925.113827103,84415.11636735493,-65.81946745274968,-69.79927286613622
12030.744058,704051.4985370274,5638924.757526431,84400.0,14.375,-2.4375,10.6875,0.5098039508,15.0,image73.jpg,2.0,30U,704051.2536057067,5638924.962751888,84415.1630952731,-65.89154181403063,-75.92427286613622
12186.181194,704051.5417220772,5638924.555092709,84400.0,17.125,-2.0625,9.875,0.5098039508,6.0,image74.jpg,5.0,30U,704051.3206242499,5638924.812989376,84415.19276245112,-65.86400619658298,-78.67427286613622
12341.153537,704051.5798108777,5638924.482360012,84400.0,18.375,-1.8125,10.4375,0.4784313738,0.0,image75.jpg,5.0,30U,704051.3880176937,5638924.66258301,84415.18887866104,-65.73833341752237,-79.92427286613622
12508.079319,704051.6215398596,5638924.316983726,84400.0,17.4375,-2.625,10.1875,0.5176470876,0.0,image76.jpg,5.0,30U,704051.462288066,5638924.497798506,84415.07000401118,-65.8227572436183,-78.98677286613622
12660.440673,704051.6464470375,5638924.280847737,84400.0,16.3125,-2.75,11.0,0.721568644,0.0,image77.jpg,5.0,30U,704051.5295993307,5638924.347864905,84414.99852026618,-65.7230246046829,-77.86177286613622
12820.737808,704051.7101710562,5638924.153450336,84400.0,15.5625,-2.75,12.25,0.8784313798,0.0,image78.jpg,5.0,30U,704051.6017435202,5638924.187911886,84414.83126287453,-65.65075965985426,-77.11177286613622
12986.863173,704051.7878047412,5638923.970927505,84400.0,15.125,-3.125,12.625,1.003921628,1.0,image79.jpg,5.0,30U,704051.6776190863,5638924.020250465,84414.57712062281,-65.6588040280605,-76.67427286613622
13149.519162,704051.8163521049,5638923.8421479305,84400.0,14.6875,-3.625,13.3125,1.003921628,1.0,image80.jpg,2.0,30U,704051.7522688485,5638923.855236014,84414.29710420877,-65.51307880463656,-76.23677286613622
13321.067391,704051.9196210185,5638923.604960399,84400.0,13.875,-3.875,13.4375,1.003921628,0.0,image81.jpg,5.0,30U,704051.8324456054,5638923.679197701,84414.0390970688,-65.50475862105623,-75.42427286613622
13482.73911,704052.0104363463,5638923.385840861,84400.0,12.4375,-3.9375,12.75,1.003921628,0.0,image82.jpg,5.0,30U,704051.9080834712,5638923.513189016,84413.90506977343,-65.41971739397292,-73.98677286613622
13642.869787,704052.0528933846,5638923.201935859,84400.0,11.125,-4.125,12.4375,1.003921628,2.0,image83.jpg,5.0,30U,704051.9835486952,5638923.348208693,84413.81332006828,-65.21442201880541,-72.67427286613622
13815.566558,704052.1173454616,5638923.056009745,84400.0,10.4375,-4.625,12.3125,1.003921628,5.0,image84.jpg,2.0,30U,704052.0664973728,5638923.16857257,84413.63428032609,-65.2275972451855,-71.98677286613622
13969.136401,704052.1693439481,5638922.928151622,84400.0,10.5,-4.375,12.375,1.003921628,5.0,image85.jpg,2.0,30U,704052.1398737995,5638923.009570344,84413.59845321014,-64.99664268959833,-72.04927286613622
14138.732912,704052.2081608052,5638922.836890211,84400.0,11.5,-3.5625,11.75,1.003921628,5.0,image86.jpg,2.0,30U,704052.2226992829,5638922.831977692,84413.41315683963,-64.87009419845106,-73.04927286613622
14314.084422,704052.2872505988,5638922.617309952,84400.0,12.5625,-4.3125,12.1875,1.003921628,4.0,image87.jpg,5.0,30U,704052.309450286,5638922.647035483,84413.1429897008,-64.92017706032982,-74.11177286613622
14463.745203,704052.4242401454,5638922.4185620425,84400.0,12.75,-3.125,12.0625,1.003921628,3.0,image88.jpg,2.0,30U,704052.3829110456,5638922.490069682,84413.05351226496,-64.79546477324317,-74.29927286613622
14629.303589,704052.4762386443,5638922.290703921,84400.0,12.6875,-3.6875,13.0,1.003921628,3.0,image89.jpg,2.0,30U,704052.4655573723,5638922.314473377,84412.77698015035,-64.7740075079837,-74.23677286613622
14795.460411,704052.5758674154,5638922.146159989,84400.0,11.9375,-2.875,13.3125,1.003921628,1.0,image90.jpg,2.0,30U,704052.5490125592,5638922.137330714,84412.43880136627,-64.76809167795665,-73.48677286613622
14961.568172,704052.6711279558,5638922.112788363,84500.0,11.9375,-2.625,12.75,1.003921628,3.0,image91.jpg,2.0,30U,704052.6328729998,5638921.959375516,84412.0397933481,-64.83616455367428,-73.48677286613622
15119.672859,704052.7121289446,5638921.965940801,84500.0,11.375,-3.5625,12.875,1.003921628,2.0,image92.jpg,2.0,30U,704052.7127382164,5638921.789374851,84411.49027213489,-64.84013249689639,-72.92427286613622
15278.951974,704052.8263954471,5638921.747742729,84500.0,11.1875,-4.9375,12.0625,1.003921628,2.0,image93.jpg,5.0,30U,704052.7936947498,5638921.617020201,84410.71573989719,-64.8562316494876,-72.73677286613622
15436.993797,704052.8666684025,5638921.619423889,84500.0,10.8125,-5.125,13.1875,1.003921628,3.0,image94.jpg,5.0,30U,704052.8743609212,5638921.445158251,84409.75211332848,-64.79572067506649,-72.36177286613622
15603.821922,704052.981662956,5638921.382697104,84500.0,10.9375,-4.6875,12.1875,1.003921628,2.0,image95.jpg,5.0,30U,704052.9603758816,5638921.262402587,84408.42972860823,-64.91314863261277,-72.48677286613622
15752.590828,704053.0094823169,5638921.272446251,84500.0,10.5,-4.3125,12.5625,1.003921628,2.0,image96.jpg,2.0,30U,704053.0366373252,5638921.099504532,84407.12635926393,-64.85361262809886,-72.04927286613622
15908.328536,704053.1120232823,5638921.053787459,84500.0,11.0625,-4.4375,12.3125,1.003921628,3.0,image97.jpg,2.0,30U,704053.117186097,5638920.927913099,84405.51653508707,-64.7695659723359,-72.61177286613622
16075.221401,704053.191841175,5638920.815678495,84400.0,10.3125,-3.9375,12.375,1.003921628,2.0,image98.jpg,2.0,30U,704053.204348559,5638920.742938536,84403.63926352671,-64.77546018245198,-71.86177286613622
16237.993015,704053.2555652661,5638920.68828111,84400.0,10.25,-3.125,12.75,1.003921628,2.0,image99.jpg,5.0,30U,704053.2895053026,5638920.562172248,84401.7327122114,-64.86168100602526,-71.79927286613622
16388.104421,704053.3463806895,5638920.469161593,84400.0,9.75,-2.6875,12.3125,1.003921628,2.0,image100.jpg,5.0,30U,704053.367812919,5638920.395294014,84399.89726953142,-64.75590227048531,-71.29927286613622
16548.179057,704053.3976511847,5638920.359832201,84400.0,9.3125,-1.875,12.6875,1.003921628,2.0,image101.jpg,5.0,30U,704053.4521154201,5638920.216499398,84397.89054956092,-64.71240857215224,-70.86177286613622
16708.794109,704053.5016482645,5638920.10411598,84500.0,8.25,-2.25,10.875,1.003921628,2.0,image102.jpg,5.0,30U,704053.5371421905,5638920.036523003,84395.94108790501,-64.69497379057185,-69.79927286613622
16865.720827,704053.5814661853,5638919.866007024,84400.0,8.0,-2.5,11.125,1.003921628,2.0,image103.jpg,5.0,30U,704053.6204644259,5638919.860293466,84393.95943034544,-64.57527506154759,-69.54927286613622
17032.552754,704053.6466463819,5638919.701552208,84400.0,7.625,-2.5625,10.4375,1.003921628,2.0,image104.jpg,5.0,30U,704053.709832831,5638919.672293462,84391.90869531101,-64.49430161196858,-69.17427286613622
17202.141348,704053.7616410052,5638919.4648254365,84400.0,8.25,-2.1875,11.1875,1.003921628,2.0,image105.jpg,5.0,30U,704053.8012711079,5638919.480638185,84389.91095635743,-64.45100576193443,-69.79927286613622
