speed,steering angle,gps quality,lat,lon,altitude,roll,pitch,yaw,image name,timestamp
0.0627451017,0.0000000000,5,50.8680221667,-0.0981778333,70.6000000000,-4.1250000000,-5.4375000000,359.9375000000,image0.jpg,44.6503650000
0.0627451017,1.0000000000,5,50.8680240000,-0.0981766667,70.7000000000,-4.1250000000,-5.4375000000,359.9375000000,image1.jpg,174.1671870000
0.0235294122,0.0000000000,nan,nan,nan,nan,-4.1250000000,-5.4375000000,359.9375000000,image2.jpg,240.3625000000
0.0470588244,-1.0000000000,5,50.8680240000,-0.0981765000,70.7000000000,-4.1250000000,-5.3750000000,359.9375000000,image3.jpg,308.3801040000
0.0549019612,-1.0000000000,5,50.8680241667,-0.0981766667,70.7000000000,-4.1250000000,-5.4375000000,359.9375000000,image4.jpg,440.3368750000
0.0156862754,-1.0000000000,5,50.8680241667,-0.0981766667,70.7000000000,-4.1250000000,-5.4375000000,359.9375000000,image5.jpg,507.6211460000
0.0627451017,1.0000000000,5,50.8680241667,-0.0981766667,70.7000000000,-4.1250000000,-5.4375000000,359.9375000000,image6.jpg,639.7923430000
0.0549019612,-1.0000000000,5,50.8680243333,-0.0981766667,70.7000000000,-4.1250000000,-5.4375000000,359.9375000000,image7.jpg,707.8633850000
0.1411764771,-2.0000000000,5,50.8680243333,-0.0981766667,70.7000000000,-4.1250000000,-5.4375000000,359.9375000000,image8.jpg,839.5666660000
0.1568627506,0.0000000000,5,50.8680241667,-0.0981766667,70.7000000000,-4.1250000000,-5.4375000000,359.9375000000,image9.jpg,910.2235410000
0.1490196139,-3.0000000000,5,50.8680243333,-0.0981766667,70.7000000000,-4.1250000000,-5.4375000000,359.9375000000,image10.jpg,1049.0734370000
0.1568627506,-2.0000000000,nan,nan,nan,nan,-4.1250000000,-5.4375000000,359.9375000000,image11.jpg,1108.6104160000
0.1568627506,-7.0000000000,5,50.8680243333,-0.0981766667,70.7000000000,-4.1250000000,-5.4375000000,359.9375000000,image12.jpg,1171.5545830000
0.1882352978,-10.0000000000,5,50.8680245000,-0.0981766667,70.7000000000,-4.1250000000,-5.4375000000,359.9375000000,image13.jpg,1310.1528640000
